name,address,type,place,website_url,menu_url,description,gift_card_txt,gift_card_website,contact_website,contact_txt,searched,state,zipcode,store_type
Kissy's,"50 & 54 Elm St, Pittsfield, MA 01202",Women's clothing store,Pittsfield,http://www.shopkissysfineapparel.com/,,,,,http://www.shopkissysfineapparel.com/pages/contact-us,Contact Us,1,MA,01202,clothing_store
Kenver,"39 Main Street South Egremont, MA 01258, Egremont, MA 01230",Clothing store,Egremont,http://www.kenver.com/,,,,,https://www.kenver.com/contact-2/,contact,1,MA,01230,clothing_store
Shire Glass,"87 Railroad St, Great Barrington, MA 01230",Clothing store,Great Barrington,http://shireglass.com/,,,,,https://shireglass.com/contact/,Contact,1,MA,01230,clothing_store
Van Heusen  IZOD Company Store,"560 Premium Outlet Blvd, Lee, MA 01238",Clothing store,Lee,http://vanheusen.com/,,,,,https://help.vanheusen.partnerbrands.com/s/brand-form,Contact Us,1,MA,01238,clothing_store
Puddlejumpers,"31 Water St, Exeter, NH 03833",Children's clothing store,Exeter,http://www.puddlejumpersnh.com/,,,,,http://www.puddlejumpersnh.com/pages/we-are-renovating,"
Contact Us
",1,NH,03833,clothing_store
The Koza Clothing Company,"149 Washington St, Haverhill, MA 01832",Clothing store,Haverhill,http://www.kozykoza.com/,,,,,http://www.kozykoza.com/pages/contact-us,"
              Contact Us
            ",1,MA,01832,clothing_store
Blue Polly Boutique,"410 Middle Rd, Brentwood, NH 03833",Women's clothing store,Brentwood,https://kristalarson.com/,,,,,https://kristalarson.com/contact/,Contact Us,1,NH,03833,clothing_store
All Around Active,"15 Chapman Rd, Boxford, MA 01921",Clothing store,Boxford,http://allaroundactive.com/,,,,,https://allaroundactive.com/contact-us/,Contact Us,1,MA,01921,clothing_store
Dani Kaye,"85 Main St, North Andover, MA 01845",Women's clothing store,North Andover,http://www.danikaye.com/,,,,,http://www.danikaye.com/pages/contact-us,Contact Us,1,MA,01845,clothing_store
Starbird Jewelers,"80 Main St, Amesbury, MA 01913",Jeweler,Amesbury,http://www.starbirdjewelers.com/,,,,,http://www.starbirdjewelers.com/contact.html,Contact Us,1,MA,01913,clothing_store
Amy Vander Els,"9 Water St, Amesbury, MA 01913",Jewelry designer,Amesbury,http://www.amyvanderels.com/,,,,,http://www.amyvanderels.com/contact,Contact,1,MA,01913,clothing_store
Club Boutique and City Shoes,"10 Pleasant St, Portsmouth, NH 03801",Women's clothing store,Portsmouth,http://www.clubboutiquecityshoes.com/,,,,,https://clubboutiquecityshoes.com/contact/,Contact,1,NH,03801,clothing_store
Wheat Boutique Newburyport,"8 Inn Street, Newburyport, MA 01950",Boutique,Newburyport,http://wheatboutique.com/,,,,,http://wheatboutique.com/pages/we-ll-meet-you-there,Where to Find Us,1,MA,01950,clothing_store
Top Drawer,"147 Water St, Exeter, NH 03833",Lingerie store,Exeter,http://www.topdrawerboutique.com/,,,,,https://www.topdrawerboutique.com/contact-info,Return Policy,1,NH,03833,clothing_store
Elam's Widow,"20 Wilder Pl, Florence, MA 01062",Clothing store,Florence,http://elamswidow.com/,,,,,https://elamswidow.com/contact/,contact,1,MA,01062,clothing_store
Moldavite Dreams,"176 Main St, Greenfield, MA 01301",Clothing store,Greenfield,http://moldavitedreams.com/,,,,,https://moldavitedreams.com/contact/,Contact & Directions,1,MA,01301,clothing_store
Gazebo,"14 Center St, Northampton, MA 01060",Lingerie store,Northampton,https://www.the-gazebo.com/,,"Brand-name & custom lingerie & accessories are the draw at this long-standing, independent boutique.",,,https://www.the-gazebo.com/contact-us-2/,Get in Touch,1,MA,01060,clothing_store
Peak Performance Bicycles,"77 W State St, Granby, MA 01033",Clothing store,Granby,https://peakbikes.com/,,,,,https://peakbikes.com/tel:4134672453,(413) 467-2453,1,MA,01033,clothing_store
Andover Discount Dance & Costume,"33 S Broadway, Lawrence, MA 01843",Clothing store,Lawrence,http://www.andoverdiscountdance.com/,,,,,http://www.andoverdiscountdance.com/contact/4955373,CONTACT,1,MA,01843,clothing_store
Halloween Headquarters,"33 S Broadway, Lawrence, MA 01843",Costume store,Lawrence,http://www.halloweenheadquarterslawrence.com/,,,,,http://www.halloweenheadquarterslawrence.com/contact/3609480,CONTACT,1,MA,01843,clothing_store
Brissonte Gifts & Home Decor,"157 Main St, North Reading, MA 01864",Gift shop,North Reading,https://brissonte.com/,,,,,https://www.brissonte.com/brissonte,Contact Info,1,MA,01864,clothing_store
Varsity Swim Shop,"157 Main St, North Reading, MA 01864",Swimwear store,North Reading,http://www.varsityswim.com/,,,,,https://www.varsityswim.com/CTUS.html,CONTACT,1,MA,01864,clothing_store
La Scala Bridal Shoppe,"1875 Main St, Tewksbury, MA 01876",Bridal shop,Tewksbury,http://www.lascalabridal.net/,,,,,http://www.lascalabridal.net/#1148798038,"  

Contact Us
",1,MA,01876,clothing_store
Royal Jewelers,"58 Main St, Andover, MA 01810",Jewelry store,Andover,https://royaljewelers.com/,,"Long-running store featuring designer jewelry & Swiss watches, plus repair services.",,,https://royaljewelers.com/contact-royal/,Contact Royal,1,MA,01810,clothing_store
Hey Chick,"75 Middlesex Turnpike Suite #1309, Burlington, MA 01803",Women's clothing store,Burlington,https://shopheychick.com/,,,,,https://shopheychick.com/pages/contact-us,Contact Us,1,MA,01803,clothing_store
The Andover Shop,"22 Holyoke St, Cambridge, MA 02138",Clothing store,Cambridge,http://www.theandovershop.com/,,"Longtime traditional menswear shop offering classic, preppy styles & made-to-measure suiting.",,,https://theandovershop.com/contacts/,"Contact
",1,MA,02138,clothing_store
MV ALLSTON,"15 Circuit Ave, Oak Bluffs, MA 02557",Women's clothing store,Oak Bluffs,http://www.mvallston.com/,,,,,http://www.mvallston.com/pages/contact-directions,GET HERE,1,MA,02557,clothing_store
Soft as a Grape,"14 Circuit Ave, Oak Bluffs, MA 02557",Clothing store,Oak Bluffs,https://softasagrape.com/,,,,,https://softasagrape.com/contact/,Contact,1,MA,02557,clothing_store
Biba,"53 Main St B, Vineyard Haven, MA 02568",Clothing store,Vineyard Haven,https://www.biba.in/,,,,,https://www.biba.in/contact-us,Contact Us,1,MA,02568,clothing_store
Xwearcom,"193 Main St, Falmouth, MA 02540",Clothing store,Falmouth,http://www.x-wear.com/,,,,,http://www.x-wear.com/pages/contact-us,"
          Contact Us

          
            







",1,MA,02540,clothing_store
Cape Chic,"176 Main St, Falmouth, MA 02540",Clothing store,Falmouth,http://www.capechic.com/,,,,,http://www.capechic.com/pages/contact-us,Contact Us,1,MA,02540,clothing_store
Martha's Vineyard Beach Boutique  Unique Gifts and Beach Supplies,"23 Winter St #15, Edgartown, MA 02539",Gift shop,Edgartown,https://mvbeachboutique.wixsite.com/,,,,,https://www.marthasvineyardescaperoom.com,CONTACT,1,MA,02539,clothing_store
Stefanie Wolf Designs,"12 N Water St, Edgartown, MA 02539",Jewelry store,Edgartown,http://stefaniewolf.com/,,,,,http://stefaniewolf.com/pages/contact-the-studio,"
          Contact",1,MA,02539,clothing_store
Tidal Effects,"24 Spring Bars Rd #2a, Falmouth, MA 02540",Clothing store,Falmouth,http://www.tidaleffectscapecod.com/,,,,,http://www.tidaleffectscapecod.com/contact.html,"
		    Contact
		  ",1,MA,02540,clothing_store
Sneakers The Boss,"2130, 1707 Acushnet Ave, New Bedford, MA 02746",Clothing store,New Bedford,http://www.elchuchobeatzmusic.com/,,,,,//www.blogger.com/rearrange?blogID=1542687222067876164&widgetType=ContactForm&widgetId=ContactForm1&action=editWidget&sectionId=sidebar-right-2-1,"

",1,MA,02746,clothing_store
Little Anchor Boutique,"424 E Falmouth Hwy, East Falmouth, MA 02536",Clothing store,East Falmouth,https://little-anchor-boutique.myshopify.com/,,,,,https://little-anchor-boutique.myshopify.com/pages/contact-us,Contact Us,1,MA,02536,clothing_store
Sports Haven,"5 Beach St, Vineyard Haven, MA 02568",Sporting goods store,Vineyard Haven,http://www.mvsportshaven.com/,,,,,http://mvsportshaven.com/athletic-merchandise/contact/,Contact,1,MA,02568,clothing_store
Cottage Haven Interiors,"18 Beach St, Vineyard Haven, MA 02568",Clothing store,Vineyard Haven,http://www.cottagehaveninteriors.com/,,,,,http://www.cottagehaveninteriors.com/pages/contact-us,Contact Us,1,MA,02568,clothing_store
The Glasshouse,"24 Union St, Vineyard Haven, MA 02568",Gift shop,Vineyard Haven,https://www.theglasshousema.com/,,,,,https://www.theglasshousema.com/#contact,"
Contact

",1,MA,02568,clothing_store
Strollie  By The Duvet Company,"P216 PO Box, South Dartmouth, MA 02748",Baby store,South Dartmouth,http://www.strollie.com/,,,,,//www.hugedomains.com/contact.cfm,Contact Us,1,MA,02748,clothing_store
Murray's Toggery Shop,"62 Main St, Nantucket, MA 02554",Clothing store,Nantucket,http://www.nantucketreds.com/,,"Long-running store selling Nantucket Reds clothing & other apparel, plus gifts & accessories.",,,http://www.nantucketreds.com/pages/contact,Contact Us,1,MA,02554,clothing_store
Rainy Day,"66 Main St, Vineyard Haven, MA 02568",Gift shop,Vineyard Haven,http://rainydaymv.com/,,,,,http://rainydaymv.com/pages/a-walking-guide,Find Us!,1,MA,02568,clothing_store
Fatima's Bridal,"53 Main St, Fairhaven, MA 02719",Boutique,Fairhaven,http://fatimasbridal.com/,,,,,http://fatimasbridal.com/contact/,Contact,1,MA,02719,clothing_store
Head Over Heels Bridal Boutique,"52 Market St, Mashpee, MA 02649",Bridal shop,Mashpee,http://www.hohbridal.com/,,"Airy, shabby-chic showroom for stylish, sophisticated bridal gowns & handmade wedding favors.",,,http://www.hohbridal.com/contact,Contact Us,1,MA,02649,clothing_store
Monella,"29 Brattle St, Cambridge, MA 02138",Women's clothing store,Cambridge,http://www.monellaboutique.com/,,,,,https://www.monellaboutique.com/contact,Contact,1,MA,02138,clothing_store
SoleAmour,"17 Thompson St, Winchester, MA 01890",Women's clothing store,Winchester,https://www.soleamour.com/,,,,,https://www.soleamour.com/contact/,CONTACT,1,MA,01890,clothing_store
Helena's,"397 Massachusetts Ave, Arlington, MA 02474",Boutique,Arlington,https://ilovehelenas.com/,,Chic boutique catering to women wanting stylish wear that can be worn every day & anywhere.,,,https://www.ilovehelenas.com/contact-us,Contact Us,1,MA,02474,clothing_store
Artbeat Creativity Store & Studio,"212 Massachusetts Ave A, Arlington, MA 02474",Gift shop,Arlington,http://artbeatonline.com/,,Pint-sized shop featuring an array of art supplies plus classes of all types & a walk-in studio.,,,https://artbeatonline.com/about-us/contact-us/,Contact Us,1,MA,02474,clothing_store
Allegria Bridal,"285 Belmont St, Belmont, MA 02478",Bridal shop,Belmont,http://allegriabridal.com/,,High-end wedding-dress specialist offering bridal & bridesmaid gowns from renowned designers.,,,http://allegriabridal.com/style-search-contact-us.html,Style Search,1,MA,02478,clothing_store
T C Jewelers,"456 Massachusetts Ave, Arlington, MA 02474",Jeweler,Arlington,http://www.tcjewelers.com/,,"Cozy jewelry retailer & design shop for engagement rings, wedding bands & jewelry design.",,,http://www.tcjewelers.com/contact-us.html,"
				Contact Us
			",1,MA,02474,clothing_store
Hemlock Ink Screen Printing & Embroidery,"19 Properzi Way, Somerville, MA 02143",Clothing store,Somerville,http://www.hemlockink.com/,,,,,http://www.hemlockink.com/#contact_us,Contact,1,MA,02143,clothing_store
Fjallraven Cambridge,"63 Church St, Cambridge, MA 02138",Clothing store,Cambridge,http://www.fjallraven.us/,,,,,http://www.fjallraven.us/us/en-us/customer-service/contact,"
Contact Us
",1,MA,02138,clothing_store
Utopia Cleaners,"1370 Massachusetts Ave, Arlington, MA 02476",Clothing alteration service,Arlington,http://utopiacleanersboston.com/,,,,,https://utopiacleanersboston.com/contact/,Contact,1,MA,02476,clothing_store
Military Clothing Store,"58 MacArthur Ave, Devens, MA 01434",Clothing store,Devens,http://www.military.com/,,,,,https://www.military.com/member-reg/login.html?vlv_redir=https://www.military.com/base-guide/fort-devens/contact/military-clothing-sales/8085,Login,1,MA,01434,clothing_store
Anne's Bridal & Tux,"312 Central St, Gardner, MA 01440",Bridal shop,Gardner,http://annesbridalandtux.com/,,"Bridal salon with many wedding & bridesmaid gowns, plus elegant dresses for proms & quinceañeras.",,,http://annesbridalandtux.com/contact,Contact,1,MA,01440,clothing_store
Bottom Drawers,"13 Richards Rd, Princeton, MA 01541",Clothing store,Princeton,http://www.bottomdrawers.com/,,,,,http://www.bottomdrawers.com/contactus.htm,Contact Us,1,MA,01541,clothing_store
Evans On the Common,"18 Highland St, Townsend, MA 01469",Clothing store,Townsend,http://www.evansonthecommon.com/,,"Retailer in an 1800s schoolhouse offering men's, women's & kids' shoes, outdoor gear, toys & gifts.",,,https://www.evansonthecommon.com/contact,CONTACT,1,MA,01469,clothing_store
Six 20 Six Fashion Consignment,"626 Main St, Clinton, MA 01510",Clothing store,Clinton,http://www.six20six.com/,,,,,http://www.six20six.com/contact,Contact,1,MA,01510,clothing_store
Country Bridals and Formal Wear,"17 Main St, Jaffrey, NH 03452",Bridal shop,Jaffrey,http://www.countrybridals.com/,,"Bridal salon carrying off-the-shelf designer gowns, plus special-occasion apparel & tuxedos.",,,https://www.countrybridals.com/contact-us,CONTACT US,1,NH,03452,clothing_store
Thrifty Bear,"2 Main St UNIT 3, Jaffrey, NH 03452",Clothing store,Jaffrey,http://thethriftybear.weebly.com/,,,,,http://thethriftybear.weebly.com/contact-us.html,Contact Us,1,NH,03452,clothing_store
Joseph's Coat,"32 Grove St, Peterborough, NH 03458",Clothing store,Peterborough,http://www.jocoat.com/,,,,,http://www.jocoat.com/contact,Contact,1,NH,03458,clothing_store
Acts,"106 Carter St, Leominster, MA 01453",Costume rental service,Leominster,http://actscostumes.com/,,,,,http://new.actscostumes.com/contact,Contact,1,MA,01453,clothing_store
Formal Attire Tuxedo Rentals,"100 Commercial Rd, Leominster, MA 01453",Tuxedo shop,Leominster,http://www.tuxedo-prom-wedding-rental-leominster.com/,,,,,http://www.tuxedo-prom-wedding-rental-leominster.com/contact.html,"





Contact Us


",1,MA,01453,clothing_store
Clay's,"417 West St, Keene, NH 03431",Women's clothing store,Keene,http://www.claysclothing.com/,,,,,https://www.claysclothing.com/hours-locations-and-contact-info/,"Hours, Locations and Contact Info",1,NH,03431,clothing_store
Pollywogs,"1024 Great Plain Ave, Needham, MA 02492",Clothing store,Needham,https://pollywogskids.com/,,,,,https://pollywogskids.com/tel:7814440876,781-444-0876,1,MA,02492,clothing_store
Lacoste,"80 Premium Outlets Blvd Space 725, Merrimack, NH 03054",Clothing store,Merrimack,https://www.lacoste.com/,,,,,https://www.lacoste.com/us/FAQ.html,"




Help & Support

",1,NH,03054,clothing_store
Marry & Tux Bridal,"100 Daniel Webster Hwy, Nashua, NH 03060",Bridal shop,Nashua,http://www.marryandtuxbridal.com/,,"Longstanding shop offering both off-the-rack & special-order wedding dresses, plus tuxedo rentals.",,,http://www.marryandtuxbridal.com/tel:6038836999,"

",1,NH,03060,clothing_store
Mass Audubon Shop,"208 S Great Rd, Lincoln, MA 01773",Gift shop,Lincoln,https://www.massaudubon.org/,,,,,https://www.massaudubon.org/contact-us,Contact Us,1,MA,01773,clothing_store
C P Shades,"2633 Ashby Ave, Berkeley, CA 94705",Clothing store,Berkeley,http://cpshades.com/,,,,,https://cpshades.com/contact/,Contact,1,CA,94705,clothing_store
Aliber's Bridal,"18 Federal St, Greenfield, MA 01301",Bridal shop,Greenfield,http://www.alibersbridal.com/,,"Long-running shop for designer bridal gowns,  bridesmaid dresses & accessories, plus tuxedo rentals.",,,https://www.alibersbridal.com/contact-us, BOOK,1,MA,01301,clothing_store
Synergy,"197 Main St, Northampton, MA 01060",Outerwear store,Northampton,http://www.synergysportswear.com/,,,,,http://www.synergysportswear.com/pages/contact-us,Contact Us,1,MA,01060,clothing_store
Against All Odds Usa,"50 Holyoke St, Holyoke, MA 01040",Clothing store,Holyoke,http://aao-usa.com/,,,,,http://aao-usa.com/pages/contact-us,"
              Contact Us
              
            ",1,MA,01040,clothing_store
My Hats,"150 Main St, Northampton, MA 01060",Hat shop,Northampton,http://myhats.org/,,,,,http://myhats.org/mailto:webmaster@myhats.org,Contact your hosting provider,1,MA,01060,clothing_store
Sentry Uniforms,"803 James St #101, Chicopee, MA 01020",Uniform store,Chicopee,http://www.sentryuniform.com/,,"Long-running go-to for law enforcement uniforms, flags & flagpoles, decals & custom embroidery.",,,http://www.sentryuniform.com/index.php?page=contact-us,13: Contact Us,1,MA,01020,clothing_store
Berkshire Wedding Associates,"313 North St, Pittsfield, MA 01201",Bridal shop,Pittsfield,http://www.berkshirebride.com/,,,,,http://www.berkshirebride.com/contact-us,Contact Us,1,MA,01201,clothing_store
Custom Apparel Inc,"135 Main St, Medway, MA 02053",Sportswear store,Medway,http://www.customapparelcai.com/,,,,,http://www.customapparelcai.com/contact,"
Contact Us
",1,MA,02053,clothing_store
Spallone & Son,"90 Main St, Milford, MA 01757",Men's clothing store,Milford,http://spalloneandson.webs.com/,,,,,https://www.spalloneandson.com/contact-us,Contact Us,1,MA,01757,clothing_store
TriValley Sports & Apparel,"106 Main St, Medway, MA 02053",Sporting goods store,Medway,http://tri-valleysports.com/,,,,,http://tri-valleysports.com/info/contact/,Contact,1,MA,02053,clothing_store
EA Davis & Company,"579 Washington St, Wellesley, MA 02482",Clothing store,Wellesley,https://eadavisshop.com/,,,,,https://eadavisshop.com/contact/,Contact,1,MA,02482,clothing_store
Commercial Painting Company Interior Exterior Painting Services,"100 Concord St #1CR, Framingham, MA 01702",Bridal shop,Framingham,http://www.trustpainting.com/,,,,,http://www.trustpainting.com/contact_painter.php,Contact,1,MA,01702,clothing_store
Anna Nieman Couture,"550 Washington St, Wellesley, MA 02482",Clothing store,Wellesley,http://www.annanieman.com/,,,,,http://www.annanieman.com/pages/contact-us-boston,Contact,1,MA,02482,clothing_store
Habitat  Clothes To Live In,"349 Lenox St, Norwood, MA 02062",Women's clothing store,Norwood,https://www.habitatclothes.com/,,,,,https://habitatclothes.com/contact/,Contact,1,MA,02062,clothing_store
Aria Couture,"1245 Worcester St, Natick, MA 01760",Bridal shop,Natick,http://www.ariacouture.net/,,"Women's boutique with designer special-occasion attire, including evening gowns & bridal dresses.",,,https://www.ariacouture.net,Contact Us,1,MA,01760,clothing_store
Janee's Originals,"117 Jerrold St, Holliston, MA 01746",Dressmaker,Holliston,http://www.janeesoriginals.com/,,,,,http://www.janeesoriginals.com/mailto:jsoriginals@verizon.net?subject=Saw your website and I'd like more information,Contact me!,1,MA,01746,clothing_store
Noureen Design,"66 Dinsmore Ave #310, Framingham, MA 01702",Bridal shop,Framingham,http://noureendesign.com/,,,,,https://noureendesign.com/contact/,Contact,1,MA,01702,clothing_store
Fire Department Clothing,"180 Hempstead Turnpike, West Hempstead, NY 11552",Uniform store,West Hempstead,https://www.firedepartmentclothing.com/,,,,,https://www.firedepartmentclothing.com/pages/contact-us,Contact Us,1,NY,11552,clothing_store
Dansco,"1299 County St, Attleboro, MA 02703",Costume store,Attleboro,https://www.dansco.com/,,,,,https://www.dansco.com/contact-us/,Contact Us,1,MA,02703,clothing_store
Aria Bridal & Formal,"999 S Washington St, North Attleborough, MA 02760",Bridal shop,North Attleborough,https://www.ariacouture.net/,,,,,https://www.ariacouture.net,Contact Us,1,MA,02760,clothing_store
LIPO EXPRESS FAJAS COLOMBIANAS,"162 Broad St, Pawtucket, RI 02860",Clothing store,Pawtucket,https://www.lipoexpressfajascolombianas.com/,,,,,https://www.lipoexpressfajascolombianas.com,Contact,1,RI,02860,clothing_store
Fragrance Outlet,"1 Premium Outlet Blvd # 875, Tinton Falls, NJ 07753",Perfume store,Tinton Falls,https://www.fragranceoutlet.com/,,,,,https://www.fragranceoutlet.com/pages/contact-us,Contact Us,1,NJ,07753,clothing_store
Helene's Bridal Shop,"84 Taunton Ave, East Providence, RI 02914",Bridal shop,East Providence,http://www.helenesboutique.com/,,"Independent boutique featuring wedding gowns & prom, bridesmaid, flower girl & mothers' dresses.",,,http://www.helenesboutique.com/contact,Contact,1,RI,02914,clothing_store
