name,address,type,place,description,website_url,menu_url,gift_card_website,contact_website,gift_card_txt,contact_txt,searched,state,zipcode,store_type
Lucias Tavola,"31 Main St, Ayer, MA 01432",Italian,Ayer,"Charming trattoria offering a big menu creative Italian eats in a relaxed, pared-down setting.",http://www.luciastavola.com/,http://places.singleplatform.com/lucias-tavola-0/menu?ref=google,https://swipeit.com/product/936/lucias-tavola,http://www.luciastavola.com/Pages/ContactUs.aspx,Gift Cards,Contact Us,1,MA,01432,restaurant
Fishbones,"34 Central Square, Chelmsford, MA 01824",Restaurant,Chelmsford,Rollicking seafood eatery & fish market featuring dishes such as lobster topped filet & a small bar.,http://fishbonesofchelmsford.com/,http://www.fishbonesofchelmsford.com/menu.pdf,https://fishbonesofchelmsford.com/wp/shop/,https://fishbonesofchelmsford.com/wp/contact-us/,Gift Cards,CONTACT US,1,MA,01824,restaurant
Rail Trail Flatbread Co,"33 Main St, Hudson, MA 01749",Pizza,Hudson,"Laid-back tavern offering an upscale pub menu alongside craft beers, wine & cocktails.",http://www.railtrailflatbread.com/,http://www.railtrailflatbread.com/menu,http://www.railtrailflatbread.com/gift-card-purchases,http://www.railtrailflatbread.com/contact,"
            GIFT CARDS
          ","
            contact
          ",1,MA,01749,restaurant
Red Heat Tavern,"152 Great Rd, Bedford, MA 01730",American,Bedford,,http://www.redheattavern.com/,http://places.singleplatform.com/red-heat-tavern-0/menu?ref=google,https://redheattavern.securetree.com,https://redheattavern.com/find-us/find-us/,Gift Cards,Contact,1,MA,01730,restaurant
Eriksons Ice Cream,"12 Great Rd, Maynard, MA 01754",Ice Cream,Maynard,"Time-tested, window-serve stand doling out homemade ice cream in lots of rotating, seasonal flavors.",https://www.eriksonicecream.com/,,https://www.eriksonicecream.com/#purchase-gift-cards-section,,"
                        Purchase Gift Cards
                      ",,1,MA,01754,restaurant
Panjabi Tadka,"1688 Main St, Springfield, MA 01103",Indian,Springfield,"Indian dishes, with vegan & gluten-free options, plus beer & wine served in a snug, simple cafe.",http://www.panjabitadka.com/,http://www.panjabitadka.com/menu/,https://panjabitadka.localgiftcards.com/,http://www.panjabitadka.com/contact/,Gift Cards,Contact Us,1,MA,01103,restaurant
Samuel's Tap & Tavern,"1000 W Columbus Ave, Springfield, MA 01105",Grill,Springfield,"Pints, pub fare, 37 flat-screen TVs & a jumbo-tron lure sports fans to this bustling bar.",http://www.samuelssportsbar.com/,,http://samuelstapandtable.com/product-category/gift-cards/,http://samuelstapandtable.com/contact/,Gift Cards,Contact Us,1,MA,01105,restaurant
Crestview Country Club,"281 Shoemaker Ln, Agawam, MA 01001",Restaurant,Agawam,,http://www.crestviewcc.org/,http://places.singleplatform.com/crestview-country-club/menu?ref=google,http://www.crestviewcc.org/gift-certificates/,http://www.crestviewcc.org/#,Gift Certificates,Contact,1,MA,01001,restaurant
Student Prince Cafe And Fort Restaurant,"8 Fort St, Springfield, MA 01103",German,Springfield,"Family-run spot, serving German food & beer since 1935, with a huge collection of steins in the bar.",http://www.studentprince.com/,http://places.singleplatform.com/fort/menu?ref=google,https://www.beanrg.com/shop,http://www.studentprince.com/contact,"
              Gift Cards
            ","
            Contact
          ",1,MA,01103,restaurant
Nadim's Mediterranean Restaurant & Grill,"1390 Main St, Springfield, MA 01103",Mediterranean,Springfield,"Traditional Mediterranean & Lebanese dishes & a full bar offered in a warm, refined atmosphere.",http://www.nadims.com/,http://www.nadims.com/menu,http://www.nadims.com/gift-card,http://www.nadims.com/contact-us,Gift Card,Contact Us ,1,MA,01103,restaurant
Cal's Woodfired Grill and Bar,"1068 Riverdale St, West Springfield, MA 01089",Grill,West Springfield,"Spacious, low-key dining room & bar offering traditional American steak, seafood & pasta dishes.",http://www.calswoodfiredgrill.com/,http://www.calswoodfiredgrill.com/menu/,https://millrestaurantgroup.com/giftCert/start-gift-card.html,https://www.calswoodfiredgrill.com/contact-us/,"



				Gift Card
			

","



				Contact Us
			

",1,MA,01089,restaurant
Max Burger,"684 Bliss Rd, Longmeadow, MA 01106",Hamburger,Longmeadow,,https://www.maxburgerbar.com/,https://maxburgerbar.com/#menu-section,https://www.maxdiningcard.com/,,"
              GIFT CARDS
            ",,1,MA,01106,restaurant
Gino's Pizza and Grill,"459 Dwight St, Springfield, MA 01103",Pizza,Springfield,,http://www.ginospizzaandgrill.com/,http://www.ginospizzaandgrill.com/Menus,http://www.ginospizzaandgrill.com/Gift,http://www.ginospizzaandgrill.com/Contact,Gift Certificate ,Contact Us ,1,MA,01103,restaurant
BarKaya Sushi & Ramen,"278 Worthington St, Springfield, MA 01103",Restaurant,Springfield,,http://www.barkaya.com/,http://www.barkaya.com/,https://barkaya.com/gift-cards/,,Gift Cards,,1,MA,01103,restaurant
Villa Napoletana,"664 N Main St, East Longmeadow, MA 01028",Italian,East Longmeadow,"Long-running, unassuming Italian spot with traditional entrees, cocktails & a simple dining room.",http://www.villanapoletana.com/,http://villanapoletana.com/content/menus,http://www.villanapoletana.com/content/gift-cards,http://www.villanapoletana.com/contact,Gift Cards,Contact Us,1,MA,01028,restaurant
Posto Italian,"674 Bliss Rd, Longmeadow, MA 01106",Restaurant,Longmeadow,,https://postoitalian.com/,https://postoitalian.com/dinner-menu/,https://postoitalian.com/gift-cards/,https://postoitalian.com/contact/,Gift Cards,Contact,1,MA,01106,restaurant
Munich Haus Restaurant,"13 Center St, Chicopee, MA 01013",German,Chicopee,"Pork schnitzels, sausages & imported beers in a rustic, German-style room & beer garden with music.",http://www.munichhaus.com/,,http://munichhaus.com/gift-cards/,https://visitor.r20.constantcontact.com/d.jsp?llr=szbk9wyab&p=oi&m=1126047221554&sit=xc8chl5kb&f=49d928dd-a672-4d6e-86df-26f9d748a525,Gift Cards,"
Newsletter
",1,MA,01013,restaurant
Empire Pizza,"214 Dickinson St, Springfield, MA 01108",Pizza Delivery,Springfield,,http://empirepizzeria.net/,http://empirepizzeria.net/Menus,http://empirepizzeria.net/Gift,http://empirepizzeria.net/Contact,Gift Certificate ,Contact Us ,1,MA,01108,restaurant
Center Square Grill,"84 Center Square, East Longmeadow, MA 01028",Grill,East Longmeadow,"Modern takes on American steakhouse fare, wine & cocktails offered in a polished, lively space.",http://centersquaregrill.com/,http://www.centersquaregrill.com/menus/menu/,http://swipeit.com/product/489/center-square-grill/in/Restaurant-Gift-Cards,http://centersquaregrill.com/contact/,Gift Cards ,Contact,1,MA,01028,restaurant
Cana Korean Restaurant,"159 Grove St, Chicopee, MA 01020",Korean,Chicopee,"Traditional noodle, rice & hot pot dishes plus grill-your-own BBQ offered in simple, cheery digs.",http://www.canakoreanrestaurant.com/,http://www.canakoreanrestaurant.com/Menus,http://www.canakoreanrestaurant.com/Gift,http://www.canakoreanrestaurant.com/Contact,Gift Certificate ,Contact Us ,1,MA,01020,restaurant
John's Pizzeria & Restaurant,"424 Front St, Chicopee, MA 01013",Pizza,Chicopee,"Thin-crust pies, pasta & grinders served in a family-run Italian joint with an old-school feel.",http://www.johnspizzeriama.com/,,https://johnspizzeria.localgiftcards.com/,http://www.johnspizzeriama.com/contact-us.html,,CONTACT US / DIRECTIONS,1,MA,01013,restaurant
Frigo Foods,"90 William St, Springfield, MA 01105",Deli,Springfield,,http://frigofoods.com/,,https://www.frigofoods.com/gift-shop/gift-card/,,Gift Card,,1,MA,01105,restaurant
A Vermont Table Dining & Catering,"22 High St, Brattleboro, VT 05301",Restaurant,Brattleboro,,http://www.avermonttable.com/,https://www.avermonttable.com/restaurant-menus,http://www.avermonttable.com/gift-cards,http://www.avermonttable.com/contact,"
            Gift Cards
          ","
            Contact
          ",1,VT,05301,restaurant
Oregano Pizzeria & Ristorante,"16 Pleasant St, Newburyport, MA 01950",Pizza,Newburyport,"Gourmet pizza, Italian fare & Lebanese dishes served in a quaint space with sidewalk seating.",http://www.oreganopizzeria.com/,http://oreganopizzeria.com/menu/,https://www.toasttab.com/oregano-pizzeria-ristorante-16-pleasant-st/giftcards,https://oreganopizzeria.com/contact-us/,GIFT CARDS,Contact Us,1,MA,01950,restaurant
Seaglass Restaurant and Lounge,"4 Ocean Front N, Salisbury, MA 01952",Restaurant,Salisbury,Refined beachfront dining room with a huge fireplace offers carefully sourced New American seafood.,http://www.seaglassoceanside.com/,http://www.seaglassoceanside.com/dining_menus.html,http://www.seaglassoceanside.com/seaglass_gift-certificates.html,http://www.seaglassoceanside.com/contact-seaglass.html,,Contact Us,1,MA,01952,restaurant
Sea Level Oyster Bar,"1 Market Square, Newburyport, MA 01950",Seafood,Newburyport,"Oysters, lobster rolls, specialty cocktails & more offered in a casual joint with river views.",http://sealevelnewburyport.com/,,http://sealevelnewburyport.com/cards/,http://sealevelnewburyport.com/contact-us/,Gift Cards,Contact,1,MA,01950,restaurant
Dos Amigos Burritos,"24 Pleasant St, Newburyport, MA 01950",Mexican,Newburyport,"Basic Mexican eats, including gluten-free, vegetarian & vegan items, in a counter-serve setup.",http://dosamigosburritos.com/,,http://dosamigosburritos.com/gift-certificates,http://dosamigosburritos.com/contact-dos-amigos,"
                Gift Certificates
              ","
                Contact
              ",1,MA,01950,restaurant
Brine Oyster * Crudo * Chops,"25 State St, Newburyport, MA 01950",Oyster Bar,Newburyport,"Petite eatery boasting modern decor & a menu of raw or cooked seafood & some meat, plus cocktails.",http://www.brineoyster.com/,,https://swipeit.com/product/866/brine,http://brineoyster.com/contact/,Gift Card,Contact,1,MA,01950,restaurant
The Deck,"179 Bridge Rd, Salisbury, MA 01952",Restaurant,Salisbury,"Burgers, seafood & tropical cocktails on the Merrimack River, with a huge patio & valet parking.",http://www.thedecksalisbury.com/,http://www.thedecksalisbury.com/food,https://wedigclams.com/gift-certificates/,http://www.thedecksalisbury.com/contact-apply,here,Contact & Apply,1,MA,01952,restaurant
Ceia Kitchen  Bar,"38 State St, Newburyport, MA 01950",Bistro,Newburyport,"European coastal eatery offering seasonal ingredients & large wine list in a modern, romantic space.",http://www.ceiakitchenbar.com/,http://ceiakitchenbar.com/menus/,https://swipeit.com/product/867/ceia-kitchen-and-bar,http://ceiakitchenbar.com/contact/,Gift Cards,Contact,1,MA,01950,restaurant
Market Square Bakehouse,"5 Market Square, Amesbury, MA 01913",Cafe,Amesbury,,http://marketsquarebakehouse.com/,,http://marketsquarebakehouse.com/gift-cards,http://marketsquarebakehouse.com/#new-page-2-section,"
Gift Cards
","
                        Contact
                      ",1,MA,01913,restaurant
Blue Ocean Music Hall,"4 Ocean Front N, Salisbury, MA 01952",Restaurant,Salisbury,"Oceanfront music venue with frequent concerts,  two full bars & flexible seating for light fare.",http://www.blueoceanhall.com/,,http://www.blueoceanhall.com/bomh_gift-certificates.html,http://www.blueoceanhall.com/about/contact.html,,Contact,1,MA,01952,restaurant
Fortune Bar,"12 Friend St, Amesbury, MA 01913",Bar,Amesbury,,http://www.beerandkeno.com/,,https://www.toasttab.com/fortune-bar/giftcards,,"



",,1,MA,01913,restaurant
Alina's,"96 Russell St, Hadley, MA 01035",Italian,Hadley,"Refined Italian outfit serving pasta, veal & seafood dishes with wine & cocktails in a cozy space.",http://www.myalinas.com/,http://www.myalinas.com/dinner-menu/,https://www.myalinas.com/gift-cards-2/,,Gift Cards,,1,MA,01035,restaurant
Blue Heron Restaurant,"112 N Main St, Sunderland, MA 01375",American,Sunderland,"Eclectic, locavore New American food served in the warm surrounds of the restored Old Town Hall.",http://www.blueherondining.com/,http://blueherondining.com/menus/,https://www.blueherondining.com/giftcards/,https://www.blueherondining.com/contact/,Gift cards,Contact,1,MA,01375,restaurant
Wildwood Barbeque,"235 Russell St, Hadley, MA 01035",Barbecue,Hadley,"This inviting smokehouse provides hefty plates of barbecued meat, plus craft beer & outdoor seating.",http://www.wildwoodque.com/,https://www.wildwoodque.com/lunch-dinner.html,http://www.wildwoodque.com/gift-certificates.html,http://www.wildwoodque.com/contact-us.html,"

			Gift Certificates
		>
","
									Contact Us
								",1,MA,01035,restaurant
PiNZ  Hadley,"367 Russell St, Hadley, MA 01035",Restaurant,Hadley,,https://www.pinzbowl.com/,,https://www.pinzbowl.com/store,https://www.pinzbowl.com/contact,Gift Cards,Contact Us ,1,MA,01035,restaurant
Flayvors of Cook Farm,"129 S Maple St, Hadley, MA 01035",Dessert shop,Hadley,,http://flayvors.com/,,https://www.flayvors.com/gift-cards,https://www.flayvors.com/contact,Gift Cards,CONTACT US,1,MA,01035,restaurant
Esselon Cafe and Coffee Roasting,"99 Russell St, Hadley, MA 01035",Restaurant,Hadley,"Independent coffeehouse offering breakfast & global lunch/dinner fare, plus patio seating.",http://www.esselon.com/,https://www.esselon.com/cafe/,https://www.esselon.com/cafe/gift-cards/,https://www.esselon.com/contact-us/,Gift Cards,Contact,1,MA,01035,restaurant
Jake's,"17 King St, Northampton, MA 01060",American,Northampton,"Lunch & brunch spot with an open kitchen known for seasonal, American eats & daily hash specials.",http://www.jakesnorthampton.com/,http://places.singleplatform.com/jakes-restaurant-5/menu?ref=google,http://www.jakesnorthampton.com/gift-cards-merchandise/,,"


 
Give the gift of Jakes
",,1,MA,01060,restaurant
Sylvester's,"111 Pleasant St, Northampton, MA 01060",Restaurant,Northampton,"Homey favorite for local-farm-sourced brunches, plus a counter-serve cafe & in-house bakery.",http://www.sylvestersrestaurant.com/,http://sylvestersrestaurant.com/brunch,http://sylvestersrestaurant.com#giftcards,http://sylvestersrestaurant.com#contactus,Gift Cards,Contact Us,1,MA,01060,restaurant
India House,"45 State St, Northampton, MA 01060",Indian,Northampton,North Indian dishes at this refined family-run mainstay outfitted with ornate furniture from India.,http://www.indiahousenorthampton.com/,http://www.indiahousenorthampton.com/menu.html,http://www.indiahousenorthampton.com/gift-cards.html,http://www.indiahousenorthampton.com/contact.html,"
				Gift Cards
			","
				Contact
			",1,MA,01060,restaurant
Mama Iguana's,"271 Main St, Northampton, MA 01060",Mexican,Northampton,Familiar Mexican fare & a big tequila menu are highlighted at this casual joint with colorful decor.,http://www.spoletorestaurants.com/,http://places.singleplatform.com/mama-iguanas-2/menu?ref=google,http://swipeit.com/product/401/spoleto-group,,Order Gift Cards Online Here,,1,MA,01060,restaurant
HighBrow wood fired kitchen  bar,"12 Crafts Ave #1, Northampton, MA 01060",Restaurant,Northampton,"Longtime parlor featuring wood fired pizzas & typical Italian fare, plus craft brews & sangria.",http://www.highbrowrestaurant.com/,http://highbrowrestaurant.com/,https://www.toasttab.com/highbrow/giftcards,http://www.highbrowrestaurant.com/contact," eGift Card

"," Contact

",1,MA,01060,restaurant
Pizza Amore,"18 Green St, Northampton, MA 01060",Pizza,Northampton,"Pies, pasta, grinders & other hearty eats dispensed in straightforward surroundings.",http://eatpizzaamore.com/,http://eatpizzaamore.com/Menus,http://eatpizzaamore.com/Gift,http://eatpizzaamore.com/Contact,Gift Certificate ,Contact Us ,1,MA,01060,restaurant
Hungry Ghost Bread,"62 State St, Northampton, MA 01060",Bakery,Northampton,"Casual bakeshop with a rotating selection of pastries & wood-fired breads, plus take-out pizzas.",http://www.hungryghostbread.com/,,https://squareup.com/gift/3G2PJTQTWDRQH/order,http://hungryghostbread.com/contact-us/,"
 ",Contact Us ,1,MA,01060,restaurant
Familiars Coffee & Tea,"6 Strong Ave, Northampton, MA 01060",Coffee shop,Northampton,,https://familiarscoffee.com/,https://familiarscoffee.com/menu,https://familiarscoffee.com/gift-cards,https://familiarscoffee.com/contact,"
            Gift Cards
          ","
            Contact
          ",1,MA,01060,restaurant
GoBerry,"28 Amity St #1e, Amherst, MA 01002",FroYo,Amherst,,http://www.go-berry.com/,,https://squareup.com/gift/32X3GJNPGQ4C8/order,http://www.go-berry.com/contact-us.html,"
                				Gift Cards
                			","
                				Contact Us
                			",1,MA,01002,restaurant
Delivery Express,"150 Fearing St, Amherst, MA 01002",Delivery Restaurant,Amherst,,http://www.deliveryexpress.com/,,https://deliveryexpress.com/giftcards/,https://deliveryexpress.com/contact/,Gift Cards,Contact Us,1,MA,01002,restaurant
Anchor Bar,"1047 Main St, Buffalo, NY 14209",Grill,Buffalo,"Famed birthplace of the Buffalo chicken wing, also offering Italian fare, draft beers & live jazz.",http://www.anchorbar.com/,http://places.singleplatform.com/anchor-bar-6/menu?ref=google,https://anchorbar.com/product-category/gift-cards/,https://anchorbar.com/contact-us/,Gift Cards,Contact Us,1,NY,14209,restaurant
Campbell Liquors & Deli,"479 E Campbell Ave, Campbell, CA 95008",Liquor store,Campbell,,https://postmates.com/,https://postmates.com/drinks,https://postmates.com/gift,,Gift Cards,,1,CA,95008,restaurant
CRACK'D Kitchen & Coffee,"319 Lowell St, Andover, MA 01810",Restaurant,Andover,,http://www.crackdkitchen.com/,https://order.labrador.ai/store/crackd-andover,http://www.crackdkitchen.com/gift-cards-1/,http://www.crackdkitchen.com/contact/,Gift Cards,Contact,1,MA,01810,restaurant
Luna Rossa,"1699 Shawsheen St #1588, Tewksbury, MA 01876",Italian,Tewksbury,"Old-world restaurant providing pizza & traditional Italian entrees, plus specialty drinks.",http://www.lunarossa-restaurant.com/,http://places.singleplatform.com/luna-rossa-6/menu?ref=google,http://www.lunarossa-restaurant.com/giftcards.html,http://www.lunarossa-restaurant.com/index.html#contacts2-4,GIFT CARDS STILL AVAILABLE!,MENU,1,MA,01876,restaurant
The Irish Cottage,"17 Branch St, Methuen, MA 01844",Irish pub,Methuen,"Cozy restaurant & pub serving up 3 Irish-accented meals a day, lots of beer on tap & live music.",http://www.theirishcottagepub.com/,http://www.theirishcottagepub.com/Menu/Menus.aspx,http://www.theirishcottagepub.com/GiftCards,,Gift Cards,,1,MA,01844,restaurant
Casa Blanca,"106 Lowell Blvd, Methuen, MA 01844",Mexican,Methuen,"Hearty Mexican favorites & specialty cocktails in colorful, hacienda-style surrounds.",http://casablancamexican.com/,https://casablancamexican.com/menus/methuen/,https://swipeit.com/product/556/casa-blanca-mexican-restaurants,,Gift Cards,,1,MA,01844,restaurant
Culpeppers Pub & Grill,"above the Willows Racquet Club, 815 Turnpike St, North Andover, MA 01845",Restaurant,North Andover,,http://culpeppersna.com/,http://www.culpeppersna.com/wp-content/uploads/2014/04/JC-Menu-Updated-12.30.2014.pdf,https://www.toasttab.com/culpeppers,http://www.culpeppersna.com/contact-us/,,Contact us,1,MA,01845,restaurant
LA FINA RESTAURANT,"27 Main St, Andover, MA 01810",Restaurant,Andover,,http://www.lafinarestaurant.com/,,http://www.lafinarestaurant.com/gift-cards,http://www.lafinarestaurant.com/#contact,"
            Gift Cards
          ","

Contact
",1,MA,01810,restaurant
Shadi's Restaurant and Lounge,"585 Chickering Rd, North Andover, MA 01845",Mediterranean,North Andover,"Airy, stone-walled eatery offers traditional Middle Eastern fare & American options, plus cocktails.",http://www.shadisrestaurant.com/,http://www.shadisrestaurant.com/index.php?link=menu,https://www.egiftcardexpress.com/live/22/,http://www.shadisrestaurant.com/contact.html,Gift Cards,Contact,1,MA,01845,restaurant
The Loft Restaurant & Pub,"1140 Osgood St, North Andover, MA 01845",Steak,North Andover,"American comfort food, seafood, steaks & chops served for lunch & dinner in a converted barn.",http://www.loftsteakandchophouse.com/,http://www.loftsteakandchophouse.com/dinner,https://www.loftsteakandchophouse.com/giftcards,https://www.loftsteakandchophouse.com/contact,GIFT CARDS,CONTACT,1,MA,01845,restaurant
Tew Mac Tavern,"1880 Main St, Tewksbury, MA 01876",American,Tewksbury,,https://www.tewksburycc.com/,https://www.tewksburycc.com/tew-mac-tavern-menu/,https://tewksburycc.com/gift-cards-2/,https://tewksburycc.com/contact/,Gift Cards & Bonus Cards,Contact,1,MA,01876,restaurant
the WINE LAB,"18 High St, North Andover, MA 01845",Wine bar,North Andover,,http://thewinelabna.com/,https://www.thewinelabna.com/menu,http://thewinelabna.com/gift-cards,,"
            Gift Cards
          ",,1,MA,01845,restaurant
Tsunami Japanese Cuisine,"669 Massachusetts Ave, Arlington, MA 02476",Japanese,Arlington,,http://www.arlingtonjapanesecuisine.com/,http://places.singleplatform.com/tsunami-japanese-cuisine/menu?ref=google,https://swipeit.com/product/553/menotomy-grill--tavern,http://www.menotomygrill.com/contact/,Gift Cards,Contact,1,MA,02476,restaurant
District 118 Kitchen & Bar,"118 Needham St, Newton, MA 02464",Grill,Newton,Modern rustic bar & kitchen preparing a menu of American classics with a twist from scratch.,http://districtkitchenandbar.com/,https://www.districtkitchenandbar.com/menus/,https://swipeit.com/product/1620/district-118,http://districtkitchenandbar.com/contact/,Gift Cards,Contact,1,MA,02464,restaurant
il Casale,"50 Leonard St, Belmont, MA 02478",Italian,Belmont,This upscale yet casual choice in a converted brick firehouse specializes in classic Italian meals.,http://ilcasalebelmont.com/,http://ilcasalebelmont.com/menu/,https://www.toasttab.com/il-casale-belmont/giftcards,https://ilcasalebelmont.com/contact/,,Contact Us,1,MA,02478,restaurant
Summer Shack,"149 Alewife Brook Pkwy, Cambridge, MA 02140",Seafood,Cambridge,"Spacious, storied seafood eatery serving classic New England fish house staples.",https://summershackrestaurant.com/,https://summershackrestaurant.com/menu,https://summershackrestaurant.com/gift-cards/,https://summershackrestaurant.com/contact/,Gift Cards,Contact,1,MA,02140,restaurant
Urban Hearth,"2263 Massachusetts Ave, Cambridge, MA 02140",New American,Cambridge,"Casual, convivial eatery offering prix five supper & a la carte brunch in warm, cozy surrounds.",http://www.urbanhearth.net/,https://www.urbanhearth.net/,https://www.urbanhearth.net/online-store,,GIFT CARDS,,1,MA,02140,restaurant
El Centro,"66 Leonard St, Belmont, MA 02478",Mexican,Belmont,"Regional Mexican classics & standards, with a full bar slinging beer, sangria & margaritas.",http://www.elcentroinboston.com/,http://www.elcentroinbosron.com/,https://www.toasttab.com/el-centro-dedham/giftcards,http://www.elcentroinboston.com/contact/,Dedham,Contact,1,MA,02478,restaurant
Rosebud American Kitchen & Bar,"381 Summer St, Somerville, MA 02144",American,Somerville,The iconic diner is reborn as an American  restaurant serving chef-driven fare & craft cocktails.,http://rosebudkitchen.com/,http://rosebudkitchen.com/,https://swipeit.com/product/552/rosebud-kitchen,http://rosebudkitchen.com/contact/,Gift Cards,Contact,1,MA,02144,restaurant
Los Amigos Taqueria,"424 Highland Ave, Somerville, MA 02144",Restaurant,Somerville,,http://amigosburritos.com/,,https://squareup.com/gift/6TWATZ13H0NBB/order,http://amigosburritos.com/feedback,"
        Buy eGift Cards!
      ","
        Contact Us
      ",1,MA,02144,restaurant
The Wellington,"75 Leonard St, Belmont, MA 02478",Restaurant,Belmont,,http://thewellingtonbelmont.com/,,https://www.toasttab.com/eat-up-lexington/giftcards,https://thewellingtonbelmont.com/contact/,,Contact Us,1,MA,02478,restaurant
Highland Kitchen,"150 Highland Ave, Somerville, MA 02143",American,Somerville,"Upbeat scene featuring inventive, Southern-inspired comfort fare, creative cocktails & live music.",http://www.highlandkitchen.com/,http://www.highlandkitchen.com/,http://www.highlandkitchen.com/#giftcards,http://www.highlandkitchen.com/#contact,Gift Cards,Contact,1,MA,02143,restaurant
Spice Delight,"63 Concord Ave, Belmont, MA 02478",Indian,Belmont,,http://www.spicedelightma.com/,https://spicedelightma.com/menu/,http://spicedelightma.luxcode.com/PurchaseGiftCard,https://spicedelightma.com/contact/,"

PURCHASE HERE

",Contact,1,MA,02478,restaurant
Sarma Restaurant,"249 Pearl St, Somerville, MA 02145",Small Plates,Somerville,"A modern Mediterranean menu, featuring meze & Middle Eastern favorites, offered in colorful digs.",https://www.sarmarestaurant.com/,http://www.sarmarestaurant.com/our-menus/,https://www.sarmarestaurant.com/gift-cards,https://www.sarmarestaurant.com/#findus,"
        Gift Cards
      ","
        Find Us
      ",1,MA,02145,restaurant
Tasting Counter,"14 Tyler St, Somerville, MA 02143",New American,Somerville,Pre-purchase limited seating in ultra-modern digs with open kitchen serving multicourse experience.,https://tastingcounter.com/,,https://tastingcounter.com/giftcards,https://tastingcounter.com/contact/54-directions,Gift Cards,Contact,1,MA,02143,restaurant
