name,address,type,place,website_url,menu_url,description,gift_card_txt,gift_card_website,contact_website,contact_txt,searched,state,zipcode,store_type
Mass Vintage,"45 Boltwood Walk, Amherst, MA 01002",Vintage clothing store,Amherst,http://massvintage.com/,,,"
Gift Cards
",http://massvintage.com/products/massvintage-gift-card,,,1,MA,01002,clothing_store
Lotus & Compass Boutique,"264 Exchange St, Chicopee, MA 01013",Clothing store,Chicopee,http://www.lotusandcompass.com/,,,"
Purchase Gift Certificate
",http://www.lotusandcompass.com/products/give-the-gift-of-a-shopping-spree,http://www.lotusandcompass.com/pages/contact-us,Contact Us,1,MA,01013,clothing_store
Cathy Cross,"151 Main St, Northampton, MA 01060",Women's clothing store,Northampton,http://www.cathycrossfashion.com/,,,Gift Cards,http://www.cathycrossfashion.com/gift-cards/,http://www.cathycrossfashion.com/contact-us/,Contact Us,1,MA,01060,clothing_store
Baby Depot,"380 Cooley St, Springfield, MA 01128",Baby store,Springfield,http://www.burlingtoncoatfactory.com/,,," 
buy gift cards
",http://www.burlingtoncoatfactory.com/gift-cards,,,1,MA,01128,clothing_store
Orvis,"380 W Main St, Avon, CT 06001",Clothing store,Avon,http://www.orvis.com/,,,"
Shop Gifts & Gift Cards
                        ",https://m.orvis.com/subject/gifts,http://www.orvis.com/#,Contact Orvis,1,CT,06001,clothing_store
Catwalk Boutique Lenox,"26 Church St, Lenox, MA 01240",Women's clothing store,Lenox,http://catwalkboutique.org/,,,Gift Cards,https://interland3.donorperfect.net/weblink/weblink.aspx?name=E14194&id=106,https://catwalkboutique.org/contact-us/,Contact Us,1,MA,01240,clothing_store
The Color Mint,"25 Railroad Square #205, Haverhill, MA 01832",Clothing store,Haverhill,https://www.shopthecolormint.com/,,,"
                    Gift Card
                  ",https://www.shopthecolormint.com/products/gift-card,https://www.shopthecolormint.com/pages/contact,Contact,1,MA,01832,clothing_store
Ganesh,"42 NH-111, Exeter, NH 03833",Clothing store,Exeter,https://www.ganeshimports.com/,,,"
            Gift Cards
        ",https://www.ganeshimports.com/products/gift-card,,,1,NH,03833,clothing_store
1620 Workwear Inc,"3 Graf Rd STE 4, Newburyport, MA 01950",Clothing store,Newburyport,http://www.1620usa.com/,,,Gift Cards,http://www.1620usa.com/products/gift-card,http://www.1620usa.com/pages/contact-us,Contact,1,MA,01950,clothing_store
Kittery Trading Post,"301 U.S. 1 Route One, Kittery, ME 03904",Clothing store,Kittery,https://www.kitterytradingpost.com/,,,Gift Cards,https://www.kitterytradingpost.com/gift-cards-1000667.html,https://www.kitterytradingpost.com/#0,"

FREE CONTACTLESS CURBSIDE PICKUP | Details »


FREE CONTACTLESS CURBSIDE PICKUP

How it works:

 Shop Online – Select Contactless Curbside Pickup as your shipping method during checkout.
 We’ll let you know when your order is ready via email or phone. (Typically within 2 hours) 
 Drive to the store between 10:00AM-6:00PM. (5pm for Boats & SUPs).
 Park in one of the numbered parking spots near the marked pickup door in the back of our south parking lot. (Boats & SUPS have a separate marked pickup area).
 STAY IN YOUR VEHICLE and call 1-207-439-9222, Ext 330.
 A KTP team member will confirm purchase via printed or digital receipt and Valid ID shown through vehicle window.
 Once confirmed, they will place your order in your vehicle's backseat or trunk. (On vehicle or trailer if a Boat or SUP*).
 For documentation and your protection we will record vehicle plate number and date/time of pickup.

Subject to product availability. If an item is available for in-store pickup, you will be presented with the option to do so when selecting your shipping method.

Most in-store pickup orders are available within 24 hours of placing your order. After placing your order, we will send you a confirmation email, followed by a second email or phone call when your order is ready for pick up.

Kittery Trading Post does not make any guarantee that your order will be available at any specific time. Kittery Trading Post will not have any liability for any order delays.

Kittery Trading Post is open with reduced operating hours: Monday through Sunday, 10am-6pm. (9-10am are designated hours for persons 60+ and customers with underlying medical conditions).

*Customer is 100% responsible for securing boats for transportation. Please note: All rack assembly by KTP staff has been temporarily discontinued. The customer is 100% responsible for installation.

",1,ME,03904,clothing_store
Peter Harris Clothes,"1964 Boston Rd #4, Wilbraham, MA 01095",Clothing store,Wilbraham,http://www.peterharrisclothes.com/,,,"
Open
",https://scontent-lga3-1.xx.fbcdn.net/v/t51.2885-15/94604820_262734485115916_2937448654061100844_n.jpg?_nc_cat=102&_nc_sid=8ae9d6&_nc_ohc=FkGCcg779J4AX_j3V6w&_nc_ht=scontent-lga3-1.xx&oh=e903ae192830d2638d6924d202fb82ad&oe=5ECF7A72,https://www.peterharrisclothes.com/contact-us/,Contact Us,1,MA,01095,clothing_store
Just Jeans,"430 Essex St, Lawrence, MA 01840",Men's clothing store,Lawrence,https://www.justjeans.com.au/,,," Gift Cards
														",https://www.justjeans.com.au/shop/en/justjeans/gift-card,https://www.justjeans.com.au/shop/en/justjeans/contact-us,Contact Us,1,MA,01840,clothing_store
Girl Scout Shop,"143 Abbot St, Andover, MA 01810",Gift shop,Andover,http://girlscoutshop.org/,,,Gift Cards,http://girlscoutshop.org/GIFTS/GIFT-CARDS,http://girlscoutshop.org/contact-us,Contact Us,1,MA,01810,clothing_store
Bobbles & Lace,"139 Washington St, Marblehead, MA 01945",Women's clothing store,Marblehead,http://www.bobblesandlace.com/,,,Gift Cards,https://www.bobblesandlace.com/gift-cards/,,,1,MA,01945,clothing_store
Rose & Dove Specialty Gift Shop,"565 Chickering Rd, North Andover, MA 01845",Gift shop,North Andover,http://www.roseanddove.com/,,,"
          BUY NOW
        ",http://www.roseanddove.com/collections/gift-cards,,,1,MA,01845,clothing_store
Nochi,"29 Main St, Vineyard Haven, MA 02568",Clothing store,Vineyard Haven,http://www.nochimv.com/,,,GIFT CERTIFICATES,https://www.nochimv.com/gift-card,https://www.nochimv.com/contact,CONTACT,1,MA,02568,clothing_store
Puritan Cape Cod,"199 Main St, Falmouth, MA 02540",Clothing store,Falmouth,http://puritancapecod.com/,,,Gift Cards,https://puritancapecod.com/gift-card/,https://puritancapecod.com/contact/,Contact,1,MA,02540,clothing_store
Calico,"173 Union St, New Bedford, MA 02740",Women's clothing store,New Bedford,https://www.shopcalico.com/,,"Womenswear boutique featuring a stylish inventory of casualwear, including jeans, shoes & jewelry.","
       The Perfect Gift  👇
     ",https://www.shopcalico.com/products/shopcalico-com-online-gift-card,https://www.shopcalico.com/pages/contact-us,Contact Us,1,MA,02740,clothing_store
Portobello Road,"55 Boylston St, Chestnut Hill, MA 02467",Women's clothing store,Chestnut Hill,http://www.portobelloroadusa.com/,,"Trendy women’s boutique earns buzz for its range of stylish designer fashions, accessories & gifts.","
        Gift Card
      ",http://www.portobelloroadusa.com/gift-card/gift-card,http://www.portobelloroadusa.com/contact,Contact,1,MA,02467,clothing_store
Vivant Vintage,"318 Lincoln St, Allston, MA 02134",Vintage clothing store,Allston,http://www.vivantvintage.com/,,,,http://www.vivantvintage.com/giftcertificates.php,http://www.vivantvintage.com/mailto:%20ShopVivantVintage@gmail.com,contact us,1,MA,02134,clothing_store
Maxima Gift Center,"212 Massachusetts Ave, Arlington, MA 02474",Gift shop,Arlington,http://www.maximacenter.com/,,"Cheerful gift shop featuring modern handmade gifts, toys & cards by local & national designers.","

			Gift Card
		
",http://www.maximacenter.com/gift-card.html,http://www.maximacenter.com/contact-us.html,"
				CONTACT US
			
",1,MA,02474,clothing_store
Too Tempted,"444 Common St, Belmont, MA 02478",Women's clothing store,Belmont,http://www.shoptootempted.com/,,,GIFT CARDS,http://www.shoptootempted.com/products/gift-card,,,1,MA,02478,clothing_store
Suitsupply Boston,"240A Newbury St, Boston, MA 02116",Men's clothing store,Boston,https://us.suitsupply.com/,,"Upmarket retailer of men's apparel, featuring on-trend suits, separates, footwear & accessories.","
Giftcards
",https://us.suitsupply.com/en_US/giftcards_redir,https://us.suitsupply.com/en_US/content-page-contact.html,Contact,1,MA,02116,clothing_store
Polo Ralph Lauren Factory Store,"460 Assembly Row Suite 509, Somerville, MA 02145",Clothing store,Somerville,http://polo.com/,,,Gift Card,https://www.ralphlauren.com/giftcertpurchase?virtualgc=true&webcat=footer,https://www.ralphlauren.com/contactus,contact us,1,MA,02145,clothing_store
The Artful Heart Gallery,"8 Medford St, Arlington, MA 02474",Gift shop,Arlington,http://www.artfulheartgallery.com/,,,Gift Certificates,http://www.artfulheartgallery.com/gift-certificates,http://www.artfulheartgallery.com/contact-us,"
                Hours • Directions
              ",1,MA,02474,clothing_store
Swanson Jewelers,"717 Massachusetts Ave, Arlington, MA 02476",Jeweler,Arlington,http://www.swansonjewelers.com/,,Jewelry shop with 75 years of service offering appraisals & a wide selection of jewelry & watches.,Gift Certificates,https://swansonjewelers.com/gift-certificates/,https://swansonjewelers.com/contact-directions/,Contact,1,MA,02476,clothing_store
Magic Beans  Boston,"776 Boylston St, Boston, MA 02116",Baby store,Boston,http://mbeans.com/,,"Strollers, nursery furniture & clothing round out the wide selection of baby gear sold at this shop.","
          Gift Card
        ",http://mbeans.com/products/magic-beans-gift-card,http://mbeans.com/pages/customer-service,"
          Contact Us
        ",1,MA,02116,clothing_store
Hubert's of Peterborough,"19 Wilton Rd, Peterborough, NH 03458",Clothing store,Peterborough,http://www.huberts.com/,,,Gift Card,http://huberts.com/gift-card/,,,1,NH,03458,clothing_store
Q Teens,"1017 Central St, Leominster, MA 01453",Clothing store,Leominster,http://www.shopqteens.com/,,,"

",https://www.ecistores.com/Gift-Card-C-1173/,http://www.shopqteens.com/help.php?section=contactus&mode=update," 
contact


",1,MA,01453,clothing_store
Women's Image Center,"80 Erdman Way #204, Leominster, MA 01453",Boutique,Leominster,http://www.thewomensimagecenter.com/,,,"
Gift Card
",http://www.thewomensimagecenter.com/gift-card,http://www.thewomensimagecenter.com/contact-us,"
                CONTACT
              ",1,MA,01453,clothing_store
Waterwear Inc,"29 Howard St, Wilton, NH 03086",Swimwear store,Wilton,https://h2owear.com/,,,Gift Certificates,https://www.h2owear.com/gift-certificates.html?SID=01c0131c86337139b3c04cea6109c329,https://www.h2owear.com/contact-us/?SID=01c0131c86337139b3c04cea6109c329,Contact Us,1,NH,03086,clothing_store
Pastiche Boutique LLC,"263 Union Square, Milford, NH 03055",Boutique,Milford,http://www.pasticheboutiquenh.com/,,,Gift Cards,http://www.pasticheboutiquenh.com/collections/gift-cards,http://www.pasticheboutiquenh.com/pages/contact,Contact Us,1,NH,03055,clothing_store
Pure Hockey,"739 Donald Lynch Blvd, Marlborough, MA 01752",Sporting goods store,Marlborough,https://www.purehockey.com/,,"Specialist retailer offering hockey gear & apparel, including inline & ice skates, sticks & pads.",Gift Certificates,https://www.purehockey.com/giftcards.aspx,https://www.purehockey.com/support.aspx,Contact Us,1,MA,01752,clothing_store
Stork Organic Baby Boutique,"28 NH-101A, Amherst, NH 03031",Baby store,Amherst,http://www.storkorganicbaby.com/,,,Gift Certificates,http://www.storkorganicbaby.com/index.php?siteID=198&pageID=8325,http://www.storkorganicbaby.com/index.php?siteID=198&pageID=2634,Contact Us,1,NH,03031,clothing_store
NOMAD,"1771 Massachusetts Ave, Cambridge, MA 02140",Gift shop,Cambridge,http://www.nomadcambridge.com/,,"An eclectic array of fair-trade products from around the world, from furniture to art to jewelry.",Gift Cards NOW Available!,https://nomadcambridge.com/product/nomad-gift-card/,https://nomadcambridge.com/contact/,Contact,1,MA,02140,clothing_store
Giblees Menswear & Tuxedos,"85 Andover St, Danvers, MA 01923",Clothing store,Danvers,http://www.giblees.com/,,"Menswear resource carrying casual shirts & jeans as well as suits, sport coats & tuxedo rentals.","
        Gift Cards
      ",http://www.giblees.com/collections/gift-card,,,1,MA,01923,clothing_store
Amy's Cottage,"39 Spring St, Williamstown, MA 01267",Boutique,Williamstown,http://amyscottage.com/,,,"

Share
Share on Facebook
",//www.facebook.com/sharer.php?u=https://amyscottage.com/products/amys-cottage-gift-card,,,1,MA,01267,clothing_store
Salaam Clothing,"89 Karl Cir, Berlin, VT 05602",Clothing store,Berlin,https://www.salaamclothing.com/,,,Gift Card,https://www.salaamclothing.com/gift-card,https://www.salaamclothing.com/contact/,Contact Us,1,VT,05602,clothing_store
Ann Taylor Factory Store,"1 Outlet Blvd #339, Wrentham, MA 02093",Women's clothing store,Wrentham,http://www.anntaylor.com/,,,GIFT CARDS,http://www.anntaylor.com/gift-cards,http://www.anntaylor.com/contact-us,Contact Us,1,MA,02093,clothing_store
Kate Crosby Designs Baby's Daily Journal,"19 Orange St, Attleboro, MA 02703",Baby store,Attleboro,http://www.katecrosbydesigns.etsy.com/,,,"
Gift cards
",https://www.etsy.com/giftcards?ref=ftr,https://www.etsy.com/messages/new?with_id=7808914&referring_id=5620191&referring_type=shop&recipient_id=7808914,"
 Contact
    
    
",1,MA,02703,clothing_store
Mulligan Gear,"234 N Main St, Mansfield, MA 02048",Hat shop,Mansfield,http://www.mulligangear.com/,,,Gift Certificates,https://mulligangear.com/product/mulligan-gear-gift-certificate/,http://mulligangear.com/contact/,Contact,1,MA,02048,clothing_store
Kleen 'n Hard Sports,"70 James St #111c , Left Rear Side, James St, Worcester, MA 01603",Sporting goods store,Worcester,http://www.kleennhardsports.com/,,,"
            Gift Cards
          ",http://www.kleennhardsports.com/collections/gift-cards,,,1,MA,01603,clothing_store
Island Outfitters,"21 Wianno Ave, Osterville, MA 02655",Clothing store,Osterville,https://www.islandoutfitters.com/,,,"
                
                  Gift Card Available Now!
                
                  ",https://www.islandoutfitters.com/products/rally-for-retail,https://www.islandoutfitters.com/pages/contact,Visit Our Stores,1,MA,02655,clothing_store
Butler Sporting Goods,"815 W Main St, Hyannis, MA 02601",Sporting goods store,Hyannis,http://www.butlersportinggoods.com/,,,Butler Sporting Goods Gift Certificates,http://www.butlersportinggoods.com/t/butler-sporting-goods-gift-certificates,http://www.butlersportinggoods.com/contact,Contact Us,1,MA,02601,clothing_store
Littlenecks,"620 Main St, Dennis, MA 02638",Clothing store,Dennis,http://www.littleneckscapecod.com/,,,"
              Gift Certificates
            ",https://squareup.com/gift/SR7KWMNKAEZZ8/order,http://www.littleneckscapecod.com/contact,"
                Contact
              ",1,MA,02638,clothing_store
Soho Arts Co,"342 Main St #1, Hyannis, MA 02601",Gift shop,Hyannis,http://www.sohocompany.net/,,,Gift Cards,http://www.sohocompany.net/store/gift_certificates.php,http://www.sohocompany.net/customerservice/contact.php,Contact,1,MA,02601,clothing_store
Mint Julep,"6 Church St, Cambridge, MA 02138",Women's clothing store,Cambridge,http://www.shopmintjulep.com/,,"Quaint boutique with stylish, upmarket clothing & accessories for women, including designer pieces.","
                      Gift Certificates
                  ",http://www.shopmintjulep.com/collections/gift-certificates,http://www.shopmintjulep.com/pages/contact-us-1,"
                Contact Us
            ",1,MA,02138,clothing_store
The Harvard Shop,"65 Mt Auburn St, Cambridge, MA 02138",Clothing store,Cambridge,http://www.theharvardshop.com/,,,Gift Cards,https://www.theharvardshop.com/products/gift-card-online-only?_pos=1&_sid=2a092630a&_ss=r,http://www.theharvardshop.com/pages/contact-us,Contact Us,1,MA,02138,clothing_store
Bells & Whistles,"68 Leonard St, Belmont, MA 02478",Gift shop,Belmont,http://www.bellsandwhistlesshop.com/,,"Upscale home retailer offers stylish furnishings, housewares, gifts & accessories in a bright space.","Bells & Whistles Gift Card
$25.00 – $500.00
",https://bellsandwhistlesshop.com/product/bells-whistles-gift-card/,https://bellsandwhistlesshop.com/contact/,CONTACT,1,MA,02478,clothing_store
Westcott Mercantile,"63 Leonard St, Belmont, MA 02478",Gift shop,Belmont,http://www.westcottmercantile.com/,,,Gift Cards,http://www.westcottmercantile.com/gift-cards,http://www.westcottmercantile.com/contact-us,Contact,1,MA,02478,clothing_store
Patagonia,"39 Brattle St, Cambridge, MA 02138",Clothing store,Cambridge,http://www.patagonia.com/,,,Gift Cards,https://www.patagonia.com/giftcards/,,,1,MA,02138,clothing_store
Jenny Boston Boutique,"230 Needham St, Newton Upper Falls, MA 02464",Clothing store,Newton Upper Falls,http://www.jennyboston.com/,,,Gift Cards,http://jennyboston.com/collections/gift-cards,http://jennyboston.com/pages/contact,Contact Us,1,MA,02464,clothing_store
UNIFORMS FOR AMERICA,"25 Main St, Watertown, MA 02472",Uniform store,Watertown,http://www.uniformsforamerica.com/,,"Store stocking a wide range of scrubs, work & school uniforms for adults.","

",https://www.uniformsforamerica.com/shop/gift_certificate.php,http://www.uniformsforamerica.com/content/contactus.php,Contact Us,1,MA,02472,clothing_store
Orchard Skateshop,"156 Harvard Ave, Boston, MA 02134",Clothing store,Boston,http://www.orchardshop.com/,,Skateboarding shop with an edgy vibe offering sneakers & clothing plus frequent art shows.,GIFT CARDS,http://www.orchardshop.com/products/orchard-gift-card,,,1,MA,02134,clothing_store
The Treasure Chest Company,"369 W Main St, Northborough, MA 01532",Boutique,Northborough,http://www.sassyyou.com/,,,Sassy Gift Card,http://www.sassyyou.com/products/gift-card,http://www.sassyyou.com/pages/contact-us,Contact Us,1,MA,01532,clothing_store
Scrubs With Style,"247B W Main St, Northborough, MA 01532",Uniform store,Northborough,http://www.scrubswithstyle.com/,,,Gift Card,https://scrubswithstyle.com/gift-card/,https://scrubswithstyle.com/contact/,Contact,1,MA,01532,clothing_store
Jenny Boston Boutique Westborough,"45 E Main St, Westborough, MA 01581",Boutique,Westborough,https://www.jennyboston.com/,,,Gift Cards,http://jennyboston.com/collections/gift-cards,http://jennyboston.com/pages/contact,Contact Us,1,MA,01581,clothing_store
OrganMaster ShoesOrganist's Footwear,"679 Mohawk Trail, Shelburne Falls, MA 01370",Shoe store,Shelburne Falls,http://www.organmastershoes.com/,,,Gift Certificates,https://www.organmastershoes.com/category-s/143.htm,http://www.organmastershoes.com/Articles.asp?ID=83,Contact Us,1,MA,01370,clothing_store
The Flower Child,"131 Essex St store 4, Salem, MA 01970",Clothing store,Salem,http://www.theflowerchild.com/,,,"
          Gift Cards
          
        ",http://www.theflowerchild.com/collections/gift-card,http://www.theflowerchild.com/pages/contact-us,"
          Contact us
          
        ",1,MA,01970,clothing_store
Simon Co,"67 Silsbee St, Lynn, MA 01901",Clothing store,Lynn,http://www.simon.com/,,,Simon Giftcard®,https://www.simon.com/giftcard,https://www.simon.com/contact,CONTACT,1,MA,01901,clothing_store
Wright's Gift Shop,"84 Inman Rd, Harrisville, RI 02830",Gift shop,Harrisville,http://www.wrightsfarmstore.com/,,,Gift Cards,https://wrightsfarmstore.com/gift-cards/,,,1,RI,02830,clothing_store
Faherty Brand,"115 Newbury St, Boston, MA 02116",Clothing store,Boston,http://www.fahertybrand.com/,,,Gift Card,http://www.fahertybrand.com/products/faherty-e-gift-card,http://www.fahertybrand.com/pages/contact,Contact Us,1,MA,02116,clothing_store
Luxe Leisure,"553 E Broadway, South Boston, MA 02127",Clothing store,South Boston,http://luxe-leisure.com/,,,Gift Cards,http://luxe-leisure.com/products/gift-card,http://luxe-leisure.com/pages/contact-us,Contact Us,1,MA,02127,clothing_store
Red Wagon,"69 Charles St, Boston, MA 02114",Clothing store,Boston,http://www.theredwagon.com/,,"Children's clothing shop boasting a wide selection of brand-name garb, plus shoes, books & toys.","
            Gift Cards
          ",http://www.theredwagon.com/products/gift-card,,,1,MA,02114,clothing_store
Hammer Made,"800 Boylston St Suite 043, Boston, MA 02199",Men's clothing store,Boston,http://hammermade.com/,,,Gift Cards,https://www.hammermade.com/gift-cards,https://www.hammermade.com/our-stylist,Contact A Stylist,1,MA,02199,clothing_store
Woolrich Store,"299 Newbury St, Boston, MA 02115",Clothing store,Boston,https://www.woolrich.com/,,,Gift Cards,https://www.woolrich.com/men/gift-ideas/gift-cards,https://www.woolrich.com/contact-us/,CONTACT,1,MA,02115,clothing_store
State & Liberty Clothing Co,"201 Newbury St, Boston, MA 02116",Men's clothing store,Boston,https://stateandliberty.com/,,,Gift Cards,https://stateandliberty.com/products/gift-card,https://stateandliberty.com/mailto:support@stateandliberty.com,Contact Us,1,MA,02116,clothing_store
Crush Boutique,"131 Charles St # 1, Boston, MA 02114",Boutique,Boston,http://www.shopcrushboutique.com/,,"Women's clothing boutique featuring contemporary designer pieces, as well as accessories & handbags.","
                    Gift Certificates
                  ",https://www.shopcrushboutique.com/products/gift-card,http://www.shopcrushboutique.com/pages/contact-us,Contact Us,1,MA,02114,clothing_store
kodomo outlet,"45 River St, Boston, MA 02108",Children's clothing store,Boston,http://kodomoboston.com/,,,"
      gift card
    ",http://kodomoboston.com/products/kodomo-gift-card,,,1,MA,02108,clothing_store
Sock it to Me Boston,"4 S Market St, Boston, MA 02109",Clothing store,Boston,http://sockittomeboston.com/,,,Gift Certificates,http://sockittomeboston.com/giftcertificates.php,https://www.sockittomeboston.com/contact/,Contact,1,MA,02109,clothing_store
Sedurre,"28 Prince St, Boston, MA 02113",Clothing store,Boston,http://sedurreboston.com/,,"Stylish boutique features upscale women's clothing, lingerie & accessories in an intimate space.",Gift Certificates,https://www.sedurreboston.com/gift-certifcates,,,1,MA,02113,clothing_store
ouimillie,"133-135 Charles St, Boston, MA 02114",Clothing store,Boston,http://ouimillie.com/,,,"
            Gift Card!
          ",http://ouimillie.com/products/gift-card,,,1,MA,02114,clothing_store
Life is Good Inc,"51 Melcher St floor 9, Boston, MA 02210",Clothing store,Boston,http://www.lifeisgood.com/,,"Retailer offering clothing, accessories & household goods bearing cheerful messages.",Buy eGift Card,https://www.lifeisgood.com/on/demandware.store/Sites-LIG2015-Site/default/GiftCert-Purchase,https://www.lifeisgood.com/contact-us,Contact Us,1,MA,02210,clothing_store
The Hempest,"301 Newbury St, Boston, MA 02115",Clothing store,Boston,http://www.hempest.com/,,"Eco-friendly one-stop shop for hemp products like apparel, paper, glassware & smoking accessories.",Gift Certificates,http://www.hempest.com/giftcertificates.php,https://www.hempest.com/contact-us/,Contact Us,1,MA,02115,clothing_store
Margaret O'Leary,"49 Charles St, Boston, MA 02114",Clothing store,Boston,http://www.margaretoleary.com/,,,Gift Certificate,http://www.margaretoleary.com/products/gift-certificate,http://www.margaretoleary.com/pages/wholesale-contact,Wholesale Inquiries,1,MA,02114,clothing_store
French  Italian,"119 Charles St, Boston, MA 02114",Clothing store,Boston,http://frenchitalian.com/,,,Gift Cards,http://frenchitalian.com/products/gift-card,http://frenchitalian.com/mailto:shop@frenchitalian.com,,1,MA,02114,clothing_store
Mr Sid,"49 Northern Ave, Boston, MA 02210",Men's clothing store,Boston,https://mrsid.com/,,,Gift Cards,https://mrsid.com/gift-cards/,,,1,MA,02210,clothing_store
Reformation,"353 Newbury St, Boston, MA 02115",Women's clothing store,Boston,https://www.thereformation.com/,,,E-gift cards,https://www.thereformation.com/products/e-gift-card,https://www.thereformation.com/contact,CUSTOMER LOVE,1,MA,02115,clothing_store
Ash & Rose,"460 Harrison Ave Unit A5, Boston, MA 02118",Boutique,Boston,http://www.ashandrose.com/,,Women's boutique featuring apparel & accessories made with organic fabrics & fair-trade practices.,,http://www.ashandrose.com/products/gift-card,http://www.ashandrose.com/pages/contact,Contact Us,1,MA,02118,clothing_store
Brass,"40 Charles St, Boston, MA 02114",Women's clothing store,Boston,http://www.brassclothing.com/,,,Gift Cards,http://www.brassclothing.com/products/gift-card,http://www.brassclothing.com/pages/contact-us,Contact Us,1,MA,02114,clothing_store
SALMAGUNDI Hats & Accessories  North End Boston,"61 Salem St, Boston, MA 02113",Hat shop,Boston,http://www.salmagundiboston.com/,,"Store offering a wide variety of upscale hats for men & women, plus restoration services.",Gift Cards ,http://www.salmagundiboston.com/collections/gift-cards,,,1,MA,02113,clothing_store
Heart & Sole Boutique,"354 Hanover St, Boston, MA 02113",Boutique,Boston,http://www.heartandsoleboston.com/,,,GIFT CARDS,https://www.heartandsoleboston.com/copy-of-our-story,https://www.heartandsoleboston.com/contact,CONTACT,1,MA,02113,clothing_store
Sordillo's Custom Made Clothing,"364 Boylston St, Boston, MA 02116",Clothing store,Boston,http://www.sordillos.com/,,,"

Gift Certificates
",http://www.sordillos.com/#new-page-5,http://www.sordillos.com/contact,"
            Contact
          ",1,MA,02116,clothing_store
Zoe & Co Professional Bra Fitters,"448 Main St, Hyannis, MA 02601",Lingerie store,Hyannis,https://www.zoeandcompany.com/,,,Gift Certificates,https://zoeandcompany.com/gift-certificates/,https://zoeandcompany.com/contact/,Contact,1,MA,02601,clothing_store
Coyote Moon,"54 Main St, Belfast, ME 04915",Clothing store,Belfast,http://www.coyotemoonmaine.com/,,,Gift Certificate,https://coyotemoonmaine.com/gift-certificate/,http://www.coyotemoonmaine.com/#,Contact Us,1,ME,04915,clothing_store
It's All Leggings South Shore Plaza,"250 Granite St, Braintree, MA 02184",Clothing store,Braintree,http://www.itsallleggings.com/,,,Gift For Her,http://www.itsallleggings.com/index.php/product/gift-card/,http://www.itsallleggings.com/index.php/contact-us/,Contact Us,1,MA,02184,clothing_store
Summer Shop,"16R Telegraph Rd, Dennis Port, MA 02639",Boutique,Dennis Port,http://bit.ly/,,,Gift Cards,https://www.dennisportgeneralstore.com/category_s/2001.htm,http://bit.ly/Articles.asp?ID=257,Contact Us,1,MA,02639,clothing_store
