name,address,type,place,website_url,menu_url,description,gift_card_txt,gift_card_website,contact_website,contact_txt
Candlelight & Roses Flowers,"306 Boston Rd #3, North Billerica, MA 01862",Florist,acton,https://candlelightandrosesflorist.com/,,,,,,
Wegmans Floral,,Florist,acton,,,,,,,
Crickets Flowers & Gifts,"184 Bedford St, Lexington, MA 02420",Florist,acton,https://cricketsflorist.com/,,"Florist offering worldwide delivery of arrangements, plants, balloons & gourmet gift baskets.","






                                    Gift Certificates                                

                                    Gift Certificates                                




                                                $25.00                                            










Next Day Delivery


ADD TO FAVORITES





",https://cricketsflorist.com/lexington-crickets-flowers/gift-certificates.html,,
Anderson Florist,"717 Main St, Waltham, MA 02453",Florist,acton,http://www.andersonflower.com/,,,,,https://www.andersonflower.com/contactus,Contact Us
The Country Florist,"20 South Rd, Pepperell, MA 01463",Florist,acton,http://www.wilkinscountryflorist.com/,,,,,tel:978-433-8974,"

978-433-8974
"
Taylor Florist,"408 Boston Rd, Billerica, MA 01821",Florist,acton,http://www.billericaflorist.com/,,,,,//www.billericaflorist.com/contactus.html,Contact Us
Petal Pushers Floral Studio,"325 N Main St Suite #1, Natick, MA 01760",Florist,acton,https://petalpushersnatick.net/,,,,,,
Brasco Florist,"229 High St, Waltham, MA 02453",Florist,acton,https://www.brascoflowers.com/,,,,,,
Bronze Bell Inc,"183 South Rd, Pepperell, MA 01463",Florist,acton,,,,,,,
A Belvidere Florist and Gift Shop,"638 Rogers St, Lowell, MA 01852",Florist,acton,http://www.abelvidereflorist.com/,,,,,,
Hillside Florist & Gifts,"888 Main St, Woburn, MA 01801",Florist,acton,http://www.hillsideflorist.biz/,,,,,,
Sudbury Farms,"387 Massachusetts Ave, Acton, MA 01720",Florist,acton,https://www.rochebros.com/,,,Gift Card Balance,https://www.cardbalance.net/mini.asp,/contact-us/,CONTACT US
Nectar Floral Design,,Florist,acton,,,,,,,
Burlington Florist,Burlington,Florist,acton,,,,,,,
Needham Florist,Needham,Florist,acton,,,,,,,
Evergreen Florist,Stoneham,Florist,acton,,,,,,,
Designs By Don Inc,Wilmington,Florist,acton,,,,,,,
Winston Flowers  Wellesley,Wellesley,Florist,acton,,,,,,,
Jayne's Flowers  Belmont,Belmont,Florist,acton,,,,,,,
Edible Arrangements,Marlborough,Florist,acton,,,,,,,
DODO'S PHLOWERS,Leominster,Florist,acton,,,,,,,
Busy Bee Florists,Newton,Florist,acton,,,,,,,
Derby Farm Flowers & Gardens,Arlington,Florist,acton,,,,,,,
Cody Floral Designs,Arlington,Florist,acton,,,,,,,
Wagon Wheel,Lexington,Florist,acton,,,,,,,
Winston Flowers  Chestnut Hill,Newton,Florist,acton,,,,,,,
Mystic Florist,Somerville,Florist,acton,,,,,,,
Central Square Florist,Cambridge,Florist,acton,,,,,,,
Anthony's Florist,Watertown,Florist,acton,,,,,,,
Jewelry for Gems,Burlington,Florist,acton,,,,,,,
Brattle Square Florist,Cambridge,Florist,acton,,,,,,,
Nellie's Wild Flowers,Somerville,Florist,acton,,,,,,,
Paul's Flowers,Millis,Florist,acton,,,,,,,
Debra's Flowers,Holliston,Florist,acton,,,,,,,
Sunnyside Gardens,Hopkinton,Florist,acton,,,,,,,
Edith's Flowers,Holden,Florist,acton,,,,,,,
A Bella Mia Flowers,Norwood,Florist,acton,,,,,,,
Trader Joe's,Burlington,Florist,acton,,,,,,,
Trader Joe's,Framingham,Florist,acton,,,,,,,
Winston Flowers  Back Bay,Boston,Florist,acton,,,,,,,
Piccirillo the Florist,Methuen,Florist,acton,,,,,,,
Exotic Flowers,Boston,Florist,acton,,,,,,,
Jayne's Flowers  Boston,Boston,Florist,acton,,,,,,,
Winston Flowers  Financial District,Boston,Florist,acton,,,,,,,
Westwood Gardens Flower Shop,Westwood,Florist,acton,,,,,,,
Stapleton Floral,Boston,Florist,acton,,,,,,,
Rouvalis Flowers,Boston,Florist,acton,,,,,,,
Olympia Flower Store,Boston,Florist,acton,,,,,,,
Birch Flower Shop,Roslindale,Florist,acton,,,,,,,
Valley Florist Greenhouses & Gift Shop,East Templeton,Florist,acton,,,,,,,
Chaba Florists,Boston,Florist,acton,,,,,,,
Coleen's Flower Shop,Dorchester,Florist,acton,,,,,,,
Lopez the Florist,Dorchester,Florist,acton,,,,,,,
Welch Florist,Lynn,Florist,acton,,,,,,,
Edible Arrangements,Framingham,Florist,acton,,,,,,,
A Natural Arrangement,Weston,Flower designer,acton,,,,,,,
Salvy the Florist,Lynn,Florist,acton,,,,,,,
Ladybug Florist Inc,Oxford,Florist,acton,,,,,,,
Evans Flowers & Greenhouse,Peabody,Florist,acton,,,,,,,
Flowers By Lorraine,Lynn,Florist,acton,,,,,,,
Clifford's,Quincy,Florist,acton,,,,,,,
Mahoney's Garden Centers,North Chelmsford,Florist,acton,,,,,,,
Green Thumb Florist,Brimfield,Florist,acton,,,,,,,
Bridgewater Florist,Bridgewater,Florist,acton,,,,,,,
Hutcheon's Flower Co,Abington,Florist,acton,,,,,,,
Macmannis Florist & Greenhouses,Athol,Florist,acton,,,,,,,
Trader Joe's,Nashua,Florist,acton,,,,,,,
Town And Country Flower Shop,Southbridge,Florist,acton,,,,,,,
Atkins Farm Flower Shop,Amherst,Florist,acton,,,,,,,
Maryniski's Flowers & Greenhouse,Palmer,Florist,acton,,,,,,,
Heritage Flowers,Lakeville,Florist,acton,,,,,,,
Mahoney's Garden Center,Tewksbury,Florist,acton,,,,,,,
Kingston Florist,Kingston,Florist,acton,,,,,,,
Mahoney's Garden Center,Winchester,Florist,acton,,,,,,,
Stevens The Florist,Plymouth,Florist,acton,,,,,,,
Carey's Flowers Inc,South Hadley,Florist,acton,,,,,,,
Floral Affairs,Greenfield,Florist,acton,,,,,,,
Nuttelman's Florists,Northampton,Florist,acton,,,,,,,
Pomfret Florist,Somerset,Florist,acton,,,,,,,
Flowers by Webster,Westfield,Florist,acton,,,,,,,
Bourne Florist,Bourne,Florist,acton,,,,,,,
Xavier's Flower Shop,Fall River,Florist,acton,,,,,,,
Main Street Florist,Fall River,Florist,acton,,,,,,,
Sowle The Florist,New Bedford,Florist,acton,,,,,,,
Petal & Stem,South Yarmouth,Florist,acton,,,,,,,
Garlington Florist,New Bedford,Florist,acton,,,,,,,
Mahoney's Garden Centers,Concord,Garden center,acton,,,,,,,
Springvale Flowers,Springvale,Florist,acton,,,,,,,
New England Nurseries Inc,Bedford,Garden center,acton,,,,,,,
Edinboro Flower Shop,Marlborough,florists,acton,,,,,,,
Stonegate Gardens,Lincoln,Garden center,acton,,,,,,,
River's Edge Garden Center,Framingham,Garden center,acton,,,,,,,
The Flower House,"2157 Acushnet Ave, New Bedford, MA 02745",Florist,acushnet,,,,,,,
Friendly Florist Inc,"210 Hollywood Blvd SE, Fort Walton Beach, FL 32548",Florist,acushnet,http://www.ftwaltonfriendlyflorist.com/,,,,,,
The Potting Bench Inc,"861 Ashley Blvd B, New Bedford, MA 02745",Florist,acushnet,http://www.thepottingbenchflorist.com/,,,,,,
Abracadabra Florist & Gift Service,"1701 Acushnet Ave, New Bedford, MA 02746",Florist,acushnet,http://www.abracadabraflowersnewbedford.com/,,,,,https://www.abracadabraflowersnewbedford.com/contact_us.php,Contact Us
Mendonca's Florist Shop,"1364 Acushnet Ave, New Bedford, MA 02746",Florist,acushnet,,,,,,,
Amys Town Florist,"48 Dr Braley Rd, East Freetown, MA 02717",Florist,acushnet,,,,,,,
Whispering Wynne's,"233 Braley Hill Rd, Rochester, MA 02770",Florist,acushnet,,,,,,,
Sowle The Florist,"249 Ashley Blvd, New Bedford, MA 02746",Florist,acushnet,http://www.sowletheflorist.com/,,,,,,
Kenny's Farm Stand and Florist,"325 Huttleston Ave, Fairhaven, MA 02719",Florist,acushnet,https://www.facebook.com/kennysgardencenter/,,,,,#,Contact Kenny's Garden Center on Messenger
Garlington Florist,"359 Rockdale Ave, New Bedford, MA 02740",Florist,acushnet,https://garlingtonflowers.com/,,,,,,
Staffon's Florist,"124 Sconticut Neck Rd, Fairhaven, MA 02719",Florist,acushnet,http://staffonsflorist.net/,,,,,https://checkout.bloomnetcommerce.com/contact/?s=dy2l%2F4DfaKhnDirxB0hYNXSF1HVl43F%2BEPG9x4TGJ14%3D,"

 Contact Us
"
Touch of Grace Florist & Gift Shop,"508 Hawthorn St, Dartmouth, MA 02747",Florist,acushnet,https://touchofgraceflorist.com/,,,,,,
A Mattapoisett Florist,"33 County Rd, Mattapoisett, MA 02739",Florist,acushnet,http://www.nottf.com/,,,,,,
Blossoms Flower Shop,,Florist,acushnet,,,,,,,
Hawthorne Florist & Gift Shop,"87 Dartmouth St, New Bedford, MA 02740",Florist,acushnet,http://www.hawthornflorist.com/,,,,,/contact/4038864,CONTACT
Treeland Florists & Greenhouses,"46 Rockdale Ave, New Bedford, MA 02740",Florist,acushnet,http://www.treelandflorists.com/,,,,,,
Flowers by NR,,Florist,acushnet,,,,,,,
Sowle's of Mattapoisett,"249 Ashley Blvd, New Bedford, MA 02746",Florist,acushnet,http://www.sowletheflorist.com/,,,,,,
MacLean Poses and Petals,"10 Mayflower St, Fairhaven, MA 02719",Florist,acushnet,http://macleanposesandpetals.com/,,,,,https://www.macleanposesandpetals.com,contact
Irene's House Of Flowers,"196 Main St, Wareham, MA 02571",Florist,acushnet,http://www.ireneshouseofflowers.com/,,,,,//www.ireneshouseofflowers.com/contactus.html?source=header,"
Contact Us
"
Torres Plants & Flowers Inc,"181 Fisher Rd, Dartmouth, MA 02747",Florist,acushnet,http://www.torresplantsandflowers.com/,,,,,,
Erickson's Florist Garden Center,"609 Old County Rd, Westport, MA 02790",Florist,acushnet,http://www.ericksonsflorist.com/,,,,,/contactus/,Contact Us
Between The Roses Florist,"330 Bedford St, Lakeville, MA 02347",Florist,acushnet,http://www.betweentherosesflorist.com/,,,,,https://www.betweentherosesflorist.com/contact_us.php,Contact Us
Always In Bloom,"454 Wareham Rd, Marion, MA 02738",Flower designer,acushnet,http://www.alwaysinbloommarionma.com/,,,,,contact.htm,Contact / Directions
Olivia's Floral & Gifts,"700 Bedford St, Fall River, MA 02720",Florist,acushnet,,,,,,,
Reynolds Flowers,"410 Plymouth St, Middleborough, MA 02346",Florist,acushnet,http://www.reynoldsflowers.net/,,,,,page/contact-us,Contact Us
New Bedford Florist,"253 Cottage St, New Bedford, MA 02740",Florist,acushnet,http://www.newbedfordflorist.com/,,,,,/contact-us.html,"
				Contact Us
			"
A Wareham Florist,"2639 Cranberry Hwy, Wareham, MA 02571",Florist,acushnet,http://www.awarehamflorist.com/,,,,,,
Flowers Galore,"24 Harding St, Middleborough, MA 02346",Florist,acushnet,http://www.eflowersgalore.com/,,,,,//www.eflowersgalore.com/contactus.html,Contact Us
Somerset Florist,"2989 County St, Somerset, MA 02726",Florist,acushnet,http://xaviersflowers.com/,,,,,https://xaviersflowers.com//contact-us/,Contact
Songbird Floral Designs,,Florist,acushnet,http://www.songbirdfloraldesigns.com/,,,,,contact.html,Contact
Cahoon's Florist,"388 Old Bedford Rd # B, Westport, MA 02790",Florist,acushnet,,,,,,,
Fallon's Floral Design,,Florist,acushnet,https://fallons-floral-design.business.site/,,,,,,Contact
Xaviers Florist,"964 County St, Somerset, MA 02726",Florist,acushnet,https://www.xaviersflowers.com/,,,,,https://xaviersflowers.com//contact-us/,Contact
Amber Rose Floral Design,"72 Pettey Ln, Westport, MA 02790",Florist,acushnet,http://www.amberroses.com/,,,,,https://amberroses.com/contacts,"
Contact Us
"
Buffinton Florist,"101 President Ave, Fall River, MA 02720",Florist,acushnet,http://www.buffintonflorist.com/,,,,,,
Rapoza's Greenhouses,"963 E American Legion Hwy, Westport, MA 02790",Florist,acushnet,http://www.rapozasflorist.com/,,,,,,
Stop & Shop Florist,"3005 Cranberry Hwy, East Wareham, MA 02538",Florist,acushnet,https://stopandshop.com/floral/,,,"
											Gift Cards
										",/shop-online/giftcard,/contact-us,Contact Us
Ray's Flower Shop,"1826 S Main St, Fall River, MA 02724",Florist,acushnet,http://www.raysflowershopne.com/,,,,,,
Milestones Flower Shop,"99 Rodman St, Fall River, MA 02721",Florist,acushnet,,,,,,,
The Green Thumb,"294 Rockdale Ave, New Bedford, MA 02740",Florist,acushnet,https://the-green-thumb-florist.business.site/?utm_source=gmb&utm_medium=referral,,,,,,Contact
Fall River Florist Supply Co,"119 Cove St, Fall River, MA 02720",Wholesale florist,acushnet,http://fallriverfloristsupply.com/,,,,,https://www.fallriverfloristsupply.com/contact-us/,Contact Us
Taunton Flower Studio,"44 Johnson St # 2, Taunton, MA 02780",Florist,acushnet,https://www.tauntonflowerstudio.com/,,,,,https://www.tauntonflowerstudio.com/contact_us.php,Contact Us
JSmith Floral Design,"15 Keenan Rd, Buzzards Bay, MA 02532",Florist,acushnet,http://www.jsmithfloral.com/,,,,,https://www.jsmithfloral.com/contact,Contact
Carole's Flowers and Gifts,"372 Court St, Plymouth, MA 02360",Florist,acushnet,http://www.carolesflowersandgifts.com/,,,,,https://www.carolesflowersandgifts.com/product/dc1000120/no-contact-delivery,"


"
Mums Floral Design,,Florist,acushnet,,,,,,,
Beach House Floral Design,,Florist,acushnet,,,,,,,
LilyBelles Florals,"140 Main St, Buzzards Bay, MA 02532",Florist,acushnet,http://www.bournemaflorist.com/,,,,,https://www.bournemaflorist.com/contact_us.php,Contact Us
Beautiful Flowers by Maria's Floral Studio,"appointments only, 133 New York Ave, Somerset, MA 02726",Florist,acushnet,,,,,,,
Wedding Flowers by Nichole,"5 Colonel Dr #3, Bourne, MA 02532",Florist,acushnet,http://www.weddingflowersbynichole.com/,,,,,https://www.weddingflowersbynichole.com/contact-us,Contact/Appointment
Rosemary Floral Design,"Little Island Rd, Falmouth, MA 02540",Florist,acushnet,,,,,,,
Carver Florist & GiftsHalifa,"290 Plymouth St, Halifax, MA 02338",Florist,acushnet,,,,,,,
JN Floral Design,,Florist,acushnet,http://www.jnfloraldesign.com/,,,,,Contact.html,Contact
Flair Floral & Event Design,"170 Water St, Plymouth, MA 02360",Flower delivery,acushnet,https://flairfloral.com/,,,,,/contact/,Contact Us
Stop & Shop Florist,"135 Samoset St, Plymouth, MA 02360",Florist,acushnet,https://stopandshop.com/floral/,,,"
											Gift Cards
										",/shop-online/giftcard,/contact-us,Contact Us
Bittersweet Gardens,"178 Indian Pond Rd, Kingston, MA 02364",Florist,acushnet,http://www.bsgflorals.com/contact/,,,,,/contact,Contact
Silva Farms Wholesale Florist,"1098 Tremont St, North Dighton, MA 02764",Florist,acushnet,,,,,,,
Vows Floral Design Studio,"850 Main St, Falmouth, MA 02540",Florist,acushnet,http://www.weddingfloristfalmouth.com/,,,,,https://www.weddingfloristfalmouth.com,CONTACT US DIRECTLY FOR BEST CHOICES
Casablanca's Custom Florals,"708 W Falmouth Hwy, Falmouth, MA 02540",Florist,acushnet,,,,,,,
Falmouth Florist LLC,"190 Teaticket Hwy, Teaticket, MA 02536",Florist,acushnet,http://www.falmouth-florist.com/,,,,,https://www.facebook.com/Falmouth-Florist-441907079612642/," 
"
Courtney's Floral Creations,"25 N Main St, Falmouth, MA 02540",Florist,acushnet,https://courtneysfloralcreations.com/,,,,,,
A Village Florist,"82 MA-6A, Sandwich, MA 02563",Florist,acushnet,http://avillageflorist.com/,,,,,/pages/contact-us,"
We are taking precautionary measures with the COVID-19 Virus. Read about them here!
"
Verde Floral Design,"Mashpee Commons, 19 Fountain St, Mashpee, MA 02649",Florist,acushnet,http://www.verdeflorals.com/,,,,,https://visitor.r20.constantcontact.com/d.jsp?llr=gb7cg7iab&p=oi&m=1109047472166&sit=7y97n9sgb&f=0f5d907d-17fe-4c83-9f17-6b1330c2f083,Sign Up for Updates
Flowers by Anna,"Otis Air National Guard Base, 453 N Falmouth Hwy, North Falmouth, MA 02556",Florist,acushnet,https://www.flowersoncapecod.com/contact.html,,,,,contact.html,Contact
Edible Arrangements,"85B Faunce Corner Rd, North Dartmouth, MA 02747",Florist,acushnet,https://www.ediblearrangements.com/stores/85b-faunce-corner-rd-north-dartmouth-ma-02747,,Chain selling clever arrangements & gift baskets made up of gourmet fresh & chocolate-dipped fruit.,,,javascript:void(0);,Contact Us
Accent Design Studio,,Florist,acushnet,,,,,,,
Fleurtatious Floral Design,,Florist,acushnet,,,,,,,
CDFloraldesign,,Florist,acushnet,,,,,,,
Astri' Floral design,,Flower designer,acushnet,https://astri-floral-design.business.site/,,,,,,Contact
The Potters Edge,"409 Bulgarmarsh Rd, Tiverton, RI 02878",Florist,acushnet,,,,,,,
Studio 27 Flowers,"3 Trescott St, Taunton, MA 02780",Florist,acushnet,http://www.studio27flowers.com/,,,,,https://studio27flowers.com/contacts,"
Contact Us
"
Florals From The Heart,"224 Whippoorwill Dr, Raynham, MA 02767",Florist,acushnet,https://www.floralsfromtheheart.com/,,,,,https://www.floralsfromtheheart.com/contact_us.php,Contact Us
Robin's Corner Flower Shop,"180 Broadway, Taunton, MA 02780",Florist,acushnet,http://robinscornerflowershop.com/,,,,,//www.robinscornerflowershop.com/contactus.html?source=header,
Merriweather's Flowers,"686 Broadway #2, Raynham, MA 02767",Florist,acushnet,http://merriweathersflowers.com/,,,,,tel:508.824.4262,"

"
Edible Arrangements,"101 President Ave, Fall River, MA 02720",Florist,acushnet,https://www.ediblearrangements.com/stores/101-president-ave-fall-river-ma-02720,,Chain selling clever arrangements & gift baskets made up of gourmet fresh & chocolate-dipped fruit.,,,javascript:void(0);,Contact Us
Especially Yours Florist,"670 Washington St, South Easton, MA 02375",Florist,acushnet,http://www.especiallyyoursflorist.com/,,,,,/about-especially-yours-florist/contact/,Contact Us
Edible Arrangements,"537-1 County St, Taunton, MA 02780",Florist,acushnet,https://www.ediblearrangements.com/stores/537-1-county-street-taunton-ma-02780,,Chain selling clever arrangements & gift baskets made up of gourmet fresh & chocolate-dipped fruit.,,,javascript:void(0);,Contact Us
Flowers Forever,"798 Bedford Street Route 18, Whitman, MA 02382",Florist,acushnet,http://www.flowers-forever.net/,,,,,,
