name,address,type,place,website_url,menu_url,description,gift_card_txt,gift_card_website,contact_website,contact_txt,searched,state,zipcode,store_type
wild child tie dye,"33 Amherst Rd, Pelham, MA 01002",Clothing store,Pelham,http://www.wildchildtiedyes.com/,,,,,http://www.wildchildtiedyes.com/../contact.php?P=B:contact,Contact Us,1,MA,01002,clothing_store
Tulle Bridal,"342 N Main St, Andover, MA 01810",Bridal shop,Andover,http://www.tullebridals.com/,,"Upscale bridal shop carrying designer gowns, dresses, veils & accessories in a bright, lofty space.",,,http://www.tullebridals.com/common/contact-us,Contact Us,1,MA,01810,clothing_store
Brides Across America Outlet,"342 N Main St #100, Andover, MA 01810",Bridal shop,Andover,http://retail.bridesacrossamerica.com/,,,,,http://retail.bridesacrossamerica.com/common/contact,Contact Us,1,MA,01810,clothing_store
Chhabra Bridal Wear,"2400 Massachusetts Ave, Cambridge, MA 02140",Clothing store,Cambridge,http://www.chhabrabridal.com/,,"Imported Indian clothing for men & women, including wedding wear, plus jewelry & accessories.",,,http://www.chhabrabridal.com/contact.html,Contact Us,1,MA,02140,clothing_store
Drinkwater's Cambridge,"2067 Massachusetts Ave, Cambridge, MA 02140",Men's clothing store,Cambridge,http://www.drinkwaterscambridge.com/,,"This boutique offers stylish men's suits & casualwear, plus customized items with high-end fabrics.",,,http://www.drinkwaterscambridge.com/contact,"
            Contact
          ",1,MA,02140,clothing_store
Evans On the Common,"18 Highland St, Townsend, MA 01469",Clothing store,Townsend,http://www.evansonthecommon.com/,,"Retailer in an 1800s schoolhouse offering men's, women's & kids' shoes, outdoor gear, toys & gifts.",,,https://www.evansonthecommon.com/contact,CONTACT,1,MA,01469,clothing_store
Six 20 Six Fashion Consignment,"626 Main St, Clinton, MA 01510",Clothing store,Clinton,http://www.six20six.com/,,,,,http://www.six20six.com/contact,Contact,1,MA,01510,clothing_store
Anne's Bridal & Tux,"312 Central St, Gardner, MA 01440",Bridal shop,Gardner,http://annesbridalandtux.com/,,"Bridal salon with many wedding & bridesmaid gowns, plus elegant dresses for proms & quinceañeras.",,,http://annesbridalandtux.com/contact,Contact,1,MA,01440,clothing_store
Moldavite Dreams,"176 Main St, Greenfield, MA 01301",Clothing store,Greenfield,http://moldavitedreams.com/,,,,,https://moldavitedreams.com/contact/,Contact & Directions,1,MA,01301,clothing_store
NSFCONCEPTS,"84 S Franklin St, Holbrook, MA 02343",Clothing store,Holbrook,http://nsfconcepts.net/,,,,,http://nsfconcepts.net/nsf_concepts/Stores/Contact,Contact Us,1,MA,02343,clothing_store
Windward Trading Group,"77 SPARK St, Brockton, MA 02302",Clothing wholesaler,Brockton,http://windwardtrading.com/,,,,,http://windwardtrading.com/contact-us/,Contact Us,1,MA,02302,clothing_store
Upscale Resale Gallery,"386 Lindelof Ave, Stoughton, MA 02072",Clothing store,Stoughton,http://upscaleresalegallery.net/,,,,,http://upscaleresalegallery.net/contact.htm,Contact Us,1,MA,02072,clothing_store
Sunrise Boutique,"62 High St, Clinton, MA 01510",Women's clothing store,Clinton,http://www.sunriseboutique.com/,,,,,https://www.sunriseboutique.com/contact,CONTACT,1,MA,01510,clothing_store
Red Rover Clothing Co,"9 Vernon St # 1, Framingham, MA 01701",Clothing store,Framingham,https://redroverclothing.com/,,,,,https://redroverclothing.com/contact/,Contact,1,MA,01701,clothing_store
Country Soul,"605 Main St, Hyannis, MA 02601",Western apparel store,Hyannis,http://countrysoulclothing.com/,,,,,http://countrysoulclothing.com/pages/where-to-find-us,"
              WHERE TO FIND US
            ",1,MA,02601,clothing_store
Cape Cod Sweat & Tee Outlet,"500 Main St, Hyannis, MA 02601",Clothing store,Hyannis,http://www.hyannismainstreet.com/,,,,,http://www.hyannismainstreet.com/contact-us/,Contact Us,1,MA,02601,clothing_store
Plush & Plunder,"605 Main St, Hyannis, MA 02601",Vintage clothing store,Hyannis,http://www.plushandplunder.com/,,,,,http://www.plushandplunder.com/contact-us,Contact Us,1,MA,02601,clothing_store
Nat Falk,"64 Main St, Ware, MA 01082",Men's clothing store,Ware,http://www.natfalkmensclothing.com/,,,,,https://www.natfalkmensclothing.com/contact,CONTACT,1,MA,01082,clothing_store
Honey Crisp Clothing,"94 John Gilbert Rd, West Brookfield, MA 01585",Clothing store,West Brookfield,http://www.honeycrispclothing.com/,,,,,https://www.honeycrispclothing.com/contact-us,Contact Us,1,MA,01585,clothing_store
Herlihy's,"76 Maple St, Florence, MA 01062",Women's clothing store,Florence,http://herlihysclothing.com/,,,,,http://herlihysclothing.com/mailto:webmaster@herlihysclothing.com,Contact your hosting provider,1,MA,01062,clothing_store
Sassy Pants Vintage and Used Clothing,"2 Conz St # 42, Northampton, MA 01060",Vintage clothing store,Northampton,https://sassypantsvintage.shop/,,,,,https://sassypantsvintage.shop/contact,Contact,1,MA,01060,clothing_store
Grime,"356 Shrewsbury St, Worcester, MA 01604",Thrift store,Worcester,http://grimeworcester.com/,,,,,http://grimeworcester.com/contact,CONTACT,1,MA,01604,clothing_store
Alexis Bridal,"413 Chandler St, Worcester, MA 01602",Bridal shop,Worcester,http://alexisbridalformals.com/,,"Local salon with designer wedding gowns & other special-occasion fashions, plus on-site alterations.",,,http://alexisbridalformals.com/contact," Contact Us

",1,MA,01602,clothing_store
Graceful Threads,"PO Box 380, Otis, MA 01253",Women's clothing store,Otis,http://gracefulthreads.com/,,,,,http://gracefulthreads.com/crm.asp?action=contactus,Contact Us,1,MA,01253,clothing_store
The Yoga Shop Ludlow & lululemon,"185 Miller St, Ludlow, MA 01056",Clothing store,Ludlow,http://www.theyogashop.us/,,,,,https://theyogashop.us/contact-us/,Contact,1,MA,01056,clothing_store
Spallone & Son,"90 Main St, Milford, MA 01757",Men's clothing store,Milford,http://spalloneandson.webs.com/,,,,,https://www.spalloneandson.com/contact-us,Contact Us,1,MA,01757,clothing_store
Custom Apparel Inc,"135 Main St, Medway, MA 02053",Sportswear store,Medway,http://www.customapparelcai.com/,,,,,http://www.customapparelcai.com/contact,"
Contact Us
",1,MA,02053,clothing_store
Allegria Bridal,"285 Belmont St, Belmont, MA 02478",Bridal shop,Belmont,http://allegriabridal.com/,,High-end wedding-dress specialist offering bridal & bridesmaid gowns from renowned designers.,,,http://allegriabridal.com/style-search-contact-us.html,Style Search,1,MA,02478,clothing_store
Suphi Furs,"694 Mt Auburn St, Watertown, MA 02472",Women's clothing store,Watertown,https://www.suphifurs.com/,,"Veteran retailer of elegant fur coats & accessories, also offering design & restyling services.",,,https://www.suphifurs.com/contact," Contact

",1,MA,02472,clothing_store
Myron McLane Farrier Aprons,"49 Winter St, Somerset, MA 02726",Work clothes store,Somerset,http://myronmclaneaprons.com/,,,,,http://myronmclaneaprons.com/contact-us.html, Contact Us ,1,MA,02726,clothing_store
Alimah's Closet,"590 Berkley St, Berkley, MA 02779",Clothing store,Berkley,https://www.ancientartstudios.com/,,,,,https://www.ancientartstudios.com/contact/,CONTACT,1,MA,02779,clothing_store
Head for the Hills,"71 Kiana Way, Taunton, MA 02780",Clothing store,Taunton,http://www.hfthapparels.com/,,,,,http://www.hfthapparels.com/contact-us,"

                Contact Us
            
",1,MA,02780,clothing_store
Boomerang,"12 Elliot St #3208, Brattleboro, VT 05301",Clothing store,Brattleboro,http://www.boomerangvermont.com/,,"Colorful store selling a curated selection of new, used & vintage clothing for men & women.",,,https://www.boomerangvermont.com/location,FIND US,1,VT,05301,clothing_store
Morning Glorious Vintage,"484 Williams St #100, Brattleboro, VT 05301",Vintage clothing store,Brattleboro,http://www.morninggloriousvintage.com/,,,,,http://www.morninggloriousvintage.com/contact.html,"
								Contact
							",1,VT,05301,clothing_store
Port,"202 Main St, Northampton, MA 01060",Clothing store,Northampton,http://www.portnorthampton.com/,,,,,http://www.portnorthampton.com/contact,Contact,1,MA,01060,clothing_store
Linda's Closet,"43 Cypress St, Keene, NH 03431",Clothing store,Keene,http://www.lindascloset.org/,,,,,https://lindascloset.org/contact,Contact,1,NH,03431,clothing_store
Achieve O2,"59 Park St #3, Beverly, MA 01915",Clothing store,Beverly,https://achieve-o2.com/,,,,,https://achieve-o2.com/contact-us.html,Contact Us,1,MA,01915,clothing_store
TIEN 2,"20 Lothrop St, Beverly, MA 01915",Boutique,Beverly,http://www.tien2.com/,,,,,http://www.tien2.com/contact.html,"
								Contact
							",1,MA,01915,clothing_store
Beverly Bootstraps Thrift Shop,"198 Rantoul St, Beverly, MA 01915",Thrift store,Beverly,http://www.beverlybootstraps.org/,,,,,https://www.beverlybootstraps.org/about-us/#contact,Contact Us,1,MA,01915,clothing_store
J Mode,"17 Front St, Salem, MA 01970",Women's clothing store,Salem,http://www.jmodefashions.com/,,,,,http://www.jmodefashions.com/contactlocation.html,"
				CONTACT/LOCATION
			",1,MA,01970,clothing_store
Van Heusen,"1 Outlet Blvd, Wrentham, MA 02093",Clothing store,Wrentham,https://vanheusen.com/,,,,,https://help.vanheusen.partnerbrands.com/s/brand-form,Contact Us,1,MA,02093,clothing_store
Elie Tahari,"1 Outlet Blvd #275, Wrentham, MA 02093",Women's clothing store,Wrentham,https://www.elietahari.com/,,,,,https://www.elietahari.com/pages/contact-us,CONTACT US,1,MA,02093,clothing_store
K's Kloset,"239 Otis Stage Rd, Blandford, MA 01008",Clothing store,Blandford,http://www.kskloset.org/,,,,,http://www.kskloset.org/contact.html, Contact Us ,1,MA,01008,clothing_store
Promod,"50 Holyoke St, Holyoke, MA 01040",Clothing store,Holyoke,https://www.promod.eu/,,,,,https://www.promod.eu/help/write-to-us/categorie/09,Contact Us ,1,MA,01040,clothing_store
Just B Prom,"900 Allen St, Springfield, MA 01118",Dress store,Springfield,http://www.justbprom.com/,,,,,http://www.justbprom.com/pages/contact-us,Contact,1,MA,01118,clothing_store
Shoetown Threads,"34 Pope St, Hudson, MA 01749",Clothing store,Hudson,http://shoetownthreads.com/,,,,,http://shoetownthreads.com/contact,Contact,1,MA,01749,clothing_store
Corner Sports & Leisure Inc,"60 High St, Clinton, MA 01510",Clothing store,Clinton,https://cornersportsonline.com/,,,,,https://cornersportsonline.com/contact,Contact Us,1,MA,01510,clothing_store
Pole Hill Provisions,"683 Main St, Bolton, MA 01740",Gift shop,Bolton,http://www.polehillprovisions.com/,,,,,http://www.polehillprovisions.com/contact.html,"
				Contact
			",1,MA,01740,clothing_store
Ari BostonThe Men's Store,"15 Broad St, Boston, MA 02109",Men's clothing store,Boston,http://www.ariboston.com/,,"Tailored & made-to-measure men's suits, sport jackets, slacks, shirts, belts & accessories.",,,http://www.ariboston.com/contact.html,"

			Contact
		
",1,MA,02109,clothing_store
Riccardi,"116 Newbury St, Boston, MA 02116",Clothing store,Boston,http://www.riccardiboston.com/,,"Hip, bi-level boutique featuring brand-name luxury apparel, sportswear & jeans for men & women.",,,http://www.riccardiboston.com/mailto:riccardi@riccardiboston.com,riccardi@riccardiboston.com,1,MA,02116,clothing_store
Fox  Kit Children's Boutique,"4 Central Square, Mashpee, MA 02649",Children's clothing store,Mashpee,http://www.shopfoxandkit.com/,,,,,http://www.shopfoxandkit.com/pages/contact-us,Contact Us,1,MA,02649,clothing_store
Heart of Stone,"130 MA-6A, Sandwich, MA 02563",Gift shop,Sandwich,http://www.heartofstoneonline.com/,,,,,https://www.heartofstoneonline.com/contact,Contact,1,MA,02563,clothing_store
Freida B's Skating Apparel,"205 Walnut St, Framingham, MA 01702",Clothing store,Framingham,http://www.freidab.com/,,,,,https://www.freidab.com,Contact@FreidaB.com,1,MA,01702,clothing_store
Boston Glam Boutique,"594 Central St, Lowell, MA 01852",Clothing store,Lowell,http://www.bostonglam.com/,,,,,http://www.bostonglam.com/pages/contact,"
CONTACT US
",1,MA,01852,clothing_store
MillCity Clothing Co,"45 Bridge St, Lowell, MA 01852",Clothing store,Lowell,http://everythinglowell.com/,,,,,http://everythinglowell.com/contact,Contact Us,1,MA,01852,clothing_store
Vintage Vault,"14 E Main St, Georgetown, MA 01833",Vintage clothing store,Georgetown,http://www.vintagevaultma.com/,,,,,http://www.vintagevaultma.com/tel:9783523344,(978) 352-3344,1,MA,01833,clothing_store
North Shore Clothing Co,"670 Bay Rd, South Hamilton, MA 01982",Clothing store,South Hamilton,http://www.northshoreclothing.com/,,,,,https://www.northshoreclothing.com/contact,contact,1,MA,01982,clothing_store
Team & League Outfitters,"103 E Main St, Georgetown, MA 01833",Uniform store,Georgetown,http://www.athleticenterprises.net/,,,,,http://www.athleticenterprises.net/mailto:admin@athleticenterprises.net,Contact Us,1,MA,01833,clothing_store
dep slepwear Inc,"36 Assabet Dr, Northborough, MA 01532",Clothing store,Northborough,http://www.depslepwear.com/,,,,,http://www.depslepwear.com/pages/contact,Contact,1,MA,01532,clothing_store
Splendid,"33 Boylston St #3310, Chestnut Hill, MA 02467",Clothing store,Chestnut Hill,https://www.splendid.com/,,Retailer with comfort-focused casual fashions & shoes for adults & kids. Some in department stores.,,,https://www.splendid.com/contact-us/,Contact Us,1,MA,02467,clothing_store
Pelo Mar,"2007 Main St, Brewster, MA 02631",Boutique,Brewster,https://www.pelomarcapecod.com/,,,,,https://www.pelomarcapecod.com/contact-us,contact us,1,MA,02631,clothing_store
Savvy On Main,"50 Main St, Orleans, MA 02653",Women's clothing store,Orleans,http://savvyonmain.com/,,,,,http://savvyonmain.com/contact/,CONTACT,1,MA,02653,clothing_store
Frances Francis Design Studio,"12 Cove Rd, Orleans, MA 02653",Women's clothing store,Orleans,http://francesfrancisdesigns.com/,,,,,http://francesfrancisdesigns.com/index.php/contact,Contact,1,MA,02653,clothing_store
Odile Handpainted,"704 Main St, Harwich, MA 02645",Clothing store,Harwich,http://www.odiledesign.com/,,,,,http://www.odiledesign.com/contact-us,Contact Us,1,MA,02645,clothing_store
Our LadyThe Cape Thrift Shop,"11 MA-6A, Brewster, MA 02631",Thrift store,Brewster,http://www.ourladyofthecape.org/,,,,,http://www.ourladyofthecape.org/contact/,Contact,1,MA,02631,clothing_store
Keeping Pace With Multiple Miracles,"194 S Main St #4, West Bridgewater, MA 02379",Thrift store,West Bridgewater,http://www.keepingpace.org/,,,,,http://keepingpace.org/find-us/,Directions,1,MA,02379,clothing_store
GB Fashions & Ent,"Menlo St, Brockton, MA 02301",Clothing store,Brockton,http://www.gbfashions.com/,,,,,//www.hugedomains.com/contact.cfm,Contact Us,1,MA,02301,clothing_store
Green Acres,"66 Palmer Rd, Brimfield, MA 01010",Flea market,Brimfield,http://greenacresantiques.com/,,,,,https://www.greenacresantiques.com/category/Contact/c73,Contact,1,MA,01010,clothing_store
ALHANNAH ISLAMIC CLOTHING,"4 Holly Ln, Broad Brook, CT 06016",Clothing store,Broad Brook,https://www.alhannah.com/,,,,,https://www.alhannah.com/help-faqs/contact-us/,CONTACT FORM ,1,CT,06016,clothing_store
Globaltex Kids LLC,"370 Oak St, Brockton, MA 02301",Children's clothing store,Brockton,http://globaltexkids.com/,,,,,http://globaltexkids.com/en/contact-us/,Contact Us,1,MA,02301,clothing_store
3VS Cloth,"244 Liberty St, Brockton, MA 02301",Clothing store,Brockton,http://www.evscloth.com/,,,,,http://www.evscloth.com/#,"
                  Contact us
                ",1,MA,02301,clothing_store
L&M Bargain,"Points West Plaza, 21 Torrey St, Brockton, MA 02301",Uniform store,Brockton,http://www.bostonschooluniforms.com/,,,,,http://www.bostonschooluniforms.com/pages/contact-us,Contact Us,1,MA,02301,clothing_store
Volume Apparel,"49 Rose St, Stoughton, MA 02072",Clothing store,Stoughton,https://www.volumeapparel.com/,,,,,https://www.volumeapparel.com/mailto:info@volumeapparel.com?subject=Contact%20Us,Contact,1,MA,02072,clothing_store
Eye Candie Boutique,"26 Wyman St, Stoughton, MA 02072",Clothing store,Stoughton,http://www.eyecandieboutique.com/,,,,,http://www.eyecandieboutique.com/contact,Contact,1,MA,02072,clothing_store
SIZERUN SUPPLY,"355 Boylston St, Brookline, MA 02445",Men's clothing store,Brookline,https://www.sizerunsupply.com/,,,,,https://www.sizerunsupply.com/pages/contact-us,Contact Us,1,MA,02445,clothing_store
Fancy Pants,"383 Boylston St, Newton, MA 02459",Baby clothing store,Newton,http://www.fancypantsboston.com/,,"Resale & consignment shop featuring maternity wear & children's clothing, toys & equipment.",,,https://fancypantsboston.com/contact-us/,CONTACT US,1,MA,02459,clothing_store
Hey Chick,"75 Middlesex Turnpike Suite #1309, Burlington, MA 01803",Women's clothing store,Burlington,https://shopheychick.com/,,,,,https://shopheychick.com/pages/contact-us,Contact Us,1,MA,01803,clothing_store
Coldwater Creek,"6 Wayside Rd Suite 6M, Burlington, MA 01803",Women's clothing store,Burlington,http://www.coldwatercreek.com/,,,,,https://www.coldwatercreek.com/contact,Contact Us ,1,MA,01803,clothing_store
Childrens Clothing Exchange,"391 Evereteze Way, Cambridge, MA 02141",Clothing store,Cambridge,http://solutionsatwork.org/,,,,,http://solutionsatwork.org/contact/,Contact  ,1,MA,02141,clothing_store
Cambridge Nature's Way Dry Cleaners,"47 Mt Auburn St, Cambridge, MA 02138",Clothing store,Cambridge,http://drycleaners-in-harvard-square.com/,,,,,http://drycleaners-in-harvard-square.com/contact.html,"
				CONTACT
			",1,MA,02138,clothing_store
Fjallraven Cambridge,"63 Church St, Cambridge, MA 02138",Clothing store,Cambridge,http://www.fjallraven.us/,,,,,http://www.fjallraven.us/us/en-us/customer-service/contact,"
Contact Us
",1,MA,02138,clothing_store
CambridgeWear,"73 Leonard St, Belmont, MA 02478",Women's clothing store,Belmont,http://www.cambridgewear.net/,,,,,http://www.cambridgewear.net/new-page,"
Contact us
",1,MA,02478,clothing_store
Draper Therapies,"28 Draper Ln, Canton, MA 02021",Clothing store,Canton,http://drapertherapies.com/,,,,,https://www.drapertherapies.com/contact/,Contact Us,1,MA,02021,clothing_store
Amira LLC,"61 Broadway, Norwood, MA 02062",Clothing store,Norwood,http://www.myamira.com/,,,,,http://www.myamira.com/contact.html,,1,MA,02062,clothing_store
Bobby From Boston,"545 Washington St, Lynn, MA 01901",Vintage clothing store,Lynn,http://bobby-from-boston.com/,,Fixture for men's high-end vintage fashion & accessories with a small selection of women's clothing.,,,http://bobby-from-boston.com/a/contact/,"èç³»CONTACT
",1,MA,01901,clothing_store
Smita's Boutique,"120 Cambridge St, Burlington, MA 01803",Boutique,Burlington,http://www.smitas.com/,,"Cozy boutique stocking vibrant Indian apparel, including bridal wear, jewelry & accessories.",,,http://www.smitas.com/#contact,Contact,1,MA,01803,clothing_store
Fine Fit Fashion and Tailoring,"101 Cambridge St #270, Burlington, MA 01803",Tailor,Burlington,http://www.thefinefit.com/,,,,,http://www.thefinefit.com/contactus.php,Contact,1,MA,01803,clothing_store
Sondra Celli,"144 Moody St, Waltham, MA 02453",Boutique,Waltham,http://sondracelli.com/,,Designer women's boutique showcasing creative formalwear & accessories adorned with crystals.,,,http://sondracelli.com/#menu-contact,Contact,1,MA,02453,clothing_store
alphabroder,"154 Campanelli Dr, Middleborough, MA 02346",Clothing store,Middleborough,http://www.alphabroder.com/,,,,,http://www.alphabroder.com/#,E-Mail & Fax Signup,1,MA,02346,clothing_store
Pickwell's Barn,"22B W Main St, Wilmington, VT 05363",Gift shop,Wilmington,http://www.pickwellsbarn.com/,,,,,https://www.pickwellsbarn.com/contact,Contact,1,VT,05363,clothing_store
Starline Fashions,"147 Pleasant St, Worcester, MA 01609",Clothing store,Worcester,http://www.starlinefashions.com/,,,,,http://box2125.temp.domains/~starliv6/home/,Contact,1,MA,01609,clothing_store
Southern Tide Chatham,"634 Main St, Chatham, MA 02633",Clothing store,Chatham,http://southerntidenantucket.com/,,,,,http://southerntidenantucket.com/contact-us/,Contact Us,1,MA,02633,clothing_store
Lowell MBTA Pickup,"145 Thorndike St, Lowell, MA 01852",Clothing store,Lowell,http://lrta.com/,,,,,http://lrta.com/contact/,Contact the LRTA,1,MA,01852,clothing_store
Darel Co Inc,"140 Eastern Ave # 1C, Chelsea, MA 02150",Clothing store,Chelsea,https://www.gerarddarel.com/,,,,,https://www.gerarddarel.com/fr_us/contacts/,Nous contacter,1,MA,02150,clothing_store
fasteasymorecom,"169 Grove St, Adams, MA 01220",Outdoor clothing and equipment shop,Adams,http://www.berkshireoutfitters.com/,,,,,http://www.berkshireoutfitters.com/contact.html,- Contact Us,1,MA,01220,clothing_store
Elam's Widow,"20 Wilder Pl, Florence, MA 01062",Clothing store,Florence,http://elamswidow.com/,,,,,https://elamswidow.com/contact/,contact,1,MA,01062,clothing_store
Phineas Gage,"29 S High St, West Chester, PA 19382",Clothing store,West Chester,http://phineas-gage.com/,,,,,http://phineas-gage.com/index.php/contact/,Contact,1,PA,19382,clothing_store
Malena's Vintage Boutique,"101 W Gay St, West Chester, PA 19380",Boutique,West Chester,http://www.malenasboutique.com/,,"Laid-back women's boutique with an evolving selection of vintage clothing, jewelry & accessories.",,,https://www.malenasboutique.com/contact-us/,Contact,1,PA,19380,clothing_store
VK VERUZKA,"113 N High St, West Chester, PA 19380",Boutique,West Chester,http://www.veruzka.com/,,,,,http://www.veruzka.com/contacts,Contact Us,1,PA,19380,clothing_store
Polgold Jewelers,"63 Cabot St, Chicopee, MA 01013",Jewelry store,Chicopee,https://www.polgoldjewelers.com/,,,,,https://www.polgoldjewelers.com/contacts,"
Contacts
",1,MA,01013,clothing_store
Fine Design Corporation,"1044 Chicopee St, Chicopee, MA 01013",Sportswear store,Chicopee,https://finedesigns.com/,,,,,https://finedesigns.com/contact/,CONTACT,1,MA,01013,clothing_store
MV ALLSTON,"15 Circuit Ave, Oak Bluffs, MA 02557",Women's clothing store,Oak Bluffs,http://www.mvallston.com/,,,,,http://www.mvallston.com/pages/contact-directions,GET HERE,1,MA,02557,clothing_store
Edgar,"6 Kelly St, Edgartown, MA 02539",Clothing store,Edgartown,https://www.kelley-house.com/,,,,,https://www.kelley-house.com/contact-information.htm,Contact,1,MA,02539,clothing_store
Haberdash,"138 Green St #2, Worcester, MA 01604",Clothing store,Worcester,http://haberdashhudson.com/,,,,,http://haberdashhudson.com/contact-1,"
                  Contact
                ",1,MA,01604,clothing_store
Giving Circle Thrift Shop,"3 Sugarloaf St, South Deerfield, MA 01373",Thrift store,South Deerfield,http://www.thecarecollaborative.org/,,,,,http://www.thecarecollaborative.org/contact,Contact,1,MA,01373,clothing_store
Mr Hamdi's Tailoring & Tuxedo,"367 Main St, Greenfield, MA 01301",Tailor,Greenfield,http://mrhamdis.com/,,,,,http://mrhamdis.com/mailto:Email Us: contact@mrhamdis.com,Email Us: contact@mrhamdis.com,1,MA,01301,clothing_store
Revolutionary Concord,"32 Main St, Concord, MA 01742",Gift shop,Concord,https://www.revolutionaryconcord.com/,,,,,https://visitor.r20.constantcontact.com/d.jsp?llr=fwkoivzab&p=oi&m=1127068674757&sit=bdq6zyhlb&f=73f076c3-d943-483f-a9f4-083e41ec786a,,1,MA,01742,clothing_store
Sonias DressmakingAlteration,"1628 Massachusetts Ave, Lexington, MA 02420",Dressmaker,Lexington,http://soniasdressmaking.com/,,,,,http://soniasdressmaking.com/sonia.vcf,Add to Contacts,1,MA,02420,clothing_store
Maynard Outdoor Store,"24 Nason St, Maynard, MA 01754",Sporting goods store,Maynard,http://www.maynardoutdoor.net/,,,,,http://www.maynardoutdoor.net/contact-us/,Contact Us,1,MA,01754,clothing_store
Fancy Feet Plus,"67 East St, Ludlow, MA 01056",Shoe store,Ludlow,http://www.fancyfeetplus.com/,,,,,http://www.fancyfeetplus.com/contact-us," Contact Us

",1,MA,01056,clothing_store
Glitterati Prom Dress Outlet,"100 Independence Way w113, Danvers, MA 01923",Women's clothing store,Danvers,https://www.glitteratistyle.com/,,,,,https://www.glitteratistyle.com/t8/contact-us.html,,1,MA,01923,clothing_store
Strollie  By The Duvet Company,"P216 PO Box, South Dartmouth, MA 02748",Baby store,South Dartmouth,http://www.strollie.com/,,,,,//www.hugedomains.com/contact.cfm,Contact Us,1,MA,02748,clothing_store
247 Rapid Water Damage Service,"1476 Purchase St, New Bedford, MA 02740",Clothing store,New Bedford,https://www.servprodartmouthnewbedfordsouth.com/,,,,,https://www.servprodartmouthnewbedfordsouth.com/contact/contactus,CONTACT US,1,MA,02740,clothing_store
James Arnold Co,"127 Chestnut St, New Bedford, MA 02740",Uniform store,New Bedford,http://www.jamesarnoldco.com/,,,,,http://www.jamesarnoldco.com/UMSS.cfm?page=page-index.cfm&template_code=Contact.Us,CONTACT US,1,MA,02740,clothing_store
Katelynn's Closet,"33 N Main St, South Yarmouth, MA 02664",Clothing store,South Yarmouth,http://www.katelynns-closet.org/,,,,,http://www.katelynns-closet.org/wp-login.php?itsec-hb-token=mylogin&redirect_to=http%3A%2F%2Fwww.katelynns-closet.org%2Fcontact%2F,,1,MA,02664,clothing_store
PrepstR Goods,"537 MA-28 Suite 1D, Harwich Port, MA 02646",Clothing store,Harwich Port,http://www.capecodprepstr.com/,,,,,https://www.instagram.com/p/B-mo6nOHOu0/,"

",1,MA,02646,clothing_store
Irene's Fashions,"253 Columbia St, Fall River, MA 02721",Children's clothing store,Fall River,http://www.irenes-fashions.com/,,,,,https://www.irenes-fashions.com/copy-of-contact,CUSTOMER CARE,1,MA,02721,clothing_store
