name,address,type,place,website_url,menu_url,description,gift_card_txt,gift_card_website,contact_website,contact_txt,searched
Trident Booksellers & Cafe,"338 Newbury St, Boston, MA 02115",Book store,abington,http://www.tridentbookscafe.com/,https://www.tridentbookscafe.com/menu,"Indie bookstore & cafe with a big all-day breakfast menu, veggie options & a linger-friendly vibe.",Gift Cards,/trident-books-cafe-gift-card,https://visitor.r20.constantcontact.com/manage/optin?v=0012su5kPS-3mudm2Dr7GDMl0Ij1l6H7D_5fmo0APjQKBKvhTlJZfOOWoeZDDGywNx7Yt7repiiOo0y7qX06Zvak6ohVWCGrb96TO-Z0K6ba4he-ZwWG5535Dzas1CGsBAjiUK0eILlbNukMBmk_o_NoUqSpKLgQQQyfuImvkuTDuY%3D,Get our Newsletter!,1
Guild Thrift Store,,Thrift store,abington,,,,,,,,1
Yellow Umbrella Books,"501 Main St, Chatham, MA 02633",Book store,abington,http://yellowumbrellabooks.net/,,,,,/contact-us/1951172,CONTACT US,1
The Salvation Army Family Store & Donation Center,"87 Westgate Dr, Brockton, MA 02301",Thrift store,abington,https://satruck.org/,,,,,#,Contact,1
Amherst Books,"8 Main St, Amherst, MA 01002",Book store,abington,https://www.amherstbooks.com/,,,,,mailto:webmail@amherstbooks.com,Contact Us!,1
Barnes & Noble,"Mountain Farms, 335 Russell St, Hadley, MA 01035",Book store,abington,https://stores.barnesandnoble.com/store/2088,,"Bookseller chain stocking housebrand eReader, plus a broad selection of titles for adults & kids.",,,,,1
Grey Matter Books,"47 East St, Hadley, MA 01035",Used book store,abington,http://www.greymatterbookstore.com/,,,,,,,1
Heritage Books,"225 College Hwy, Southampton, MA 01073",Used book store,abington,http://www.heritagebks.com/,,,Gift Cards,https://squareup.com/gift/4TA4XTJK3RGP6/order,contact.html,"
                        Contact Us",1
Odyssey Bookshop,"9 College St, South Hadley, MA 01075",Book store,abington,http://www.odysseybks.com/,,,Gift Cards,/gift-cards,http://visitor.r20.constantcontact.com/manage/optin?v=001yNBsj5sMLItCHJx3v8G6X8L1C6n_gsD45t76bT-P1dP1IlCMdlZbP35mRKGgJYHOpPdPMb3dcIHVhT0BNmH8dbnzsDS4SCOTgVSoS83neJzBFuZPYKWVxw%3D%3D,Click here to join our mailing list,1
Raven Used Books,,Used book store,abington,,,,,,,,1
Barnes & Noble,"7 Holyoke St, Holyoke, MA 01040",Book store,abington,https://stores.barnesandnoble.com/store/2747,,"Bookseller chain stocking housebrand eReader, plus a broad selection of titles for adults & kids.",,,,,1
Old Book Store,,Used book store,abington,,,,,,,,1
Roundabout Books,"26 Kenwood St, Greenfield, MA 01301",Book store,abington,http://www.roundaboutbookstore.com/,,,"
",/product/gift-card,,,1
Nantucket Bookworks,"25 Broad St, Nantucket, MA 02554",Book store,abington,https://www.nantucketbookpartners.com/,,,ONLINE GIFT CARDS,https://www.nantucketbookpartners.com/online-only-gift-code,https://www.nantucketbookpartners.com/contact-0,CONTACT US,1
Broadside Bookshop,"247 Main St, Northampton, MA 01060",Book store,abington,http://www.broadsidebooks.com/,,,,,/contact-us,Contact Us,1
Federal Street Books,"8 Federal St, Greenfield, MA 01301",Used book store,abington,https://federalstreetbooks.com/,,,,,/pages/contact-us,"
              Contact
            ",1
Boswell's Books,"10 Bridge St, Shelburne Falls, MA 01370",Book store,abington,http://boswellsbooks.net/,,,,,,,1
Taproot Bookstore,"1200 W Boylston St, Worcester, MA 01606",Book store,abington,https://www.taprootbookstore.com/,,,,,https://www.facebook.com/taprootbookstore,find us on FACEBOOK,1
The Bookstore and Get Lit Wine Bar,"11 Housatonic St, Lenox, MA 01240",Book store,abington,http://bookstoreinlenox.com/,,,Gift Certificates &ampSouvenirs,/gift-certificates-souvenirs,http://bookstoreinlenox.com/contact,Contact,1
The Paper Store,"35 Pleasant St Ste 3111, South Weymouth, MA 02190",Gift shop,abington,https://locations.thepaperstore.com/south-weymouth-35-pleasant-st-ste-3111-02190-2312,,"Retail chain specializing in greeting cards, gift wrap, ornaments & gifts for all occasions.",,,https://thepaperstore.freshdesk.com/support/tickets/new,Contact Us,1
The Bookloft,"332 Stockbridge Rd, Great Barrington, MA 01230",Book store,abington,http://www.thebookloft.com/,,,,,/contact-us,Contact Us,1
Avenue Victor Hugo Books,"1 Lee Hill Rd, Lee, NH 03861",Book store,abington,https://avenuevictorhugobooks.com/,,,,https://squareup.com/gift/CRV48NG7ZZ7T5/order,,,1
Book Moon,"86 Cottage St, Easthampton, MA 01027",Book store,abington,https://www.bookmoonbooks.com/,,,Gift Cards,https://www.bookmoonbooks.com/gift-cards,/contact,Contact Us,1
The Goodwill Store,"625 Southern Artery, Quincy, MA 02169",Thrift store,abington,http://goodwillmass.org/,,"Long-standing nonprofit chain with a range of pre-owned clothing, furniture, housewares & more.",,,/contact-us-a-directions.html,contact us & directions,1
Barnes & Noble,,Book store,abington,,,,,,,,1
The Goodwill Store,"678 Centre St, Jamaica Plain, MA 02130",Thrift store,abington,http://goodwillmass.org/,,"Long-standing nonprofit chain with a range of pre-owned clothing, furniture, housewares & more.",,,/contact-us-a-directions.html,contact us & directions,1
Battleground Games & Hobbies,"910 Broadway Unit D, Saugus, MA 01906",Game store,abington,http://www.battlegroundgames.com/,,,,,http://store.battlegroundgames.com/contact_us,Contact Us,1
Booklink Booksellers,"150 Main St, Northampton, MA 01060",Book store,acushnet,https://thornesmarketplace.com/businesses/booklink-booksellers-cafe/,http://places.singleplatform.com/booklink-booksellers/menu?ref=google,,,,https://thornesmarketplace.com/about-thornes/contact/,Contact,1
Nancy L Dole Books,"20 State St, Shelburne Falls, MA 01370",Book store,acushnet,http://www.nancydolebooks.com/,,,,,,,1
Spencer Gifts,"103 N Dartmouth Mall, North Dartmouth, MA 02747",Gift shop,acushnet,http://www.spencersonline.com/,,"Mall-based retail chain offering novelty items & apparel, plus a selection of adult products.",,,,,1
Linden Place,,Book store,acushnet,,,,,,,,1
BooksmithMusicsmith,"136 MA-6A, Orleans, MA 02653",Sheet music store,acushnet,,,,,,,,1
Town Bookbindery Inc,"154 County Rd, East Freetown, MA 02717",Bookbinder,acushnet,,,,,,,,1
Princeton University Store,,Book store,ashburnham,,,,,,,,1
Caliban Book Shop,"410 S Craig St, Pittsburgh, PA 15213",Book store,ashburnham,http://www.calibanbooks.com/,,,,,https://www.calibanbooks.com/contact-us/,Contact Us,1
Barnes & Noble,"120 Watertower Plaza, Leominster, MA 01453",Book store,ashburnham,https://stores.barnesandnoble.com/store/2903,,"Bookseller chain stocking housebrand eReader, plus a broad selection of titles for adults & kids.",,,,,1
Savers,"1385 S Washington St, North Attleborough, MA 02760",Thrift store,attleboro,https://stores.savers.com/ma/northattleborough/savers-thrift-store-1150.html,,"Thrift store chain offering secondhand clothing, footwear, furniture, books & household items.",Gift Cards,https://www.savers.com/shop/gift-cards,,,1
Henry Bear's Park,"736 Hope St, Providence, RI 02906",Book store,attleboro,http://www.henrybear.com/,,, Gift Cards ,/Electronic-Gift-Card,lead-form,Contact Us,1
Wrentham Village Outlet MA Toys,"1 Premium, Outlet Blvd, Wrentham, MA 02093",Book store,attleboro,https://www.premiumoutlets.com/outlet/wrentham-village,,,Simon Giftcard®,https://www.simon.com/giftcard,https://www.simon.com/contact?mallId=882,CONTACT,1
Savers,"1925 Pawtucket Ave, East Providence, RI 02914",Thrift store,attleboro,https://stores.savers.com/ri/eastprovidence/savers-thrift-store-1060.html,,"Thrift store chain offering secondhand clothing, footwear, furniture, books & household items.",Gift Cards,https://www.savers.com/shop/gift-cards,,,1
Edible Arrangements,"679 Washington St, South Attleboro, MA 02703",Gift shop,attleboro,https://www.ediblearrangements.com/stores/679-washington-st-south-attleboro-ma-02703,,Chain selling clever arrangements & gift baskets made up of gourmet fresh & chocolate-dipped fruit.,,,javascript:void(0);,Contact Us,1
Ollie's Bargain Outlet,"2000 Diamond Hill Rd, Woonsocket, RI 02895",Book store,attleboro,http://www.ollies.us/,,"Discount chain carrying a wide range of closeout merchandise, including food, housewares & toys.",,,,,1
Best Buy,"1337 S Washington St, North Attleborough, MA 02760",Music store,attleboro,https://stores.bestbuy.com/ma/north-attleboro/1337-s-washington-st-441.html/?ref=NS&loc=ns100,,"Chain retailer with a large array of brand-name electronics, computers, appliances & more.",,,mailto:S-000441-Leaders@bestbuy.com,E-mail Us,1
Jewelry Box Magazine,"208 Prairie Ave, Providence, RI 02905",Magazine store,attleboro,,,,,,,,1
Guitar Center,"1505 S Washington St, North Attleborough, MA 02760",Music store,attleboro,https://stores.guitarcenter.com/north-attleboro?source=4SOSWXXN,,,Gift Cards,https://www.guitarcenter.com/Gift-Card,,,1
Barnes & Noble,"1350-B, Warwick Centre, Bald Hill Rd, Warwick, RI 02886",Book store,attleboro,https://stores.barnesandnoble.com/store/2159,,"Bookseller chain stocking housebrand eReader, plus a broad selection of titles for adults & kids.",,,,,1
The Toy Vault at Emerald Square Mall,"999 S Washington St, North Attleborough, MA 02760",Toy store,attleboro,http://www.thetoyvault.com/,,,"
      Store Gift Cards
    ",http://www.thetoyvault.com/preorders/gift-cards,,,1
The Salvation Army Family Store & Donation Center,"504 Central Ave, Pawtucket, RI 02861",Thrift store,attleboro,https://satruck.org/,,,,,#,Contact,1
St Vincent de Paul Society,"173 Washington St, Plainville, MA 02762",Thrift store,attleboro,http://www.svdpboston.com/,,,,,contact.php,Contact Us,1
Applefire Books,"9 Veery Rd, Attleboro, MA 02703",Bookbinder,attleboro,http://applefire.org/,,,,,,,1
New to You,"541 Armistice Blvd, Pawtucket, RI 02861",Thrift store,attleboro,,,,,,,,1
Morning Star Bookstores ,"522 Amherst St, Nashua, NH 03063",Christian book store,attleboro,https://www.morningstarbookstore.com/nashua,,,PURCHASE A GIFT CERTIFICATE,/shop,/nashua#ContactForm,"  

Send Message
",1
Spencer,"999 S Washington St, North Attleborough, MA 02760",Gift shop,attleboro,https://www.spencersonline.com/?utm_medium=referral&utm_source=google&utm_campaign=local_listing&utm_inex=e,,"Mall-based retail chain offering novelty items & apparel, plus a selection of adult products.",,,,,1
The WardeRobe,"810 Broad St, Weymouth, MA 02189",Thrift store,attleboro,http://hopesclosetboutique.com/,,,,,/contact-us.html,"
				Contact Us
			",1
Morning Star Bookstores ,"120 Hale Rd, Manchester, CT 06042",Christian book store,attleboro,https://www.morningstarbookstore.com/manchester,,,PURCHASE A GIFT CERTIFICATE,/shop,/manchester#ContactForm,"  

Send Message
",1
The Paper Store,"280 School St Ste F180, Mansfield, MA 02048",Gift shop,attleboro,https://locations.thepaperstore.com/mansfield-280-school-street-02048,,"Retail chain specializing in greeting cards, gift wrap, ornaments & gifts for all occasions.",,,https://thepaperstore.freshdesk.com/support/tickets/new,Contact Us,1
DeColores Christian Books & Gifts,"34 N Broadway, Salem, NH 03079",Christian book store,attleboro,http://decoloreschristianbooks.com/,,,,,/contact-us,Contact Us,1
The Paper Store,"9 Mozzone Blvd, Taunton, MA 02780",Gift shop,attleboro,https://locations.thepaperstore.com/taunton-9-mozzone-blvd-02780,,"Retail chain specializing in greeting cards, gift wrap, ornaments & gifts for all occasions.",,,https://thepaperstore.freshdesk.com/support/tickets/new,Contact Us,1
St Vincent Depaul Store,"1799 Pleasant St, Fall River, MA 02723",Thrift store,attleboro,http://www.svdpattleboro.org/,,,,,,,1
Love Story Of Berlin,"Kastanienallee 88, 10435 Berlin, Germany",Book store,berlin,http://www.lovestoryofberlin.de/,,,,,,,1
TASCHEN Store Berlin,"Schlüterstraße 39, 10629 Berlin, Germany",Book store,berlin,https://www.taschen.com/store_be,,,,,https://www.taschen.com/pages/en/company/contact_area_1/index.contact_us.htm,Contact,1
