name,address,type,place,description,website_url,menu_url,gift_card_website,contact_website,gift_card_txt,contact_txt
Quan Nem Ninh Hoa,8469 Elk Grove Blvd,Vietnamese,elk grove,,,,,,,
El Jardin Mexican Restaurant,9385 Elk Grove Blvd 600,Mexican,elk grove,,,,,,,
Kotteri Ramen Bar,9015 Bruceville Rd,Ramen,elk grove,,,,,,,
Umai Bar & Grill,8973 Grant Line Rd 100,Grill,elk grove,,,,,,,
Fish & Things Poke Bar,7423 Laguna Blvd 300,Sushi,elk grove,,,,,,,
Fat Mikes Pizza,8970 Grant Line Rd,Pizza,elk grove,,,,,,,
SEA Hut,9655 Elk Grove Florin Rd 3,Asian,elk grove,,,,,,,
Pizza Bell,8591 Elk Grove Blvd,Pizza,elk grove,,,,,,,
Miyabi,2513 W Taron Ct 120,Japanese,elk grove,,,,,,,
Plaza Del Sol,8523 Elk Grove Blvd,Mexican,elk grove,,,,,,,
Hidden Sichuan Restaurant,9160 E Stockton Blvd,Chinese,elk grove,,,,,,,
Taqueria Vallarta Cocina,5105 Laguna Blvd,Mexican,elk grove,,,,,,,
Sabor A Mexico,8868 Bond Rd 500,Mexican,elk grove,,,,,,,
Hokee Poke,8698 Elk Grove Blvd 7,Hawaiian,elk grove,,,,,,,
Mel Dog's Cafe,9766 Waterman Rd Ste B,Restaurant,elk grove,,,,,,,
The Habit Burger Grill,7400 Laguna Blvd,Hamburger,elk grove,,,,,,,
InNOut Burger,9188 E Stockton Blvd,Hamburger,elk grove,,,,,,,
The Barn,8976 Grant Line Rd,Restaurant,elk grove,,,,,,,
The Waffle Experience,8351 Elk Grove Blvd Suit 100,Breakfast,elk grove,,,,,,,
Rubio's Coastal Grill,9624 Bruceville Rd 102,Seafood,elk grove,,,,,,,
Simply Thai Restaurant,8465 Elk Grove Florin Rd,Thai,elk grove,,,,,,,
Golden Dragon,8470 Elk Grove Blvd  130,Chinese,elk grove,,,,,,,
Chevys Fresh Mex,7401 Laguna Blvd Ste 100,Mexican,elk grove,,,,,,,
Maharani India Restaurant,9583 Elk Grove Florin Rd,Indian,elk grove,,,,,,,
Wonderful Chinese Restaurant,9163 E Stockton Blvd 300,Chinese,elk grove,,,,,,,
King's Chinese Restaurant,8112 Sheldon Rd 700,Chinese,elk grove,,,,,,,
Panera Bread,8519 Bond Rd Suite 106,Sandwich,elk grove,,,,,,,
Stagecoach Restaurant,8713 Elk Grove Blvd,Breakfast,elk grove,,,,,,,
Noodles and Company,7405 Laguna Blvd 170,Restaurant,elk grove,,,,,,,
Lamppost Pizza,5109 Laguna Blvd,Pizza,elk grove,,,,,,,
Ocean Fish & Chips,8944 Elk Grove Blvd,Seafood,elk grove,,,,,,,
Mac Que's Barbeque,8517 Elk Grove Blvd,Barbecue,elk grove,,,,,,,
Bamboo Inn  Chinese Restaurant,7300 Laguna Blvd 1,Chinese,elk grove,,,,,,,
Rose Palace,5109 Laguna Blvd UNIT 2,Chinese,elk grove,,,,,,,
Pho Dynasty Vietnamese,8457 Elk Grove Florin Rd 100,Vietnamese,elk grove,,,,,,,
Red Chopstix,9672 Elk Grove Florin Rd,Chinese,elk grove,,,,,,,
Pho Lotus  Vietnamese Restaurant,9600 Bruceville Rd,Vietnamese,elk grove,,,,,,,
Rao Thai Eatery,5650 Whitelock Pkwy 110,Thai,elk grove,,,,,,,
Joy City,2745 Elk Grove Blvd Unit 260,Chinese,elk grove,,,,,,,
Nathan's Chinese Cuisine,9105 Bruceville Rd 2a,Chinese,elk grove,,,,,,,
Sarom's Southern Kitchen,,Restaurant,elk grove,,,,,,,
On the Border Mexican Grill and Cantina,9164 E Stockton Blvd,Mexican,elk grove,,,,,,,
Chasons Crab Stadium,8839 Sheldon Rd,Seafood,elk grove,,,,,,,
La Favorita Taqueria,8924 Elk Grove Blvd,Mexican,elk grove,,,,,,,
Mountain Mike's Pizza,7440 Laguna Blvd 3,Pizza,elk grove,,,,,,,
Peony Palace,10058 Bruceville Rd,Chinese,elk grove,,,,,,,
Elk Grove Sports Bar & Grill,9661 Elk Grove Florin Rd C,Grill,elk grove,,,,,,,
Kabob Palace  Elk Grove,104 5511 9620 Bruceville Rd,Afghani,elk grove,,,,,,,
Cheese Steak Restaurant Elk Grove,8555 Elk Grove Blvd,Fast Food,elk grove,,,,,,,
India Oven Elk Grove,7423 Laguna Blvd 100,Indian,elk grove,,,,,,,
Chili's Grill & Bar,7410 Laguna Blvd,Tex Mex,elk grove,,,,,,,
Bull Wings Grill & Bar,9625 E Stockton Blvd,Grill,elk grove,,,,,,,
Elk Grove Tofu House,8821 Sheldon Rd,Korean,elk grove,,,,,,,
Crazy Sushi,7419 Laguna Blvd,Sushi,elk grove,,,,,,,
Savory Fried Chicken,9174 Franklin Blvd,Filipino,elk grove,,,,,,,
Baguettes,9380 Elk Grove Florin Rd,Restaurant,elk grove,,,,,,,
Smashburger,7701 Laguna Blvd unit b4,Hamburger,elk grove,,,,,,,
Sushi Q Japanese Restaurant,8325 Elk Grove Florin Rd 400,Japanese,elk grove,,,,,,,
Wa Sushi & Ramen,9160 E Stockton Blvd 130,Japanese,elk grove,,,,,,,
Jack's Urban Eats,Shopping Center Laguna Creek 7701 Laguna Blvd 420,American,elk grove,,,,,,,
Snobites,9170 Elk Grove Florin Rd E,Fast Food,elk grove,,,,,,,
Peony Palace  Chinese Mongolian BBQ,10058 Bruceville Rd 100,Chinese,elk grove,,,,,,,
Cilantro's Mexican Grill,9320 Elk Grove Blvd 150,Mexican,elk grove,,,,,,,
Pizza Bell,8996 Grant Line Rd,Pizza,elk grove,,,,,,,
IHOP,9170 E Stockton Blvd,Restaurant,elk grove,,,,,,,
Netillo's Takos,8451 Elk Grove Blvd 10,Mexican,elk grove,,,,,,,
Maru Ramen Bar,8698 Elk Grove Blvd,Ramen,elk grove,,,,,,,
Blast 825 Pizza,7701 Laguna Blvd 400,Pizza,elk grove,,,,,,,
Well Season  Dim Sum Seafood,9089 Bruceville Rd,Seafood,elk grove,,,,,,,
Centennial Ranch,10408 Franklin Blvd,Mexican,elk grove,,,,,,,
Tasty Pot,8461 Elk Grove Blvd,Hot Pot,elk grove,,,,,,,
ChickfilA,8430 Bond Rd,Fast Food,elk grove,,,,,,,
Sushimono,9624 Bruceville Rd,Sushi,elk grove,,,,,,,
Mountain Mike's Pizza,8690 Elk Grove Blvd 3,Pizza,elk grove,,,,,,,
Red Robin Gourmet Burgers and Brews,8245 Laguna Blvd,Restaurant,elk grove,,,,,,,
Fiesta Meat Market,9746 Elk Grove Florin Rd,Restaurant,elk grove,,,,,,,
Outback Steakhouse,7221 Laguna Blvd,Steak,elk grove,,,,,,,
Fine Mexican Food,,Mexican,elk grove,,,,,,,
Mountain Mike's Pizza,9320 Elk Grove Blvd,Pizza,elk grove,,,,,,,
Blaze Pizza,8235 Laguna Blvd,Pizza,elk grove,,,,,,,
Round Table Pizza,10054 Bruceville Rd,Pizza,elk grove,,,,,,,
Jimboy's Tacos,8670 Elk Grove Blvd,Mexican,elk grove,,,,,,,
Ha Noi Pho,9341 Big Horn Blvd,Restaurant,elk grove,,,,,,,
Teriyaki Time,9141 E Stockton Blvd  260,Japanese,elk grove,,,,,,,
Taco Bell,8750 Elk Grove Blvd,Fast Food,elk grove,,,,,,,
L & L Hawaiian Barbecue,7419 Laguna Blvd Ste 120,Hawaiian,elk grove,,,,,,,
Round Table Pizza,8795 Elk Grove Blvd,Pizza,elk grove,,,,,,,
New York Pizza,9750 Elk Grove Florin Rd,Pizza,elk grove,,,,,,,
Dickey's Barbecue Pit,5110 Laguna Blvd Ste 120,Barbecue,elk grove,,,,,,,
Melaka Kitchen,8420 Elk Grove Florin Rd 170,Restaurant,elk grove,,,,,,,
Subway,8145 Elk Grove Blvd Suite 16,Sandwich,elk grove,,,,,,,
India Kitchen,2619 W Taron Ct Suite 120,Indian,elk grove,,,,,,,
Applebee's Grill  Bar,9105 E Stockton Blvd,Restaurant,elk grove,,,,,,,
Pizza Guys,9170 Elk Grove Florin Rd,Pizza,elk grove,,,,,,,
New York Pizza,9059 Bruceville Rd,Pizza,elk grove,,,,,,,
Denny's,8707 Elk Grove Blvd,Diner,elk grove,,,,,,,
Panda Express,9304 Elk Grove Blvd,Chinese,elk grove,,,,,,,
Pho Kim Anh,8527 Elk Grove Blvd,Vietnamese,elk grove,,,,,,,
Round Table Pizza,5110 Laguna Blvd,Pizza,elk grove,,,,,,,
Sushi House Buffet,9171 Elk Grove Florin Rd,Sushi,elk grove,,,,,,,
Zen Ramen & Sushi,7119 Elk Grove Blvd 125,Japanese,elk grove,,,,,,,
Five Guys,9257 Laguna Springs Dr Unit 90,Hamburger,elk grove,,,,,,,
Taco Bell,8170 Sheldon Rd,Fast Food,elk grove,,,,,,,
Subway,9328 Elk Grove Blvd Suite 110,Sandwich,elk grove,,,,,,,
The Sandwich Spot,7419 Laguna Blvd 100,American,elk grove,,,,,,,
Jimboy's Tacos,7300 Laguna Blvd,Mexican,elk grove,,,,,,,
Pizza Guys,9105 Bruceville Rd 9A,Pizza,elk grove,,,,,,,
Subway,8234 Laguna Blvd Suite 140,Sandwich,elk grove,,,,,,,
Sizzling Fresh Mongolian BBQ,8259 Laguna Blvd,Barbecue,elk grove,,,,,,,
Papa Murphy's Take 'N' Bake Pizza,8559 Elk Grove Blvd,Pizza,elk grove,,,,,,,
Mountain Mike's Pizza,8441 Elk Grove Florin Rd,Pizza,elk grove,,,,,,,
Subway,8639 Elk Grove Blvd Suite A,Sandwich,elk grove,,,,,,,
Panda Express,8180 Sheldon Rd,Chinese,elk grove,,,,,,,
Chipotle Mexican Grill,7440 Laguna Blvd 124,Mexican,elk grove,,,,,,,
Subway,Bruceville & Whitelock Pkwy,Sandwich,elk grove,,,,,,,
Panda Express,8848 Calvine Rd,Chinese,elk grove,,,,,,,
Domino's Pizza,4720 Elk Grove Blvd,Pizza Delivery,elk grove,,,,,,,
Jimmy's Superb Subs,8259 Laguna Blvd,Sandwich,elk grove,,,,,,,
Jack in the Box,9179 Elk Grove Florin Rd,Fast Food,elk grove,,,,,,,
Huckleberry's Breakfast and Lunch,2745 Elk Grove Blvd Unit 250,Breakfast,elk grove,,,,,,,
Mountain Mike's Pizza,5010 Elk Grove Blvd 140,Pizza,elk grove,,,,,,,
Little Caesars Pizza,8698 Elk Grove Blvd 2a,Pizza,elk grove,,,,,,,
Wendy's,8871 Bond Rd,Fast Food,elk grove,,,,,,,
Taco Bell,6704 Laguna Blvd,Fast Food,elk grove,,,,,,,
McDonald's,8282 Laguna Blvd,Fast Food,elk grove,,,,,,,
Panda Express,9154 E Stockton Blvd 140,Chinese,elk grove,,,,,,,
Super Taco Mexican Restaurants,4720 Laguna Blvd UNIT 90,Mexican,elk grove,,,,,,,
Round Table Pizza,8345 Elk Grove Florin Rd,Pizza,elk grove,,,,,,,
McDonald's,8710 Elk Grove Blvd,Fast Food,elk grove,,,,,,,
Arby's,8511 Elk Grove Blvd,Fast Food,elk grove,,,,,,,
Osaka Sushi,8785 Center Pkwy B140,Japanese,elk grove,,,,,,,
KFC,8579 Elk Grove Blvd,Chicken,elk grove,,,,,,,
Elk Cafe Crepes & Panaderia,8698 Elk Grove Blvd 5,Creperie,elk grove,,,,,,,
Leonardi's Pizza,8142 Sheldon Rd,Pizza,elk grove,,,,,,,
Leatherby's Family Creamery,8238 Laguna Blvd,Ice Cream,elk grove,,,,,,,
Carl's Jr,2609 W Taron Ct,Fast Food,elk grove,,,,,,,
McDonald's,10051 Bruceville Rd,Fast Food,elk grove,,,,,,,
Papa Murphy's Take 'N' Bake Pizza,8364 Elk Grove Florin Rd,Pizza,elk grove,,,,,,,
Mainland China  Halal Pan Asian IndoChinese Food,8649 Elk Grove Blvd,Chinese,elk grove,,,,,,,
Tacos My Rosita,10299 E Stockton Blvd,Mexican,elk grove,,,,,,,
El Pollo Loco,8428 Elk Grove Florin Rd,Mexican,elk grove,,,,,,,
Burger King,8637 Elk Grove Blvd,Fast Food,elk grove,,,,,,,
Carl's Jr,8722 Elk Grove Blvd,Fast Food,elk grove,,,,,,,
Carl's Jr,9664 Bruceville Rd,Fast Food,elk grove,,,,,,,
Domino's Pizza,9171 Elk Grove Florin Rd Ste E,Pizza Delivery,elk grove,,,,,,,
The Original Chicago's Pizza & Curry,9308 Elk Grove Blvd 100,Pizza,elk grove,,,,,,,
McDonald's,7527 Laguna Blvd,Fast Food,elk grove,,,,,,,
Carl's Jr,8401 Elk Grove Florin Rd,Fast Food,elk grove,,,,,,,
Wingstop,7440 Laguna Blvd Ste 116,Chicken Wings,elk grove,,,,,,,
Subway,8343 Elk Grove Florin Rd,Sandwich,elk grove,,,,,,,
Taco Bell,8071 Elk Grove Florin Rd,Fast Food,elk grove,,,,,,,
Subway,8361 Sheldon Rd,Sandwich,elk grove,,,,,,,
the BiG Boba Theory,120 5266 6616 Laguna Blvd,Bubble Tea,elk grove,,,,,,,
Sourdough & Co,9257 Laguna Springs Dr 110,Sandwich,elk grove,,,,,,,
Carl's Jr,8140 Sheldon Rd,Fast Food,elk grove,,,,,,,
Taco Bell,10061 Bruceville Rd,Mexican,elk grove,,,,,,,
McDonald's,8300 Elk Grove Florin Rd,Fast Food,elk grove,,,,,,,
Cigarettes Plus Vapes,9742 Elk Grove Florin Rd,Tobacco shop,elk grove,,,,,,,
Subway,8465 Elk Grove Blvd,Sandwich,elk grove,,,,,,,
TOGO'S Sandwiches,8417 Elk Grove Florin Rd,Sandwich,elk grove,,,,,,,
Island Pacific Supermarket,8430 Elk Grove Florin Rd,Caterer,elk grove,,,,,,,
Chuck E Cheese,9161 E Stockton Blvd Pad B,Children's amusement center,elk grove,,,,,,,
KFC,2330 Longport Ct,Chicken,elk grove,,,,,,,
Jack in the Box,9620 E Stockton Blvd,Fast Food,elk grove,,,,,,,
Uncle's Chinese Cuisine,8409 Elk Grove Florin Rd,Restaurant,elk grove,,,,,,,
Olive Garden Italian Restaurant,7480 Elk Grove Blvd,Italian,elk grove,,,,,,,
The Sandwich Spot  East Elk Grove,9020 Elk Grove Blvd 102,Sandwich,elk grove,,,,,,,
Popeyes Louisiana Kitchen,9685 E Stockton Blvd,Restaurant,elk grove,,,,,,,
Vietnamese Chinese Cuisine,Big Horn Blvd,Restaurant,elk grove,,,,,,,
CICADA CANTINA,9105 W Stockton Blvd,Mexican,elk grove,,,,,,,
The Hills Local Pub,"8758 La Mesa Blvd, La Mesa, CA 91942",American,el cajon,"Hip, casual watering hole with reclaimed-wood decor & a menu of burgers, tacos & elevated pub grub.",http://www.thehillslocalpub.com/,http://www.thehillslocalpub.com/menu.html,,contact.php,,Contact
Banbu Sushi Bar & Grill,"8555 Fletcher Pkwy #106, La Mesa, CA 91942",Sushi,el cajon,Roomy grill serves Japanese plates in an eco-chic interior or on fireside patios.,http://banbusushi.com/,https://www.banbusushi.com/menu,,http://www.banbusushi.com/contact,,"
Contact
        "
Crafted Greens,"745 Jamacha Road, El Cajon, CA 92019",Organic,el cajon,,http://craftedgreens.com/,,,http://www.craftedgreens.com/location/,,Contact
Mamma Rosa Italian Restaurant,"1773 E Main St, El Cajon, CA 92021",Italian,el cajon,Cozy mom-&-pop trattoria serving traditional Italian fare & wines by the bottle or the glass.,http://www.mammarosaelcajon.com/,,,/#new-page-section,,"
                        Contact Us
                      "
Marechiaro's 2nd Street,"854 N 2nd St, El Cajon, CA 92021",Italian,el cajon,"Locals return to this strip-mall spot for basic but revered Italian food & a vintage, homey vibe.",http://www.marechiarosrestaurant.com/,,,/contact-us,," CONTACT US

"
Di Leone's Italian Restaurant,"1480 Jamacha Road, El Cajon, CA 92019",Italian,el cajon,,http://dileones.net/menu,http://dileones.net/,,http://www.dileones.net/contact-us/,,Contact
Hacienda Casa Blanca Mexican Restaurant & Cantina,"700 N Johnson Ave ste a, El Cajon, CA 92020",Mexican,el cajon,Mexican eatery & bar with traditional brightly colored decor offering regular live music & karaoke.,http://haciendacasablanca.biz/,,,https://haciendacasablanca.biz/contact/,,Contact Us
Thai Time,"762 N Johnson Ave, El Cajon, CA 92020",Thai,el cajon,Family-owned strip-mall spot specializing in traditional Thai comfort food & vegetarian offerings.,http://www.thaisandiego.com/,http://www.thaisandiego.com/menu_lunch.html,,/contact-us,,Contact us
Por Favor El Cajon,"148 E Main St, El Cajon, CA 92020",Mexican,el cajon,Known for a huge menu of familiar Mexican meals & margaritas in a bustling dining room or patio.,https://www.porfavorrestaurants.com/,,,/contact,," CONTACT
"
URBN El Cajon,"110 N Magnolia Ave, El Cajon, CA 92020",Pizza,el cajon,Casual gastropub serves beers brewed on-site plus pizza & bites from sister eateries.,http://www.urbnelcajon.com/,http://places.singleplatform.com/urbn-el-cajon/menu?ref=google,/urbn-group,/hours-contact#hours-of-operation,    Give a Gift Grab an URBN gift card at any of our locations.  ,  Hours 
Janet's Cafe,"1696 Greenfield Dr, El Cajon, CA 92021",Familyfriendly,el cajon,,https://www.janetscafeelcajon.com/,http://places.singleplatform.com/janets-cafe/menu?ref=google,,/#contact-section,,"
                        Contact
                      "
Breakfast House,"1464 Graves Ave, El Cajon, CA 92021",Brunch,el cajon,Familiar American diner fare featured in this daytime spot with an old-school vibe & outdoor tables.,http://www.breakfasthouse.com/,,,http://www.breakfasthouse.com/contact-us/,,Contact Us
Ali Baba Family Restaurant,"421 E Main St, El Cajon, CA 92020",Middle Eastern,el cajon,Grand portions of Iraqi & Middle Eastern offerings served up to regal tables tented in fabrics.,,http://places.singleplatform.com/ali-baba-of-el-cajon/menu?ref=google,,http://www.singleplatform.com/menu-lp?ref=google&sp_source=publisher&sp_campaign=google&sp_channel=viral,,
El Cajon Bistro & Bakery,"109 Jamacha Road, El Cajon, CA 92019",Restaurant,el cajon,"Family-owned, counter-serve locale with health-conscious meals, all-day breakfast & outdoor seating.",,,,,,
Izzy's Cafe,"1252 Broadway, El Cajon, CA 92021",Restaurant,el cajon,"BBQ brisket, fritters & other Southern-style comfort food turned out in a casual, homey setting.",https://www.facebook.com/Izzys-Cafe-113372188697078/,http://orders.cake.net/10226385,,,,
Outback Steakhouse,"722 Jamacha Road, El Cajon, CA 92019",Steak,el cajon,"Boisterous Australian-themed chain serving steaks, seafood & other hearty steakhouse fare.",https://www.outback.com/,http://places.singleplatform.com/outback-steakhouse-254/menu?ref=google,,/contact,,"
		                Contact
		            "
Perry's Cafe,"475 N Magnolia Ave, El Cajon, CA 92020",Restaurant,el cajon,,http://www.perryscafesd.com/,,,contact.html,,contact
Black Angus Steakhouse,"1000 Graves Ave, El Cajon, CA 92021",Steak,el cajon,"Chain offers beef, seafood & surf 'n' turf combos plus traditional sides amid Western-themed decor.",http://locations.blackangus.com/ll/us/ca/el-cajon/1000-graves-ave_?utm_source=MomentFeed_1015,http://mfeed-store-locator.momentfeed.com.s3.amazonaws.com/blackangus/20181115menusgoogle/BA_103_TakeOut1118_Main_R3.pdf,,,,
Antonelli's Deli,"1354 N Magnolia Ave, El Cajon, CA 92020",Restaurant,el cajon,"Casual deli offering hot & cold sandwiches made from a selection of breads & meats, plus salads.",http://www.antonellisdeli.com/,http://antonellisdeli.com/menu/,,,,
Funky Fries and Burgers,"101 W Washington Ave, El Cajon, CA 92020",Hamburger,el cajon,Compact fast-food joint with patio seating serving burgers & dogs with inventive toppings.,http://funkyfriesandburgers.com/,https://funkyfriesandburgers.com/funky-menu/,,https://funkyfriesandburgers.com/contact-us/,,Contact Us
Testo Pepesto Italian Restaurant,"221 E Main St, El Cajon, CA 92020",Italian,el cajon,"Outdoor tables abut this casual gathering place serving pizza, wine & a range of Italian entrees.",http://www.testopepesto.com/,https://qmenu.us/#/testo-pepesto-el-cajon,,,,
Pernicano's Family Restaurant,"1588 E Main St, El Cajon, CA 92021",Italian,el cajon,,,http://places.singleplatform.com/pernicanos-family-ristorante/menu?ref=google,,http://www.singleplatform.com/menu-lp?ref=google&sp_source=publisher&sp_campaign=google&sp_channel=viral,,
Opa Greek Restaurant & Grill,"345 W Main St, El Cajon, CA 92020",Restaurant,el cajon,"Spacious, casual diner serving Greek & Mediterranean standards like souvlaki, gyros & baklava.",,http://places.singleplatform.com/greek-town-restaurant-buffett/menu?ref=google,,http://www.singleplatform.com/menu-lp?ref=google&sp_source=publisher&sp_campaign=google&sp_channel=viral,,
Golden Corral Buffet & Grill,"2850 W Grant Line Rd, Tracy, CA 95304",Buffet,el cajon,"Family-friendly buffet chain featuring all-you-can-eat American fare, plus salad & dessert bars.",https://www.goldencorral.com/locations/2511/golden-corral-w-grantline-road?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=2511,https://www.goldencorral.com/nutrition/?utm_source=google&utm_medium=local&utm_campaign=localmenu&utm_content=1261,https://www.goldencorral.com/giftcards,https://www.goldencorral.com/contact/,Gift Cards,Contact Us
Mal Al Sham,"388 E Main St, El Cajon, CA 92020",Mediterranean,el cajon,,http://www.malalsham.com/,,,http://malalsham.com/index.php/contact-us/,,Contact Us
Rubio's,"399 N Magnolia Ave, El Cajon, CA 92020",Seafood,el cajon,Beach-themed chain known for Baja-style fish tacos & Mexican-inspired seafood entrees.,https://www.rubios.com/store-locations/california/el-cajon/el-cajon-magnolia-ave?utm_source=gmb&utm_medium=websitelink,https://www.rubios.com/menu,/buy-gift-cards,/contact-us,Gift Cards,Contact Us
La China Restaurant,"2852 Fletcher Pkwy, El Cajon, CA 92020",Chinese,el cajon,Unassuming Chinese eatery with a spare interior offering traditional noodle dishes & stir-fries.,,,,,,
Brigantine Seafood Restaurant,"9350 Fuerte Dr, La Mesa, CA 91941",Seafood,el cajon,"Casual, clubby seafood chain serving up surf 'n' turf, oysters on the half shell, fish tacos & more.",http://www.brigantine.com/,,,,,
La Casita's Grill & Seafood,"1503 N Magnolia Ave # A, El Cajon, CA 92020",Mexican,el cajon,,,,,,,
Buckboard's BBQ & Brew,"975 Greenfield Dr Suite A, El Cajon, CA 92021",Restaurant,el cajon,,http://www.buckboardsbbq.com/,https://buckboardsbbq.com/bbq-menu/,,,,
Applebee's Grill  Bar,"107 Fletcher Pkwy, El Cajon, CA 92020",Restaurant,el cajon,Full-service chain bar & grill providing hearty American eats in an informal setting.,https://www.applebees.com/en/restaurants-el-cajon-ca/107-fletcher-parkway-79041?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,http://www.applebees.com/menu,,,,
Franco's Giant Pizza,"574 Jamacha Road, El Cajon, CA 92019",Takeout Restaurant,el cajon,,http://www.francosgiantpizza.com/,,,,,
The Palms Restaurant and Banquet Hall,"143 E Main St, El Cajon, CA 92020",Restaurant,el cajon,,http://thepalmsbanquethall.com/,,,/us/contacts,,"
							Contacts
						"
Nahrain Fish & Chicken Grill,"1183 E Main St Suite A, El Cajon, CA 92021",Restaurant,el cajon,Laid-back Middle Eastern eatery specializing in traditional grilled plates in a modest atmosphere.,https://nahrain-fish-chicken-grill.business.site/,http://www.nahrainfishchickengrill.com/,,,,Contact
Italia Pizza,"401 Main St, Half Moon Bay, CA 94019",Italian,el cajon,"Inventive pizzas, a full bar & a Tuscan-style courtyard add to a vibrant scene at this Italian spot.",http://www.itsitaliarestaurant.com/,http://places.singleplatform.com/its-italia-pizzeria-trattoria-2/menu?ref=google,giftCard.html,contact.php,Buy a Gift Card,Contact Us
Anthony's Fish Grotto,"9530 Murray Dr, La Mesa, CA 91942",Seafood,el cajon,Branch of iconic seafood chain features daily catches in a vintage main room or on a lakeside patio.,http://www.anthonysfishgrotto.com/,http://www.anthonysfishgrotto.com/menu/seafood/,,http://www.anthonysfishgrotto.com/contact/,,Contact
InNOut Burger,"100 Fletcher Pkwy, El Cajon, CA 92020",Hamburger,el cajon,"Classic California-based burger chain serving customizable patties, hand-cut fries & thick shakes.",http://locations.in-n-out.com/73,,https://www.in-n-out.com/giftcards,https://www.in-n-out.com/contact,Gift Cards,
Silva's Taco Shop,"998 Broadway, El Cajon, CA 92021",Tacos,el cajon,,,,,,,
The Barbecue Pit,"2390 Fletcher Pkwy, El Cajon, CA 92020",Barbecue,el cajon,"Long-running smokehouse, opened in 1947, serving beef, ham, ribs & chicken in a bare-bones space.",https://www.thebarbecuepitrestaurant.com/,http://places.singleplatform.com/the-barbecue-pit/menu?ref=google,,/contact/,,Contact
Tortilla N Taco Factory,"130 S Mollison Ave, El Cajon, CA 92020",Mexican,el cajon,"Counter-service taco shop slinging unique signature tacos in a colorful, casual space.",http://www.tortillantacofactory.com/,,,http://www.tortillantacofactory.com/#contact,,Contact
Greek Chicken,"955 E Main St, El Cajon, CA 92021",Greek,el cajon,"El Cajon branch of a local chain known for fried chicken & burgers, plus gyros & kebabs too.",http://www.greekchicken.net/,,,https://greekchicken.net/contact/,,Contact
Zarzour Restaurant,"293 El Cajon Blvd, El Cajon, CA 92020",Mediterranean,el cajon,,,,,,,
Happy Time Mediterranean Restaurant,"2441 Jamacha Road #106, El Cajon, CA 92019",Mediterranean,el cajon,,http://www.happytimesd.com/,http://www.happytimesd.com/menu,,https://www.happytimesd.com,,CONTACT
Junction Steakhouse and Sports Bar,"777 Jamacha Road #3202, El Cajon, CA 92019",Grill,el cajon,"Steaks, seafood & other American fare in an unfussy space with a full bar & variety of draft brews.",https://www.junctionbar-grill.com/,http://junctionbar-grill.com/menu-1/,,/contact,,Contact
Philly Steak Subs,"312 Ballantyne St, El Cajon, CA 92020",Cheesesteaks,el cajon,"Modest, quick-serve outlet specializing in Philly cheesesteaks & salads with meat toppings.",https://phillysteaksubs.com/,https://www.cheesesteakselcajon.com/menu/,,https://phillysteaksubs.com/contact-us/,,Contact Us
Black Bear Diner,"1025 Fletcher Pkwy, El Cajon, CA 92020",Restaurant,el cajon,Down-home chain serving all-day American comfort food & desserts in a woodsy setting.,https://blackbeardiner.com/location/el-cajon/,http://places.singleplatform.com/black-bear-diner-151/menu?ref=google,https://blackbeardiner.com/gift-cards/,https://birdeye.com/Black-Bear-Diner-155596074108377/survey?surveyId=783&businessId=155596074108377,Gift Cards,"

Connect with Us - Send an Email


"
The Pancake House,1000 N 2nd St,Breakfast,el cajon,,,,,,,
Taste of the Himalayas,1784 E Main St,Indian,el cajon,,,,,,,
Hacienda's Mexican Food,660A El Cajon Blvd,Mexican,el cajon,,,,,,,
IHOP,1286 Oakdale Ave,Restaurant,el cajon,,,,,,,
Mezzah,169 E Main St,Mediterranean,el cajon,,,,,,,
El Mariachi Mexican Food,165 E Main St,Mexican,el cajon,,,,,,,
Rita's Mexican Food,1209 N 2nd St 108,Mexican,el cajon,,,,,,,
Ishtar,401 W Main St,Mediterranean,el cajon,,,,,,,
Lucky Chinese Food,1571 N Magnolia Ave UNIT 201,Chinese,el cajon,,,,,,,
Rubio's Coastal Grill,419 Parkway Plaza,Seafood,el cajon,,,,,,,
El Cotixan Mexican Food,762 N Johnson Ave 701,Mexican,el cajon,,,,,,,
Ponchos Authentic,1279 E Main St,Mexican,el cajon,,,,,,,
Pancho's Authentic Mexican Grill,1709 E Main St,Mexican,el cajon,,,,,,,
Greek Chicken,1468 Graves Ave,Greek,el cajon,,,,,,,
China Super Buffet,555 Montrose Ct,Buffet,el cajon,,,,,,,
Subway,220 W Main St Suite 101,Sandwich,el cajon,,,,,,,
Ami Sushi,755 Arnele Ave,Sushi,el cajon,,,,,,,
Epic Wings,522 N 2nd St,Restaurant,el cajon,,,,,,,
Manana's Mexican Food,1255 Avocado Ave,Mexican,el cajon,,,,,,,
Pho Superbowl,382 N 2nd St,Vietnamese,el cajon,,,,,,,
Family Golden Palace,820 Jamacha Road,Mediterranean,el cajon,,,,,,,
Sombrero Mexican Food,1215 W Main St,Mexican,el cajon,,,,,,,
El Pollo Loco,494 Broadway,Mexican,el cajon,,,,,,,
EL CILANTRO MEXICAN GRILL,1285 E Madison Ave,Mexican,el cajon,,,,,,,
