name,address,type,place,description,website_url,menu_url,gift_card_website,contact_website,gift_card_txt,contact_txt,searched
FASHIONALITY,"12053 Mariposa Rd suite g, Hesperia, CA 92345",Women's clothing store,adelanto,,,,,,,,1
Pink Sativa Boutique,"14084 Amargosa Rd #230, Victorville, CA 92392",Women's clothing store,adelanto,,,,,,,,1
Bj's 50 clothing,,Clothing store,adelanto,,https://www.storefrontier.com/bjs50,,,/contact,,Contact Us,1
Indulgence Boutique,"18343 Outer Hwy 18 S # 2, Apple Valley, CA 92307",Women's clothing store,adelanto,,https://indulgencebtq.com/,,/products/gift-card,/pages/contact-us,Gift Cards,Contact Us,1
Rose Pink Boutique,"16137 Green Tree Blvd Unit 10, Victorville, CA 92395",Clothing store,adelanto,,http://www.rosepinkboutique.com/,,,https://rosepinkboutique.com/contact-us/,,Contact,1
Tara's online boutique,,Used clothing store,adelanto,,https://taras-online-boutique.business.site/,,,,,Contact,1
Hot Topic,"14400 Bear Valley Rd #821, Victorville, CA 92392",Clothing store,adelanto,"Teen-oriented chain known for rock/pop-culture-inspired T-shirts, plus accessories & body jewelry.",http://www.hottopic.com/store-details?StoreID=0005,,https://www.hottopic.com/giftcertpurchase,https://www.hottopic.com/contactus,Gift Cards,"



Customer Service
",1
Ross Dress for Less,"12791 Main St, Hesperia, CA 92344",Clothing store,adelanto,"Retail chain selling brand-name clothing, shoes, accessories & housewares at discount prices.",http://www.rossstores.com/,,/gift-cards,/contact-us,Gift Cards,Contact Us,1
Target,"12795 Main St, Hesperia, CA 92345",Clothing store,adelanto,"Retail chain offering home goods, clothing, electronics & more, plus exclusive designer collections.",https://www.target.com/sl/hesperia/2468,,/c/gift-cards/-/N-5xsxu,,Gift Cards,,1
rue21,"19023 Bear Valley Rd #1, Apple Valley, CA 92308",Clothing store,adelanto,Retail brand offering fashion-forward clothing & accessories for young men & women.,https://stores.rue21.com/ca/apple-valley/19023-bear-valley-rd.html/?utm_source=gmb&utm_medium=localsearch&utm_campaign=849,,https://www.rue21.com/store/gift-cards?ici=footer_global&icn=GiftCardsEGiftCards,https://www.rue21.com/store/jump/static/Contact-Us/contact?ici=footer_global&icn=ContactUs, Gift Cards,Contact Us,1
Heart Driven Inc  Sports & Stuff,"18375 CA-18 #1, Apple Valley, CA 92307",Clothing store,adelanto,,,,,,,,1
Ross Dress for Less,"17222 Bear Valley Rd, Victorville, CA 92395",Clothing store,adelanto,"Retail chain selling brand-name clothing, shoes, accessories & housewares at discount prices.",http://www.rossstores.com/,,/gift-cards,/contact-us,Gift Cards,Contact Us,1
The Javi Store,,Clothing store,adelanto,,,,,,,,1
Fearless Attire,"10712 8th Ave, Hesperia, CA 92345",Clothing store,adelanto,,http://www.fearlessattire.com/,,,,,,1
Baby Punk Originals,"7701 BOX SVL, Victorville, CA 92395",Children's clothing store,adelanto,,,,,,,,1
Jerscheid's Men's Apparel,"12120 Ridgecrest Rd #103, Victorville, CA 92395",Tuxedo shop,adelanto,,,,,,,,1
Ross Dress for Less,"20352 US Highway 18, Apple Valley, CA 92307",Clothing store,adelanto,"Retail chain selling brand-name clothing, shoes, accessories & housewares at discount prices.",http://www.rossstores.com/,,/gift-cards,/contact-us,Gift Cards,Contact Us,1
Mi Bella Couture,,Women's clothing store,adelanto,,http://www.mbcouturebtq.com/,,,/pages/contact-us,,CONTACT US ,1
Shop Here Deer,,Women's clothing store,adelanto,,,,,,,,1
Solo Wear,"14400 Bear Valley Rd Ste 921, Victorville, CA 92392",Men's clothing store,adelanto,,http://www.themallofvictorvalley.com/Directory/Details/210925,,,/Contact,,CONTACT US,1
LA REED FAN SHOP,,Sportswear store,adelanto,,,,,,,,1
Saddle Western Wear Apparel,"15800 Main St #100/110, Hesperia, CA 92345",Western apparel store,adelanto,,,,,,,,1
Goodwill Southern California Store & Donation Center,"14580 7th St, Victorville, CA 92395",Clothing store,adelanto,"Long-standing nonprofit chain with a range of pre-owned clothing, furniture, housewares & more.",http://www.goodwillsocal.org/,,,https://www.goodwillsocal.org/contact-us/,,Contact Us,1
Burlington,"19131 Bear Valley Rd, Apple Valley, CA 92308",Clothing store,adelanto,,https://www.burlington.com/,,/gift-cards,," 
buy gift cards
",,1
Target,,Clothing store,adelanto,,,,,,,,1
Fashion Outlet,"21580 Bear Valley Rd, Apple Valley, CA 92308",Clothing store,adelanto,,https://consiglidimodapertutti.blogspot.it/,,,,,,1
BST Clothing,,Clothing store,adelanto,,,,,,,,1
Shoe Palace,"1440 Bear Valley Rd Suite 429, Victorville, CA 92392",Clothing store,adelanto,"Retail chain selling athletic shoes, streetwear & accessories for adults & children.",http://shoepalace.com/,,,,,,1
Me & Mom Fashions,"12684 Appian Ave, Victorville, CA 92395",Clothing store,adelanto,,,,,,,,1
Mama Duke's Creations,,Baby clothing store,adelanto,,,,,,,,1
Karma's Kloset Boutique,,Boutique,adelanto,,http://shopkarmaskloset.com/,,,/pages/contact-us,,Contact Us,1
Lane Bryant,"19157 Bear Valley Rd B, Apple Valley, CA 92308",Plus size clothing store,adelanto,"Women's clothing chain with fashionable plus-size clothing, lingerie, shoes & accessories.",https://stores.lanebryant.com/ca/apple-valley/19157-bear-valley-rd?sid=NS:Google:GMB,,https://www.lanebryant.com/account/giftcard-landing-page.jsp,,Gift Cards,,1
LOUD HOUSE CLOTHING,"11006 Cortez Ave, Adelanto, CA 92301",Clothing store,adelanto,,https://loud-house-clothing.business.site/,,,,,Contact Us,1
Western Union,,Western apparel store,adelanto,,,,,,,,1
Gypsy Haven,"Suite 200, 20601 CA-18 #101, Apple Valley, CA 92307",Women's clothing store,adelanto,,http://www.facebook.com/shopgypsyhaven,,,,,,1
Carter's,"19157 Bear Valley Rd #1a, Apple Valley, CA 92308",Children's clothing store,adelanto,"Baby & kids' apparel brand known for its colorful, basic clothing & accessories.",https://www.carters.com/find-a-store?cm_mmc=Carters_Local-_-Google-_-536-_-All,,https://www.carters.com/gc-cashstar-092816.html,https://www.carters.com/contact-us?id=carters,Gift Cards,Email Us,1
Hesperia Leisure League Thrift,"16063 Main St, Hesperia, CA 92345",Used clothing store,adelanto,,,,,,,,1
Boot Barn,"13785 Park Ave ste h, Victorville, CA 92392",Clothing store,adelanto,"Retail chain with a variety of Western & work-related apparel, shoes & accessories, plus gifts.",http://www.bootbarn.com/,,https://www.bootbarn.com/gifts-home/gifts/gift-cards/,https://www.bootbarn.com/cs-contact-us.html,Gift Cards,Contact Us,1
OshKosh B'gosh,"19157 Bear Valley Rd #1, Apple Valley, CA 92308",Children's clothing store,adelanto,Long-standing retail chain selling casual apparel & accessories for babies & kids.,https://www.oshkosh.com/find-a-store?cm_mmc=OshKosh_Local-_-Google-_-2-_-All,,https://www.oshkosh.com/gc-cashstar-okbg-092816.html,https://www.oshkosh.com/contact-us?id=oshkosh,Gift Cards,Email Us,1
MR BOSS DOGGS,"11278 Seventh Ave, Hesperia, CA 92345",Western apparel store,adelanto,,,,,,,,1
The Salvation Army Family Store & Donation Center,"14716 7th St, Victorville, CA 92395",Thrift store,adelanto,,http://sanbernardinoarc.salvationarmy.org/,,,,,,1
Ski clothes,"1099-1001 Willow St, Alameda, CA 94501",Clothing store,alameda,,,,,,,,1
MDG Promo,"1501 Viking St # 103, Alameda, CA 94501",Clothing store,alameda,,,,,,,,1
Ross,"2130 S Shore Center, Alameda, CA 94501",Clothing store,alameda,"Retail chain selling brand-name clothing, shoes, accessories & housewares at discount prices.",http://www.rossstores.com/,,/gift-cards,/contact-us,Gift Cards,Contact Us,1
Mamawear Nursing Apparel,"1205 Lincoln Ave, Alameda, CA 94501",Women's clothing store,alameda,,http://www.mamawear.com/,,https://mamawear.com/collections/gift-cards,/community/contact,Gift Cards,Contact Us,1
The Salvation Army Family Store & Donation Center,"1918 Park St, Alameda, CA 94501",Thrift store,alameda,,http://oaklandarc.salvationarmy.org/,,,,,,1
Your Divine,,Women's clothing store,alameda,,,,,,,,1
MUNTUU,,Children's clothing store,alameda,,,,,,,,1
Ross Dress for Less,"3010 E 9th St, Oakland, CA 94601",Clothing store,alameda,"Retail chain selling brand-name clothing, shoes, accessories & housewares at discount prices.",http://www.rossstores.com/,,/gift-cards,/contact-us,Gift Cards,Contact Us,1
K&G Fashion Superstore,"3020 E 9th St, Oakland, CA 94601",Clothing store,alameda,"Discount chain for brand-name apparel, accessories & shoes for adults & kids.",https://www.kgstores.com/kg/store/get/810?utm_source=google&utm_medium=listing&utm_content=810&utm_campaign=CA,,,/kg/faq,,"




CONTACT US",1
Cuates Western Wear,"3550 International Blvd, Oakland, CA 94601",Men's clothing store,alameda,,https://cuates-western-wear.business.site/,,,,,Contact,1
Trollin on a budget,,Clothing store,alameda,,,,,,,,1
Clothing Town,"3340 Foothill Blvd, Oakland, CA 94601",Men's clothing store,alameda,,,,,,,,1
WITNESS FASHION,,Clothing store,alameda,,,,,,,,1
DON JAMAINE ClOTHING,,Clothing store,alameda,,https://donjamaineclothinggroup.blogspot.com/p/shirts.html,,,,,,1
Bite Of The Bag Clothing,,Clothing store,alameda,,http://biteofthebag.com/?utm_source=gmb&utm_medium=referral,,,,,Contact Us,1
Oakland Authentic Clothing,,Clothing store,alameda,,,,,,,,1
Big 5 Sporting Goods,"325 Park St, Alameda, CA 94501",Clothing store,alameda,"Chain retailer providing a full range of sporting & outdoor equipment, shoes & apparel.",http://www.big5sportinggoods.com/,,/store/details/Big%205+Gift-Card/6910990040050/_/A-5076831#.W38NV5NKjWY,/store/global/contact.jsp,"
									Gift Cards",Contact Us,1
Elizabeth's Fashions,"3642 International Blvd, Oakland, CA 94601",Women's clothing store,alameda,,,,,,,,1
Altered Waste,"1218 Miller Ave #302, Oakland, CA 94601",Vintage clothing store,alameda,,,,,,,,1
Daisy's,"1347 Park St, Alameda, CA 94501",Gift shop,alameda,,http://www.daisysmercantile.com/,,,https://daisysmercantile.com/contact,,CONTACT,1
Lee's Fashion & Leather Co,"302 8th St, Oakland, CA 94607",Clothing store,alameda,,,,,,,,1
Tombstone Western Wear,"3323 International Blvd, Oakland, CA 94601",Western apparel store,alameda,,https://www.facebook.com/Tombstone-Western-Wear-1445818082413540/,,,,,,1
Beast Mode(r) Apparel  Oakland,"811 Broadway, Oakland, CA 94607",Clothing store,alameda,"Casually hip clothing boutique selling house-brand sweats, hoodies & tees for men, women & kids.",http://beastmodeonline.com/,,,,,,1
New World Children Wear,"301 10th St, Oakland, CA 94607",Children's clothing store,alameda,,,,,,,,1
Fashion for you boutique,"3816 International Blvd, Oakland, CA 94601",Women's clothing store,alameda,,,,,,,,1
Chicas Fresas,"4001 International Blvd, Oakland, CA 94601",Women's clothing store,alameda,,https://chicas-fresas.business.site/,,,,,Contact,1
Charlie Noble,"248 3rd St #521, Oakland, CA 94607",Men's clothing store,alameda,,https://charlienobleclothing.com/,,,/pages/contact,,CONTACT,1
Passion Parties by Jackie JacksonDaley,"2800 Encinal Ave, Alameda, CA 94501",Lingerie store,alameda,,,,,,,,1
Wallis Fashion Inc,"1100 8th Ave, Oakland, CA 94606",Clothing store,alameda,,http://www.wallis.co.uk/,,/en/wluk/category/gift-card-265847/home,http://help.wallis.co.uk/system/templates/selfservice/wallis/#!portal/403700000001045,Gift Cards,Contact Us,1
Stitches Alameda  Custom Sewing & Alterations,"2537 Santa Clara Ave, Alameda, CA 94501",Dressmaker,alameda,,,,,,,,1
Oaklandish,"1444 Broadway, Oakland, CA 94612",Clothing store,alameda,"Charitable organization showcasing stylish, artist-designed cotton basics & accessories.",http://www.oaklandish.com/,,/collections/gift-card,/pages/contact-us,Gift Cards,Contact Us,1
Citi Trends,"900 Market St Suite J-1, Oakland, CA 94607",Clothing store,alameda,"Retail chain selling brand-name streetwear at a discount, plus accessories, shoes & decor items.",https://locations.cititrends.com/ca/oakland/900-market-st.html,,,https://www.cititrends.com/contact,,Contact Us,1
Out of the Closet  Oakland,"238 E 18th St, Oakland, CA 94606",Clothing store,alameda,"Thrift store selling clothing, books & housewares; profits go to the AIDS Healthcare Foundation.",https://locations.outofthecloset.org/,,,,,,1
The Petite Peach,,Clothing store,alameda,,https://the-petite-peach.business.site/?utm_source=gmb&utm_medium=referral,,,,,Contact Us,1
Calculated Clothing Headquarters,"408 15th St, Oakland, CA 94612",Men's clothing store,alameda,,http://calculatedclothing.com/,,,,,,1
Sasha House,"388 9th St #122, Oakland, CA 94607",Women's clothing store,alameda,,,,,,,,1
Field Day,"329 19th St, Oakland, CA 94612",Women's clothing store,alameda,"Hip shop highlighting US-made & handcrafted clothing, crafts, body products & accessories.",http://www.fielddayapparel.com/,,/products/gift-card,/pages/contact-us,Gift Card,Contact,1
Pure Oakland,"373 17th St, Oakland, CA 94612",Clothing store,alameda,"Hip streetwear boutique offering hard-to-find footwear, apparel & accessories in a sleek setting.",,,,,,,1
Town Biz Oakland,"1714 Telegraph Ave, Oakland, CA 94612",Clothing store,alameda,,http://www.townbizoakland.com/,,,,,,1
D'S EXCLUSIVE CLOSET,,Clothing store,alameda,,https://ds-exclusive-closet.business.site/,,,,,Contact,1
ODESA,,Clothing store,alameda,,,,,,,,1
Dope Era,"1764 Broadway, Oakland, CA 94612",Clothing store,alameda,,https://dopeera.com/,,,,,,1
Regina's Door,"352 17th St, Oakland, CA 94612",Clothing store,alameda,,http://www.reginasdoor.com/,,,https://www.reginasdoor.com/contact,,contact,1
H & I Boutique,,Clothing store,alameda,,,,,,,,1
Calculated Clothing,"408 15th St, Oakland, CA 94612",Men's clothing store,alameda,,http://calculatedclothing.com/,,,,,,1
JEAJA Design Studio,"319 14th St, Oakland, CA 94612",Clothing store,alameda,,http://www.jeaja.com/,,,,,,1
Movement Ink,"3832 MacArthur Blvd, Oakland, CA 94619",Clothing store,alameda,,http://movement-ink.com/,,,http://movement-ink.com/contact/,,Contact Us,1
Closet full of Money,,Clothing store,alameda,,,,,,,,1
McMullen,"2257 Broadway, Oakland, CA 94612",Clothing store,alameda,"High-end women's boutique carrying a selection of on-trend designer fashions, accessories & shoes.",https://shopmcmullen.com/,,,,,,1
Pedal Cycling Alameda,"1525 Park St, Alameda, CA 94501",Clothing store,alameda,,http://www.pedalcyclingalameda.com/,,,https://www.pedalcyclingalameda.com/phone,,CONTACT,1
Pretty Woman Fashion Store,,Women's clothing store,alameda,,,,,,,,1
Addressed Apparel,Missing:,Boutique,alameda,,,,,,,,1
Ermis Nava Inc,"902 Washington St, Oakland, CA 94607",Clothing store,alameda,,http://www.ermisnava.com/,,,https://www.domainmarket.com/contact,,Contact,1
All Things Vintage,"3506 Woodruff Ave, Oakland, CA 94602",Vintage clothing store,alameda,,http://www.allthingsvintageoakland.com/,,,,,,1
AMG7 Clothing Store,"425 Lee St, Oakland, CA 94610",Clothing store,alameda,,http://thejacksoncollection.bigcartel.com/,,,/contact,,Contact,1
SKECHERS Warehouse Outlet,,Shoe store,alameda,,,,,,,,1
The Spot Oakland,"375 15th St, Oakland, CA 94612",Clothing store,alameda,,,,,,,,1
Knimble,"3258 Grand Ave, Oakland, CA 94610",Used clothing store,alameda,"Resale shop for current & classic name-brand fashion, plus eco-friendly gifts, jewelry & more.",http://www.knimble.com/,,,/pages/contact-us,,Contact Us,1
Silver Moon Kids,"3233 Lakeshore Ave, Oakland, CA 94610",Children's clothing store,alameda,"Popular kids’ shop offering stylish secondhand clothing, accessories & toys in a convivial setting.",http://silvermoonkids.net/,,,https://www.silvermoonkids.net/contact,,Contact,1
The Salvation Army Family Store & Donation Center,"601 Webster St, Oakland, CA 94607",Thrift store,alameda,,http://oaklandarc.salvationarmy.org/,,,,,,1
Hotbox Vintage,"1127 Mission St, South Pasadena, CA 91030",Vintage clothing store,alhambra,"Resource for vintage women's apparel, accessories & footwear, in an unassuming, compact setting",http://hotboxvintage.com/,,https://squareup.com/gift/3JPJCZYG4JTFN/order,https://hotboxvintage.com/contact/,Gift Cards,Contact,1
Rue de Mimo,"1514 Mission St, South Pasadena, CA 91030",Women's clothing store,alhambra,,http://www.ruedemimo.com/,,,http://ruedemimo.com/contact/,,Contact,1
I S Fashion,"100 E Main St #120, Alhambra, CA 91801",Clothing store,alhambra,,http://www.shopvidorra.com/,,,https://www.shopvidorra.com/service/,,Contact,1
La La's,,Clothing store,alhambra,,,,,,,,1
shopSDF,,Clothing store,alhambra,,,,,,,,1
littlebird the children's shoppe,"2556 Mission St, San Marino, CA 91108",Children's clothing store,alhambra,,,,,,,,1
J Bee Boutique,"1506 Mission St #3216, South Pasadena, CA 91030",Clothing store,alhambra,,http://shopjbee.com/,,,http://shopjbee.com/contact-us/,,CONTACT US,1
Johnny Was,"2537 Mission St, San Marino, CA 91108",Women's clothing store,alhambra,,https://johnnywas.com/,,,https://www.johnnywas.com/contact,,Contact,1
Rhapsodielle,"2066 S Atlantic Blvd, Monterey Park, CA 91754",Women's clothing store,alhambra,,,,,,,,1
HSK CLOTHING,"715 Mound Ave, South Pasadena, CA 91030",Clothing store,alhambra,,http://www.hskclothing.com/,,,http://www.contactme.com/4de3fb6f3a012000010138b5?locale=en&r=http%3A%2F%2Fhskclothing.com%2F&u=http%3A%2F%2Fhskclothing.com%2Fpage%2F2%2F&f=4de3fb6f3a012000010138b5&ha=right&va=bottom&tx=Contact%20Us&lb=Contact%20Us&c=FFFFFF&vid=130429652657cd4,,slidingdoor,1
Monova Shop,,Women's clothing store,alhambra,,,,,,,,1
Style Stitch,,Women's clothing store,alhambra,,,,,,,,1
Mjj Fashion Inc,,Clothing store,alhambra,,,,,,,,1
Newmark Sports,,Sportswear store,alhambra,,http://www.newmarksports.com/,,,/pages/contact-us,,CONTACT US,1
Jade's Fashions,,Boutique,alhambra,,,,,,,,1
Rosebuds & Rosestuds,"1012 Mission St, South Pasadena, CA 91030",Children's clothing store,alhambra,"Colorful children's boutique carrying new & gently used apparel, footwear, baby supplies & toys.",,,,,,,1
Judy's Beauty Care,,Women's clothing store,alhambra,,,,,,,,1
Personal Touch Lingerie,"500 N Atlantic Blvd #175, Monterey Park, CA 91754",Lingerie store,alhambra,,,,,,,,1
Wonder Girls Fashion,"Rosemead, CA 91770",Clothing store,alhambra,,,,,,,,1
Mommy to Mommy kids Resale Store,"2334 S Atlantic Blvd suite c, Monterey Park, CA 91754",Children's clothing store,alhambra,,http://www.mommytomommy.net/,,,#,,"

Bag:


$0.00

",1
Le Petit Kids,"2459 Huntington Dr, San Marino, CA 91108",Children's clothing store,alhambra,,http://www.lepetitkids.com/,,/giftcertificates.php,https://lepetitkids.com/contact-us/,Gift Certificates,Contact Us,1
Modern Fashion,"250 W Valley Blvd # G3, San Gabriel, CA 91776",Boutique,alhambra,,,,,,,,1
Designer Princess,,Clothing store,alhambra,,http://designerprincess.webs.com/,,,https://designerprincess.webs.com/contact-us,,Contact Us,1
jessicalove,,Clothing store,alhambra,,,,,,,,1
Joie,"47 W Colorado Blvd, Pasadena, CA 91105",Women's clothing store,alhambra,,http://www.joie.com/boutiques,,,https://www.joie.com/customer-care/,,Contact Us,1
Ross Dress for Less,"201 E Main St, Alhambra, CA 91801",Clothing store,alhambra,"Retail chain selling brand-name clothing, shoes, accessories & housewares at discount prices.",http://www.rossstores.com/,,/gift-cards,/contact-us,Gift Cards,Contact Us,1
Ross Dress for Less,"3560 Rosemead Blvd, Rosemead, CA 91770",Clothing store,alhambra,"Retail chain selling brand-name clothing, shoes, accessories & housewares at discount prices.",http://www.rossstores.com/,,/gift-cards,/contact-us,Gift Cards,Contact Us,1
Marble FHB,"120 N San Gabriel Blvd ste g, San Gabriel, CA 91775",Women's clothing store,alhambra,,https://www.marblefhb.com/,,https://www.marblefhb.com/index.php?route=account/voucher,http://www.marblefhb.com/index.php?route=information/contact,Gift Certificates,Contact Us,1
H&M,,Clothing store,alhambra,,,,,,,,1
H&M,,Clothing store,alhambra,,,,,,,,1
My Wedding Bling,"26895 Aliso Creek Rd, Aliso Viejo, CA 92656",Bridal shop,aliso viejo,,,,,,,,1
la mode luxe,,Women's clothing store,aliso viejo,,,,,,,,1
Nordstrom Rack Laguna Niguel,"23541 Calle De La Louisa, Laguna Hills, CA 92653",Clothing store,aliso viejo,,https://stores.nordstromrack.com/us/ca/laguna-hills/23541-calle-de-la-louisa?utm_source=google&utm_medium=organic&utm_campaign=rack&utm_content=337&utm_channel=low_nd_seo_local&sp_source=google&sp_campaign=rack,,https://rack.giftcard.nordstrom.com/,https://www.nordstromrack.com/contactus,Gift Cards,Contact Us,1
Fresh Image,,Lingerie store,aliso viejo,,,,,,,,1
LOFT,"555 Shops At Mission Viejo, Mission Viejo, CA 92691",Women's clothing store,aliso viejo,"Women's apparel brand known for its careerwear, dresses & separates in contemporary styles.",https://stores.loft.com/us/ca/mission-viejo/555-shops-at-mission-viejo.html,,,,,,1
MAX,"206 The, Shops At Mission Viejo, Mission Viejo, CA 92691",Men's clothing store,aliso viejo,,http://www.simon.com/mall/the-shops-at-mission-viejo/stores/max,,https://www.simon.com/giftcard,https://www.simon.com/contact?mallId=239,Simon Giftcard®,CONTACT,1
Gap,"234 Shops At Mission Viejo #234, Mission Viejo, CA 92691",Clothing store,aliso viejo,,https://www.gap.com/stores/ca/missionviejo/gap-227.html,,,,,,1
Zumiez,"776 Shops At Mission Viejo, Mission Viejo, CA 92691",Clothing store,aliso viejo,"Chain retailer offering trendy, brand-name clothing & shoes, plus gear for skate- & snowboarders.",http://www.zumiez.com/storelocator/store/index/id/1362/us/ca/mission-viejo/shops-at-mission-viejo?utm_source=google+my+business&utm_medium=organic&utm_content=shops+at+mission+viejo&utm_campaign=store+locations,,https://www.zumiez.com/gift-cards.html,https://www.zumiez.com/help/contact-us/,"
                            Gift Cards                        ",Contact Us,1
Nordstrom The Shops at Mission Viejo,"100 The Shops Blvd, Mission Viejo, CA 92691",Clothing store,aliso viejo,,https://shop.nordstrom.com/store-details/nordstrom-the-shops-at-mission-viejo?utm_source=google&utm_medium=organic&utm_campaign=fls&utm_content=326&utm_channel=low_nd_seo_local&sp_source=google&sp_campaign=fls,,,,,,1
Marshalls,"27080 Alicia Pkwy Ste A, Laguna Niguel, CA 92677",Clothing store,aliso viejo,"Retail chain offering brand-name clothing, accessories, shoes & housewares.",https://www.marshalls.com/,,https://marshalls.cashstar.com/store/recipient?locale=en-us,https://www.marshalls.com/us/store/jump/topic/Contact-Us/3200004,,Contact Us,1
Ross Dress for Less,"24392 Rockfield Blvd, Lake Forest, CA 92630",Clothing store,aliso viejo,"Retail chain selling brand-name clothing, shoes, accessories & housewares at discount prices.",http://www.rossstores.com/,,/gift-cards,/contact-us,Gift Cards,Contact Us,1
OC Sparkle,"27881 La Paz Rd A, Laguna Niguel, CA 92677",Formal wear store,aliso viejo,,http://www.ocsparkle.com/,,,https://ocsparkle.com/contact-us,,Contact Us,1
Nordstrom Rack Laguna Hills Mall,"23541 Calle De La Louisa, Laguna Hills, CA 92653",Clothing store,aliso viejo,,https://stores.nordstromrack.com/us/ca/laguna-hills/23541-calle-de-la-louisa?utm_source=google&utm_medium=organic&utm_campaign=rack&utm_content=337&utm_channel=low_nd_seo_local&sp_source=google&sp_campaign=rack,,https://rack.giftcard.nordstrom.com/,https://www.nordstromrack.com/contactus,Gift Cards,Contact Us,1
HOLISHIRTS,"24451 Alicia Pkwy #2, Mission Viejo, CA 92691",Clothing store,aliso viejo,,http://holishirts.com/,,,,,,1
Target,"24500 Alicia Pkwy, Mission Viejo, CA 92691",Clothing store,aliso viejo,"Retail chain offering home goods, clothing, electronics & more, plus exclusive designer collections.",https://www.target.com/sl/mission-viejo/300,,/c/gift-cards/-/N-5xsxu,,Gift Cards,,1
Abercrombie & Fitch,"916 The, Shops At Mission Viejo, Mission Viejo, CA 92691",Clothing store,aliso viejo,American fashion brand known for its trendy & collegiate-inspired casualwear & accessories.,https://www.abercrombie.com/shop/us/clothing-stores/US/MissionViejo/CA/10738,,,,,,1
JCrew,"548 The, Shops At Mission Viejo, Mission Viejo, CA 92691",Clothing store,aliso viejo,"Chain for classic, stylish apparel, shoes & accessories for men & women (some have kids' clothes).",https://stores.jcrew.com/en/mission-viejo,,,,,,1
Chico's,"127 The, Shops At Mission Viejo, Mission Viejo, CA 92691",Clothing store,aliso viejo,"Clothing chain offering women's fashions including careerwear, dressy separates & more.",https://stores.chicos.com/s/the-shops-at-mission-viejo,,https://www.chicos.com/store/page.jsp?id=114109276,https://www.chicos.com/store/page.jsp?id=37,Gift Cards,Contact Us,1
H&M,"1011-1699 The Shops Blvd, Mission Viejo, CA 92691",Clothing store,aliso viejo,"Chain retailer supplying on-trend clothing, swimwear, accessories & shoes.",https://www2.hm.com/en_us/index.html,,/en_us/women/gift-cards/gift-card.html,/en_us/customer-service/contact.html,"
                            Gift Cards",Contact,1
Zara,"126 Shops At Mission Viejo, Mission Viejo, CA 92691",Clothing store,aliso viejo,"Spanish fashion chain offering on-trend house-brand clothing, shoes & accessories.",http://www.zara.com/us,,https://www.zara.com/us/en/z-giftcard-l1394.html,,GIFT CARD,Contact us,1
Macy's,"27000 Crown Valley Parkway CNR, 300 The Shops Blvd, Mission Viejo, CA 92691",Clothing store,aliso viejo,"Department store chain providing brand-name clothing, accessories, home furnishings & housewares.",https://l.macys.com/mission-viejo-ca,,,,,,1
