name,address,type,place,description,website_url,menu_url,gift_card_website,contact_website,gift_card_txt,contact_txt,searched
Alameda Cinema Grill,"2301 Central Ave, Alameda, CA 94501",American,alameda,"American bar & grill in the Alameda Cinema, with seating or options to carry into the theater.",http://www.alamedacinemagrill.com/,http://www.alamedacinemagrill.com/menus/,http://www.alamedacinemagrill.com/gift-cards/,http://www.alamedacinemagrill.com/contact/,,Contact,1
Monkey Thai Restaurant & Bar,"2210 S Shore Center H, Alameda, CA 94501",Thai,alameda,,https://www.monkeythaiatsouthshore.com/,https://www.monkeythaiatsouthshore.com/menus-1,,https://www.monkeythaiatsouthshore.com,,CONTACT US,1
Hong Kong City Seafood Restaurant,"1425 Park St, Alameda, CA 94501",Seafood,alameda,Bare-bones space providing an extensive selection of familiar Chinese fare & house specials.,https://alamedahongkongcity.com/,https://alamedahongkongcity.com/,,#contact,,Contact Us,1
Yellowtail,"1332 Park St, Alameda, CA 94501",Japanese,alameda,"Expansive outpost with a stylish, modern look turning out inventive rolls & classic cooking.",http://yellowtailbistroalameda.com/,http://yellowtailbistroalameda.com/,,,,,1
Up 2U Thai Eatery,"1405 Webster St, Alameda, CA 94501",Thai,alameda,,https://www.up2uthaieatery.com/,https://www.up2uthaieatery.com/online-ordering,,https://www.up2uthaieatery.com/contact-us,,Contact us,1
Troy,"2318 Central Ave, Alameda, CA 94501",Greek,alameda,Classic Mediterranean plates such as lamb souvlaki & shawarma offered in ornate surroundings.,http://www.troygreek.com/,http://places.singleplatform.com/troy-6/menu?ref=google,,,,,1
Xing Yuan,"839 Marina Village Pkwy, Alameda, CA 94501",Chinese,alameda,"Unassuming eatery providing traditional Chinese dishes, including chow mein & Kung Pao chicken.",https://xingyuanrestaurant.com/,https://xingyuanrestaurant.com/,,#contact,,Contact Us,1
Habanas Cuban Cuisine,"1518 Park St, Alameda, CA 94501",Cuban,alameda,"Cuban chow with a creative twist plus mojitos served in a bright, casual space with tropical colors.",http://www.habanascubancuisine.com/,,,http://www.habanascubancuisine.com/html/habana-contacts.html,,Contacts,1
La Penca Azul,"891-B Island Dr, Alameda, CA 94502",Mexican,alameda,"Traditional Mexican dishes & street eats in a big, bright, bustling restaurant with a tequila bar.",http://www.lapencaazul.com/,,/menu/gift-cards,/contact, GIFT CARDS, Contact,1
Bluefin,"3211 Encinal Ave, Alameda, CA 94501",Thai,alameda,Thai & Japanese small & shared plates alongside an extensive sushi selection in a no-frills space.,http://www.bluefinsushithaialameda.com/,http://www.bluefinsushithaialameda.com/,,,,,1
Ark Chinese Restaurant,"1405 Park St, Alameda, CA 94501",Chinese,alameda,"Hand-pulled noodles, dumplings & other Chinese favorites provided in a simple, cozy dining room.",http://www.arkchinese.com/,http://places.singleplatform.com/ark-chinese-restaurant/menu?ref=google,,,,,1
Koja Kitchen,"2680 5th St D, Alameda, CA 94501",Korean,alameda,Food truck team's stylish permanent space serving innovative Korean & Japanese fusion dishes.,http://www.kojakitchen.com/,http://places.singleplatform.com/koja-kitchen-19/menu?ref=google,/gift-cards,/contact,order gift card no,CONTACT,1
Q's Halal Chicken,"2306 Central Ave, Alameda, CA 94501",Mediterranean,alameda,Unpretentious local chain outpost known for traditional Afghan & Mediterranean comfort food.,https://www.qhalal.com/,,,,,,1
Vietnam House Restaurant,"1527 Park St, Alameda, CA 94501",Vietnamese,alameda,,,,,,,,1
Yokohama,"1427 Webster St #3824, Alameda, CA 94501",Japanese,alameda,Neighborhood sushi bar offering a variety of traditional Japanese dishes plus a sake menu.,http://www.yokohamasushi.com/,http://www.yokohamasushi.com/,,/find-us,,FIND US,1
El Caballo Wraps,"1108 Lincoln Ave, Alameda, CA 94501",Latin American,alameda,"Simple, family-run Mexican spot offering a range of traditional fare for breakfast, lunch & dinner.",https://www.elcaballowraps.com/,http://places.singleplatform.com/el-caballo-wraps/menu?ref=google,,https://www.elcaballowraps.com/location,,CONTACT US,1
Chef's Wok,"1821 Webster St, Alameda, CA 94501",Chinese,alameda,"Busy go-to eatery for clay pots, chow mein & a menu of cross-regional Chinese with veggie options.",http://www.alamedachefswok.com/,http://www.alamedachefswok.com/,,,,,1
Mintleaf,"831 Marina Village Pkwy, Alameda, CA 94501",Vietnamese,alameda,"Trendy, family-owned spot with a strip-mall location serving contemporary takes on Vietnamese faves.",http://www.mintleafvr.com/,http://places.singleplatform.com/mint-leaf-vietnamese/menu?ref=google,Gift_Certificates.html,,Gift Certificates,,1
Taqueria Viva Mexico,"2327 Central Ave, Alameda, CA 94501",Mexican,alameda,Unpretentious Mexican fast-food joint serving standard dishes in a colorful space.,http://www.vivamexicotaqueria.com/,http://places.singleplatform.com/taqueria-viva-mexico-1/menu?ref=google,,,,,1
Orchid Pavillion Cafe,"1540 Webster St, Alameda, CA 94501",Asian,alameda,,http://www.orchidpavillioncafe.com/,,,tel:5108712908,,(510) 871-2908,1
McGee's,"1645 Park St, Alameda, CA 94501",Grill,alameda,"Draft beer, cocktails & pub grub in a relaxed scene with sports on TV, live local bands & a patio.",http://www.mcgeesbarandgrill.com/,http://places.singleplatform.com/mcgees-bar--grill/menu?ref=google,,,,,1
Kitchen of Alameda,"1727 Webster St, Alameda, CA 94501",Chinese,alameda,,http://www.kitchenofalameda.com/,,,tel:5108651662,,(510) 865-1662,1
InNOut Burger,"555 Willie Stargell Ave, Alameda, CA 94501",Hamburger,alameda,"Classic California-based burger chain serving customizable patties, hand-cut fries & thick shakes.",http://locations.in-n-out.com/303,http://www.in-n-out.com/menu.aspx,https://www.in-n-out.com/giftcards,https://www.in-n-out.com/contact,Gift Cards,,1
Calafia Taqueria,"1445 Webster St, Alameda, CA 94501",Mexican,alameda,"Brick-front neighborhood spot for generous portions of burritos & fajitas, plus a chips & salsa bar.",http://www.calafiataqueria.com/,https://www.calafiataqueria.com/online-ordering,,https://www.calafiataqueria.com/contact,,Contact,1
Pho Anh Dao,"1919 Webster St, Alameda, CA 94501",Vietnamese,alameda,,,,,,,,1
Famous Dave's BarBQue,"2690 5th St B, Alameda, CA 94501",Barbecue,alameda,Outlet of a barbecue chain serving wood-smoked meats & sides in an American West-themed space.,https://www.famousdaves.com/Alameda,https://www.famousdaves.com/togo/Alameda, /ads/603,/contact-us,"



              Get A Gift Card


",Contact,1
Little Joe's,"1410 Encinal Ave, Alameda, CA 94501",Chinese,alameda,,http://www.littlejoesalameda.com/,http://www.littlejoesalameda.com/,,,,,1
Thai Noodle House of Alameda,"1700 Park St #100, Alameda, CA 94501",Thai,alameda,,http://thainoodlehouse.wixsite.com/ofalameda,http://www.thainoodlealameda.com/,,https://thainoodlehouse.wixsite.com/ofalameda/contact-us,,Contact us,1
Marti's Place,"1905 1/2 Encinal Ave, Alameda, CA 94501",Breakfast,alameda,,,http://places.singleplatform.com/martis-place/menu?ref=google,,http://www.singleplatform.com/menu-lp?ref=google&sp_source=publisher&sp_campaign=google&sp_channel=viral,,,1
BB Bowl,"2601 Blanding Ave B, Alameda, CA 94501",Korean,alameda,,https://www.facebook.com/BBBowl-1684290085135718/?rf=238672983009586,,,,,,1
Tu Tai 2,"1531 Webster St, Alameda, CA 94501",Vietnamese,alameda,Vietnamese restaurant turning out pho & banh mi in a dining room featuring mirrored walls & art.,,,,,,,1
Yo Sushi,"807 Marina Village Pkwy, Alameda, CA 94501",Sushi,alameda,Sushi rolls & other standard Japanese dishes round out the menu at this laid-back counter serve.,http://www.yosushialameda.com/,http://www.yosushialameda.com/,,,,,1
Alice Bistro,"1707 Lincoln Ave, Alameda, CA 94501",Chinese,alameda,,http://www.alicebistroca.com/,http://www.alicebistroalameda.com/,,#contact,,"
Contact

",1
Pho Sinh Alameda,"1434 Park St, Alameda, CA 94501",Vietnamese,alameda,A variety of noodle soups & other traditional Vietnamese dishes served in an unpretentious space.,http://www.phosinhalameda.com/,http://www.phosinhalameda.com/menu.aspx,,,,,1
Pacific Lighthouse,"1051 Pacific Marina, Alameda, CA 94501",Dim Sum,alameda,"Overlooking the water, this spacious Chinese eatery specializes in dim sum & seafood dishes.",http://www.pacificlighthouse88.com/,,,,,,1
China Villa Restaurant,"891-A Island Dr, Oakland, CA 94621",Chinese,alameda,,http://www.chinavillaca.com/,http://www.chinavillaca.com/,,,,,1
Curry Up Now,"2640 5th St, Alameda, CA 94501",Indian,alameda,"One of an area chain serving inventive Indian street fare, including vegan & gluten-free options.",http://www.curryupnow.com/,https://order.curryupnow.com/menu/curry-up-now-alameda,,/contact,,"
                  Contact Us
                ",1
The Habit Burger Grill,"2640 5th St #10, Alameda, CA 94601",Hamburger,alameda,"Charbroiled burgers star at this fast-food chain also offering deli-type sandwiches, salads & fries.",https://www.habitburger.com/locations/alameda/,https://www.habitburger.com/charburger,https://www.habitburger.com/gift-cards/,https://www.habitburger.com/contact-us/,Gift Cards,Contact Us,1
MOD Pizza,"2308 S Shore Center, Alameda, CA 94501",Pizza,alameda,Counter-serve chain with industrial-chic decor known for build-your-own pizza.,https://modpizza.com/locations/alameda-south-shore/,,https://modpizza.com/giftcards/,https://modpizza.com/contact-us/,Gift Cards,Contact Us,1
La Val's Pizza,"891 Island Dr # E, Alameda, CA 94502",Pizza,alameda,"Relaxed neighborhood pizza joint also offering red-sauce pasta entrees, salads & sandwiches.",http://www.lavalspizza.com/,http://places.singleplatform.com/la-vals-pizza-2/menu?ref=google,,/index.php/contact-us,,Contact Us,1
Monkey King Pub & Grub,"1315 Park St, Alameda, CA 94501",Asian Fusion,alameda,"Upbeat haunt serving Asian fusion pub plates, along with unique cocktails & draft beer.",http://monkeykingtogo.com/,http://places.singleplatform.com/monkey-king-pub--grub/menu?ref=google,,,,,1
Waterfront Deli,"1070 Marina Village Pkwy #105, Alameda, CA 94501",Restaurant,alameda,"Korean, Mediterranean & American fare served at a casual cafe overlooking the waterfront.",http://www.waterfrontdeli.com/,http://places.singleplatform.com/waterfront-deli/menu?ref=google,,#contact,,CONTACT,1
Alameda Pizza,"1538 Webster St, Alameda, CA 94501",Pizza,alameda,"Casual, seat-yourself pizzeria with pub-style decor serving thin & deep-dish pies, lasagna & salads.",,,,,,,1
Genghis Khan Kitchen,"1540 Park St, Alameda, CA 94501",Chinese,alameda,"Relaxed venue boasts an all-you-can-eat Chinese buffet, featuring Mongolian BBQ, sushi & dessert.",http://genghis-khan-kitchen-alameda-2.sites.tablehero.com/,,,,,,1
Domenico's Italian Deli,"1407 Webster St, Alameda, CA 94501",Sandwich,alameda,,http://www.domenicositaliandeli.com/,http://www.domenicositaliandeli.com/menu.html,,/contact.html,,"
				Contact
			",1
EXTREME PIZZA ALAMEDA,"1504 Webster St, Alameda, CA 94501",Pizza,alameda,Pizzeria chain specializing in innovative pies customized with unusual toppings.,http://www.extremepizza.com/,http://places.singleplatform.com/extreme-pizza-93/menu?ref=google,,/contact/,,Contact Us,1
Jim's On the Course,"1 Clubhouse Memorial Rd, Alameda, CA 94502",American,alameda,,http://www.alamedagolf.com/19th-hole/,http://places.singleplatform.com/jims-on-the-course-2/menu?ref=google,,https://coricapark.com/contact/,,CONTACT,1
Sushi King,"1650 Park St, Alameda, CA 94501",Seafood,alameda,"Tucked-away sushi house serves up creative rolls & traditional dishes in a snug, relaxed interior.",,,,,,,1
Pampered Pup,"1401 Park St, Alameda, CA 94501",Fast Food,alameda,,,,,,,,1
Off the Grid Alameda at South Shore Center,"535 S Shore Center, Alameda, CA 94501",Restaurant,alameda,,https://offthegrid.com/event/alameda-south-shore-center/,,,https://offthegrid.com/contact-us-entry/,,Contact Us,1
Dragon Village,"642 Lincoln Ave #3324, Alameda, CA 94501",Chinese,alameda,"Snug, spare spot offering a large menu of familiar Chinese fare for dine-in, takeout or delivery.",http://www.dragonvillagealameda.com/,http://www.dragonvillagealameda.com/menu.aspx,,,,,1
Ono Hawaiian BBQ,"2630 5th St B, Alameda, CA 94501",Hawaiian,alameda,Plate lunches served with rice & macaroni salad are the mainstays of this Hawaiian-inspired chain.,http://www.onohawaiianbbq.com/,,https://www.onohawaiianbbq.com/ono-ohana/ono-gift-card/,https://www.onohawaiianbbq.com/contact/,Ono Gift Card,Contact,1
Poke Salad,"2680 5th St ste c, Alameda, CA 94501",Salad,alameda,,http://www.pokesaladus.com/,http://places.singleplatform.com/poke-salad-2/menu?ref=google,,http://www.pokesaladus.com/index.php/contact/,,Contact,1
Five Guys,"2254 S Shore Center, Alameda, CA 94501",Hamburger,alameda,"Fast-food chain with made-to-order burgers, fries & hot dogs, plus free peanuts while you wait.",https://order.fiveguys.com/menu/five-guys-alameda/,http://www.fiveguys.com/Menu,,/help/contact,,Contact Us,1
Project Burger,"2319 Central Ave, Alameda, CA 94501",Hamburger,alameda,,,http://places.singleplatform.com/project-burger/menu?ref=google,,http://www.singleplatform.com/menu-lp?ref=google&sp_source=publisher&sp_campaign=google&sp_channel=viral,,,1
Chipotle Mexican Grill,"2610 5th St ste a, Alameda, CA 94501",Mexican,alameda,"Fast-food chain offering Mexican fare, including design-your-own burritos, tacos & bowls.",https://locations.chipotle.com/ca/alameda/2610-5th-st?utm_source=google&utm_medium=yext&utm_campaign=yext_listings,http://www.chipotle.com/menu,https://chipotle.com/gifts-and-gear.html,https://chipotle.com/contact-us.html,Gift Cards,Contact Support,1
Nation's Giant Hamburgers,"1432 Webster St, Alameda, CA 94501",Hamburger,alameda,"Fast-food chain featuring oversized burgers, all-day breakfast & lots of pies in a retro setting.",http://nationsrestaurants.com/,,,,,,1
Subway,"1700 Webster St, Alameda, CA 94501",Sandwich,alameda,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.",https://order.subway.com/en-us/restaurant/25615/menu/?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=25615&utm_campaign=evergreen-2020,https://order.subway.com/en-us/restaurant/25615/menu/?utm_source=yxt-goog&utm_medium=local&utm_term=acquisition&utm_content=25615&utm_campaign=yxt-restaurant-listing-allyear-2020&cid=0:tx:0:swy-web:0:0&segment_code=0,,,,,1
Spinning Bones,"1205 Park St, Alameda, CA 94501",Restaurant,alameda,"A contemporary locale known for rotisserie meats & American sides, plus a few vegetarian items.",http://www.spinningbones.com/,https://www.spinningbones.com/all-day-menu,https://squareup.com/gift/N4C0HQ9MTXFD0/order,https://www.spinningbones.com/contact,Gift Cards,Contact,1
Ohgane Alameda,"2211 S Shore Center #160, Alameda, CA 94501",Restaurant,alameda,,https://www.ohgane.com/,,,https://www.ohgane.com,,CONTACT & LOCATION,1
Sampaguita FilAm Cuisine,"1216 Lincoln Ave, Alameda, CA 94501",Filipino,alameda,,,,,,,,1
360 Degrees Gourmet Burritos,"853 Marina Village Pkwy, Alameda, CA 94501",Mexican,alameda,"No-frills local chain dishing up an eclectic menu of burritos, rice bowls & other custom options.",http://360gourmetburritos.com/,,,,,,1
Wine and Waffles,"1505 Park St, Alameda, CA 94501",Restaurant,alameda,"Stylish spot for California & global wine, local draft beer & clever American eats, plus live music.",http://www.wineandwaffles.com/,,,/contact-us/,,Contact Us,1
Baby Cafe Hong Kong Bistros,"2321 Santa Clara Ave, Alameda, CA 94501",Restaurant,alameda,,https://www.babycaferestaurants.com/,,,,,,1
Chipotle Mexican Grill,"2314 S Shore Center, Alameda, CA 94501",Mexican,alameda,"Fast-food chain offering Mexican fare, including design-your-own burritos, tacos & bowls.",https://locations.chipotle.com/ca/alameda/2314-s-shore-ctr?utm_source=google&utm_medium=yext&utm_campaign=yext_listings,https://www.chipotle.com/menu,https://chipotle.com/gifts-and-gear.html,https://chipotle.com/contact-us.html,Gift Cards,Contact Support,1
Julie's Coffee & Tea Garden,"1223 Park St, Alameda, CA 94501",Restaurant,alameda,Teas galore plus sustainable veg-driven fare featured in a charming space with a patio garden.,http://www.juliestea.com/alameda,https://www.talech.com/biz/989536/Julie-s-Coffee-Tea-Garden-Alameda-CA#/menu,,,,,1
Mountain Mike's Pizza,"714 Central Ave, Alameda, CA 94501",Pizza,alameda,"Casual pizza chain featuring traditional pies, gluten-free crust & assorted appetizers.",https://www.mountainmikespizza.com/locations/alameda-central/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=205,https://www.mountainmikespizza.com/menu/?utm_source=google&utm_medium=local&utm_campaign=localmaps,,https://www.mountainmikespizza.com/contact-us/,,Contact Us,1
Sumiko Cafe,"1118 Lincoln Ave, Alameda, CA 94501",Sushi,alameda,,http://newsumiko.com/,http://newsumiko.com/p3/menu,,/p5/contact-us,,CONTACT US,1
Applebee's Grill  Bar,"2263 S Shore Center, Alameda, CA 94501",Restaurant,alameda,Full-service chain bar & grill providing hearty American eats in an informal setting.,https://www.applebees.com/en/restaurants-alameda-ca/2263-south-shore-center-77079?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,http://www.applebees.com/menu,,,,,1
La Penca Azul Taco Bar,"2406 Santa Clara Ave, Alameda, CA 94501",Tacos,alameda,,https://www.lapencaazultacobar.com/,,,,,,1
Quinn's Lighthouse,"1951 Embarcadero, Oakland, CA 94606",American,alameda,"Seafood spot in an 1890-built landmark featuring patio dining, marina views & a lively upstairs bar.",http://www.quinnslighthouse.com/,,,,,,1
Made Pho You,"1245 Park St, Alameda, CA 94501",Vietnamese,alameda,"Banh mi, pho & build-your-own rice bowls headline the menu at this low-key Vietnamese outpost.",http://www.madephoyou.us/,,,https://www.madephoyou.us/contact-reservations,,Contact,1
Honolulu BBQ,"845 Marina Village Pkwy suite b 118, Alameda, CA 94501",Hawaiian,alameda,,https://www.honolulubbqalamedaca.com/#/,https://www.honolulubbqalamedaca.com/#menu,,#/Home/ContactUs,,"
 845 Marina Village Pkwy Suite B 118, Alameda, CA 94501
				",1
Wienerschnitzel,"1708 Webster St, Alameda, CA 94501",Fast Food,alameda,Fast-food chain featuring a variety of hot dogs plus chili burgers & sandwiches.,http://www.wienerschnitzel.com/location/644-webster-pacific-alameda-1708-webster-street-alameda-ca-94501/?utm_source=google&utm_medium=profiles&utm_campaign=local_profiles,http://www.wienerschnitzel.com/food/?utm_source=google&utm_medium=profiles&utm_campaign=local_profiles,https://wienerschnitzel.myguestaccount.com/guest/nologin/account-balance,,Gift Card Balance,,1
Oscar's Grill,"1411 Harbor Bay Pkwy, Alameda, CA 94502",Mexican,alameda,,https://www.facebook.com/Oscars-Grill-Alameda-857632697656085/?ref=page_internal,,,#,,Contact Oscar's Grill Alameda on Messenger,1
Sushi Go Go,"1716 Webster St, Alameda, CA 94501",Sushi,alameda,,,http://places.singleplatform.com/sushi-go-go-3/menu?ref=google,,http://www.singleplatform.com/menu-lp?ref=google&sp_source=publisher&sp_campaign=google&sp_channel=viral,,,1
Yoshi's,"510 Embarcadero West, Oakland, CA 94607",Japanese,alameda,Combination sushi restaurant & nightclub offering Japanese fare & live jazz in a relaxed setting.,http://www.yoshis.com/,http://places.singleplatform.com/yoshis-jazz-club-and-japanese-restaurant/menu?ref=google,https://shop.yoshis.com/gifts,,Gift Cards/Shop,,1
McDonald's,"2239 Shore Line Dr, Alameda, CA 94501",Fast Food,alameda,"Classic, long-running fast-food chain known for its burgers, fries & shakes.",https://www.mcdonalds.com/us/en-us/location/CA/ALAMEDA/2239-SHORELINE-DR/7676.html?cid=RF:YXT:GMB::Clicks,https://www.mcdonalds.com/us/en-us/full-menu.html?cid=RF:YXT_LS:SI::MGBM,,/us/en-us/contact-us.html,,Contact Us,1
Lao Fresh,"2400 Monarch St, Alameda, CA 94501",Laotian,alameda,,http://laofresh.com/,,,https://laofresh.wixsite.com/explore/contact,,Contact Us >,1
Eve's Waterfront,"15 Embarcadero West, Oakland, CA 94607",Brunch,alameda,Stylish bistro serving midpriced American plates & weekend brunch in a refined waterfront setting.,http://www.eveswaterfront.com/,https://www.eveswaterfront.com/menus/,,/#contact-us-section,,"
                        Inquire
                      ",1
Carl's Jr,"871 Marina Village Pkwy, Alameda, CA 94501",Fast Food,alameda,"Fast-food chain known for its variety of piled-high burgers & meal combos, plus shakes.",https://www.carlsjr.com/?utm_source=Yext&utm_medium=Visit%20Website&utm_campaign=Homepage,https://www.carlsjr.com/menu?utm_source=Yext&utm_medium=Visit%20Website&utm_campaign=Menu,https://carlsjr.ourgiftcards.com/,https://www.carlsjr.com/contact,"

",Contact Us,1
Farmhouse Kitchen Thai Cuisine,"336 Water St, Oakland, CA 94607",Thai,alameda,,,,,,,,1
Mei Mei Restaurant,"2522 Santa Clara Ave, Alameda, CA 94501",Chinese,alameda,Unadorned eatery featuring a wide menu of both Chinese & Japanese fare from sushi to cashew chicken.,https://meimeirestaurantca.com/,https://meimeirestaurantca.com/,,#contact,,Contact Us,1
Halalicious,"1606 Webster St, Alameda, CA 94501",Falafel,alameda,,https://www.halalicious.biz/,https://www.halalicious.biz/menus,,,,,1
Santoro's Italian Market & Deli,"475 Santa Clara Ave, Alameda, CA 94501",Deli,alameda,"Unassuming corner deli & market offering Italian-style sandwiches, plus snacks, sodas, beer & wine.",https://santorosalameda.com/,https://santorosalameda.com/menu/,,,,,1
Jay's Cafe,"1414 Encinal Ave, Alameda, CA 94501",Sandwich,alameda,,,,,,,,1
McDonald's,"715 Central Ave, Alameda, CA 94501",Fast Food,alameda,"Classic, long-running fast-food chain known for its burgers, fries & shakes.",https://www.mcdonalds.com/us/en-us/location/CA/ALAMEDA/715-CENTRAL-AVE/1991.html?cid=RF:YXT:GMB::Clicks,https://www.mcdonalds.com/us/en-us/full-menu.html?cid=RF:YXT_LS:SI::MGBM,,/us/en-us/contact-us.html,,Contact Us,1
West End Crepe,"1536 Webster St, Alameda, CA 94501",Restaurant,alameda,,http://west-end-crepe.cafe-inspector.com/,,,,,,1
Taco Bell,"1900 Webster St, Alameda, CA 94501",Fast Food,alameda,"Fast-food chain serving Mexican-inspired fare such as tacos, quesadillas & nachos.",https://locations.tacobell.com/ca/alameda/1900-webster.html?utm_source=yext&utm_campaign=googlelistings&utm_medium=referral&utm_term=030745&utm_content=website,https://www.tacobell.com/food?store=030745&utm_source=yext&utm_campaign=googlelistings&utm_medium=referral&utm_term=030745&utm_content=menu,https://www.tacobell.com/gift-cards,https://www.tacobell.com/contact-us,Gift Cards,Contact Us,1
Pizza Hut Express,"2700 5th St, Alameda, CA 94501",Pizza,alameda,Family-friendly chain known for its made-to-order pizzas.,https://locations.pizzahut.com/ca/alameda/2700-5th-street,,https://buypizzahutcards.com/Giftcard,,Gift Cards,,1
Jack in the Box,"1826 Webster St, Alameda, CA 94501",Fast Food,alameda,"Burgers, chicken, tacos & breakfast items fill out the menu at this fast-food chain.",https://locations.jackinthebox.com/us/ca/alameda/1826-webster-st,https://www.jackinthebox.com/food,,https://www.jackinthebox.com/contact,,Contact Jack,1
ATown Pizza and Kabob House,"2327 Blanding Ave, Alameda, CA 94501",Pizza Delivery,alameda,,https://www.atownpizzaalameda.com/,https://slicelife.com/restaurants/CA/Alameda/94501/a-town-pizza/menu,,,,,1
Baguette,"2353 Santa Clara Ave, Alameda, CA 94501",Sandwich,alameda,,,http://places.singleplatform.com/baguette-37/menu?ref=google,,http://www.singleplatform.com/menu-lp?ref=google&sp_source=publisher&sp_campaign=google&sp_channel=viral,,,1
Panera Bread,"2249 South Shore Center, Drive Ste 330, Alameda, CA 94501",Sandwich,alameda,"Counter-serve bakery/cafe chain serving sandwiches, salads & more, known for its bread & free WiFi.",https://locations.panerabread.com/ca/alameda/2249-south-shore-center.html?utm_medium=display-ad&utm_source=paid-digital&utm_campaign=yext&utm_content=local-search,https://delivery.panerabread.com/#!/menu/category/,https://panerabread.ourgiftcards.com/,https://panera.custhelp.com,,Contact Us,1
