name,address,type,place,description,website_url,menu_url,gift_card_website,contact_website,gift_card_txt,contact_txt,searched,state,zipcode,store_type
Jean Paul Spa & Salons,"1475 Western Ave, Albany, NY 12203",Beauty salon,Albany,,http://www.jeanpaulspa.com/,,,http://jeanpaulspa.com/contact/,,Contact,1,NY,12203,beauty_salon
Plush Beauty and Bundle Bar Llc,"221 Central Ave, Albany, NY 12206",Beauty salon,Albany,,http://plushbeautyandbundlebar.com/,,,http://plushbeautyandbundlebar.com/contact,,Contact,1,NY,12206,beauty_salon
Elegant Esthetics,"2 W 46th St #505, New York, NY 10036",Electrolysis hair removal service,New York,,http://www.electrolysisnyc.net/,,,http://www.electrolysisnyc.net/ #contact,,"

				CONTACT
							",1,NY,10036,beauty_salon
Urbane Brows and Beauty,"#3, 59-61 N Pearl St C, Albany, NY 12207",Beauty salon,Albany,,http://www.urbanebrowsandbeauty.com/,,,https://www.urbanebrowsandbeauty.com/contact,,Contact,1,NY,12207,beauty_salon
Bella Hair Salon,"145 Wolf Rd #1125, Albany, NY 12205",Beauty salon,Albany,,http://www.thebellahairsalon.com/,,,http://www.thebellahairsalon.com/contact-us,,Contact Us,1,NY,12205,beauty_salon
Precision Electrolysis by Melissa,"1525 Western Ave #1, Albany, NY 12203",Electrolysis hair removal service,Albany,,http://precisionelectrolysisbymelissa.com/,,,http://precisionelectrolysisbymelissa.com/contact-precision-electrolysis-by-melissa-albany-ny-schenectady-guilderland-colonie-bethlehem.html,,Contact,1,NY,12203,beauty_salon
Patsy's Pinups Beauty Parlour,"7 Howard St, Albany, NY 12207",Hair salon,Albany,,http://www.patsyspinups.com/,,,http://www.patsyspinups.com/contact.html,,Contact,1,NY,12207,beauty_salon
Patsy's Barber Shop,"3 Howard St, Albany, NY 12207",Beauty salon,Albany,,http://www.patsysbarbershop.com/,,,http://www.patsysbarbershop.com/contact.html,,Contact,1,NY,12207,beauty_salon
Jenny Slaughter LMT,"55 N Main St, Albion, NY 14411",Beauty salon,Albion,,https://almost-heaven-massage.ueniweb.com/,,,https://almost-heaven-massage.ueniweb.com/#contact_us,,Contact Us,1,NY,14411,beauty_salon
Marked by Janna,"4 E Bank St, Albion, NY 14411",Permanent makeup clinic,Albion,,http://www.markedbyjanna.com/,,,http://www.markedbyjanna.com/contact.html,,"
				Contact
			",1,NY,14411,beauty_salon
Corto's Salon & Seasons Spa,"4065 N Buffalo St, Orchard Park, NY 14127",Beauty salon,Orchard Park,,http://www.cortosalons.com/,,,https://www.aaapurses.nu/contact-us/,,Contact Us,1,NY,14127,beauty_salon
DTangles Salon on Broadway,"13227 Broadway, Alden, NY 14004",Hair salon,Alden,,http://www.dtangles.com/,,,http://www.dtangles.com/contact-us/,,Contact Us,1,NY,14004,beauty_salon
Salon Elizabeth,"720 Jamison Rd, Elma, NY 14059",Beauty salon,Elma,,http://www.lizzydugan.com/,,,https://www.lizzydugan.com/contact,,Contact,1,NY,14059,beauty_salon
Sarah Ann's Salon and Spa,"707 Main St, East Aurora, NY 14052",Beauty salon,East Aurora,,http://sarahanns.wixsite.com/,,,https://sarahanns.wixsite.com/salon/contact,,CONTACT,1,NY,14052,beauty_salon
Lash Bar Buffalo,"609 Oakwood Ave, East Aurora, NY 14052",Beauty salon,East Aurora,,http://www.lashbarbuffalo.com/,,,http://www.lashbarbuffalo.com/contact-2,,"
            Contact
          ",1,NY,14052,beauty_salon
L'Image Salon,"9 E Main St, Allegany, NY 14706",Beauty salon,Allegany,,http://www.limagesalonspa.com/,,,http://www.limagesalonspa.com/contact.html,,"
				Contact
			",1,NY,14706,beauty_salon
Aquaria Salon,"523 Main St, New York, NY 10044",Beauty salon,New York,,http://www.fusionsalonnyc.com/,,,http://www.fusionsalonnyc.com/tel:2126880055,,(212)688-0055,1,NY,10044,beauty_salon
A Jason Clemons Salon LLC,"102 N Clinton St # 306, Olean, NY 14760",Beauty salon,Olean,,http://www.ajcsalon.com/,,,http://www.ajcsalon.com/service-menu/contact-us/,,Contact Us,1,NY,14760,beauty_salon
Smooth Facials and Waxing,"520 W State St, Olean, NY 14760",Waxing hair removal service,Olean,,http://smoothfacialsandwaxing.com/,,,http://visitor.r20.constantcontact.com/d.jsp?llr=8hwkkulab&p=oi&m=1112004712699&sit=dney46phb&f=894ef169-1b92-43a1-89f7-60c127194b2d,,Mailing List,1,NY,14760,beauty_salon
Twin Tiers Laser and BOTOX Center,"2607 W State St, Olean, NY 14760",Laser hair removal service,Olean,,http://twintierslaser.com/,,,https://twintierslaser.com/contact-us/,,Contact Us,1,NY,14760,beauty_salon
Gabriel's Hairstyling & Wigs,"514 W State St, Olean, NY 14760",Beauty salon,Olean,,http://gabrielshairgoods.com/,,,http://gabrielshairgoods.com/contactus.html,,,1,NY,14760,beauty_salon
Montage West Salon and Spa,"3308 Sheridan Dr, Buffalo, NY 14226",Beauty salon,Buffalo,,https://montagehairsalonandspa.com/,,,https://montagehairsalonandspa.com/contact-us/,,CONTACT US,1,NY,14226,beauty_salon
DEMi Salon,"2094 Eggert Rd, Buffalo, NY 14226",Beauty salon,Buffalo,,http://www.demihairsalon.com/,,,http://www.demihairsalon.com/contact,,Contact,1,NY,14226,beauty_salon
Salon Le Beau,"2107 Kensington Ave, Buffalo, NY 14226",Beauty salon,Buffalo,,http://www.salon-lebeau.com/,,,http://www.salon-lebeau.com/slbcontact.html,,,1,NY,14226,beauty_salon
Lotus SalonDay Spa,"4010 Harlem Rd, Buffalo, NY 14226",Beauty salon,Buffalo,,http://lotussalon.com/,,,http://lotussalon.com/contact-us.html,,Contact Us,1,NY,14226,beauty_salon
LG Salon,"40 Merrick Rd, Amityville, NY 11701",Beauty salon,Amityville,,http://www.lgsalon.com/,,,http://www.lgsalon.com/contact.html,,Contact,1,NY,11701,beauty_salon
Natural Roots Hair Care,"491 Broadway, Amityville, NY 11701",Beauty salon,Amityville,"Relaxed hair studio specializing in natural hair styling, including braids, updos & weaves.",http://www.naturalrootshaircare.com/,,,http://naturalrootshaircare.com/contact-us/,,Contact Us,1,NY,11701,beauty_salon
D' Luna Nail Salon,"191A Broadway, Amityville, NY 11701",Nail salon,Amityville,,http://dlunasalon.com/,,,http://dlunasalon.com/contact/,,CONTACT,1,NY,11701,beauty_salon
Amy's Nail & Spa,"68 & 70 Merrick Rd, Amityville, NY 11701",Nail salon,Amityville,,http://www.amynailsandspa.us/,,,http://www.amynailsandspa.us/contact.html,,Contacts,1,NY,11701,beauty_salon
Kevay Salon,"Merrick Rd, Amityville, NY 11701",Beauty salon,Amityville,,http://www.kevaysalon.com/,,,https://kevaysalon.com/contact-us/,,Contact Us,1,NY,11701,beauty_salon
New Cozy Nail & Spa,"111-05 Merrick Rd, Amityville, NY 11701",Nail salon,Amityville,,http://www.newcozynailspa.com/,,,https://www.newcozynailspa.com,,CONTACT,1,NY,11701,beauty_salon
Elite Esthetics,"181 Broadway Suite 6, Amityville, NY 11701",Beauty salon,Amityville,,http://www.eliteestheticsny.com/,,,http://www.eliteestheticsny.com/contact,,"
            Contact
          ",1,NY,11701,beauty_salon
Salon Di Domani,"997 Montauk Hwy, Copiague, NY 11726",Beauty salon,Copiague,,http://www.salondidomaniny.com/,,,https://www.salondidomaniny.com/contact-us,,CONTACT US,1,NY,11726,beauty_salon
Rejuvenol,"130 Lincoln St, Copiague, NY 11726",Beauty salon,Copiague,,https://rejuvenol.com/,,,https://rejuvenol.com/pages/contact-us,,"
For Orders Shipping Outside of The United States: Please Call 631.789.1309
",1,NY,11726,beauty_salon
The Salon by the Bay,"13 E Hoffman Ave, Lindenhurst, NY 11757",Beauty salon,Lindenhurst,,http://www.thesalonbythebay.com/,,,http://www.thesalonbythebay.com/contact,,CONTACT US,1,NY,11757,beauty_salon
Andrew Steven Salon,"135 S Wellwood Ave, Lindenhurst, NY 11757",Beauty salon,Lindenhurst,,http://andrewstevensalon.com/,,,http://andrewstevensalon.com/Contact,,Contact,1,NY,11757,beauty_salon
The Edge Beauty Concept Salon NY,"941 Carmans Rd #106, North Massapequa, NY 11758",Hair salon,North Massapequa,,http://theedgebeautyconceptsalonny.com/,,,https://www.theedgebeauty.com/contact,,Contact,1,NY,11758,beauty_salon
Lotus Skin Care & MedSpa,"5368 Merrick Rd, Massapequa, NY 11758",Beauty salon,Massapequa,,http://lotuslasertreatments.com/,,,http://lotuslasertreatments.com/contact-us/,,Contact Us,1,NY,11758,beauty_salon
Bella Vita Salon,"123 Sanford farms shopping Center, Amsterdam, NY 12010",Hair salon,Amsterdam,,http://www.bellavitasalons.com/,,,http://www.bellavitasalons.com/contact-us,,Contact Us,1,NY,12010,beauty_salon
Laurie's Electrolysis Studio,"120 Genessee Ln, Amsterdam, NY 12010",Hair removal service,Amsterdam,,http://www.laurieselectrolysis.com/,,,http://www.laurieselectrolysis.com/contact,,Contact,1,NY,12010,beauty_salon
Jay Blendz Barbershop,"235 5th Ave, Brooklyn, NY 11215",Barber shop,Brooklyn,,https://www.brooklynblends.com/,,,https://www.brooklynblends.com/contact,,Contact ,1,NY,11215,beauty_salon
Moisture Salon,"158 Barrett St, Schenectady, NY 12305",Beauty salon,Schenectady,,https://www.moisturesalon.com/,,,https://www.moisturesalon.com/contact,,Contact,1,NY,12305,beauty_salon
Snipits Haircuts for Kids,"Westgate Center, 1600 Saratoga Ave, San Jose, CA 95129",Beauty salon,San Jose,,https://local.snipits.com/,,,https://www.snipits.com/contact-us/,,"
CONTACT
",1,CA,95129,beauty_salon
Cookie Cutters Haircuts for Kids  San Jose,"4750 Almaden Expy suite 128 suite 128, San Jose, CA 95118",Hair salon,San Jose,,http://www.haircutsarefun.com/,,,http://www.haircutsarefun.com/sanjose-ca/contact,,Contact,1,CA,95118,beauty_salon
Sport Clips Haircuts of West San Jose,"5255 Prospect Rd, San Jose, CA 95129",Hair salon,San Jose,,https://haircutmenwestsanjoseca.com/,,,https://www.sportclips.com/about-us/contact-us,,Contact Us,1,CA,95129,beauty_salon
Sport Clips Haircuts of Sunnyvale  Cherry Orchard,"330 W El Camino Real, Sunnyvale, CA 94087",Hair salon,Sunnyvale,,https://haircutmensunnyvaleca.com/,,,https://www.sportclips.com/about-us/contact-us,,Contact Us,1,CA,94087,beauty_salon
Sport Clips Haircuts of San Jose,"874-D, Blossom Hill Rd, San Jose, CA 95123",Hair salon,San Jose,,https://www.haircutmensanjoseca.com/,,,https://www.sportclips.com/about-us/contact-us,,Contact Us,1,CA,95123,beauty_salon
Tribeca of NY Aveda Hair Salon and Spa,"6820 S Liverpool St A, Aurora, CO 80016",Beauty salon,Aurora,,http://www.tribecasalonspa.com/,,,https://www.tribecasalonspa.com/contact,,CONTACT,1,CO,80016,beauty_salon
Hair and Now Salon,"10890 E Dartmouth Ave, Aurora, CO 80014",Beauty salon,Aurora,,http://www.hairandnowsalon.com/,,,http://hairandnowsalon.com/contact-us/,,CONTACT,1,CO,80014,beauty_salon
Paisley Salon and Spa,"15405 E Briarwood Cir B10, Aurora, CO 80016",Beauty salon,Aurora,,https://www.paisleysalonauroraco.com/,,,https://www.paisleysalonauroraco.com/contactus/,,contact,1,CO,80016,beauty_salon
Shear Zen Salon,"4256 S Chambers Rd, Aurora, CO 80014",Beauty salon,Aurora,,http://www.shearzensalon.com/,,,http://www.shearzensalon.com/tel:7208703678,,(720) 870-3678,1,CO,80014,beauty_salon
New Creations Family Salon,"614 E New York St, Aurora, IL 60505",Beauty salon,Aurora,,https://newcreationsfamilysalon.com/,,,https://newcreationsfamilysalon.com/#,,Contact,1,IL,60505,beauty_salon
Avon Fitness & Tanning,"118 Genesee St, Avon, NY 14414",Tanning salon,Avon,,http://www.avonfitnesstanning.com/,,,http://www.avonfitnesstanning.com/contact-us/,,Contact Us,1,NY,14414,beauty_salon
Darlene's Hair Studio,"31 Main St, Livonia, NY 14487",Hair salon,Livonia,,http://darleneshairstudio.webs.com/,,,https://darleneshairstudio.webs.com/contact-us,,Contact Us,1,NY,14487,beauty_salon
Salon Kroma,"80 W Main St, Babylon, NY 11702",Beauty salon,Babylon,,http://www.salonkromababylon.com/,,,http://www.salonkromababylon.com/contacts.html,,Contacts,1,NY,11702,beauty_salon
Girasole Full Service Salon,"26 Deer Park Ave, Babylon, NY 11702",Beauty salon,Babylon,,http://www.girasolesalon.com/,,,https://girasolesalon.com/contact-us/,,Contact Us,1,NY,11702,beauty_salon
Posh Salon Inc,"17 W Main St, Babylon, NY 11702",Beauty salon,Babylon,,https://www.salonposh.com/,,,https://www.salonposh.com/contact,,Contact,1,NY,11702,beauty_salon
Hair Revue & Co,"419 Great East Neck Rd # J, West Babylon, NY 11704",Beauty salon,West Babylon,,http://hairrevue.net/,,,https://www.hairrevue.net,,Contact,1,NY,11704,beauty_salon
Village Vanity,"135 Deer Park Ave Suite One, Babylon, NY 11702",Beauty salon,Babylon,,http://villagevanity.com/,,,https://villagevanity.com/contact/,,Contact,1,NY,11702,beauty_salon
Skin Garden,"62 Arnold Ave, West Babylon, NY 11704",Beauty salon,West Babylon,,http://skingarden.net/,,,http://skingarden.net/find-us,,FIND US,1,NY,11704,beauty_salon
Amore Salon,"422 Great East Neck Rd A, West Babylon, NY 11704",Hair salon,West Babylon,,https://www.amoresalonny.com/,,,https://www.amoresalonny.com/contact-us,,CONTACT,1,NY,11704,beauty_salon
Mio Salotto,"28 Macarthur Rd, Baldwinsville, NY 13027",Beauty salon,Baldwinsville,,https://www.miosalotto.com/,,,https://www.miosalotto.com/contact,,Contact,1,NY,13027,beauty_salon
Ginny Barrella Organic Hair Studio,"25 Water St, Baldwinsville, NY 13027",Hair salon,Baldwinsville,"Eco-focused hair salon for cuts & coloring with organic products, plus aromatherapy, by appointment.",http://www.nyorganichairstudio.com/,,,http://www.nyorganichairstudio.com/bWFpbHRvOmdpbm55YmFycmVsbGFAaWNsb3VkLmNvbQ==,,Z2lubnliYXJyZWxsYUBpY2xvdWQuY29t,1,NY,13027,beauty_salon
Aston Galloway Artistry,"3160 Cold Springs Rd, Baldwinsville, NY 13027",Beauty salon,Baldwinsville,,http://www.astongallowayartistry.com/,,,http://www.astongallowayartistry.com,,Contact Us,1,NY,13027,beauty_salon
Syracuse Lash Extensions,"7452 Oswego Rd, Liverpool, NY 13090",Beauty salon,Liverpool,,https://www.syracuselashextensions.com/,,,https://www.syracuselashextensions.com,,Contact,1,NY,13090,beauty_salon
Microblading By Paula,"3627 NY-31, Liverpool, NY 13090",Beauty salon,Liverpool,,http://www.microbladingbypaula.com/,,,http://www.microbladingbypaula.com/contact-us,,"  

BOOK A FREE CONSULTATION
",1,NY,13090,beauty_salon
Inspire Hair SalonStudio,"207 Milton Ave, Ballston Spa, NY 12020",Beauty salon,Ballston Spa,,http://inspirehair1.com/,,,http://inspirehair1.com/site/inspirehairstudio11/Contact,,Contact,1,NY,12020,beauty_salon
Meticulous Beauty,"49 Front St, Ballston Spa, NY 12020",Beauty salon,Ballston Spa,,http://meticulousbeauty.com/,,,http://meticulousbeauty.com/contact-us-1.html,,CONTACT US,1,NY,12020,beauty_salon
Haven Salon Bridal,"14 Low St, Ballston Spa, NY 12020",Hair salon,Ballston Spa,,http://www.havensalonbridal.com/,,,https://www.havensalonbridal.com/contact,,C O N T A C T,1,NY,12020,beauty_salon
Shear Cut,"43 Round Lake Rd # 2, Ballston Lake, NY 12019",Beauty salon,Ballston Lake,,http://www.shear-cut.com/,,,http://www.shear-cut.com/tel:5188996711,,(518) 899-6711,1,NY,12019,beauty_salon
House of Polish Nails & SpaNail Salon,"1111 Ellsworth Boulevard, Ballston Spa, NY 12020",Nail salon,Ballston Spa,,http://houseofpolishmalta.com/,,,//www.hugedomains.com/contact.cfm,,Contact Us,1,NY,12020,beauty_salon
Tribe Hair Lounge,"102 Milton Ave, Ballston Spa, NY 12020",Hair salon,Ballston Spa,,https://tribehairlounge.com/,,,https://tribehairlounge.com/tel:5188858000,,(518) 885-8000,1,NY,12020,beauty_salon
Details Hair Studio,"1798 U.S. 9, Clifton Park, NY 12065",Beauty salon,Clifton Park,,http://www.detailshairstudio.org/,,,http://www.detailshairstudio.org/contact.html,,Contact,1,NY,12065,beauty_salon
European Day Spa Salon,"426 Geyser Rd, Ballston Spa, NY 12020",Beauty salon,Ballston Spa,,http://europeandayspasalon.com/,,,http://europeandayspasalon.com/contact-us/,,Contact Us,1,NY,12020,beauty_salon
Burnt Hills Laser,"809 Saratoga Rd, Burnt Hills, NY 12027",Laser hair removal service,Burnt Hills,,http://burnthillslaser.com/,,,http://www.burnthillslaser.com/contact-us/,,Contact Us,1,NY,12027,beauty_salon
Shear Trends,"343 Broad St, Waverly, NY 14892",Beauty salon,Waverly,,http://www.sheartrendz.com/,,,https://sheartrendz.com/contact/,,Contact,1,NY,14892,beauty_salon
John Barrett Salon,"36 E 57th St, New York, NY 10022",Beauty salon,New York,,https://johnbarrett.com/,,,https://johnbarrett.com/contact/,,Contact,1,NY,10022,beauty_salon
Salon Kazumi,"9725 S Santa Monica Blvd, Beverly Hills, CA 90210",Hair salon,Beverly Hills,,http://salonkazumi.com/,,,http://salonkazumi.com/contact,,Contact,1,CA,90210,beauty_salon
Suite Caroline,"65 Greene St, New York, NY 10012",Beauty salon,New York,,http://suitecaroline.com/,,,http://suitecaroline.com/contact,,Contact,1,NY,10012,beauty_salon
Hair Studio 242,"242 Ellicott St #3509, Batavia, NY 14020",Hair salon,Batavia,,https://aprilpaille242.wixsite.com/,,,https://aprilpaille242.wixsite.com/mysite,,CONTACT,1,NY,14020,beauty_salon
Great Kutz  WalkIn Salon,"Great Kutz, 4152 W Main Street Rd, Batavia, NY 14020",Beauty salon,Batavia,,http://www.greatkutz.com/,,,http://www.greatkutz.com/contact.html,,"
										Contact
									",1,NY,14020,beauty_salon
Cutting Shack,"1416 2nd Ave, New York, NY 10021",Beauty salon,New York,,http://cozyscutsforkids.com/,,,http://cozyscutsforkids.com/contact-us-2/,,Contact Us,1,NY,10021,beauty_salon
Becky SchottOfColor at Platinum Salon,"6 S, S Lyon St, Batavia, NY 14020",Beauty salon,Batavia,,http://www.schottofcolor.com/,,,https://www.schottofcolor.com/contact,,CONTACT,1,NY,14020,beauty_salon
Meraki Beauty,"108 W Main St, Batavia, NY 14020",Beauty salon,Batavia,,http://merakibeauty.salon/,,,https://merakibeauty.salon/contact/,,Contact,1,NY,14020,beauty_salon
Hair 2 Dye 4,"234 West Wolf Run Ext, Campbell, NY 14821",Beauty salon,Campbell,,https://hair2dye4designs.com/,,,https://hair2dye4designs.com/contact-us/,,Contact Us,1,NY,14821,beauty_salon
Morel Hair Design,"39 The Plaza, Locust Valley, NY 11560",Beauty salon,Locust Valley,,https://www.morelhairdesigns.com/,,,https://www.morelhairdesigns.com/contact,,CONTACT,1,NY,11560,beauty_salon
Impressions,"180 Birch Hill Rd, Locust Valley, NY 11560",Nail salon,Locust Valley,,http://www.impressionsnailandskincare.com/,,,https://www.impressionsnailandskincare.com,,CONTACT,1,NY,11560,beauty_salon
DNA Electrolysis and Laser Inc,"146 Birch Hill Rd, Locust Valley, NY 11560",Hair removal service,Locust Valley,,http://thednaspa.com/,,,http://thednaspa.com/contact,,Contact,1,NY,11560,beauty_salon
William J Byrne MD Botox & Dermal Fillers Exclusively,"111 South St #225, Oyster Bay, NY 11771",Facial spa,Oyster Bay,,http://williambyrne.vpweb.com/,,,http://williambyrne.vpweb.com/contact-us,,Contact Us,1,NY,11771,beauty_salon
Twist Beauty Bar  Twist Wellness Med Spa,"6310 Northern Blvd, East Norwich, NY 11732",Beauty salon,East Norwich,,https://www.twistbeautybar.co/,,,https://www.twistbeautybar.co,,contact,1,NY,11732,beauty_salon
Campbell and Campbell Salon,"493 Main St, Beacon, NY 12508",Beauty salon,Beacon,,http://www.campbellandcampbellsalon.com/,,,http://www.campbellandcampbellsalon.com/contact,,"
            Contact
          ",1,NY,12508,beauty_salon
Beacon Aesthetics,"544 Main St Ste #3, Beacon, NY 12508",Skin care clinic,Beacon,,http://beaconaesthetics.com/,,,http://beaconaesthetics.com/contact,,"
              Contact
            ",1,NY,12508,beauty_salon
Sylvia's Hair Salon,"520 West Ave, Norwalk, CT 06850",Beauty salon,Norwalk,,http://whynotsilviasalon.com/,,,http://whynotsilviasalon.com/contact/,,Contact,1,CT,06850,beauty_salon
Bedford Village Hair Design,"654 Old Post Rd, Bedford, NY 10506",Hair salon,Bedford,,http://bedfordvillagehairdesign.com/,,,http://bedfordvillagehairdesign.com/contact/,,Contact,1,NY,10506,beauty_salon
Kidstyles Salon,"701 Bedford Rd, Bedford Hills, NY 10507",Beauty salon,Bedford Hills,,http://www.kidstylessalon.com/,,,http://www.kidstylessalon.com/contact.html,,Contact,1,NY,10507,beauty_salon
Le Collage Hair Salon,"200 Main St #2, Mt Kisco, NY 10549",Beauty salon,Mt Kisco,,http://www.lecollagesalon.com/,,,https://lecollagesalon.com/contact-us/,,Contact Us,1,NY,10549,beauty_salon
Westchester Lashes  Lash Experts,"333 N Bedford Rd, Mt Kisco, NY 10549",Beauty salon,Mt Kisco,,http://westchesterlashes.com/,,,https://www.westchesterlashes.com/contact-eyelash-extensions-microblading-westchester/,,Contact,1,NY,10549,beauty_salon
Polish'D Nail Boutique,"132 Green Ln, Bedford Hills, NY 10507",Nail salon,Bedford Hills,,http://polishdnailboutique.com/,,,http://polishdnailboutique.com/contact.html,,CONTACT,1,NY,10507,beauty_salon
Indulgence Blow Dry Lounge,"69 S Moger Ave, Mt Kisco, NY 10549",Beauty salon,Mt Kisco,,http://indulgenceblowdrylounge.com/,,,http://indulgenceblowdrylounge.com/contact-info--hours.html,,"
				Contact Info & Hours
			",1,NY,10549,beauty_salon
Haydee Coiffures,"1003 Hope St, Stamford, CT 06907",Hair salon,Stamford,,http://haydeecoiffures.com/,,,http://haydeecoiffures.com/contact,," Contact Info Plus More

",1,CT,06907,beauty_salon
HairArt,"100 Diplomat Dr, Mt Kisco, NY 10549",Beauty salon,Mt Kisco,,http://www.hairart.co/,,,https://policies.google.com/privacy,,Privacy Policy,1,NY,10549,beauty_salon
Godai Spa Studio,"153 Main St, Mt Kisco, NY 10549",Beauty salon,Mt Kisco,,http://www.godaispa.com/,,,http://godaispa.com/contact-us/,,,1,NY,10549,beauty_salon
D'Alessandro Salon,"475 Main St, Armonk, NY 10504",Beauty salon,Armonk,,http://www.dalessandrosalons.com/,,,http://www.dalessandrosalons.com/appointments/,,Contact,1,NY,10504,beauty_salon
Kiss Coco's Nails Inc,"480 E Main St, Mt Kisco, NY 10549",Nail salon,Mt Kisco,,http://www.kiscocosnails.com/,,,https://www.kiscocosnails.com,,CONTACT,1,NY,10549,beauty_salon
European Wax Center,"721 Bedford Rd, Bedford Hills, NY 10507",Waxing hair removal service,Bedford Hills,,https://www.waxcenter.com/,,,https://www.waxcenter.com/pages/contact,,"
          Contact Us",1,NY,10507,beauty_salon
Hairvine Salon,"480 Main St, Armonk, NY 10504",Beauty salon,Armonk,,https://www.hairvinesalon.com/,,,https://www.hairvinesalon.com/contact,,Contact,1,NY,10504,beauty_salon
Fashion Nail,"449 Main St, Armonk, NY 10504",Nail salon,Armonk,,http://www.fashionnailarmonk.com/,,,https://www.fashionnailhair.com,,CONTACT,1,NY,10504,beauty_salon
Bellava MedAesthetics & Plastic Surgery Center,"182 Rte 117 Bypass Rd, Bedford Hills, NY 10507",Medical spa,Bedford Hills,,http://www.bellavaspa.com/,,,http://www.bellavaspa.com/contact-us/,,Contact,1,NY,10507,beauty_salon
Avenue 145,"145 Kisco Ave, Mt Kisco, NY 10549",Hair salon,Mt Kisco,"Sophisticated beauty parlor providing haircuts, coloring & extensions for women & men.",http://www.avenue145.com/,,,//avenue145.com/contact-avenue-145-mt-kisco,,Contact,1,NY,10549,beauty_salon
