name,address,type,place,description,website_url,menu_url,gift_card_website,contact_website,gift_card_txt,contact_txt,searched,state,zipcode,store_type
Carte Blanche,"61 Buffalo St, Hamburg, NY 14075",Grill,Hamburg,"Homey kitchen providing Italian comfort dishes made with local ingredients, plus creative cocktails.",http://www.carteblanchehamburg.com/,http://www.carteblanchehamburg.com/drink-menu/,http://www.carteblanchehamburg.com/gift-card,http://www.carteblanchehamburg.com/contact,"
            Gift Cards
          ","
            Contact Us
          ",1,NY,14075,restaurant
Juicy Burger Bar,"1 Buffalo St, Hamburg, NY 14075",Hamburger,Hamburg,"Comfy joint serving hefty hamburgers with grass-fed beef & unique add-ons, plus cocktails & beer.",http://www.juicyburgerbar.com/,http://www.juicyburgerbar.com/drink-menu/,http://www.juicyburgerbar.com/gift-card,http://www.juicyburgerbar.com/location,Gift Cards,Location/Contact,1,NY,14075,restaurant
Mangia,"4264 N Buffalo St, Orchard Park, NY 14127",Italian,Orchard Park,Casual restaurant with a mix of Italian standards & gourmet flatbreads offers sidewalk seating.,http://www.mangiaristorante.com/,https://mangiaristorante.com/m-lounge/,https://mangiaristorante.cardfoundry.com/giftcards.php,,Gift Cards,,1,NY,14127,restaurant
Donato's Trattoria,"1147 Pleasantville Rd, Briarcliff Manor, NY 10510",Pizza,Briarcliff Manor,,https://www.donatostrattoria.com/,http://places.singleplatform.com/donatos-trattoria/menu?ref=google,https://www.donatostrattoria.com/gift_card.html,https://www.donatostrattoria.com/contact.html,Gift Cards,CONTACT,1,NY,10510,restaurant
Good Choice Kitchen Vegan Cafe & Culinary Center,"147 Main St, Ossining, NY 10562",Vegan,Ossining,,http://goodchoicekitchen.com/,http://www.goodchoicekitchen.com/cafe,http://goodchoicekitchen.com/e-gift-cards-dining-bonds-available/,http://goodchoicekitchen.com/contact/,E-Gift Cards & Dining Bonds Available,Contact,1,NY,10562,restaurant
3 Westerly Bar and Grill,"3 Westerly Rd, Ossining, NY 10562",Grill,Ossining,"Lively waterfront spot serving American fare with twist, plus pizza & sushi in nautical-themed digs.",http://www.3westerly.com/,http://places.singleplatform.com/3-westerly-bar-and-grill/menu?ref=google,https://3westerly.instagift.com/,http://www.3westerly.com/contact/,Gift Cards,Contact,1,NY,10562,restaurant
The Owl House,"75 Marshall St, Rochester, NY 14607",New American,Rochester,"Creative, vegan-friendly American plates & craft beer served in a snug house with a bohemian vibe.",http://www.owlhouserochester.com/,http://places.singleplatform.com/the-owl-house/menu?ref=google,http://www.owlhouserochester.com/merchandise/gift-card,http://www.owlhouserochester.com/contact,purchase a gift card,"
            Contact Us
          ",1,NY,14607,restaurant
Mamasan's Noodle Caboodle Restaurant,"2800 Monroe Ave, Rochester, NY 14618",Vietnamese,Rochester,"Hearty Thai & Vietnamese noodle & rice dishes spiced to taste in a friendly, family-run eatery.",http://mamasans.com/,http://places.singleplatform.com/mamasans-restaurant/menu?ref=google,http://mamasans.com/category/gift-cards,,"
",,1,NY,14618,restaurant
Max Chophouse,"1456 Monroe Ave, Rochester, NY 14618",Chophouse restaurant,Rochester,"High-end chophouse featuring prime filets & seafood dishes in a romantic, elegant atmosphere.",http://maxrochesterny.com/,http://maxrochesterny.com/chop-menu/,http://maxrochesterny.com/purchase-a-gift-card/,http://maxrochesterny.com/contact-eastman/,GIFT CARDS,CONTACT & RESERVATIONS,1,NY,14618,restaurant
Good Luck,"50 Anderson Ave, Rochester, NY 14607",New American,Rochester,"Innovative, upscale American plates to share in an industrial yet intimate warehouse-style space.",http://www.restaurantgoodluck.com/,http://www.urbanspoon.com/cities/55-rochester/restaurants/762145-good-luck/menu?utm_source=Google&utm_medium=Local&utm_campaign=GoogleMenus,http://www.restaurantgoodluck.com/gift-cards.html,,Gift Cards,,1,NY,14607,restaurant
Benucci's,"3349 Monroe Ave, Rochester, NY 14618",Italian,Rochester,"Welcoming venue featuring eclectic Italian cooking, including pizza & pasta, plus a wine bar.",http://www.benuccis.com/,,https://www.benuccis.com/gift-cards,https://www.benuccis.com/contact-us,GIFT CARDS,CONTACT,1,NY,14618,restaurant
Grinds 122 Cafe,"122 West Ave, Brockport, NY 14420",Breakfast,Brockport,,http://grinds122cafe.com/,,https://grinds122cafe.com/gift-cards/,https://grinds122cafe.com/contact/,Gift Cards,Contact,1,NY,14420,restaurant
Underhills Crossing,"74 Pondfield Rd, Bronxville, NY 10708",New American,Bronxville,Stylish bistro with a lively bar scene offering New American fare & seasonal outdoor seating.,http://www.underhillscrossing.com/,http://underhillscrossing.com/menus/lunch-menu/,http://underhillscrossing.com/gift-cards/,http://underhillscrossing.com/contact/,GIFT CARDS,CONTACT,1,NY,10708,restaurant
Ladle of Love,"18 Palmer Ave, Bronxville, NY 10708",Restaurant,Bronxville,,https://www.ladleoflove.com/,https://www.ladleoflove.com/menu,https://www.toasttab.com/ladleoflovebronxville/giftcards,https://www.ladleoflove.com/contact-us,GIFT CARDS,CONTACT US,1,NY,10708,restaurant
The Tap House,"16 Depot Square, Tuckahoe, NY 10707",American,Tuckahoe,"Updated American pub grub plus a long list of beers & wines in a refined, laid-back setting.",http://www.thetaphouseny.com/,http://www.thetaphouseny.com/#menu-section,http://www.thetaphouseny.com/gift-cards,,Buy Gift Cards,,1,NY,10707,restaurant
Scarborough Fair Catering,"82 Kraft Ave, Bronxville, NY 10708",Takeout Restaurant,Bronxville,,http://scarboroughfaironline.com/,https://scarboroughfairny.com/pages/daily-specials,http://scarboroughfaironline.com/pages/gift-cards-temp,http://scarboroughfaironline.com/pages/contact-1,Gift Card,Contact,1,NY,10708,restaurant
Burrata Wood Fired Pizza,"425 White Plains Rd, Eastchester, NY 10709",Pizza,Eastchester,"Buzzy cafe serving gourmet, Neapolitan pizzas, inspired Italian plates & cocktails in stylish digs.",http://www.burratapizza.com/,,http://www.burratapizza.com/store/gift-cards/,http://www.burratapizza.com/contact/,Gift Cards,Contact,1,NY,10709,restaurant
Avino's Italian Table,"108 S Country Rd, Bellport, NY 11713",Italian,Bellport,"Traditional, intimate option featuring Italian classics, creative martinis & a large array of wine.",http://www.avinositaliantable.com/,http://www.avinositaliantable.com/menu/,http://www.avinositaliantable.com/gift_certificates/,http://www.avinositaliantable.com/contact/,Gift Certificates,Contact ,1,NY,11713,restaurant
Lo Porto,"85 4th St, Troy, NY 12180",Restaurant,Troy,Family-run Italian mainstay offering heaping plates of pasta & seafood along with cocktails & wine.,https://loportostroy.com/,,https://loportostroy.com/gift-cards.html,,Gift Cards,,1,NY,12180,restaurant
Moscatiello's Italian Family Restaurant,"99 N Greenbush Rd, Troy, NY 12180",Italian,Troy,Family-operated establishment prepares a vast menu of Italian standards plus Sunday brunch.,http://www.moscatiellos.com/,http://www.moscatiellos.com/,http://www.moscatiellos.com/giftcertificates.html,http://www.moscatiellos.com/contact-us.html,"


[click here]

",Contact Us,1,NY,12180,restaurant
Red Front,"136 Division St, New York, NY 10002",Italian,New York,"Chic, candlelit basement eatery serving pastas & Venetian small plates alongside Italian wines.",http://bacaronyc.com/,http://www.bacaronyc.com/menu/,http://bacaronyc.com/gift-cards,,"
            Gift Cards
          ",,1,NY,10002,restaurant
Verdile's Restaurant,"572 2nd Ave, Troy, NY 12182",Italian,Troy,"Family-owned since 1943, this eatery preps Italian favorites in wood-paneled surrounds with a bar.",http://www.verdile.com/,https://www.verdile.com/menu,http://www.verdile.com/gift-cards,,Gift Cards,,1,NY,12182,restaurant
Oliver's Restaurant,"2095 Delaware Ave, Buffalo, NY 14216",Fine Dining,Buffalo,American fare & a vast wine list is served in a sophisticated space with a circular bar & booths.,http://www.oliverscuisine.com/,https://oliverscuisine.com/,http://www.oliverscuisine.com/gift-certificates,,Purchase An Oliver's Gift Certificate,,1,NY,14216,restaurant
Hutch's,"1375 Delaware Ave, Buffalo, NY 14209",Fine Dining,Buffalo,"Fine American cuisine with global touches in an unpretentious, exposed-brick setting with a patio.",http://www.hutchsrestaurant.com/,http://www.urbanspoon.com/cities/42-buffalo/restaurants/460912-hutch-s/menu?utm_source=Google&utm_medium=Local&utm_campaign=GoogleMenus,http://www.hutchsrestaurant.com/gift-certificates.html,,"
				Gift Certificates
			","
				contact
			",1,NY,14209,restaurant
