name,address,type,place,website_url,menu_url,description,gift_card_txt,gift_card_website,contact_website,contact_txt,searched
Manchester By the Book,"27 Union St, Manchester-by-the-Sea, MA 01944",Book store,abington,http://www.manchesterbythebook.com/,,,,,/contact_us,Contact Us,1
Amazon Books,"1115 Market St, Lynnfield, MA 01940",Book store,abington,https://amzn.to/31J36fA,,,Gift Cards,/gift-cards/b/?ie=UTF8&node=2238192011&ref_=nav_cs_gc,,,1
The Concord Bookshop,"65 Main St, Concord, MA 01742",Book store,abington,http://www.concordbookshop.com/,,, ,/gift-certificate-0,/hours-and-contact,Hours and Contact,1
Barrow Book Store,"79 Main St #2, Concord, MA 01742",Book store,abington,http://barrowbookstore.weebly.com/,,,,,https://www.barrowbookstore.com/contact,Contact,1
Titcomb's Bookshop,"432 MA-6A, East Sandwich, MA 02537",Book store,abington,http://www.titcombsbookshop.com/,,,Gift Cards,/titcombs-bookshop-gift-card,/contact-us,Contact Us,1
The Silver Unicorn Bookstore,"12 Spruce St, Acton, MA 01720",Book store,abington,http://www.silverunicornbooks.com/,,,,,,,1
Andover Bookstore Inc,"74 Main St, Andover, MA 01810",Book store,abington,http://hugobookstores.com/,,,Order gift cards here!,http://hugobookstores.com/hugobooks-giftcard,/contact,Contact Us,1
Sanctum Folklorica Witch Shop,"753 &, 761 Purchase St, New Bedford, MA 02740",Gift shop,acushnet,,,,,,,,1
Rodney's Bookstore,"698 Massachusetts Ave, Cambridge, MA 02139",Used book store,acushnet,https://www.rodneysbookstore.com/,,"Sizable used bookstore with a large library, plus items such as cards, knickknacks & posters.",,,/page/contact-us,Contact Us,1
GameStop,"12 Fairhaven Commons Way, Fairhaven, MA 02719",Video game store,acushnet,https://www.gamestop.com/store/us/ma/fairhaven/6227/fairhaven-commons-gamestop?utm_source=gmblisting&utm_medium=organic,,"Chain retailer offering new & used video games, plus consoles, controllers & related gear.",,,,,1
Brookline Booksmith,"279 Harvard St, Brookline, MA 02446",Book store,acushnet,http://www.brooklinebooksmith.com/,,"Established independent bookshop offering new & used titles, plus gifts, over 2 floors.",Gift Cards,https://www.brooklinebooksmith-shop.com/gift-card-booksmith,,,1
Barnes & Noble,"82 Providence Hwy, East Walpole, MA 02032",Book store,acushnet,https://stores.barnesandnoble.com/store/2935,,"Bookseller chain stocking housebrand eReader, plus a broad selection of titles for adults & kids.",,,,,1
First Unitarian Church Thrift Shop,"71 8th St, New Bedford, MA 02740",Thrift store,acushnet,http://uunewbedford.org/,,,,,https://uunewbedford.org/?page_id=77,Contact,1
More Than Words Warehouse Bookstore,"242 E Berkeley St, Boston, MA 02118",Book store,acushnet,http://www.mtwyouth.org/,,,,,https://mtwyouth.org/what-we-do/our-team/contact/,Contact,1
Massachusetts Bay CC Bookstore,"50 Oakland St, Wellesley Hills, MA 02481",Book store,acushnet,https://www.bkstr.com/massachusettsbayccstore/home,,,,,,,1
Book Ends,"559 Main St, Winchester, MA 01890",Book store,acushnet,http://www.bookendswinchester.com/,,"Charming bookshop features a range of bestselling titles for all ages, plus frequent author events.",,,/contact,Contact Us,1
Porter Square Books,"25 White St, Cambridge, MA 02140",Book store,acushnet,http://www.portersquarebooks.com/,,"Independent bookstore featuring a large selection for kids & adults, plus a cafe & author events.",PSB Gift Card,/indiebound-gift-card,https://lp.constantcontactpages.com/su/eOMaovF,Shelf Stable,1
New England Mobile Book Fair,"241 Needham St, Newton Upper Falls, MA 02464",Book store,acushnet,http://www.nebookfair.com/,,,,,/contacts,Email Us,1
Mass Art Supply & Book Store,"625 Huntington Ave, Boston, MA 02115",Book store,acushnet,https://www.bkstr.com/massartanddesignstore/home,,Art supplies & textbooks are the focus of this college bookstore also selling apparel & gifts.,,,,,1
Papercuts JP,"60 South St, Jamaica Plain, MA 02130",Book store,acushnet,http://papercutsjp.com/,,,Gift Cards & More!,/shop,/contact,Contact,1
The Book Rack,"13 Medford St, Arlington, MA 02474",Used book store,acushnet,http://www.book-rack.com/,,Bookstore chain selling & trading a regularly changing selection of used paperbacks & hardbacks.,,,http://www.book-rack.com/contact-us/,Contact Us,1
Amazon Books,"246 Legacy Pl, Dedham, MA 02026",Book store,acushnet,https://amzn.to/35VNKYJ,,,Gift Cards,/gift-cards/b/?ie=UTF8&node=2238192011&ref_=nav_cs_gc,,,1
More Than Words Books,"56 Felton St, Waltham, MA 02453",Book store,acushnet,http://www.mtwyouth.org/,,,,,https://mtwyouth.org/what-we-do/our-team/contact/,Contact,1
Frugal Bookstore,"57 Warren St, Roxbury, MA 02119",Book store,acushnet,http://frugalbookstore.net/,,,,,/pages/contact-us,"
            Contact Us
          ",1
Quaboag Book Shop,"80 W Main St, West Brookfield, MA 01585",Used book store,acushnet,,,,,,,,1
Boston College Bookstore,"140 Commonwealth Avenue, Chestnut Hill, MA 02467",Book store,acushnet,https://www.bkstr.com/bostoncollegestore/home,,"Campus bookstore chain offering new, used & digital textbooks, plus school-branded merchandise.",,,,,1
Morning Star Bookstores ,"421 Washington St, Auburn, MA 01501",Christian book store,acushnet,https://www.morningstarbookstore.com/auburn,,,PURCHASE A GIFT CERTIFICATE,/shop,/auburn#ContactForm,"  

Send Message
",1
Morning Star Bookstores ,"246 Memorial Ave, West Springfield, MA 01089",Christian book store,acushnet,https://www.morningstarbookstore.com/west-springfield,,,PURCHASE A GIFT CERTIFICATE,/shop,/west-springfield#ContactForm,"  

Send Message
",1
Toadstool Bookshop,"Somerset Plaza, 375 Amherst St #101A, Nashua, NH 03063",Book store,ashburnham,http://www.toadbooks.com/,,,Gift Cards,/gift-cards,http://visitor.constantcontact.com/manage/optin?v=001ytzJgXCdPi4ctQ_h0ck_gAl1PaWwYzU7,here,1
Gardner Game Knights,"44 Main St, Gardner, MA 01440",Game store,ashburnham,http://gardnergameknights.com/,,,,,/pages/contact-us,"
Contact Us
",1
Gibson's Bookstore,"45 S Main St, Concord, NH 03301",Book store,ashburnham,http://www.gibsonsbookstore.com/,,,Gifts and gift cards,/gifts,/about-us,Contact,1
The Toadstool Bookshop,"12 Emerald St, Keene, NH 03431",Book store,ashburnham,http://www.toadbooks.com/,,,Gift Cards,/gift-cards,http://visitor.constantcontact.com/manage/optin?v=001ytzJgXCdPi4ctQ_h0ck_gAl1PaWwYzU7,here,1
Salvation Army Thrift Store,,Thrift store,ashburnham,,,,,,,,1
The Salvation Army Family Store & Donation Center,"8 Union St, Gardner, MA 01440",Thrift store,ashburnham,https://satruck.org/,,,,,#,Contact,1
GameStop,"376 Timpany Blvd, Gardner, MA 01440",Video game store,ashburnham,https://www.gamestop.com/store/us/ma/gardner/3725/timpany-plaza-gamestop?utm_source=gmblisting&utm_medium=organic,,"Chain retailer offering new & used video games, plus consoles, controllers & related gear.",,,,,1
Savers,"490 Lincoln St, Worcester, MA 01605",Thrift store,ashburnham,https://stores.savers.com/ma/worcester/savers-thrift-store-1161.html,,"Thrift store chain offering secondhand clothing, footwear, furniture, books & household items.",Gift Cards,https://www.savers.com/shop/gift-cards,,,1
The Vermont Book Shop,"38 Main St, Middlebury, VT 05753",Book store,ashburnham,http://vermontbookshop.com/,,,Gift Cards,/gift-cards,http://visitor.r20.constantcontact.com/d.jsp?llr=v5vucfcab&p=oi&m=1101829658581&sit=5ehkiovcb&f=bd0c89f6-581b-4dca-ab70-6adc102776a4,Stay Connected! Subscribe to our newsletter.,1
The Salvation Army Thrift Store Fitchburg MA,"1422 Water St, Fitchburg, MA 01420",Thrift store,ashburnham,https://satruck.org/,,,,,#,Contact,1
The Paper Store,"90 Watertower Pl, Leominster, MA 01453",Gift shop,ashburnham,https://locations.thepaperstore.com/leominster-90-water-tower-pl-01453-2247,,"Retail chain specializing in greeting cards, gift wrap, ornaments & gifts for all occasions.",,,https://thepaperstore.freshdesk.com/support/tickets/new,Contact Us,1
The Otto Bookstore,"107 W 4th St, Williamsport, PA 17701",Book store,ashburnham,https://www.ottobookstore.com/,,,Gifts & Gift Cards,/gift-certificate,/hours-contact-information,Contact Us,1
Belmont Books,"79 Leonard St, Belmont, MA 02478",Book store,ashland,http://www.belmontbooks.com/,,,Gift Cards,/gift-cards-0,/contact-us,Contact Us,1
Brattle Book Shop,"9 West St, Boston, MA 02111",Book store,ashland,http://www.brattlebookshop.com/,,"Enduring shop with 3 stories of used books & magazines, including rare 1st editions.",Gift Certificates,/gift-certificate,/contact-us,Contact Us,1
Savers,"222A E Main St, Marlborough, MA 01752",Thrift store,ashland,https://stores.savers.com/ma/marlborough/savers-thrift-store-1215.html,,"Thrift store chain offering secondhand clothing, footwear, furniture, books & household items.",Gift Cards,https://www.savers.com/shop/gift-cards,,,1
Sister Thrift,"1251 Worcester Rd, Framingham, MA 01701",Thrift store,ashland,http://sisterthrift.com/,,,,,http://sisterthrift.com/contact/,Contact,1
American Girl Consignment,"95 Washington St, Holliston, MA 01746",Toy store,ashland,http://www.americangirlconsignment.com/,,,,,http://americangirlconsignment.com/contact/,Contact,1
New England Scout Shop  Boy Scouts of America,"23 Turnpike Rd, Southborough, MA 01772",Gift shop,ashland,http://www.facebook.com/newenglandscoutshop,,,,,#,Contact New England Scout Shop on Messenger,1
Learning Express,"1245 Worcester St, Natick, MA 01760",Toy store,ashland,http://www.learningexpress.com/store/natick/,,Retail toy chain stocking playthings & games with a focus on education & creativity.,"
 Gift Cards
",https://learningexpress.com/shop-online/gift-cards/,https://learningexpress.com/contact-us-2/,Contact Us,1
The Paper Store,"1 Worcester Rd Ste 19, Framingham, MA 01701",Gift shop,ashland,https://locations.thepaperstore.com/framingham-1-worcester-rd-ste-19-01701-5359,,"Retail chain specializing in greeting cards, gift wrap, ornaments & gifts for all occasions.",,,https://thepaperstore.freshdesk.com/support/tickets/new,Contact Us,1
Edible Arrangements,"119 Waverly Street, MA-135, Framingham, MA 01702",Gift shop,ashland,https://www.ediblearrangements.com/stores/119-waverly-street-framingham-ma-01702,,Chain selling clever arrangements & gift baskets made up of gourmet fresh & chocolate-dipped fruit.,,,javascript:void(0);,Contact Us,1
Gifting Well,,Gift shop,ashland,,,,,,,,1
Habitat for Humanity MetroWestGreater Worcester ReStore,"640 Lincoln St, Worcester, MA 01605",Thrift store,ashland,https://www.habitatmwgw.org/restore,,,,,,,1
American University Campus Store,"4400 Massachusetts Ave NW, Washington, DC 20016",Book store,ashland,https://www.bkstr.com/americanstore/home,,"On-campus store selling school supplies, apparel, gifts, electronics & books.",,,,,1
Hooked On Books Inc,"89 Hayden Rowe St, Hopkinton, MA 01748",book_stores,ashland,http://www.hoorayforbooks.com/,,,,,,,1
Ashland Books,,Used book store,ashland,,,,,,,,1
Jesse Stuart Foundation Bookstore,,Book store,ashland,,,,,,,,1
KCTCS BOOKSTOREASHLAND COMMUNITY AND TECHNICAL COLLEGE,,Book store,ashland,,,,,,,,1
Tree House Books,,Book store,ashland,,,,,,,,1
Spinster Books,,Book store,ashland,,,,,,,,1
Bloomsbury Books,,Book store,ashland,,,,,,,,1
Shield Of Faith Christian Bookstore,,Christian book store,ashland,,,,,,,,1
Ashland University Main Campus Store,"401 College Ave, Ashland, OH 44805",Book store,ashland,http://www.ashlandbookstore.com/storehours,,,,,http://www.ashlandbookstore.com/contact.aspx,Fundraising Opportunities,1
Book Exchange,,Used book store,ashland,,,,,,,,1
Soundpeace,,Book store,ashland,,,,,,,,1
Black Kat Book Exchange,"1110 Pollard Rd, Ashland, KY 41101",Used book store,ashland,http://facebook.com/blackkatbookexchange,,,,,,,1
Rhode Island College Bookstore,"600 Mt Pleasant Ave, Providence, RI 02911",Book store,attleboro,http://ric.bncollege.com/,,,,,/webapp/wcs/stores/servlet/BNCBLocationAndContactView?catalogId=10001&langId=-1&storeId=88366,Contact Us,1
Paperback Junction,"619 Washington St, South Easton, MA 02375",Book store,attleboro,,,,,,,,1
Riffraff bookstore and bar,"60 Valley St #107A, Providence, RI 02909",Book store,attleboro,http://www.riffraffpvd.com/,,"Cozy bookstore offering rare titles, events & free Wi-Fi, with a bar for espresso, beer & cocktails.","
            Gift Cards
          ",/gift-cards,/contact,"
            Contact
          ",1
Goodwill South Attleboro MA,"115 Washington St, South Attleboro, MA 02703",Thrift store,attleboro,https://goodwill-south-attleboro-ma-gwsne.business.site/,,"Long-standing nonprofit chain with a range of pre-owned clothing, furniture, housewares & more.",,,,Contact,1
Newbury Comics,"Providence Place Mall, 74 Providence Pl, Providence, RI 02903",Comic book store,attleboro,http://www.newburycomics.com/,,"Source for music, movies, comics & other pop culture goods, with an emphasis on independent artists.",Store Gift Cards,/collections/gift-card,/pages/contact-us/,"              
              Contact Us
            ",1
Symposium Books,"240 Westminster St, Providence, RI 02903",Book store,attleboro,http://www.symposiumbooks.com/,,,"
              GIFT CARDS
            ",/collections/symposium-books-gift-cards,/pages/events,"
                    EVENTS | CONTACT
                  ",1
M & S Rare Books Inc,"245 Waterman St # 303, Providence, RI 02906",Used book store,attleboro,,,,,,,,1
Paper Nautilus,"19 S Angell St, Providence, RI 02906",Used book store,attleboro,http://www.papernautilusbooks.com/,,,,,,,1
Twenty Stories,"107 Ives St, Providence, RI 02906",Book store,attleboro,http://twentystoriesla.com/,,,,,/contact,"
                Contact
              ",1
risdstore,"30 N Main St, Providence, RI 02903",Book store,attleboro,http://risdstore.com/,,,,,,,1
Christian Science Reading Room,"136 Westminster St, Providence, RI 02903",Christian book store,attleboro,http://www.christianscience.com/find-us/visit-the-mother-church/the-mother-church-reading-room,,,,,/find-us,Find us,1
Bryant University Bookstore,"1150 Douglas Pike, Smithfield, RI 02917",Book store,attleboro,https://www.bkstr.com/bryantstore/home,,,,,,,1
Johnson & Wales University Downcity Bookstore,"30 Chestnut St, Providence, RI 02903",Book store,attleboro,https://www.bkstr.com/johnsonwalesstore/home,,,,,,,1
StoryBook Dolls,"36 Romoli Ave, South Attleboro, MA 02703",Gift shop,attleboro,http://storybookdoll.com/,,,,,https://www.storybookdoll.com/contact,Contact,1
Stages Of Freedom,"10 Westminster St, Providence, RI 02903",Book store,attleboro,http://stagesoffreedom.org/,,"Art object, book & gift sales support the cause of swimming programs for African American youth.",,,,,1
Libby,"1256 Massachusetts Ave, Cambridge, MA 02138",Used book store,attleboro,http://harvard.com/,,"Independent bookshop offering new & used titles, plus Harvard University gifts, since 1932.",Purchase Gift Cards & Codes,http://www.harvard.com/gift_cards_goods/gift_cards/,http://www.harvard.com/about/contacts/,(617) 661-1515,1
I Wanna Be A,"100 E Washington St, North Attleborough, MA 02760",Childrens book store,attleboro,https://www.morningstarbookstore.com/north-attleboro,,,PURCHASE A GIFT CERTIFICATE,/shop,/north-attleboro#ContactForm,"  

Send Message
",1
Robert P Davis & Gadshill,"245 Waterman St # 400B, Providence, RI 02906",Book store,attleboro,,,,,,,,1
Go Calendars Toys & Games,"999 S. Washington St. Space #E209, North Attleborough, MA 02760",Book store,attleboro,http://www.goretailgroup.com/,,,,,http://app.bronto.com/public/webform/render_form/b4dm9zrosim7vd277m2zu3hemk0p6/644b6194dc9a45287a2b19648e5b017e/addcontact,Subscribe Now!,1
Lovecraft Arts & Sciences,"65 Weybosset St, Providence, RI 02903",Book store,attleboro,http://weirdprovidence.org/,,,,,/contact.html,"
				Contact
			",1
Go Calendars Toys & Games,"1 Premium, Outlet Blvd STE 0370, Wrentham, MA 02093",Book store,attleboro,http://www.goretailgroup.com/,,,,,http://app.bronto.com/public/webform/render_form/b4dm9zrosim7vd277m2zu3hemk0p6/644b6194dc9a45287a2b19648e5b017e/addcontact,Subscribe Now!,1
Storybook Cove,"775 Washington St #2, Hanover, MA 02339",Book store,attleboro,https://www.storybookcove.com/,,,,/gift-cards,,,1
Resource Books,,Book store,avon,,,,,,,,1
Women of Wisdom,"118 Washington St, North Easton, MA 02356",Gift shop,avon,https://www.womenofwisdominc.com/,,,,,contact.html,Contact,1
Books By the Sea,"1600 Falmouth Rd #19, Centerville, MA 02632",Book store,avon,http://www.booksbythesea.net/,,,"
 ",https://www.booksbythesea.net/product/gift-card/,https://www.booksbythesea.net/contact/,Contact,1
The Library Loft,"1085 Park St, Palmer, MA 01069",Used book store,avon,http://www.palmer.lib.ma.us/loft/lofthours.html,,,,,,,1
Jack Sheedy,,Book store,avon,http://jacksheedy.com/,,,,,,,1
Barnes & Noble,,Book store,avon,,,,,,,,1
KDgospel Magazine,,Magazine store,avon,,,,,,,,1
Heroes & Hitters,"1839 Silas Deane Hwy, Rocky Hill, CT 06067",Comic book store,avon,http://www.facebook.com/heroescomics,,,,,,,1
Trading Post Music,"233 Albany Turnpike, Canton, CT 06019",Book store,avon,http://www.tradingpostct.com/,,,,,https://www.tradingpostct.com/index.php/contacts,Contact Us ,1
Half Price Books,"9867 E US Hwy 36, Avon, IN 46123",Book store,avon,https://www.hpb.com/100,,Family-owned chain that buys & sells secondhand books as well as movies & music in various formats.,,,,,1
Buxton Village Books,"47918 NC-12, Buxton, NC 27920",Book store,avon,http://www.buxtonvillagebooks.com/,,,Gift Certificates,/buxton-village-books-gift-certificate,/contact,contact,1
Half Price Books,"4687 Great Northern Blvd, North Olmsted, OH 44070",Book store,avon,https://www.hpb.com/077,,Family-owned chain that buys & sells secondhand books as well as movies & music in various formats.,,,,,1
Goodwill Central Coast Bookstore,"815 Soquel Ave, Santa Cruz, CA 95062",Book store,avon,http://ccgoodwill.org/,,"Long-standing nonprofit chain with a range of pre-owned clothing, furniture, housewares & more.",,,https://www.ccgoodwill.org/about/contact-us/,Contact Us,1
Once Upon A Child Newark,"39644 Cedar Blvd, Newark, CA 94560",Book store,avon,http://onceuponachildnewark.com/,,"Chain operation that buys & sells gently used items for children, including clothes, shoes & toys.",,,,,1
Robert P Davis & Gadshill,"245 Waterman St # 400B, Providence, RI 02906",Book store,bedford,,,,,,,,1
Kay's Hallmark Shop,"Oakdale Mall, 1900 Main St Ste 5, Tewksbury, MA 01876",Greeting card shop,bedford,,,"Retail chain specializing in greeting cards, gift wrap, ornaments & gifts for all occasions.",,,,,1
Crafty Yankee,"1838 Massachusetts Ave, Lexington, MA 02420",Gift shop,bedford,http://www.craftyyankee.com/,,,,https://www.shopcraftyyankee.com/collections/gift-card/products/gift-cards,http://visitor.r20.constantcontact.com/d.jsp?llr=hcpepxn6&p=oi&m=1011178683463&sit=tjqfnzc4&f=9b837e0e-8134-4077-b1a7-f519aa822e34,,1
Knights of the Comic,,Comic book store,bedford,,,,,,,,1
Blast From The Past,"315 Main St, Falmouth, MA 02540",Gift shop,bedford,http://www.blastfromthepastma.com/,,,,,CONTACT%20US.htm,,1
Catch a Falling Star,"7 Depot Square, Lexington, MA 02420",Toy store,bedford,,,,,,,,1
Twice Told Tales,"2145 Broad St, Cranston, RI 02905",Used book store,bedford,http://www.twicetoldtalesri.com/,,,,,ContactUs.html,Contact Us â¢ Find Us,1
Savers,,Thrift store,bedford,,,,,,,,1
Savers,"9 Plaistow Rd Unit 9-A, Plaistow, NH 03865",Thrift store,bedford,https://stores.savers.com/nh/plaistow/savers-thrift-store-1219.html,,"Thrift store chain offering secondhand clothing, footwear, furniture, books & household items.",Gift Cards,https://www.savers.com/shop/gift-cards,,,1
Ams Book Keeping,,Book store,berkley,,,,,,,,1
The Children's Book Garden,"11310 Manklin Creek Rd #4, Berlin, MD 21811",Book store,berlin,http://www.bookandtoygarden.com/,,,,,https://www.bookandtoygarden.com/contact,Contact Us,1
Titcomb's Bookshop,"432 MA-6A, East Sandwich, MA 02537",Book store,berlin,http://www.titcombsbookshop.com/,,,Gift Cards,/titcombs-bookshop-gift-card,/contact-us,Contact Us,1
Brick & Mortar Books,"7430 164th Ave NE suite B105, Redmond, WA 98052",Book store,berlin,http://www.brickandmortarbooks.com/,,,,,,,1
Indy Reads Books,"911 Massachusetts Ave, Indianapolis, IN 46202",Book store,berlin,http://indyreadsbooks.org/,,,Purchase A Gift Card,https://squareup.com/gift/BS1XZ1CKCMFHT/order,http://www.indyreadsbooks.org/contact/,CONTACT,1
The Greyhound  An Indie Bookstore,,Book store,berlin,,,,,,,,1
GotBooks,,Book store,berlin,,,,,,,,1
Oliver Poons Children's Company,,Childrens book store,berlin,https://oliverpoons.com/,,,,,https://oliverpoons.com/contact/,Contact Us,1
Indigospirit  Cascade Shops,"317 Banff Ave, Banff, AB T1L 1C1, Canada",Book store,berlin,http://www.chapters.indigo.ca/home/storelocator/storeDetails/402/,,,gift card balance,https://www.chapters.indigo.ca/en-ca/check-gift-card-balance/,https://help.indigo.ca/app/ask,Contact Us,1
Sherman's Maine Coast Book Shop Damariscotta,"158 Main St, Damariscotta, ME 04543",Book store,berlin,http://www.shermans.com/,,,Gift Cards,/gift-card-choices,/store-hours-and-contacts,Contact Us,1
Argosy Book Store,"116 E 59th St, New York, NY 10022",Book store,berlin,http://www.argosybooks.com/,,Six-story bookstore stocking an enormous array of antiquarian and out-of-print volumes since 1925.,"
Explore >
",/gift-certificates.php,https://www.argosybooks.com/contact.php,Contact Us,1
Kolas Christian Bookstore,"2635A Highway Ave, Highland, IN 46322",Book store,berlin,http://www.kolasbookstore.com/,,,Gift Certificates,http://www.kolasbookstore.com/GC_Splash.asp,http://www.kolasbookstore.com//ContactUsForm.asp,Customer Service,1
Astronomy Books,"134 Main St, Greenfield, MA 01301",Book store,bernardston,,,,,,,,1
Boomerangs Jamaica Plain,"716 Centre St, Jamaica Plain, MA 02130",Thrift store,boston,http://www.shopboomerangs.org/,,Secondhand clothing & furniture shop with proceeds going toward AIDS treatment & prevention.,,,/donations/,  Donate,1
Polly Becker illustration,"258 Shawmut Ave #5, Boston, MA 02118",Magazine store,boston,http://www.pollybecker.com/,,,,,/about,Contact & About,1
Blackstone's of Beacon Hill,"46 Charles St, Boston, MA 02114",Gift shop,boston,http://www.blackstonesbeaconhill.com/,,"Eclectic haunt offering a wide & whimsical array of collectible figurines, home decor & more.",,,/pages/contact-us-1,Contact Us,1
The Book Oasis,"311 Main St, Stoneham, MA 02180",Used book store,boston,http://www.thebookoasis.com/,,,Buy an E-Gift card,https://squareup.com/gift/DV4GJXPZ8REJJ/order,tel:7814380077,(781) 438-0077,1
The Outer Limits,"437 Moody St, Waltham, MA 02453",Comic book store,boston,http://www.eouterlimits.com/,,,,,,,1
Tres Gatos,"470 Centre St, Jamaica Plain, MA 02130",Book store,boston,http://tresgatosjp.com/,http://places.singleplatform.com/tres-gatos/menu?ref=google,"Cozy, colorful Spanish tapas restaurant & wine bar with a tiny shop in back selling books & music.",BUY A GIFT CARD,https://www.toasttab.com/tres-gatos/giftcards,/contact,Contact us,1
Matthew,"90 Canal St, Boston, MA 02114",Book store,boston,,,,,,,,1
Business Coop,"Spangler Center, Basement Floor, Batten Way, Boston, MA 02163",Gift shop,boston,http://store.thecoop.com/,,,,,/contact-us/,Contact Us,1
Mockingbird Baby & Kids,"219 Main St, Charlestown, MA 02129",Childrens store,boston,http://mockingbirdbabyandkids.com/,,,"




GIFT CARDS
Let them choose that special something

",https://mockingbirdstore.com/products/gift-card?_pos=1&_sid=9e2af96b4&_ss=r,/pages/contact,Our Store,1
The Boston Shaker,"69 Holland St, Somerville, MA 02144",Book store,boston,http://www.thebostonshaker.com/,,This smart shop featuring a range of cocktail-making supplies & books also offers mixology classes.,,,https://www.thebostonshaker.com/about/contact/,Contact,1
Pandemonium Books & Games,"4 Pleasant St, Cambridge, MA 02139",Game store,boston,http://www.pandemoniumbooks.com/,,"Book & game shop focusing on the science fiction, horror & fantasy genres, plus frequent events.",,,tel:617-547-3721,"


Shape
Created with Sketch.








",1
Harry Potter Shop,"272 Newbury St, Boston, MA 02116",Gift shop,boston,,,,,,,,1
Massachusetts Bay CC Bookstore,"19 Flagg Dr, Framingham, MA 01702",Book store,boston,http://www.efollett.com/,,,,,,,1
