name,address,type,place,description,website_url,menu_url,gift_card_website,contact_website,gift_card_txt,contact_txt,searched
Wendy's,"115 Powder Mill Rd, Maynard, MA 01754",Fast Food,acton,Fast-food burger chain serving sides such as chili & baked potatoes.,https://locations.wendys.com/united-states/ma/maynard/115-powder-mill-road?utm_source=Yext&utm_medium=Google_My_Business&utm_campaign=Local_Search,https://menu.wendys.com/en_US/categories/?utm_source=Yext&utm_medium=Google_My_Business&utm_campaign=Local_Search,http://www.wendysgiftcards.com/#/home,https://www.wendys.com/contact-us,gift card portal.,Contact page,1
Dunkin',"212 Main St, Acton, MA 01720",Coffee shop,acton,"Long-running chain serving signature donuts, breakfast sandwiches & a variety of coffee drinks.",https://smart.link/abu8tr12sc1y6?utm_source=google&utm_medium=local&utm_campaign=gmbwebsiteorder&utm_content=342899,https://www.dunkindonuts.com/en/food-drinks?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=342899,/en/dd-cards,/en/about/contact-us/faqs,"
DD CARD
Gift Cards, Register Card & Add Value
>
","
                            Contact Us
                        ",1
Dunkin',"182 Great Rd, Acton, MA 01720",Coffee shop,acton,"Long-running chain serving signature donuts, breakfast sandwiches & a variety of coffee drinks.",https://smart.link/abu8tr12sc1y6?utm_source=google&utm_medium=local&utm_campaign=gmbwebsiteorder&utm_content=337616,https://www.dunkindonuts.com/en/food-drinks?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=337616,/en/dd-cards,/en/about/contact-us/faqs,"
DD CARD
Gift Cards, Register Card & Add Value
>
","
                            Contact Us
                        ",1
Rebelo's Cafe & Ice Cream,"1402 Acushnet Ave, New Bedford, MA 02746",Breakfast,acushnet,,,,,,,,1
Four Corners Restaurant,"483 Ashley Blvd, New Bedford, MA 02745",Breakfast,acushnet,,,,,,,,1
The Phoenix Restaurant,"140 Huttleston Ave, Fairhaven, MA 02719",Breakfast,acushnet,,http://www.phoenixfairhaven.com/,http://www.phoenixfairhaven.com/breakfast-menu.html,,,,,1
Fathoms Bar & Grille,"255 Popes Island, New Bedford, MA 02740",Seafood,acushnet,"Fresh seafood, cocktails & live music nights in a waterfront hangout with a boat dock for customers.",http://www.fathomsbarandgrille.com/,https://www.fathomsbarandgrille.com/menu/,https://www.fathomsbarandgrille.com/gift-cards/,https://www.fathomsbarandgrille.com/contact/,Gift Cards,Contact Us,1
Ice House Bar & Grill,"136 Huttleston Ave, Fairhaven, MA 02719",Grill,acushnet,"Casual haunt featuring a rectangular bar, comfort food, big-screen TVs for sports & a seasonal deck.",http://www.icehousebargrill.com/,http://www.icehousebarangrill.com/our-menus,https://www.toasttab.com/ice-house-bar-grill/giftcards,https://icehousebargrill.com/contact/,Buy a Gift Card,Contact Us,1
The Nephew's,"2 Crossroad Dr, East Freetown, MA 02717",Italian,acushnet,"Relaxed eatery with a bar & a neighborhood vibe serving pizza & pasta, as well as seafood & steaks.",http://www.thenephewsrestaurant.com/thenephewsrestaurant/,http://places.singleplatform.com/the-nephews/menu?ref=google,,https://www.thenephewsrestaurant.com/thenephewsrestaurant/contact-us/,,Contact Us,1
Mike's Restaurant,"390 Huttleston Ave, Fairhaven, MA 02719",Italian,acushnet,"Family-friendly institution serving up a large menu of Italian fare, steaks & New England seafood.",http://www.mikesfairhaven.com/,http://www.mikesfairhaven.com/mike-s-menu,,/contact-us,," Contact Us

",1
Frontera Grill Mexican Restaurant,"214 Huttleston Ave, Fairhaven, MA 02719",Mexican,acushnet,"Colorful cantina fixing up tacos, fajitas & other Mexican bites, plus fruit-flavored margaritas.",http://fronteragrillfairhaven.com/,,,https://fronteragrillfairhaven.com/contact-us/,,Contact Us,1
Courtyard Restaurant,"270 Huttleston Ave, Fairhaven, MA 02719",Breakfast,acushnet,,https://m.facebook.com/Courtyard-Restaurant-181953875184404/,,,,,,1
Margarets Restaurant,"16 Main St, Fairhaven, MA 02719",Seafood,acushnet,Humble go-to in a wooden-shingle house providing popular breakfast & homestyle seafood dishes.,https://margarets-restaurant.business.site/,,,,,Contact,1
Taco Bell,"85 Coggeshall St, New Bedford, MA 02746",Fast Food,acushnet,"Fast-food chain serving Mexican-inspired fare such as tacos, quesadillas & nachos.",https://locations.tacobell.com/ma/new-bedford/85-coggeshall-st.html?utm_source=yext&utm_campaign=googlelistings&utm_medium=referral&utm_term=028776&utm_content=website,https://www.tacobell.com/food?store=028776&utm_source=yext&utm_campaign=googlelistings&utm_medium=referral&utm_term=028776&utm_content=menu,https://www.tacobell.com/gift-cards,https://www.tacobell.com/contact-us,Gift Cards,Contact Us,1
Lorenzo's Bakery,"1533 Acushnet Ave, New Bedford, MA 02746",Bakery,acushnet,,,http://lorenzosbakerynb.com/?page_id=15260,,,,,1
168 Sushi & Kitchen,"8 Sconticut Neck Rd, Fairhaven, MA 02719",Sushi,acushnet,,https://168sushikitchentogo.com/,https://168sushikitchentogo.com/,,#contact,,Contact Us,1
Palace Pizza & More,"587 Tarkiln Hill Rd, New Bedford, MA 02745",Pizza,acushnet,The big menu at this low-key hangout includes pizzas made with from-scratch dough & many sandwiches.,http://www.palacepizzaandmore.com/,http://places.singleplatform.com/palace-pizza-and-more-2/menu?ref=google,,contact-us.html,,Contact Us,1
Golden Star Restaurant,"500 Kings Hwy, New Bedford, MA 02745",Chinese,acushnet,,,http://places.singleplatform.com/golden-star-chinese-restaurant-10/menu?ref=google,,http://www.singleplatform.com/menu-lp?ref=google&sp_source=publisher&sp_campaign=google&sp_channel=viral,,,1
Elisabeth's,"1 Middle St, Fairhaven, MA 02719",Seafood,acushnet,,https://elisabeths.business.site/,,,,,Contact,1
Riccardi's Restaurant,"38 Sconticut Neck Rd, Fairhaven, MA 02719",Italian,acushnet,"Old-fashioned eatery serving hearty Italian-American staples, plus thin-crust pizza & subs.",http://www.riccardis.com/,,,,,,1
Healthy Bites Meal Prep,"804 Belleville Ave, New Bedford, MA 02745",Health Food,acushnet,,http://www.healthybitesmealprep.com/,,,https://www.healthybitesmealprep.com/contact/,,Contact,1
The Symposium Family Dining,"851 Mt Pleasant St, New Bedford, MA 02745",Familyfriendly,acushnet,,,,,,,,1
Scramblers Breakfast & Bagel,"2 Sconticut Neck Rd, Fairhaven, MA 02719",Breakfast,acushnet,,http://scramblersbagels.jimdo.com/,,,,,,1
Sweet Ginger Asian Cuisine & Lounge,"181 Huttleston Ave, Fairhaven, MA 02719",Chinese,acushnet,Chinese-inspired cooking & American classics offered in a casual bistro with contemporary decor.,http://www.sweetgingerrestaurant.com/,http://www.sweetgingerrestaurant.com/appetizers.html#,,contact.html,,Contacts,1
Little Caesars Pizza,"81 Coggeshall St, New Bedford, MA 02740",Pizza,acushnet,"Carry-out chain featuring chicken wings, signature breadsticks & pizza tossed from housemade dough.",https://littlecaesars.com/en-us/store/10658?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=10658,https://order.littlecaesars.com/en-US/stores/18130003/menu,,,,,1
Pizza Express,"161 S Main St, Acushnet, MA 02743",Pizza,acushnet,,http://www.jeffreysfhop.com/,,,contact/index.html,,Contact,1
La Candela,"811 County St, New Bedford, MA 02740",Dominican,acushnet,,https://la-candela-dominican-restaurant.negocio.site/?utm_source=gmb&utm_medium=referral,,,,,Contacto,1
Tropical Smoothie Cafe,"606 Tarkiln Hill Rd, New Bedford, MA 02745",Restaurant,acushnet,"Casual, health-conscious chain cafe featuring custom smoothies, sandwiches & wraps.",http://www.tropicalsmoothiecafe.com/,https://www.tropicalsmoothiecafe.com/menu/,/gift-cards/,https://service.tropicalsmoothiecafe.com/ContactUs/?AuthKey=B263C5882%5C2%5CAAAAEADpy%5C15%5CjknhG%5C2%5Cp81auduVGvf1t%5C2%5CLPs0od%5C15%5CM%5CP20,GIFT CARDS,Contact,1
Dunkin',"1169 Braley Rd, New Bedford, MA 02745",Coffee shop,acushnet,"Long-running chain serving signature donuts, breakfast sandwiches & a variety of coffee drinks.",https://smart.link/abu8tr12sc1y6?utm_source=google&utm_medium=local&utm_campaign=gmbwebsiteorder&utm_content=345350,https://www.dunkindonuts.com/en/food-drinks?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=345350,/en/dd-cards,/en/about/contact-us/faqs,"
DD CARD
Gift Cards, Register Card & Add Value
>
","
                            Contact Us
                        ",1
China Wok Chinese Restaurant,"1 Chace Rd, East Freetown, MA 02717",Chinese,acushnet,,http://chinawokfreetownma.com/,http://chinawokfreetownma.com/,,,,,1
Popeyes Louisiana Kitchen,"107 Coggeshall St, New Bedford, MA 02746",Chicken,acushnet,"Louisiana-accented fast-food chain known for its spicy fried chicken, biscuits & sides.",https://www.popeyes.com/store-locator/store/restaurant_86434,http://places.singleplatform.com/popeyes-2219/menu?ref=google,,,,,1
The Airport Grille,"1569 Airport Road, New Bedford, MA 02746",Restaurant,acushnet,Upscale American bistro offering steaks & seafood in an architectural space with tarmac views.,http://www.theairportgrille.com/,https://www.theairportgrille.com/menu,,https://www.theairportgrille.com/contact,,Contact,1
Jake's Diner,"102 Alden Rd, Fairhaven, MA 02719",Diner,acushnet,,,,,,,,1
Sivalai Thai Cuisine,"130 Sconticut Neck Rd, Fairhaven, MA 02719",Thai,acushnet,,https://sivalaithaifairhaven.com/,http://places.singleplatform.com/sivalai-thai-cuisine/menu?ref=google,,,,,1
99 Restaurants,"34 Sconticut Neck Rd, Fairhaven, MA 02719",Restaurant,acushnet,"Kid-friendly pub chain for classic American fare like burgers, wings & salads.",http://www.99restaurants.com/,https://www.99restaurants.com/menu,/gift-cards,/contact-us,Gift Cards,Contact Us,1
Mezze Bistro  Bar,"777 Cold Spring Rd Route 7, Williamstown, MA 01267",American,adams,"Quaint, refined eatery for locally sourced American plates, craft cocktails & boutique wines.",https://www.mezzerestaurant.com/,https://www.mezzerestaurant.com/menus/,https://swipeit.com/product/1548/mezze-bistro--bar,/contact/,Gift Cards,Contact,1
Grille,"77 Summer St # 4, Adams, MA 01220",Bar,adams,,,,,,,,1
Mill On the Floss,"342 Route U.S. 7, New Ashford, MA 01237",Restaurant,adams,"Enduring, cozy French eatery in an 18th-century farmhouse for country fare with local ingredients.",http://www.millonthefloss.com/,http://www.millonthefloss.com/menu/,,http://www.millonthefloss.com/contact/,,Contact,1
McDonald's,"17 Union St, North Adams, MA 01247",Fast Food,adams,"Classic, long-running fast-food chain known for its burgers, fries & shakes.",https://www.mcdonalds.com/us/en-us/location/MA/NORTH-ADAMS/17-27-UNIONEAGLE-ST/1147.html?cid=RF:YXT:GMB::Clicks,https://www.mcdonalds.com/us/en-us/full-menu.html?cid=RF:YXT_LS:SI::MGBM,,/us/en-us/contact-us.html,,Contact Us,1
Burger King,"74 American Legion Dr, North Adams, MA 01247",Fast Food,adams,"Well-known fast-food chain serving grilled burgers, fries & shakes, plus breakfast.",https://burgerking.com/store-locator/store/restaurant_2995,http://www.bk.com/menu,,,,,1
Capitol Restaurant,"55 Main St, North Adams, MA 01247",Restaurant,adams,,http://thecapitolrestaurant.com/,http://thecapitolrestaurant.com/menus/,,https://thecapitolrestaurant.com/contact-us/,,Contact Us,1
Spice Root,"23 Spring St, Williamstown, MA 01267",Indian,adams,"Fresh-baked bread, tandoori dishes & more in open dining room, plus student specials & lunch buffet.",http://www.spiceroot.com/,https://www.spiceroot.com/menus.htm,../Mumbai%20Times%20NEW%202/ws_online_ordering.htm,contact.htm,"
												We Have Gift Certificates For 
												Sale","
",1
Big Y Food Service,"North Adams, MA 01247",Takeout Restaurant,adams,,https://www.bigy.com/,,/rs/giftcards,/help,GIFT CARDS,Help - Contact Us,1
Coyote Flaco,"505 Cold Spring Rd, Williamstown, MA 01267",Mexican,adams,"Offshoot of family-owned, festive go-to for homestyle Mexican eats, wine pairings & margaritas.",http://www.coyoteflacomass.com/,http://places.singleplatform.com/captains-table-21/menu?ref=google,,,,,1
Chopsticks,"412 Main St, Williamstown, MA 01267",Chinese,adams,,http://www.chopstickswilliamstown.com/,http://www.chopstickswilliamstown.com/,,,,,1
Bass Water Grill,"287 S State Rd, Cheshire, MA 01225",American,adams,,https://www.basswatergrill.com/our-story,,,https://www.basswatergrill.com/blank,,Contact & Reservations,1
The Mohawk Tavern,"30 Marshall St, North Adams, MA 01247",Restaurant,adams,,http://themohawktavern.com/,,,,,,1
Olympic Pizza,"460 Main St, Williamstown, MA 01267",Pizza,adams,,http://www.olympic-pizza.com/,https://www.ediningexpress.com/live20/87/122/,,,,,1
Desperados,"246 Main St, Williamstown, MA 01267",Mexican,adams,,,http://www.mydesperados.net/dinner-menu/,,,,,1
Domino's Pizza,,Pizza Delivery,adams,,,,,,,,1
Hot Tomatoes Pizza,"100 Water St, Williamstown, MA 01267",Pizza,adams,,http://hottomatoespizza.com/,http://hottomatoespizza.com/menu/,,http://hottomatoespizza.com/contact-us/,,Contact,1
Subway,,Sandwich,adams,,,,,,,,1
The Store at Five Corners,"6 New Ashford Rd, Williamstown, MA 01267",Grocery store,adams,,http://www.thestoreatfivecorners.com/,,,,,,1
FRIENDLY FRED'S,"1173 MA-9, Windsor, MA 01270",Restaurant,adams,,,,,,,,1
Tony's Sombrero,"69 Spring St, Williamstown, MA 01267",Mexican,adams,,https://www.facebook.com/Tonys-Sombrero-Mexican-Cuisine-141577915905385/,,,,,,1
Blue Mango,"27 Spring St, Williamstown, MA 01267",Thai,adams,,http://bluemangothai.com/,http://places.singleplatform.com/blue-mango-5/menu?ref=google,,#contact,,Contact,1
Pera Bistro,"60 Spring St, Williamstown, MA 01267",Bistro,adams,,http://www.perabistro.com/,http://www.perabistro.com/gluten-free-menu/,https://www.perabistro.com/pera-gift-cards/,https://www.perabistro.com/contact-us/,GIFT CARDS,CONTACT,1
Moonlight Diner & Grille,"408 Main St, Williamstown, MA 01267",Diner,adams,,https://www.facebook.com/MoonlightDiner/,,,,,,1
Water Street Grill,"123 Water St, Williamstown, MA 01267",Grill,adams,"Cozy, casual bar & grill offering traditional American eats & tens of rotating craft brews on tap.",http://www.waterstgrill.com/,http://www.waterstgrill.com/starters/,,,,,1
Cozy Corner Restaurant,"850 Simonds Rd, Williamstown, MA 01267",Restaurant,adams,,http://www.cozycornerrestaurantma.com/,http://www.cozycornerrestaurantma.com/menu.php,,//www.cozycornerrestaurantma.com/contactus476.php,,Contact Us,1
Chef's Hat,"905 Simonds Rd, Williamstown, MA 01267",Breakfast,adams,,,,,,,,1
Dunkin',"5 Union St, North Adams, MA 01247",Coffee shop,adams,"Long-running chain serving signature donuts, breakfast sandwiches & a variety of coffee drinks.",https://smart.link/abu8tr12sc1y6?utm_source=google&utm_medium=local&utm_campaign=gmbwebsiteorder&utm_content=301367,https://www.dunkindonuts.com/en/food-drinks?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=301367,/en/dd-cards,/en/about/contact-us/faqs,"
DD CARD
Gift Cards, Register Card & Add Value
>
","
                            Contact Us
                        ",1
Daily Grind,"37 Park St, Adams, MA 01220",Deli,adams,,http://berkshiremenus.com/Restaurants/Adams/Daily-Grind.aspx,,,/Contact.aspx,,Contact,1
Pizza House,"846 Suffield St, Agawam, MA 01001",Pizza,agawam town,,http://www.pizzahousemenu.com/,https://slicelife.com/restaurants/ma/agawam/01001/pizza-house-agawam/menu,,,,,1
Nutrition First,"333 Walnut St Ext, Agawam, MA 01001",Restaurant,agawam town,,,,,,,,1
Kaptain Jimmy's,"916 Suffield St, Agawam, MA 01001",American,agawam town,Micro-distillery & family-friendly spot for American classics in a pirate-themed dining room.,http://kaptainjimmys.com/,http://www.kaptainjimmys.com/wp-content/uploads/2016/01/Take_Out_Menu_2015.pdf,http://www.kaptainjimmys.com/gift-cards/,http://www.kaptainjimmys.com/contact/,Gift Cards,Find us,1
On the Hill Restaurant,"37 Southwick St, Feeding Hills, MA 01030",Familyfriendly,agawam town,,http://www.on-the-hill-restaurant.com/,http://places.singleplatform.com/on-the-hill-restaurant/menu?ref=google,,,,,1
Main Garden Chinese Restaurant,"28 Southwick St, Feeding Hills, MA 01030",Chinese,agawam town,,,http://places.singleplatform.com/main-garden-restaurant-4/menu?ref=google,,http://www.singleplatform.com/menu-lp?ref=google&sp_source=publisher&sp_campaign=google&sp_channel=viral,,,1
Partners  the Cup,"240 Westfield St, West Springfield, MA 01089",Breakfast,agawam town,,http://www.partnersrestaurant.com/,,/GiftBaskets/BasketDetails.aspx?BasketID=1,/Catering,Gift Certificates,Menus + Contact,1
Tolli's Pizzeria & Deli,"4 Southwick St, Feeding Hills, MA 01030",Pizza,agawam town,,http://www.tollispizzeria.com/,http://www.tollispizzeria.com/menu/,,,,,1
Bruno Pizzeria,"807 Springfield St, Feeding Hills, MA 01030",Pizza,agawam town,,,http://places.singleplatform.com/brunos-pizzeria-8/menu?ref=google,,http://www.singleplatform.com/menu-lp?ref=google&sp_source=publisher&sp_campaign=google&sp_channel=viral,,,1
Little George's Restaurant,"2648 Westfield St, West Springfield, MA 01089",Familyfriendly,agawam town,,,http://places.singleplatform.com/little-georges-1/menu?ref=google,,http://www.singleplatform.com/menu-lp?ref=google&sp_source=publisher&sp_campaign=google&sp_channel=viral,,,1
