name,address,type,place,website_url,menu_url,description,gift_card_txt,gift_card_website,contact_website,contact_txt,searched
Anthony's Florist,"50 N Beacon St, Watertown, MA 02472",Florist,acton,http://anthonysfloristwatertown.com/,,"Contemporary & traditional floral arrangements, plants, gift baskets & flowers for events.",,,https://anthonyswatertownflorist.com/#contact,Contact,1
Jewelry for Gems,"2 Howard Rd, Burlington, MA 01803",Florist,acton,http://jewelryforgems.com/,,,,,./4064.html,,1
Brattle Square Florist,"31 Brattle St, Cambridge, MA 02138",Florist,acton,https://brattlesquareflorist.com/,,Venerable flower shop with a rustic ambiance offering custom bouquets & house plants.,,,https://brattlesquareflorist.com/contact/,"
contact
",1
Nellie's Wild Flowers,"72 Holland St, Somerville, MA 02144",Florist,acton,http://nellieswildflowers.com/,,"Florist with local & imported flowers, offering bouquets, plants & gourmet baskets.",,,,,1
Paul's Flowers,"54 Plain St, Millis, MA 02054",Florist,acton,http://www.pauls-flowers.com/,,,,,,,1
Debra's Flowers,"258 Norfolk St, Holliston, MA 01746",Florist,acton,http://www.debrasflowers.com/,,,,,,,1
Sunnyside Gardens,"161 Hayden Rowe St, Hopkinton, MA 01748",Florist,acton,https://www.sunnysidegardens.biz/,,,,,,,1
Edith's Flowers,"800 Main St, Holden, MA 01520",Florist,acton,http://www.edithsflowers.net/,,,,,,,1
A Bella Mia Flowers,"1194 Washington St, Norwood, MA 02062",Florist,acton,https://abellaflowersbostonma.com/,,,,,https://abellaflowersbostonma.com/contact-us/,Contact,1
Trader Joe's,"51 Middlesex Turnpike, Burlington, MA 01803",Florist,acton,https://locations.traderjoes.com/ma/burlington/515/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,,"Grocery chain with a variety of signature items, plus produce, dairy & more (most sell wine & beer).",,,https://www.traderjoes.com/contact-us,Contact Us,1
Trader Joe's,"659 Worcester Rd, Framingham, MA 01701",Florist,acton,https://locations.traderjoes.com/ma/framingham/503/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,,"Grocery chain with a variety of signature items, plus produce, dairy & more (most sell wine & beer).",,,https://www.traderjoes.com/contact-us,Contact Us,1
Winston Flowers  Back Bay,"131 Newbury St floor 1, Boston, MA 02116",Florist,acton,http://www.winstonflowers.com/,,"Luxe floral shop offering arrangements, plants & gourmet gift baskets, plus garden design services.",,,https://www.winstonflowers.com/contact, Book an Appointment  ,1
Piccirillo the Florist,"31 Ruskin Ave, Methuen, MA 01844",Florist,acton,,,,,,,,1
Exotic Flowers,,Florist,acton,,,,,,,,1
Jayne's Flowers  Boston,"Post Office Square, Boston, MA 02110",Florist,acton,https://jaynesflowersinc.com/,,"Independent shop for bouquets & flower arrangements, with an emphasis on seasonal blooms.",,,mailto:contact@jaynesflowersinc.com,contact@jaynesflowersinc.com,1
Winston Flowers  Financial District,"176 Federal St, Boston, MA 02110",Florist,acton,http://www.winstonflowers.com/,,"Luxe floral shop offering arrangements, plants & gourmet gift baskets, plus garden design services.",,,https://www.winstonflowers.com/contact, Book an Appointment  ,1
Westwood Gardens Flower Shop,"934 High St, Westwood, MA 02090",Florist,acton,http://www.westwoodgardensflowershop.com/,,,,,,,1
Stapleton Floral,,Florist,acton,,,,,,,,1
Rouvalis Flowers,"40 W Cedar St, Boston, MA 02108",Florist,acton,http://rouvalisflowers.com/,,"Charming, petite florist offering flower delivery & home-landscaping design services.",,/designers-choice/egift-card,,,1
Olympia Flower Store,"1745 Washington St, Boston, MA 02118",Florist,acton,http://www.olympiaflower.net/,,"Roomy, longtime florist offering custom bouquets & a variety of houseplants, plus cards & gifts.",,,,,1
Birch Flower Shop,"719 South St, Roslindale, MA 02131",Florist,acton,https://birchflowershop.com/,,"Longstanding (70-plus years) florist offering bouquets, plants & gift baskets, with delivery.",,,,,1
Valley Florist Greenhouses & Gift Shop,"1 Valley Dr, East Templeton, MA 01438",Florist,acton,http://www.valleygreenhouse.com/,,,,,http://www.constantcontact.com/jmml/email-newsletter.jsp,Email Newsletters,1
Chaba Florists,"71 Stuart St, Boston, MA 02116",Florist,acton,https://chabaflorist.net/,,,,,,,1
Coleen's Flower Shop,"912 Dorchester Ave, Dorchester, MA 02125",Florist,acton,https://coleensflowershop.net/,,"Pint-sized florist outfit offering all sorts of arrangements, particularly for events like weddings.",,,,,1
Lopez the Florist,"742 Adams St, Dorchester, MA 02122",Florist,acton,https://lopeztheflorist.com/,,"Veteran, family-run florist selling arrangements for special events & everyday, plus gifts.",,,,,1
Welch Florist,"121 Essex St, Lynn, MA 01902",Florist,acton,https://www.welchflowers.com/,,,,,,,1
Edible Arrangements,"119 Waverly Street, MA-135, Framingham, MA 01702",Florist,acton,https://www.ediblearrangements.com/stores/119-waverly-street-framingham-ma-01702,,Chain selling clever arrangements & gift baskets made up of gourmet fresh & chocolate-dipped fruit.,,,javascript:void(0);,Contact Us,1
A Natural Arrangement,"651 Boston Post Rd, Weston, MA 02493",Flower designer,acton,http://www.anaturalarrangement.com/,,,,,https://www.anaturalarrangement.com/contact,Contact,1
Salvy the Florist,"793 Western Ave, Lynn, MA 01905",Florist,acton,https://www.salvytheflorist.com/,,,  Gift Certificates,/giftcertificates.php,,,1
Ladybug Florist Inc,"407 Main St Suite 1, Oxford, MA 01540",Florist,acton,http://www.ladybug-florist.com/,,,,,https://www.ladybug-florist.com/contact_us.php,Contact Us,1
Evans Flowers & Greenhouse,"49 Warren St, Peabody, MA 01960",Florist,acton,https://evansflowers.com/,,,"






                                    Evans Flowers Gift Card                                

                                    Evans Flowers Gift Card                                




                                                $25.00                                            










Same Day Delivery


ADD TO FAVORITES





",https://evansflowers.com/peabody-evans-flowers/evans-flowers-gift-card.html,,,1
Flowers By Lorraine,"541 Boston St, Lynn, MA 01905",Florist,acton,http://www.flowersbylorraineandrobin.com/,,,,,,,1
Clifford's,"86 Liberty St, Quincy, MA 02169",Florist,acton,http://www.cliffords.com/?Yext=22-1598AA,,,,,,,1
Mahoney's Garden Centers,"165 Princeton St, North Chelmsford, MA 01863",Florist,acton,http://mahoneysgarden.com/,,,Gift Cards,http://mahoneysgarden.com/gift-cards/,,,1
Green Thumb Florist,"381 Sturbridge Rd, Brimfield, MA 01010",Florist,acton,https://www.greenthumbfloristbrimfieldma.com/,,,,,,,1
Bridgewater Florist,,Florist,acton,,,,,,,,1
Hutcheon's Flower Co,"84 Hancock St, Abington, MA 02351",Florist,acton,http://www.hutcheons.com/,,,,,https://www.facebook.com/Hutcheons-Flower-Co-386392851064/," 
",1
Macmannis Florist & Greenhouses,"2108 Main St, Athol, MA 01331",Florist,acton,http://www.macmannisflorist.com/?srccode=gmb,,,,,,,1
Trader Joe's,"262 Daniel Webster Hwy, Nashua, NH 03060",Florist,acton,https://locations.traderjoes.com/nh/nashua/507/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,,"Grocery chain with a variety of signature items, plus produce, dairy & more (most sell wine & beer).",,,https://www.traderjoes.com/contact-us,Contact Us,1
Town And Country Flower Shop,"9 Main St, Southbridge, MA 01550",Florist,acton,http://www.townandcountryflower.com/,,,,,,,1
Atkins Farm Flower Shop,"1150 West St, Amherst, MA 01002",Florist,acton,https://atkinsfarmsflowershop.com/,,,,,,,1
Maryniski's Flowers & Greenhouse,"1533 N Main St, Palmer, MA 01069",Florist,acton,http://www.maryniskisflowers.com/,,,,,,,1
Heritage Flowers,"237 Main St, Lakeville, MA 02347",Florist,acton,http://www.heritageflowersandballoons.com/,,,,,,,1
Mahoney's Garden Center,"1609 Main St, Tewksbury, MA 01876",Florist,acton,http://mahoneysgarden.com/,,,Gift Cards,http://mahoneysgarden.com/gift-cards/,,,1
Garden Patch Silver City,"11 Ingell St, Taunton, MA 02780",Garden center,acushnet,https://www.facebook.com/gardenpatchsilvercity/,,,,,,,1
Mahoney's Garden Centers,"958 E Falmouth Hwy, East Falmouth, MA 02536",Garden center,acushnet,http://mahoneysgarden.com/,,,Gift Cards,http://mahoneysgarden.com/gift-cards/,,,1
Qing Flowers Forever,,Flower market,acushnet,http://www.qingflowersforever.com/,,,,,/contact-us,"
Contact Us
",1
Stop & Shop Florist,,Florist,amherst,,,,,,,,1
Alice Eventos,,Florist,andover,,,,,,,,1
Boston Floral Boutique,,Florist,arlington,,,,,,,,1
Yifat Florist,,Florist,attleboro,,,,,,,,1
Joyful Garden Co,,Florist,attleboro,,,,,,,,1
Roche Bros Quincy,"101 Falls Blvd #3, Quincy, MA 02169",Florist,avon,http://www.rochebros.com/,,,Gift Card Balance,https://www.cardbalance.net/mini.asp,/contact-us/,CONTACT US,1
Roche Bros Bridgewater,"Campus Plaza Shopping Center, 233 Broad St, Bridgewater, MA 02324",Florist,avon,http://www.rochebros.com/,,,Gift Card Balance,https://www.cardbalance.net/mini.asp,/contact-us/,CONTACT US,1
Louis Barry Florist,"1 International Pl, Boston, MA 02110",Florist,avon,https://louisbarryflorist.com/,,"Flower store offering cut flowers, custom arrangements & fruit baskets, with delivery.",,,,,1
Roche Bros West Roxbury,"1800 Centre St, West Roxbury, MA 02132",Florist,avon,http://www.rochebros.com/,,,Gift Card Balance,https://www.cardbalance.net/mini.asp,/contact-us/,CONTACT US,1
Provitola Design AssociatesNew England Wreath Company,"316R Washington St, Norwell, MA 02061",Flower designer,avon,http://newenglandwreath.com/,,,,,/pages/contact-us,Contact us,1
Trader Joe's,"5 Essington Dr, Hingham, MA 02043",Florist,avon,https://locations.traderjoes.com/ma/hingham/530/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,,"Grocery chain with a variety of signature items, plus produce, dairy & more (most sell wine & beer).",,,https://www.traderjoes.com/contact-us,Contact Us,1
Village Gardens Inc,"376 Washington St, Norwell, MA 02061",Flower designer,avon,http://villagegardensinc.com/,,,,,tel:7816597500,(781) 659-7500,1
Edible Arrangements,"77 Spring St, West Roxbury, MA 02132",Florist,avon,https://www.ediblearrangements.com/stores/77-spring-street-west-roxbury-ma-02132,,Chain selling clever arrangements & gift baskets made up of gourmet fresh & chocolate-dipped fruit.,,,javascript:void(0);,Contact Us,1
Trader Joe's,"1775 Washington St, Hanover, MA 02339",Florist,avon,https://locations.traderjoes.com/ma/hanover/513/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,,"Grocery chain with a variety of signature items, plus produce, dairy & more (most sell wine & beer).",,,https://www.traderjoes.com/contact-us,Contact Us,1
Edible Arrangements,"98 Westgate Dr, Brockton, MA 02301",Florist,avon,https://www.ediblearrangements.com/stores/98-westgate-dr-brockton-ma-02301,,Chain selling clever arrangements & gift baskets made up of gourmet fresh & chocolate-dipped fruit.,,,javascript:void(0);,Contact Us,1
Trader Joe's,"1317 Beacon St, Brookline, MA 02446",Florist,avon,https://locations.traderjoes.com/ma/brookline/501/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,,"Grocery chain with a variety of signature items, plus produce, dairy & more (most sell wine & beer).",,,https://www.traderjoes.com/contact-us,Contact Us,1
Trader Joe's,"199 N Harvard St, Allston, MA 02134",Florist,avon,https://locations.traderjoes.com/ma/allston/561/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,,"Grocery chain with a variety of signature items, plus produce, dairy & more (most sell wine & beer).",,,https://www.traderjoes.com/contact-us,Contact Us,1
Trader Joe's,"350 Patriot Pl, Foxborough, MA 02035",Florist,avon,https://locations.traderjoes.com/ma/foxborough/528/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,,"Grocery chain with a variety of signature items, plus produce, dairy & more (most sell wine & beer).",,,https://www.traderjoes.com/contact-us,Contact Us,1
Lowe's Garden Center,"135 Westgate Dr, Brockton, MA 02301",Garden center,avon,https://www.lowes.com/l/gardencenter.html?cm_mmc=YEXT-_-GC,,,"




Gift Cards

",/l/gift-cards.html,/l/contact-us.html,"




Contact Us

",1
Haworth's Flowers & Gifts LLC,"47 Garden St, Farmington, CT 06032",Florist,avon,http://www.haworthsflowers.com/,,,,,,,1
Lowe's Garden Center,"400 Bedford St, Abington, MA 02351",Garden center,avon,https://www.lowes.com/l/gardencenter.html?cm_mmc=YEXT-_-GC,,,"




Gift Cards

",/l/gift-cards.html,/l/contact-us.html,"




Contact Us

",1
Avon Floral World,"63 Genesee St, Avon, NY 14414",Florist,avon,https://avonfloralworld.com/,,,,,,,1
Lowe's Garden Center,,Garden center,barre,,,,,,,,1
Fleur De Lis Florist,"811 Castro St, Mountain View, CA 94041",Florist,barre,http://www.fdlflowers.com/,,"Neighborhood flower shop offering floral arrangements & plants, plus gifts & fruit baskets.",,,https://fdlflowers.com/contacts,"
Local Delivery
",1
La Floriya,"6170 Bollinger Rd, San Jose, CA 95129",Florist,barre,https://lafloriya.com/,,"Flower shop that prepares & delivers arrangements & carries orchids, bonsais & tree peonies.",,,,,1
Lowe's Garden Center,"5550 Cottle Rd, San Jose, CA 95123",Garden center,barre,https://www.lowes.com/l/gardencenter.html?cm_mmc=YEXT-_-GC,,,"




Gift Cards

",/l/gift-cards.html,/l/contact-us.html,"




Contact Us

",1
Lowe's Garden Center,"811 E Arques Ave, Sunnyvale, CA 94085",Garden center,barre,https://www.lowes.com/l/gardencenter.html?cm_mmc=YEXT-_-GC,,,"




Gift Cards

",/l/gift-cards.html,/l/contact-us.html,"




Contact Us

",1
Giant Eagle Floral,,Florist,bernardston,,,,,,,,1
Bumblebee's Flowers & Gifts,,Flower designer,blackstone,,,,,,tel:4013397467,(401) 339-7467,1
World Class Distribution,,Florist,blandford,,,,,,,,1
Flora Boston,,Florist,boston,,,,,,,,1
Boston Local Flower Shop,,Florist,boston,,,,,,,,1
Hamilton Family Flower Shop ,,Florist,boston,,,,,,,,1
Sympathy Flowers Delivery,,Florist,boston,,,,,,,,1
Sunny Florists,"9 W Broadway, South Boston, MA 02127",Florist,boston,https://sunnyflorists.com/,,,,,,,1
Ricky's Flower Market,"238 Washington St, Somerville, MA 02143",Garden center,boston,,,"Store for gardening supplies with an outdoor market for plants, flowers & herbs.",,,,,1
Nature's Flowers,"Market St, Everett, MA 02149",Florist,boston,,,,,,,,1
Affairs to Remember,"547 Main St, Melrose, MA 02176",Florist,boston,https://affairstorememberflorist.com/,,"Flower shop featuring everyday & special-occasion bouquets & plants, plus fruit & gift baskets.",View details,https://affairstorememberflorist.com/gift-certificate-1.html,https://affairstorememberflorist.com/contacts,"
Contact Us
",1
Cambridge Florist & Delivery ,"653 Massachusetts Ave, Cambridge, MA 02139",Florist,boston,https://www.centralsquareflorist.com/,,"Venerable flower shop, founded in 1929, offering arrangements & potted plants for delivery.",Gift Cards,/gifts/gift-cards/,,,1
Roche Bros Downtown Crossing,"8 Summer St, Boston, MA 02110",Florist,boston,http://www.rochebros.com/,,,Gift Card Balance,https://www.cardbalance.net/mini.asp,/contact-us/,CONTACT US,1
Gifted Creations Gift BasketsFlorals,"110 Broadway, Somerville, MA 02143",Florist,boston,,,,,,,,1
Salvy the Florist,"470 Humphrey St, Swampscott, MA 01907",Florist,boston,https://www.salvytheflorist.com/,,,  Gift Certificates,/giftcertificates.php,,,1
Trader Joe's,"899 Boylston St, Boston, MA 02115",Florist,boston,https://locations.traderjoes.com/ma/boston/510/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,,"Grocery chain with a variety of signature items, plus produce, dairy & more (most sell wine & beer).",,,https://www.traderjoes.com/contact-us,Contact Us,1
JNG EVENT CONSULTING LLC,,Flower designer,boston,http://www.jngeventconsulting.com/,,,,,,,1
Mimosa Fresh Flower Design,"64 Plympton St #101d, Boston, MA 02118",Party planner,boston,http://www.mimosastyle.com/,,,,,,,1
OBriens Farm Hill Florist & Garden Center,"224 Main St, Stoneham, MA 02180",Florist,boston,https://www.obriensfarmhillflorist.com/,,,,,https://www.obriensfarmhillflorist.com/contact-us/,Contact Us,1
Little Brook Florist Farm & Garden Center,"190 Lincoln Ave, Saugus, MA 01906",Florist,boston,http://littlebrookflorist.com/,,"Garden center & greenhouse featuring firewood, wood furniture, vegetables, flowers & supplies.",,,,,1
Trader Joe's,"145 Middlesex Ave, Somerville, MA 02145",Florist,boston,https://locations.traderjoes.com/ma/somerville/560/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,,"Grocery chain with a variety of signature items, plus produce, dairy & more (most sell wine & beer).",,,https://www.traderjoes.com/contact-us,Contact Us,1
Salvy The Florist of East Boston,"8 Chelsea St, Boston, MA 02128",florists,boston,http://www.salvytheflorist.com/,,Veteran florist with 50 years of service offering gift baskets & arrangements for all occasions.,  Gift Certificates,/giftcertificates.php,,,1
QuinlanWasserman Inc,"500 Albany St, Boston, MA 02118",Wholesale florist,boston,http://www.quinlanwasserman.com/,,,,,/contact.html,"
								Contact
							",1
Edible Arrangements,"339 Squire Rd Unit 90, Revere, MA 02151",Florist,boston,https://www.ediblearrangements.com/stores/339-squire-rd-revere-ma-02151,,Chain selling clever arrangements & gift baskets made up of gourmet fresh & chocolate-dipped fruit.,,,javascript:void(0);,Contact Us,1
Konstantina's Floral Design Studio,"226 S Main St #2449, Middleton, MA 01949",Florist,boston,https://www.konstantinasfloral.com/,,,,,https://www.konstantinasfloral.com/contact_us.php,Contact Us,1
Kelley Wholesale Florists,"260 2nd St, Chelsea, MA 02150",Wholesale florist,boston,http://www.kelleywholesale.com/,,,,,/findus," FIND US

",1
Merrily Blooms,,Florist,bridgewater,,,,,,,,1
cameron&fairbanks floral design,,Florist,brimfield,http://www.cameronandfairbanks.com/,,,,,https://www.cameronandfairbanks.com/contact,Contact,1
Gayle Dignam Floral Design,,Florist,brockton,,,,,,,,1
Delicacy Flowers & Gifts ,,Florist,brookline,,,,,,,,1
MyEasyFlowers,,Florist,canton,,,,,,,,1
Yasiris Matias Floral Designer,,Florist,chelmsford,https://www.yasirismatias.com/,,,,,/contact,CONTACT,1
Direct Flowers,,Flower market,chelsea,,,,,,,,1
Flowers On Chestnut,"1 Chestnut St, Nantucket, MA 02554",Florist,chester,http://www.flowersonchestnut.com/,,,,,/contact-1,"
            Contact
          ",1
Fleurdelis Flowers and Gifts,"222 E Main St, Starkville, MS 39759",Florist,chester,http://www.floristnstarkvillems.com/,,,,,https://floristnstarkvillems.com/contacts,"
Local Delivery
",1
DVFlora,"99 Clark Dr, East Berlin, CT 06023",Wholesale florist,chesterfield,http://www.dvflora.com/,,,,,http://www.dvflora.com/index.php/contact-us/,Contact Us,1
A Mattapoisett Florist,,Florist,dartmouth,,,,,,,,1
Every Bride,,Florist,dedham,,,,,,,,1
By Invitation Only,,Party planner,hamilton,,,,,,,,1
Flowers By Darlene,,Florist,marblehead,,,,,,,,1
EC Flowers Garden,"324 Village St, Medway, MA 02053",Florist,medway,https://lunasflowershop.com/,,,,,,,1
Brant Florist,"461 Brant St, Burlington, ON L7R 2G3, Canada",Florist,millville,http://www.brantflorist.com/,,,,,https://www.brantflorist.com/contact.aspx,Contact Info,1
Walmart Garden Center,,Garden center,monroe,,,,,,,,1
H & J Flowers,,Florist,monterey,http://www.handjflowers.com/,,,,,https://www.handjflowers.com/contact,Book a Consultation,1
HyVee Floral,,Florist,northfield,,,,,,,,1
HyVee Floral,,Florist,northfield,,,,,,,,1
HyVee Floral,,Florist,northfield,,,,,,,,1
Pollen Floristry Ltd,"5 High St, Oakham LE15 6AH, United Kingdom",Florist,oakham,http://www.pollenfloristry.co.uk/,,,,,https://www.facebook.com/pages/Pollen-Floristry-Oakham/532444206774668?ref=aymt_homepage_panel,Find us on Facebook,1
Lucy's Florist,"43 Lackey St, Summer Hill NSW 2130, Australia",Florist,petersham,http://www.lucysflorist.com/,,,,,/pages/contact-us,"
                    Contact Us
                  ",1
Flowers Across Sydney,"Unit 16/2 Burrows Rd S, St Peters NSW 2014, Australia",Florist,petersham,https://www.flowersacrosssydney.com.au/,,,,,/contact/,Contact Us,1
Flower Delivery Sydney  Urban Flower,"1 Burwood Rd, Concord NSW 2137, Australia",Florist,petersham,https://www.urbanflower.com.au/,,Compact flower shop providing bouquets & plants along with locally made teddy bears & other gifts.,,,/contact/,CONTACT US,1
Miss Pinks Florist,,Florist,plympton,,,,,,,,1
YVONNE'S FLORIST PlYMOUTH,,Florist,plympton,,,,,,,,1
Uniquely Michael's Florist & Gifts,,Florist,princeton,,,,,,,,1
Flowers By Julia,,Florist,princeton,,,,,,,,1
Princeton Floral & Wedding World,,Florist,princeton,,,,,,,,1
Blooms By The Brooke,,Florist,princeton,,,,,,,,1
The Perennial Sun,,Florist,rehoboth,,,,,,,,1
Hillcrest Florist,"9350 Yonge St, Richmond Hill, ON L4C 5G2, Canada",Florist,richmond,https://www.hillcrestflorists.com/,,"Flower store offering bouquets & arrangements for funerals, weddings & special events.",,,,,1
The Blue Orchid Florist,,Florist,richmond,,,,,,,,1
Richmond Flower Shop,,Florist,richmond,,,,,,,,1
LeFleuristecom,,Florist,richmond,,,,,,,,1
Rochester Greenhouse,,Florist,rochester,,,,,,,,1
Carousel Floral Gifts & Garden,"1717 41st St NW, Rochester, MN 55901",Florist,rochester,http://www.carouselflowers.com/,,,,,,,1
Flowers by Jerry Nationwide Deliveries,,Florist,rochester,,,,,,,,1
Sargent's Floral,,Florist,rochester,,,,,,,,1
Renning's Flowers,,Florist,rochester,,,,,,,,1
Lauer Floral & Gift Shop,,Florist,rockport,,,,,,,,1
Elva's Flower Shop,,Florist,russell,,,,,,,,1
Country Petals Floral and Gifts INC,,Florist,stockbridge,,,,,,,,1
Jean's Flowers And Gifts,,Florist,truro,,,,,,,,1
A Floral Dynasty,,Florist,warren,,,,,,,,1
Charles L Adgate Florist Inc,,Florist,warren,,,,,,,,1
Mahoney's Garden Centers,"449 Western Ave, Brighton, MA 02135",Garden center,watertown town,http://mahoneysgarden.com/,,"Plants, fertilizer & fountains round out the large selection of lawn & garden products at this shop.",Gift Cards,http://mahoneysgarden.com/gift-cards/,,,1
Roseland Florist,,Florist,west brookfield,,,,,,,,1
Bel Air Florist,,Florist,williamsburg,,,,,,,,1
The Rustic Rose Flowers and Collectibles,,Florist,williamsburg,,,,,,,,1
The Flower Boutique,,Florist,williamsburg,,,,,,,,1
Williamsburg 1800 Flowers,,Florist,williamsburg,,,,,,,,1
HyVee Floral,,Florist,worthington,,,,,,,,1
