name,address,type,place,website_url,menu_url,description,gift_card_txt,gift_card_website,contact_website,contact_txt,searched
Great Clips,"618 Constitution Ave, Littleton, MA 01460",Beauty salon,acton,https://www.greatclips.com/salons/5875?utm_source=google&utm_medium=organic&utm_campaign=gmb,,Casual salon offering haircuts for adults & kids along with professional styling products for sale.,Gift Card Balance,https://www.greatclips.com/gift-card-balance,https://www.greatclips.com/about-us/contact-us,Contact Us,1
Mirelia Hair Designs,"92 Washington St, Fairhaven, MA 02719",Beauty salon,acushnet,,,,,,,,1
California Nails,"37 Berdon Way, Fairhaven, MA 02719",Nail salon,acushnet,,,,,,,,1
Divine Hair Salon,"708 Ashley Blvd, New Bedford, MA 02745",Hair salon,acushnet,http://divinehairsalon.org/,,,,,contact-us.php,Contact & Book Now,1
Jan's Beauty Salon,"3 Karen Ave, Fairhaven, MA 02719",Beauty salon,acushnet,,,,,,,,1
Hair Unlimited,"45 Pearl St, Mattapoisett, MA 02739",Beauty salon,acushnet,,,,,,,,1
Nail Asia,"424 Mt Pleasant St, New Bedford, MA 02746",Nail salon,acushnet,http://www.facebook.com/nailasiasalon,,,,,#,Contact Nail Asia on Messenger,1
The Color Bar Salon,"1162 Rockdale Ave, New Bedford, MA 02740",Beauty salon,acushnet,,,,,,,,1
Connie's Medical Electrology and Laser,"1280 Ashley Blvd, New Bedford, MA 02745",Hair removal service,acushnet,,,,,,,,1
Fuze Massage Therapy,"348 Main St, Fairhaven, MA 02719",Beauty salon,acushnet,,,,,,,,1
Beauty Nails & Spa,"1 Chace Rd, East Freetown, MA 02717",Nail salon,acushnet,http://www.beautynailsandspafreetown.com/,,,,,contact.php,Contact Us,1
DeAraujo Salon,"82 State Rd, North Dartmouth, MA 02747",Beauty salon,acushnet,http://www.facebook.com/dearaujosalon,,,,,,,1
Green Grotto Beauty,"100 State Rd, Dartmouth, MA 02747",Beauty salon,acushnet,http://www.greengrottobeauty.com/,,,,,https://www.greengrottobeauty.com/contact,Book,1
Cozy Nails & Spa,"1244 Kempton St, New Bedford, MA 02740",Beauty salon,acushnet,http://cozynailspa.com/,,,,,https://www.cozynailspa.com/contact,Contact,1
Secret Garden,"10 Marion Rd, Rochester, MA 02770",Beauty salon,acushnet,https://thesecretgardenspa.weebly.com/about--contact.html,,,,,/about--contact.html,"
				About & Contact
			",1
Plaza 100 Hair Design,"100 State Rd, North Dartmouth, MA 02747",Beauty salon,acushnet,,,,,,,,1
South Coast Hair Options,"2082 Acushnet Ave, New Bedford, MA 02745",Hair salon,acushnet,http://southcoasthairoptions.com/,,,,,https://southcoasthairoptions.com/contact/,Contact,1
Glow Co Skincare,"216 Myrtle St, New Bedford, MA 02746",Beauty salon,acushnet,https://glow-co-skincare.ueniweb.com/?utm_campaign=gmb,,,,,/#contact_us,Contact Us,1
The Glossarie Dry Bar,"33 County Rd, Mattapoisett, MA 02739",Beauty salon,acushnet,https://www.glossariedrybar.com/,,,,,https://www.glossariedrybar.com/contact,CONTACT,1
A Spa Inc,"1162 Rockdale Ave, New Bedford, MA 02740",Facial spa,acushnet,,,,,,,,1
Images Hair Design,"106 State Rd # A, North Dartmouth, MA 02747",Beauty salon,acushnet,,,,,,,,1
Glitter Glam Nails by yessy 7742743687,"128 Nauset St, New Bedford, MA 02746",Beauty salon,acushnet,,,,,,,,1
Advanced Electrolysis & Medical Laser,"862 Ashley Blvd, New Bedford, MA 02745",Laser hair removal service,acushnet,https://www.advancedelectrolysisandmedicallaser.com/,,,,,https://www.advancedelectrolysisandmedicallaser.com/form,CONTACT US,1
Polish Bar Nail Salon,"1162 Rockdale Ave, New Bedford, MA 02740",Nail salon,acushnet,https://polish-bar-nail-salon.business.site/?utm_source=gmb&utm_medium=referral,,,,,,Contact,1
Nail Excellence & More,"392 Cross Rd, North Dartmouth, MA 02747",Beauty salon,acushnet,,,,,,,,1
All About Hair,"353 Perry Hill Rd, Rochester, MA 02770",Hair salon,acushnet,,,,,,,,1
Beauty Union,"338 Acushnet Ave, New Bedford, MA 02740",Hair salon,acushnet,,,,,,,,1
Wildglow Beauty & Skincare,,Beauty salon,acushnet,,,,,,,,1
Rituals Salon & Day Spa,"403 Main St, Fairhaven, MA 02719",Day spa,acushnet,https://www.ritualssalonanddayspa.com/,,,,,/contact,"
            Contact
          ",1
Dazzle Nails by Jenny,"100 State Rd, New Bedford, MA 02746",Nail salon,acushnet,https://dazzlenailsbyjenny.business.site/?utm_source=gmb&utm_medium=referral,,,,,,Contact,1
American Beauty Boutique,,Beauty salon,acushnet,,,,,,,,1
V's Hair and Beauty Supply,"1543 Acushnet Ave, New Bedford, MA 02746",Beauty supply store,acushnet,http://richmarketingma.wix.com/vshairandbeauty,,,,,https://richmarketingma.wixsite.com/vshairandbeauty/contact,Contact,1
Salon Gigi,"42 Hathaway Rd, Dartmouth, MA 02747",Hair salon,acushnet,http://www.hairgigi.com/,,,,,https://www.hairgigi.com,CONTACT,1
Tip Top Nails,"212 Union St, New Bedford, MA 02740",Nail salon,acushnet,,,,,,,,1
Flawless Beauty By Jaime,,Beauty salon,acushnet,https://www.facebook.com/flawlessbeautybyjaime/,,,,,#,Contact Flawless Beauty By Jaime on Messenger,1
Walgreens,"2968 Acushnet Ave, New Bedford, MA 02745",Beauty supply store,acushnet,https://www.walgreens.com/locator/walgreens-2968+acushnet+ave-new+bedford-ma-02745/id=10375,,"Drugstore chain with health & beauty aids, prescriptions & photo services, plus mini-mart basics.",Walgreens Gift Cards,/store/c/walgreens-gift-cards/ID=362240-tier3,/store/c/contact-lenses/ID=359432-tier2clense,Contact Lenses,1
Prestige Nails & Spa,"37 Rockdale Ave Unit 2, New Bedford, MA 02740",Nail salon,acushnet,http://prestigenailsspane.wixsite.com/salon,,,,,https://prestigenailsspane.wixsite.com/salon/contact-us-1,CONTACT US,1
Fairhaven Barber Shop,,Beauty salon,acushnet,,,,,,,,1
V's Hair & Beauty Supplies,"1543 Acushnet Ave, New Bedford, MA 02746",Cosmetics store,acushnet,https://vs-hair-beauty-supplies.business.site/,,,,,,Contact,1
Seven Salon Spa,"7 South St, Stockbridge, MA 01262",Beauty salon,adams,http://sevensalonspa.com/,,,,,//sevensalonspa.com/contact,Contact,1
Hair Studio,"10 Bank Row, Park Square, Pittsfield, MA 01201",Hair salon,adams,http://www.frankshairstudio.com/,,,gift card,/gift-certificates,/contact-us,Contact Us,1
Cheryl Nina Salon & Day Spa,"35 University Dr, Amherst, MA 01002",Beauty salon,adams,http://www.cherylninasalon.com/,,,,,contact-us.html,Contact Us,1
Salon 180 East,"180 Pleasant St #210, Easthampton, MA 01027",Beauty salon,adams,http://www.salon180east.com/,,"Beauty salon offering hair styling & coloring, plus face waxing, mani-pedis, spray tans & more.",,,https://www.salon180east.com/contact,Book an appointment,1
Lucky Nails,"344 Stockbridge Rd, Great Barrington, MA 01230",Nail salon,adams,,,,,,,,1
David Gavin Salon,"274 Main St, Great Barrington, MA 01230",Beauty salon,adams,http://www.davidgavinberkshires.com/,,,,,https://www.davidgavinberkshires.com/contact,Contact,1
Designer's Edge Salon and Spa,"549 College Hwy, Southwick, MA 01077",Beauty salon,adams,http://www.desalonspa.com/,,,,,,,1
Makeup Artistry by Liz,"609 Northampton St, Holyoke, MA 01040",Beauty salon,adams,http://www.bridalbyliz.com/,,,,,https://www.bridalbyliz.com/contact/,Contact,1
Skin Envy,"60 Roberts Dr Suite 314, North Adams, MA 01247",Skin care clinic,adams,https://www.myskinenvy.com/about.html,,,,,/contact-1,"
        
        Contact Us
      ",1
Walgreens,"50 Lincoln St, North Adams, MA 01247",Beauty supply store,adams,https://www.walgreens.com/locator/walgreens-50+lincoln+st.-north+adams-ma-01247/id=19525,,"Drugstore chain with health & beauty aids, prescriptions & photo services, plus mini-mart basics.",Walgreens Gift Cards,/store/c/walgreens-gift-cards/ID=362240-tier3,/store/c/contact-lenses/ID=359432-tier2clense,Contact Lenses,1
Hairmates Salon,"291 Main St, Stoneham, MA 02180",Beauty salon,adams,http://www.hairmatesstoneham.com/,,,Gift Cards,https://booking.salonultimate.com/main/3f8c7d28-8621-4673-9cb9-8193618c630e#gift-cards?store=2810,https://hairmatesstoneham.com/contact/,Contact,1
Klippers And A Dream  Men & Woman Haircut Scalp & Facial Hair Color Treatment Barber Shops Worcester MA,"50 Lake Ave, Worcester, MA 01604",Barber shop,adams,https://klippersandadreamma.com/,,,,,https://klippersandadreamma.com/#contact-section,Email usGet a free estimate,1
SmartStyle Hair Salon,"11 Jungle Rd, Leominster, MA 01453",Beauty salon,adams,https://www.smartstyle.com/en-us/locations/ma/leominster/located-inside-walmart-2964-haircuts-18375.html,,,Gift Cards,/en-us/gift-cards.html,#,Store Contact Number,1
Orange Salon,"70 Worcester-Providence Turnpike, Millbury, MA 01527",Beauty salon,adams,http://www.orangesalon.com/,,,Purchase Gift Card,https://orange.salonultimate.com/clientWeb/login?z=1528307838,https://orangesalon.com/contact-us/,Contact Us,1
Deluxe Nail & Spa,"505 Beale St, Quincy, MA 02169",Nail salon,adams,http://www.deluxespanail.com/,,,,,/contact-us,Contact  Us,1
Fantasy Nails,"541 Adams St, Milton, MA 02186",Nail salon,adams,,,,,,,,1
Watercolours Salon,"31 Adams Rd, Holden, MA 01520",Hair salon,adams,,,,,,,,1
Sereni Salon & Spa,"8 Market St, Hudson, MA 01749",Beauty salon,adams,http://www.serenisalon.com/,,,Gift Cards,http://serenisalon.com/gift-cards/,http://serenisalon.com/contact/,Contact,1
Oksana Salon & Spa,"702 Bliss Rd, Longmeadow, MA 01106",Beauty salon,agawam town,http://www.oksanasalonspa.com/,,,,,http://oksanasalonspa.com/contact/,Contact,1
Eva's Beauty Salon,"11 Dorset St, Springfield, MA 01108",Beauty salon,agawam town,,,,,,,,1
Touch of NYC Hair Boutique LLC,"Touch Of NYC Hair Boutique, 803 Belmont Ave, Springfield, MA 01108",Beauty salon,agawam town,http://www.touchofnychairboutique.com/,,,,,tel:4133620008,(413)362-0008,1
Cecilia's Unisex,"2890 Main St, Springfield, MA 01107",Beauty salon,agawam town,,,,,,,,1
Doreen Prouty Registered Electrologist,,Hair removal service,agawam town,,,,,,,,1
ProLase Laser Clinic,"25 Duclos Dr, Feeding Hills, MA 01030",Laser hair removal service,agawam town,http://www.prolase.net/,,,,,#,"Contact Us
                                                    Locations ",1
Studio 2000,"2460 Main St #122, Springfield, MA 01107",Beauty salon,agawam town,,,,,,,,1
LA Nails & Spa,"314 Belmont Ave, Springfield, MA 01108",Nail salon,agawam town,,,,,,,,1
Lashology Lashes by Lexi,"299 Walnut St, Agawam, MA 01001",Beauty salon,agawam town,,,,,,,,1
Advanced Aesthetics Med Spa,"120 Westfield St, West Springfield, MA 01089",Medical spa,agawam town,http://advancedaestheticsmedispa.com/,,,,,https://advancedaestheticsmedispa.com/contact-or-book-appointment/,Contact or Book Appointment,1
Bellissimo Beauty Studio,"second floor, 5 N Westfield St, Feeding Hills, MA 01030",Eyebrow bar,agawam town,,,,,,,,1
Three Sisters Beauty Style,"901 Carew St, Springfield, MA 01104",Beauty salon,agawam town,,,,,,,,1
Jacqueline's Beauty Salon,"741 Liberty St, Springfield, MA 01104",Beauty salon,agawam town,,,,,,,,1
CaliNail Care,"2460 Main St #114, Springfield, MA 01107",Nail salon,agawam town,,,,,,,,1
Beauty Gate Salon & Day Spa,"1646 Riverdale St, West Springfield, MA 01089",Beauty salon,agawam town,http://www.beautygatesalonspa.com/,,,,,https://www.beautygatesalonspa.com/contact,Contact,1
Superstars Beauty Salon,"253 Bay St, Springfield, MA 01109",Beauty salon,agawam town,,,,,,,,1
Ochoa Salon & Spa,"653 N Main St, East Longmeadow, MA 01028",Beauty salon,agawam town,http://ochoaforhair.com/,,,GIFT CARD,https://clients.mindbodyonline.com/classic/ws?studioid=661641&stype=42,https://ochoaforhair.com/contact/,Contact,1
J4 Nails Supply,"200 Dickinson St, Springfield, MA 01108",Nail salon,agawam town,,,,,,,,1
Gasoline Alley the Salon,"250 Albany St, Springfield, MA 01105",Beauty salon,agawam town,http://gasolinealleythesalon.com/,,,,,,,1
Charm Hair Salon & The Wig Shop,"5 Audubon St, Springfield, MA 01108",Beauty salon,agawam town,http://thewigshopatcharmhairsalon.com/,,,,,,,1
Alchemy Nail Bar,"1341 Main St rear, Springfield, MA 01103",Nail salon,agawam town,http://go.booker.com/location/AlchemySalon413,,,,,,,1
Crystal Elegance Beauty & Nails,"163 White St, Springfield, MA 01108",Beauty salon,agawam town,,,,,,,,1
Jay's Nest,"884 Sumner Ave, Springfield, MA 01108",Beauty salon,agawam town,,,,,,,,1
Supercuts,"1053 Riverdale St, West Springfield, MA 01089",Beauty salon,agawam town,https://www.supercuts.com/locations/ma/west-springfield/riverdale-center-haircuts-80671.html,,,"
												Gift Cards ",/gift-cards.html,#,Store Contact Number,1
All About You Hair Salon LLC,"27 Archie St, Springfield, MA 01109",Beauty salon,agawam town,https://allaboutyouhairsalon.business.site/,,,,,,Contact,1
Beauty Queen Salon,"874 State St, Springfield, MA 01109",Beauty salon,agawam town,https://www.facebook.com/Beauty-Queen-Salon,,,,,,,1
Joseph Steven's Salon,"634 N Main St, East Longmeadow, MA 01028",Beauty salon,agawam town,,,,,,,,1
Salon 511,"511 N Main St, East Longmeadow, MA 01028",Beauty salon,agawam town,,,,,,,,1
Danna's Nail Spa,"10 Booth Rd, Enfield, CT 06082",Nail salon,agawam town,,,,,,,,1
Salon Karma,"35 Harkness Ave, East Longmeadow, MA 01028",Beauty salon,agawam town,,,,,,,,1
Face To Nails Etc Day Spa,"600 Springfield St, Chicopee, MA 01013",Beauty salon,agawam town,https://www.facetonails.com/,,,,catalog/gift-certificates,/contact,Contact,1
Eternal Nail Salon,"1195 Sumner Ave, Springfield, MA 01118",Beauty salon,agawam town,,,,,,,,1
Main Street Hair Co,"32 Main St, Westfield, MA 01085",Beauty salon,agawam town,,,,,,,,1
Baked Beauty Bar,"94 Island Pond Rd, Springfield, MA 01108",Beauty salon,agawam town,https://www.bakedbeautybar.com/,,,,,https://www.brandrep.com/contact,BrandRep,1
Purele Waxing Salon,"44 Harkness Avenue, Second Floor, East Longmeadow, MA 01028",Beauty salon,agawam town,http://www.purelewaxing.com/,,,,,https://www.purelewaxing.com,CONTACT,1
Sunny Nails,"801 Belmont Ave, Springfield, MA 01108",Nail salon,agawam town,,,,,,,,1
Dazzlers Hair Design,"1 Main St, Westfield, MA 01085",Beauty salon,agawam town,,,,,,,,1
Fufu Beauty Supply,"253 Bay St, Springfield, MA 01109",Beauty salon,agawam town,,,,,,,,1
Creative Touch Hair Design,"457 Breckwood Blvd, Springfield, MA 01109",Beauty salon,agawam town,,,,,,,,1
Duets Hair Salon,"42 Harkness Ave, East Longmeadow, MA 01028",Beauty salon,agawam town,,,,,,,,1
Modern Designs Salon,"29 Babbs Rd, West Suffield, CT 06093",Hair salon,agawam town,http://www.moderndesignssalon.com/,,,,,#contact-scroll,Contact Us,1
Pretty Nails,"786 State St, Springfield, MA 01109",Nail salon,agawam town,,,,,,,,1
Great Clips,"249 E Main St, Westfield, MA 01085",Beauty salon,agawam town,https://www.greatclips.com/salons/5811?utm_source=google&utm_medium=organic&utm_campaign=gmb,,Casual salon offering haircuts for adults & kids along with professional styling products for sale.,Gift Card Balance,https://www.greatclips.com/gift-card-balance,https://www.greatclips.com/about-us/contact-us,Contact Us,1
H & K Hair Design,"894 Carew St, Springfield, MA 01104",Beauty salon,agawam town,,,,,,,,1
Willie Mae House of Beauty,"44 Ionia St, Springfield, MA 01109",Beauty salon,agawam town,,,,,,,,1
Gina's,"24 Ledyard St, Springfield, MA 01104",Beauty salon,agawam town,,,,,,,,1
Virtue Salon Excellence East,"38 Harkness Ave, East Longmeadow, MA 01028",Beauty salon,agawam town,,,,,,,,1
Devine Designs A Ladies & Gentlemens' Salon,"23 St James Blvd, Springfield, MA 01104",Hair salon,agawam town,http://devine-designs-a-ladies-gentlemens-salon.business.site/,,,,,,Contact,1
VIP Nails Spa,"475 Breckwood Blvd, Springfield, MA 01119",Nail salon,agawam town,http://vipnailsspaspringfield.com/,,,,,contact,Contact,1
Hair Connection,"71 Hazard Ave, Enfield, CT 06082",Beauty salon,agawam town,,,,,,,,1
Complete Aesthetics,"1111 Elm St #25a, West Springfield, MA 01089",Medical spa,agawam town,http://completeaesthetics.com/,,,,,http://completeaesthetics.com/contact-us/,Contact Us,1
SkinCatering Spa,"1500 Main St #220, Springfield, MA 01115",Beauty salon,agawam town,http://www.skincatering.com/,,,GIFTS,https://www.secure-booker.com/skincatering2/ShopOnline/GiftCertificate.aspx,http://skincatering.com/our-team/contact-info/,HOURS/DIRECTIONS,1
Country Nails,"1373 Liberty St, Springfield, MA 01104",Nail salon,agawam town,,,,,,,,1
The Perfect Look,"284 N Maple St # A, Enfield, CT 06082",Beauty salon,agawam town,https://www.perfectlooksalons.com/,,,Gift Cards,https://www.perfectlooksalons.com/gift-cards/,https://www.perfectlooksalons.com/contact/,Contact,1
The Plan,"420 B Dwight St, Holyoke, MA 01040",Beauty salon,alford,http://www.theplanholyoke.com/,,,,,,,1
Great Clips,"136 Reservoir Dr Ste 136, Athol, MA 01331",Beauty salon,alford,https://www.greatclips.com/salons/0347?utm_source=google&utm_medium=organic&utm_campaign=gmb,,Casual salon offering haircuts for adults & kids along with professional styling products for sale.,Gift Card Balance,https://www.greatclips.com/gift-card-balance,https://www.greatclips.com/about-us/contact-us,Contact Us,1
Visual Changes Inc,"100 Shaker Rd, East Longmeadow, MA 01028",Beauty salon,alford,http://www.visualchangesinc.com/,,,"

",gift_cards.html,contact.html,Contact,1
Changes Family Hair Care,"939 Worcester Rd, Barre, MA 01005",Beauty salon,alford,https://changes-family-hair-care.business.site/?utm_source=gmb&utm_medium=referral,,,,,,Contact,1
JayLynn Salon & Spa,"23 E Main St, Canaan, CT 06018",Hair salon,alford,http://www.jaylynnsalon.com/,,,,,https://www.jaylynnsalon.com,CONTACT,1
Great Clips,"360 Timpany Blvd, Gardner, MA 01440",Beauty salon,alford,https://www.greatclips.com/salons/8720?utm_source=google&utm_medium=organic&utm_campaign=gmb,,Casual salon offering haircuts for adults & kids along with professional styling products for sale.,Gift Card Balance,https://www.greatclips.com/gift-card-balance,https://www.greatclips.com/about-us/contact-us,Contact Us,1
Polished,"6 Village Square, Westminster, MA 01473",Beauty salon,alford,,,,,,,,1
Puffer's Salon & Day Spa,"56 Southwick Rd, Westfield, MA 01085",Day spa,alford,http://www.pufferdayspa.com/,,,Gift Certificates,http://pufferdayspa.millenniumegift.com/,contact-about.html,Contact,1
Shear Style,"137 Charlton St, Oxford, MA 01540",Beauty salon,alford,,,,,,,,1
126 Post Salon,"126 June St, Worcester, MA 01602",Beauty salon,alford,http://www.126postsalon.com/,,,,,http://www.126postsalon.com/contact/,Contact & Hours,1
Salon Exquisite,"395 Chandler St, Worcester, MA 01602",Beauty salon,alford,http://www.salonexquisite.net/,,,Purchase a Gift Card>>,https://salonexquisite.salontarget.com/egift/?guestonly,https://www.salonexquisite.net/contact-us,Contact Us,1
Talk of the Town Beauty Parlor,"49 Main St, Leominster, MA 01453",Beauty salon,alford,http://www.talkofthetownbeautyparlor.com/,,,,,contact.html,"





Contact Us


",1
Essencials Day Spa Inc,"75 North St, Pittsfield, MA 01201",Hair salon,alford,http://berkshirespas.com/,,,PURCHASE GIFTCARDS &  PRODUCTS HERE,https://mycloud.prosoinc.com/psgconline/gcmain.asp?cl=13672,https://www.berkshirespas.com/contact,CONTACT,1
Nail Spa Forever,"17 Friend St, Amesbury, MA 01913",Nail salon,amesbury town,,,,,,,,1
Blink Skincare And Lash Studio,"253 Low St, Newburyport, MA 01950",Beauty salon,amesbury town,http://www.blinklashstudios.com/,,,,,/contact,Contact,1
Glow Personalized Skin Care,"77 Macy St, Amesbury, MA 01913",Day spa,amesbury town,http://www.glowpersonalizedskincare.com/,,,,,Contact_Us.html,Contact Us,1
Hair We Go Weddings,"73 Main St, Amesbury, MA 01913",Hairdresser,amesbury town,http://hairwegoweddings.com/,,,,,https://www.hairwegoweddings.com,CONTACT,1
Salon Jule,"82 Main St, Amesbury, MA 01913",Hair salon,amesbury town,,,,,,,,1
Vie En Rose Beauty,"72A Haverhill Rd, Amesbury, MA 01913",Nail salon,amesbury town,http://www.vieenroseamesbury.com/,,,Gift Cards,https://www.vieenroseamesbury.com/about,https://www.vieenroseamesbury.com/blank-page,Contact,1
Harlow & Finch Salon,"11 Friend St, Amesbury, MA 01913",Hair salon,amesbury town,http://www.harlowandfinchsalon.com/,,,,,https://harlowandfinchsalon.com/contact/,Contact,1
Nails 2001,"45 Storey Ave #13, Newburyport, MA 01950",Nail salon,amesbury town,,,,,,,,1
Hair Company K,"134 Main St, Amesbury, MA 01913",Hair salon,amesbury town,http://www.haircompanyk.com/,,"Hair salon for men's, women's & kids' cuts, plus coloring, styling, blowouts & bridal services.",,,/contact-us,"
            Contact Us
          ",1
Shadowbox Salon,"44 Elm St, Amesbury, MA 01913",Hair salon,amesbury town,http://www.shadowboxsalon.com/,,,,,https://www.shadowboxsalon.com/contact,CONTACT,1
Hive,"14 Cedar St UNIT 11, Amesbury, MA 01913",Hair salon,amesbury town,,,,,,,,1
Liz Kidder Studio,"48 Market St, Amesbury, MA 01913",Hair salon,amesbury town,http://www.lizkidderstudio.com/,,,,,/contact-us,Contact Us,1
Laser Smooth,"110 Haverhill Rd Bldg C, Suite 330, Amesbury, MA 01913",Laser hair removal service,amesbury town,http://lasersmooth.net/,,,,,tel:153,153,1
Unique Nails Tech Inc,"117 E Main St, Merrimac, MA 01860",Nail salon,amesbury town,http://www.uniquenailstech.com/,,,,,,,1
Dally's Hair Salon,"26 Water St, Newburyport, MA 01950",Beauty salon,amesbury town,,,,,,,,1
