name,address,type,place,description,website_url,menu_url,gift_card_website,contact_website,gift_card_txt,contact_txt,searched,state,zipcode,store_type
Salon Leshey,"25258 Cabot Rd, Laguna Hills, CA 92653",Beauty salon,Laguna Hills,,http://www.salonleshey.com/,,,http://salonleshey.com/contact/,,Contact Us,1,CA,92653,beauty_salon
Ocean Ranch Hair,"27270 Alicia Pkwy C, Laguna Niguel, CA 92677",Hair salon,Laguna Niguel,,http://www.hssalon.us/,,,http://hssalon.us/contact,,Contact,1,CA,92677,beauty_salon
Mitchell Anthony Salon,"25290 Marguerite Pkwy # F, Mission Viejo, CA 92692",Beauty salon,Mission Viejo,,https://mitchellanthonysalon.com/,,,https://mitchellanthonysalon.com/contact.html,,"
",1,CA,92692,beauty_salon
full strands,"27525 Puerta Real, Mission Viejo, CA 92691",Beauty salon,Mission Viejo,,https://www.fullstrands.com/,,,https://www.fullstrands.com/contact-us,,"
            Contact Us
          ",1,CA,92691,beauty_salon
Eyelash City,"28570 Marguerite Pkwy #201, Mission Viejo, CA 92692",Beauty salon,Mission Viejo,,http://www.eyelashcity.com/,,,https://eyelashcity.com/index.php/contact-us/,,Contact Us,1,CA,92692,beauty_salon
Val's Studio,"27741 Crown Valley Pkwy #201, Mission Viejo, CA 92691",Beauty salon,Mission Viejo,,http://www.valstudio.biz/,,,http://www.valstudio.biz/contact.html,,Contact,1,CA,92691,beauty_salon
A'mae laser skin solutions,"26671 Aliso Creek Rd, Aliso Viejo, CA 92656",Beauty salon,Aliso Viejo,,http://www.amaelaser.com/,,,http://www.amaelaser.com/contact_us.php,,,1,CA,92656,beauty_salon
Otana Brow & Beauty Salon of Laguna Beach CA,"777 S Coast Hwy, Laguna Beach, CA 92651",Beauty salon,Laguna Beach,,http://otanabeauty.com/,,,https://www.otanabeauty.com/contact,,CONTACT US,1,CA,92651,beauty_salon
Lash Art,"24471 Alicia Pkwy #1, Mission Viejo, CA 92691",Beauty salon,Mission Viejo,,https://lashesart.com/,,,https://lashesart.com/contact,,Contact Us,1,CA,92691,beauty_salon
Pardon My French Nail Bar  Beauty Lounge,"28221 Crown Valley Pkwy Suite D, Laguna Niguel, CA 92677",Nail salon,Laguna Niguel,,http://www.pmfnails.com/,,,http://www.pmfnails.com/contact,,"
              Get In Touch
            ",1,CA,92677,beauty_salon
Robin Brooks Studio Salon,"27742 Vista Del Lago #120, Mission Viejo, CA 92692",Beauty salon,Mission Viejo,,http://www.robinbrooksstudiosalon.com/,,,https://www.salonbuilder.com/website/174742/contact.asp,,"
			Contact",1,CA,92692,beauty_salon
Luxury Lashes Mission,"555 Shops At Mission Viejo space 202a, Mission Viejo, CA 92691",Beauty salon,Mission Viejo,,http://www.luxurylashes-missionviejo.com/,,,https://luxurylashes-missionviejo.com/contact-us/,,Contact Us,1,CA,92691,beauty_salon
Tokyo Lash Studio,"27741 Crown Valley Parkway #201, Studio16, Mission Viejo, CA 92691",Beauty salon,Mission Viejo,,http://tokyolashstudio.com/,,,http://tokyolashstudio.com/tel:9492327114,,(949) 232-7114,1,CA,92691,beauty_salon
Gold & Braid,"27525 Puerta Real Suite 600, Mission Viejo, CA 92691",Beauty salon,Mission Viejo,,http://salongoldandbraid.com/,,,http://salongoldandbraid.com/find-us,,"
            Contact
          ",1,CA,92691,beauty_salon
Gita Hair Salon,"23162 Los Alisos Blvd #103a, Mission Viejo, CA 92691",Hair salon,Mission Viejo,,http://gita-hairsalon.com/,,,http://gita-hairsalon.com/?page_id=33,,Contact,1,CA,92691,beauty_salon
Broadway Beauty Academy,"30290 Rancho Viejo Rd #210, San Juan Capistrano, CA 92675",Beauty salon,San Juan Capistrano,,http://www.broadwaybeautyacademy.com/,,,http://www.broadwaybeautyacademy.com/Contact-Us.html,,Contact Us,1,CA,92675,beauty_salon
Beauty Artist Yui,"1361 S Harbor Blvd #5, Fullerton, CA 92832",Beauty salon,Fullerton,,http://www.beautyartistyui.com/,,,http://www.beautyartistyui.com/contact.html,,CONTACT,1,CA,92832,beauty_salon
Samantha Beauty,"10586 Garden Grove Blvd, Garden Grove, CA 92843",Beauty salon,Garden Grove,,http://samanthabeauty.com/,,,http://samanthabeauty.com/#,,Contact,1,CA,92843,beauty_salon
Alpha Kappa Kush,"2024 W Lincoln Ave, Anaheim, CA 92801",Nail salon,Anaheim,,https://alphakappakush.com/,,,https://alphakappakush.com/contact,,Support,1,CA,92801,beauty_salon
SoCal Nails Supply,"720 S Euclid St #3, Anaheim, CA 92802",Beauty salon,Anaheim,,https://www.socalnails.com/,,,https://www.socalnails.com/index_contact.php,,Contact,1,CA,92802,beauty_salon
Misca Hair Salon & Extension Shop,"2640 East Coast Hwy Ste 4, Corona Del Mar, CA 92625",Beauty salon,Corona Del Mar,,http://miscahair.com/,,,http://miscahair.com/pages/contact-us,,"
            Contact us 
          ",1,CA,92625,beauty_salon
Professional Institute of Beauty PIB Escuela De Belleza,"10801 Main St, El Monte, CA 91731",Beauty school,El Monte,,http://www.pib.edu/,,,https://www.pib.edu/contact-us.html,,contact us,1,CA,91731,beauty_salon
TAM HAIR SALON,"1775 W Lincoln Ave STE A, Anaheim, CA 92801",Barber shop,Anaheim,,http://www.tamhair.com/,,,http://www.tamhair.com/contacts.html,,Contacts,1,CA,92801,beauty_salon
Sport Clips Haircuts of Yorba Linda at New River,"21480 Yorba Linda Blvd c1, Yorba Linda, CA 92887",Hair salon,Yorba Linda,,https://haircutmennewriveryorbalindaca.com/,,,https://www.sportclips.com/about-us/contact-us,,Contact Us,1,CA,92887,beauty_salon
The Tonsorial Colorist,"152 W Lincoln Ave #105, Anaheim, CA 92805",Beauty salon,Anaheim,,http://www.thetonsorialcolorist.com/,,,http://www.thetonsorialcolorist.com/contact-us,,Contact Us,1,CA,92805,beauty_salon
Isel'sbeautysalon,"152 W Lincoln Ave #112, Anaheim, CA 92805",Hair salon,Anaheim,,http://www.iselsbeautysalon.com/,,,http://www.iselsbeautysalon.com/tel:7146790461,,714-679-0461,1,CA,92805,beauty_salon
Sport Clips Haircuts of Orange Tuskatella Center,"1549 E Katella Ave #B, Orange, CA 92867",Hair salon,Orange,,https://haircutmenorangeca.com/,,,https://www.sportclips.com/about-us/contact-us,,Contact Us,1,CA,92867,beauty_salon
Hilton Health Club and Spa,"777 W Convention Way, Anaheim, CA 92802",Spa,Anaheim,,https://www.hiltonanaheimhealthclub.com/,,,https://www.hiltonanaheimhealthclub.com/Hilton-Health-Club-Anaheim-Contact.php,,Contacts,1,CA,92802,beauty_salon
Creative Hair Extensions & Wigs,"3860 Balfour Rd #F301, Brentwood, CA 94513",Beauty salon,Brentwood,,http://www.chextensionsandwigs.com/,,,https://chextensionsandwigs.com/contact/,,Contact,1,CA,94513,beauty_salon
TQ Nail Salon,"16061 Bear Valley Rd #6, Hesperia, CA 92345",Nail salon,Hesperia,,http://tqnailsalon.com/,,,http://tqnailsalon.com/contacts.html,,Contacts,1,CA,92345,beauty_salon
Ever Young Skin CareEY Skincare,"12401 Hesperia Rd #4, Victorville, CA 92395",Beauty salon,Victorville,,http://www.eyskincare.com/,,,http://www.eyskincare.com/contact.html,,"

CONTACT
",1,CA,92395,beauty_salon
Health First Medical Weight Loss and Skin Care,"16061 Bear Valley Rd #1, Hesperia, CA 92345",Skin care clinic,Hesperia,,http://www.healthfirstweightcontrol.com/,,,http://www.healthfirstweightcontrol.com/contact.php,,Contact,1,CA,92345,beauty_salon
Marco's Barber Shop,"20786 Bear Valley Rd, Apple Valley, CA 92308",Barber shop,Apple Valley,,http://www.marcosbarbershop.com/,,,http://www.marcosbarbershop.com/contact_us,,Contact Us,1,CA,92308,beauty_salon
Oak Blossom Salon,"14101 Main St suite 102, Hesperia, CA 92345",Hair salon,Hesperia,,http://www.oakblossomsalon.com/,,,http://www.oakblossomsalon.com/contact-us.html,,Contact Us,1,CA,92345,beauty_salon
Harris' Hair Lounge,"16048 Tuscola Rd Suite 6, Apple Valley, CA 92307",Barber shop,Apple Valley,,http://harrishairlounge.com/,,,https://www.harrishairlounge.com,,Contact,1,CA,92307,beauty_salon
Victor Valley Beauty College,"16515 Mojave Dr, Victorville, CA 92395",Beauty school,Victorville,,http://www.bridgesbeautycollege.com/,,,http://www.bridgesbeautycollege.com/contact_us.html,,Contact Us,1,CA,92395,beauty_salon
Andrea Dubin RE Electrologist,"6906 Village Pkwy # C, Dublin, CA 94568",Electrolysis hair removal service,Dublin,,http://www.electrolysisdublin.com/,,,http://www.electrolysisdublin.com/contact-us.html,,Dublin CA Office,1,CA,94568,beauty_salon
Angela Tam  Wedding  Celebrity  Event  Makeup Artist & Hair Stylist Team,"80 W Sierra Madre Blvd, Sierra Madre, CA 91024",Beauty salon,Sierra Madre,,http://www.angelatam.com/,,,https://angelatam.com/contact-a/,,CONTACT,1,CA,91024,beauty_salon
Contere Salon,"4441 Ming Ave, Bakersfield, CA 93309",Beauty salon,Bakersfield,,http://www.monasthreading.com/,,,http://www.monasthreading.com/contact,,Contact Us,1,CA,93309,beauty_salon
salon33,"3015 Calloway Dr, Bakersfield, CA 93312",Beauty salon,Bakersfield,,http://www.salon33.org/,,,https://www.salon33.org/contact-us,,Contact Us,1,CA,93312,beauty_salon
Studio Bliss,"3100 19th St # 300, Bakersfield, CA 93301",Beauty salon,Bakersfield,,http://www.studioblissdayspa.com/,,,http://studioblissdayspa.com/contact-us/,,Contact Us,1,CA,93301,beauty_salon
Bella Capelli,"1412 17th St D, Bakersfield, CA 93301",Beauty salon,Bakersfield,,https://www.bellacapellicosmoandbarberapprenticeship.com/,,,https://www.bellacapellicosmoandbarberapprenticeship.com/contact.html,,"
							Contact Information and Orientation Meeting
						",1,CA,93301,beauty_salon
Lash Out Lash and Brow Bar,"1811 20th St, Bakersfield, CA 93301",Beauty salon,Bakersfield,,https://www.lashoutandbrowbar.com/,,,https://lashoutandbrowbar.com/contact/,,CONTACT,1,CA,93301,beauty_salon
Frida Beauty Salon,"5549 Calloway Dr #35, Bakersfield, CA 93312",Beauty salon,Bakersfield,,https://www.bakersfieldhairsalon.com/,,,https://www.bakersfieldhairsalon.com/contact,,"

                                Contact Us
                            
",1,CA,93312,beauty_salon
Le Vuitan Full Body Boutique,"7420 District Blvd B, Bakersfield, CA 93313",Tanning salon,Bakersfield,,http://www.levuitansalon.com/,,,https://www.salonbuilder.com/website/197227/contact.asp,,Contact,1,CA,93313,beauty_salon
Parlor Wax Co,"1615 19th St, Bakersfield, CA 93301",Waxing hair removal service,Bakersfield,,http://www.parlorwaxco.com/,,,https://www.parlorwaxco.com/contact,,CONTACT,1,CA,93301,beauty_salon
Primary the Salon,"1529 19th St, Bakersfield, CA 93301",Beauty salon,Bakersfield,,http://primarythesalon.com/,,,http://primarythesalon.com/contact,,Contact,1,CA,93301,beauty_salon
The Dewi  A Skincare Salon,"1022 Truxtun Ave, Bakersfield, CA 93301",Beauty salon,Bakersfield,,https://dewiskincare.com/,,,https://dewiskincare.com/contact-us,,Contact Us,1,CA,93301,beauty_salon
Breaking Bad Hair LLC  Hair Salon,"1315 20th St, Bakersfield, CA 93301",Hair salon,Bakersfield,,http://www.breakingbadhair.com/,,,http://www.breakingbadhair.com/tel:6618173303,,(661) 817-3303,1,CA,93301,beauty_salon
EuroPhoria Medical & Personal Spa,"9500 Brimhall Rd # 707, Bakersfield, CA 93312",Medical spa,Bakersfield,,http://www.europhoria.com/,,,https://www.europhoria.com/contact/,,Contact Us,1,CA,93312,beauty_salon
Bakersfield Med Spa,"2700 F St, Bakersfield, CA 93301",Medical spa,Bakersfield,,https://bakersfieldmedspa.com/,,,https://bakersfieldmedspa.com/contact-us/,,CONTACT,1,CA,93301,beauty_salon
Eurotan Spa,"8200 Stockdale Hwy, Bakersfield, CA 93311",Day spa,Bakersfield,,https://www.europhoria.com/,,,https://www.europhoria.com/contact/,,Contact Us,1,CA,93311,beauty_salon
Rejuvenation Club Skin Gym,"1905 23rd St, Bakersfield, CA 93301",Skin care clinic,Bakersfield,,http://www.clubskingym.com/,,,https://clubskingym.com/contact-us/,,Contact Us,1,CA,93301,beauty_salon
SkinRn Aesthetics  Beckie Duke RN,"5301 Truxtun Ave Ste. 200, Bakersfield, CA 93309",Laser hair removal service,Bakersfield,,http://skinrnaesthetics.com/,,,http://skinrnaesthetics.com/contact/,,CONTACT,1,CA,93309,beauty_salon
Opulent Day Spa,"11420 Ming Ave #580, Bakersfield, CA 93311",Day spa,Bakersfield,,http://opulentdayspa.com/,,,https://opulentdayspa.com/contact/,,CONTACT,1,CA,93311,beauty_salon
Urban Oasis Spa,"1910 19th St B, Bakersfield, CA 93301",Day spa,Bakersfield,,http://www.spa1910.com/,,,http://www.spa1910.com/contact,," Contact

",1,CA,93301,beauty_salon
Bellflower Beauty College of Lakewood,"5438 Woodruff Ave, Lakewood, CA 90713",Beauty salon,Lakewood,,https://www.bellflowerbeautycollegelakewood.com/,,,https://www.bellflowerbeautycollegelakewood.com/contact,," Contact

",1,CA,90713,beauty_salon
Essence Salon & Nail Spa,"17901 Pioneer Blvd unit m, Artesia, CA 90701",Beauty salon,Artesia,,http://www.essencesalonandnailspa.com/,,,http://www.essencesalonandnailspa.com/contact,,Contact,1,CA,90701,beauty_salon
Argania Salon De Beaute,"2003 Milvia St, Berkeley, CA 94704",Beauty salon,Berkeley,,http://arganiasalon.com/,,,http://arganiasalon.com/contact-us,," Contact Us

",1,CA,94704,beauty_salon
Lustre A Salon,"896 The Alameda, Berkeley, CA 94707",Beauty salon,Berkeley,,http://www.lustre.salon/,,,http://www.lustre.salon/stylist/contact,,Stylist/Contact,1,CA,94707,beauty_salon
Elmwood Hair & Nails Spa,"2836 College Ave, Berkeley, CA 94705",Nail salon,Berkeley,,https://elmwoodhairnailsspa.com/,,,https://elmwoodhairnailsspa.com/contact-us/,,Contact us,1,CA,94705,beauty_salon
Moi Lash Spa,"1702 Solano Ave, Berkeley, CA 94707",Beauty salon,Berkeley,,http://moilashspa.com/,,,http://moilashspa.com/contact,," CONTACT

",1,CA,94707,beauty_salon
Vero,"6052 College Ave, Berkeley, CA 94705",Beauty salon,Berkeley,,http://www.veroforhair.com/,,,http://www.veroforhair.com/contact,,"
contact
",1,CA,94705,beauty_salon
Lavender Nail Spa,"5856 College Ave, Berkeley, CA 94705",Nail salon,Berkeley,,http://lavendernail-spa.com/,,,http://lavendernail-spa.com/contact-us.html,,Contact Us,1,CA,94705,beauty_salon
Wood Salon,"2703 College Ave, Berkeley, CA 94705",Hair salon,Berkeley,,http://www.woodsalon.com/,,,http://www.woodsalon.com/contact-1,,Contact,1,CA,94705,beauty_salon
The Nail Spa,"6251 College Ave, Berkeley, CA 94705",Nail salon,Berkeley,,http://thenailspanorthoakland.com/,,,http://thenailspanorthoakland.com/contact-us,,Contact Us,1,CA,94705,beauty_salon
Eyebrow Plus,"2808 Adeline St, Berkeley, CA 94703",Beauty salon,Berkeley,,https://www.eyebrowplus.com/,,,https://www.eyebrowplus.com/contact-us,,Contact Us,1,CA,94703,beauty_salon
Peter Thomas Hair,"1700 Shattuck Ave, Berkeley, CA 94709",Hairdresser,Berkeley,,http://www.peterthomashair.com/,,,http://www.peterthomashair.com/new-page,,Contact,1,CA,94709,beauty_salon
La Peluqueria Hair Salon,"1600 Shattuck Ave # 108, Berkeley, CA 94709",Hair salon,Berkeley,,http://www.lapeluqueriasalon.com/,,,http://www.lapeluqueriasalon.com/#contact,,Contact,1,CA,94709,beauty_salon
New Florence Salon,"1195 65th St, Emeryville, CA 94608",Beauty salon,Emeryville,,http://www.newflorencesalon.com/,,,http://www.newflorencesalon.com/contact,,Contact and Location,1,CA,94608,beauty_salon
Lola Salon,"1887 Solano Ave, Berkeley, CA 94707",Hair salon,Berkeley,,http://lola.salon/,,,http://lola.salon/contact-us,,Contact Us,1,CA,94707,beauty_salon
About Face & Body,"3190 College Ave @, Alcatraz Ave, Berkeley, CA 94705",Day spa,Berkeley,,http://www.aboutfaceandbody.net/,,,http://www.aboutfaceandbody.net/about-us/contact-us-2/,,Contact Us,1,CA,94705,beauty_salon
Stript Wax Bar,"5831 College Ave, Berkeley, CA 94705",Waxing hair removal service,Berkeley,,http://www.striptwaxbar.com/,,,http://www.striptwaxbar.com/contact-us,,Contact Us,1,CA,94705,beauty_salon
Chop Salon & Spa,"6493 Portola Dr, El Cerrito, CA 94530",Beauty salon,El Cerrito,,http://www.chopsalonandspa.com/,,,http://www.chopsalonandspa.com/contact.html,,Contact,1,CA,94530,beauty_salon
Studio Elevation,"460 El Cerrito Plaza #2, El Cerrito, CA 94530",Beauty salon,El Cerrito,,https://studioelevationsalon.com/,,,https://studioelevationsalon.com/contact,,Contact,1,CA,94530,beauty_salon
Marquee Salon,"420 40th St #3, Oakland, CA 94609",Beauty salon,Oakland,,http://www.marqueesalon.com/,,,http://www.marqueesalon.com/contact,,Contact,1,CA,94609,beauty_salon
Scarlet Salon Berkeley,"2910 Telegraph Ave, Berkeley, CA 94705",Hair salon,Berkeley,,http://www.scarletsalonberkeley.com/,,,http://www.scarletsalonberkeley.com/contactus,,"
            CONTACT US
          ",1,CA,94705,beauty_salon
Allure Salon Oakland,"560 Grand Ave, Oakland, CA 94610",Beauty salon,Oakland,,http://www.alluresalonoakland.com/,,,http://www.alluresalonoakland.com/#contact-us,,Contact,1,CA,94610,beauty_salon
Phoenix Rising Salon & Day Spa,"6400 Moraga Ave, Piedmont, CA 94611",Beauty salon,Piedmont,,http://phoenixrisingsalon.com/,,,http://phoenixrisingsalon.com/#contact,,Contact,1,CA,94611,beauty_salon
Ferit Salon,"421 N Rodeo Dr, Beverly Hills, CA 90210",Beauty salon,Beverly Hills,,https://feritsalon.com/,,,https://feritsalon.com/contact,,"
            Find Us
          ",1,CA,90210,beauty_salon
The Feathered Brow at STRIIIKE,"9278 Civic Center Dr, Beverly Hills, CA 90210",Beauty salon,Beverly Hills,,http://featheredbrow.com/,,,http://featheredbrow.com/contact.html,,CONTACT,1,CA,90210,beauty_salon
Beauty Factory Beverly Hills,"441 S. Beverly Drive Penthouse Suite, Beverly Hills, CA 90212",Facial spa,Beverly Hills,,https://beautyfactorybeverlyhills.com/,,,https://beautyfactorybeverlyhills.com/contact/,,Contact,1,CA,90212,beauty_salon
Beverly Hills Hair Free,"9301 Wilshire Blvd #310, Beverly Hills, CA 90210",Electrolysis hair removal service,Beverly Hills,,http://www.beverlyhillshairfree.com/,,,http://beverlyhillshairfree.com/contact-us/,,Contact Us,1,CA,90210,beauty_salon
Beverly Hills Plastic Surgery,"325 N Maple Dr, Beverly Hills, CA 90210",Beauty salon,Beverly Hills,,https://www.plasticsurgery.org/,,,https://www.plasticsurgery.org/about-asps/contact-us,,"
                                    Contact Us
                                ",1,CA,90210,beauty_salon
