name,address,type,place,description,website_url,menu_url,gift_card_website,contact_website,gift_card_txt,contact_txt,searched,state,zipcode,store_type
Alternate Universe,"1498 Sunset Blvd, Los Angeles, CA 90026",Comic book store,Los Angeles,,http://facebook.com/,,,http://facebook.com/#,,Contact Alternate Universe on Messenger,1,CA,90026,book_store
& Pens Press,"1294 Sunset Blvd, Los Angeles, CA 90026",Book store,Los Angeles,,http://www.andpens.com/,,,http://andpens.com/contact/,,CONTACT,1,CA,90026,book_store
Go Calendars Toys & Games,"Space R045Z by De Masque, 925 A Blossom Hill Rd, San Jose, CA 95123",Book store,San Jose,,http://www.goretailgroup.com/,,,http://app.bronto.com/public/webform/render_form/b4dm9zrosim7vd277m2zu3hemk0p6/644b6194dc9a45287a2b19648e5b017e/addcontact,,Subscribe Now!,1,CA,95123,book_store
Russian Hill Bookstore,"2162 Polk St, San Francisco, CA 94109",Book store,San Francisco,"Neighborhood shop offers a broad range of used books, plus games, cards & gifts in a quaint space.",http://www.russianhillbookstore.com/,,,http://russianhillbookstore.com/home/blog-2/,,Contact,1,CA,94109,book_store
Quinones Fernando,"2595 Mission St # 303, San Francisco, CA 94110",Law book store,San Francisco,,http://members.calbar.ca.gov/,,,http://www.calbar.ca.gov/Contact-Us,,Contact,1,CA,94110,book_store
Assouline at SJAS,"1401 Howard St, San Francisco, CA 94103",Book store,San Francisco,,https://www.assouline.com/,,,https://www.assouline.com/pages/contact-us,,Customer Service,1,CA,94103,book_store
Record Surplus,"12436 Santa Monica Blvd, Los Angeles, CA 90025",Record store,Los Angeles,"Longtime music store specializing in buying & selling used records, CDs, books, DVDs & memorabilia.",http://www.recordsurplusla.com/,,,https://www.recordsurplusla.com/contact/,,Contact,1,CA,90025,book_store
Mystery Pier,"8826 Sunset Blvd, West Hollywood, CA 90069",Book store,West Hollywood,Family-run indie bookstore in a quaint cottage stocking first editions with movie star clientele.,http://www.mysterypierbooks.com/,,,http://www.mysterypierbooks.com/contact/,,Contact,1,CA,90069,book_store
Truetone Music,"714 Santa Monica Blvd, Santa Monica, CA 90401",Music store,Santa Monica,,http://www.truetonemusic.com/,,,https://lp.constantcontactpages.com/su/XSoshwf,,"














",1,CA,90401,book_store
66ToCali,"Colorado Ave, Santa Monica, CA 90401",Gift shop,Santa Monica,"Cozy shop selling road signs, books & apparel commemorating America's first paved highway, Route 66.",http://66tocali.com/,,,http://66tocali.com/index.php?option=com_content&view=article&id=50&Itemid=62,,  Contact Us,1,CA,90401,book_store
Miramar college bookstore,"Student Services, 10440, 105 Black Mountain Rd Bldg K, San Diego, CA 92126",Book store,San Diego,,https://www.bookstore.sdccd.edu/,,,https://www.bookstore.sdccd.edu/miramar/site_customer_service.asp?#contact,,Email,1,CA,92126,book_store
Taming Your Guts,"3890 Nobel Dr, San Diego, CA 92122",Book store,San Diego,,http://www.tamingyourguts.com/,,,https://tamingyourguts.com/about/,,Contact,1,CA,92122,book_store
Friends Of The San Diego Public Library,"4193 Park Blvd, San Diego, CA 92103",Used book store,San Diego,,https://www.sandiego.gov/,,,https://www.sandiego.gov/contact,,Contact the City,1,CA,92103,book_store
Bayview Christian Cultural,"6134 Benson Ave, San Diego, CA 92114",Book store,San Diego,,http://bayviewbc.org/,,,https://www.bayviewbc.org/contact/,,Contact,1,CA,92114,book_store
Seabreeze Nautical Books,"1254 Scott St, San Diego, CA 92106",Book store,San Diego,Modest store supplying nautical charts & maritime books plus a variety of ocean-related gifts.,http://www.seabreezenauticalbooks.com/,,,https://www.seabreezenauticalbooks.com/contacts/,,Contact,1,CA,92106,book_store
Traveler's Depot,"1655 Garnet Ave, San Diego, CA 92109",Book store,San Diego,"Vibrant shop stocking luggage, money belts & electronic gadgets, plus travel guides and more.",http://www.travelersdepot.com/,,,http://travelersdepot.com/contact-us/,,Contact Us,1,CA,92109,book_store
Friends Of The Mission HillsHillcrestKnox Library bookstore,"215 W Washington St, San Diego, CA 92103",Used book store,San Diego,,http://library92103.org/,,,https://library92103.org/contact-us/,,Contact Us,1,CA,92103,book_store
Paras News,"3911 30th St, San Diego, CA 92104",Magazine store,San Diego,,http://www.parasnews.com/,,,http://www.parasnews.com/contact-us/,,Contact,1,CA,92104,book_store
Alexandra Institute,"3545 Midway Dr suite g, San Diego, CA 92110",Book store,San Diego,"This bookshop carries a range of new age titles, plus other items such as CDs, DVDs & crystals.",http://www.alexandrainstitute.org/,,,http://alexandrainstitute.org/contact.html,,,1,CA,92110,book_store
Adult Emporium,"5101 Convoy St, San Diego, CA 92111",Book store,San Diego,,https://www.facebook.com/,,,https://www.facebook.com/#,,Contact Adult Emporium on Messenger,1,CA,92111,book_store
Just His Words Pocket Companion,"3075 El Cajon Blvd, San Diego, CA 92104",Book store,San Diego,,http://www.justhiswords.com/,,,http://www.justhiswords.com/mailto:the.webdude@JustHisWords.com?subject=ATTENTION WebDude&body=Priority Action%0A===========%0A%0aIncoming Contact for the WebDude from JustHisWords.com%0A%0a,,the WebDude,1,CA,92104,book_store
Bauer Rare Books,"7466 Girard Ave, La Jolla, CA 92037",Used book store,La Jolla,This bookstore featuring a range of rare & antiquarian editions also features an art gallery.,https://www.bauerrarebooks.com/,,,https://www.bauerrarebooks.com/contact.php,,Contact,1,CA,92037,book_store
Home Start Thrift Boutique,"3611 Adams Ave, San Diego, CA 92116",Book store,San Diego,,http://www.home-start.org/,,,https://home-start.org/contact-us-2/,,Contact,1,CA,92116,book_store
Eastwind Books & Arts,"1435 Stockton St, San Francisco, CA 94133",Book store,San Francisco,"Bookstore specializing in Chinese literature, history, DVDs & stationery in a 2-story space.",https://eastwindbooks.com/,,,https://eastwindbooks.com/mailto:contact@eastwindbooks.com,,contact@eastwindbooks.com,1,CA,94133,book_store
San Fransisco Zen Book Store,"300 Page St, San Francisco, CA 94102",Book store,San Francisco,"Source for Buddhist books & CDs, plus meditation cushions, incense & other spiritual items.",http://sfzc.org/,,,http://sfzc.org/welcome/contact-us,,Contact,1,CA,94102,book_store
Night Horn Books,"423 Lyon St, San Francisco, CA 94117",Book store,San Francisco,,http://protestworks.com/,,,http://protestworks.com/index.html,,,1,CA,94117,book_store
Thomas A Goldwasser Rare Books,"5 3rd St #530, San Francisco, CA 94103",Rare book store,San Francisco,"Established shop offers rare books, manuscripts & collectibles, plus appraisal services.",https://www.goldwasserbooks.com/,,,https://www.goldwasserbooks.com/contact.php,,Contact,1,CA,94103,book_store
871 Fine Arts,"20 Hawthorne St, San Francisco, CA 94105",Book store,San Francisco,"Lofty shop with a selection of new & out-of-print books on contemporary art, plus a gallery space.",http://www.artbook.com/,,,http://www.artbook.com/aboutus.html,,CONTACT,1,CA,94105,book_store
John Windle Antiquarian Bookseller,"49 Geary Boulevard #233, San Francisco, CA 94108",Rare book store,San Francisco,,http://johnwindle.com/,,,https://www.johnwindle.com/contact.php,,Contact,1,CA,94108,book_store
Wittenborn Art Books,"1109 Geary Blvd, San Francisco, CA 94109",Used book store,San Francisco,,https://www.art-books.com/,,,https://www.art-books.com/contact.php,,Contact,1,CA,94109,book_store
Comix Experience Outpost,"2381 Ocean Ave, San Francisco, CA 94127",Comic book store,San Francisco,Small comics shop offering a deep selection of both current & back issues plus a kids' section.,http://www.comixexperience.com/,,,http://www.comixexperience.com/mailto:brian@comixexperience.com,,Contact,1,CA,94127,book_store
Cards And Comics Central,"5424 Geary Blvd, San Francisco, CA 94121",Comic book store,San Francisco,"Roomy shop stocks a range of comic books, games, toys & sports cards in a down-to-earth atmosphere.",http://cccentralsf.com/,,,http://cccentralsf.com/brands,,"
                  Contact Us
                ",1,CA,94121,book_store
SFMOMA Museum Store,"151 3rd St, San Francisco, CA 94103",Book store,San Francisco,,https://museumstore.sfmoma.org/,,,https://museumstore.sfmoma.org/customer-service,,Contact Info + Hours,1,CA,94103,book_store
Ng Hing Kee Inc,"648 Jackson St, San Francisco, CA 94133",Book store,San Francisco,,http://www.nghingkee.com/,,,http://nghingkee.com/index.php?route=information/contact,,,1,CA,94133,book_store
de Young Museum Store,"50 Hagiwara Tea Garden Dr, San Francisco, CA 94118",Book store,San Francisco,"Colorful, artist-inspired bric-a-brac, objets d'art & apparel in the city's oldest art museum.",http://shop.famsf.org/,,,http://shop.famsf.org/pages/contact,,Contact Us,1,CA,94118,book_store
