name,address,type,place,website_url,menu_url,description,gift_card_txt,gift_card_website,contact_website,contact_txt,searched,state,zipcode,store_type
Symposium Books,"240 Westminster St, Providence, RI 02903",Book store,Providence,http://www.symposiumbooks.com/,,,"
              GIFT CARDS
            ",http://www.symposiumbooks.com/collections/symposium-books-gift-cards,http://www.symposiumbooks.com/pages/events,"
                    EVENTS | CONTACT
                  ",1,RI,02903,book_store
Libby,"1256 Massachusetts Ave, Cambridge, MA 02138",Used book store,Cambridge,http://harvard.com/,,"Independent bookshop offering new & used titles, plus Harvard University gifts, since 1932.",Purchase Gift Cards & Codes,http://www.harvard.com/gift_cards_goods/gift_cards/,http://www.harvard.com/about/contacts/,(617) 661-1515,1,MA,02138,book_store
Books By the Sea,"1600 Falmouth Rd #19, Centerville, MA 02632",Book store,Centerville,http://www.booksbythesea.net/,,,"
 ",https://www.booksbythesea.net/product/gift-card/,https://www.booksbythesea.net/contact/,Contact,1,MA,02632,book_store
Buxton Village Books,"47918 NC-12, Buxton, NC 27920",Book store,Buxton,http://www.buxtonvillagebooks.com/,,,Gift Certificates,http://www.buxtonvillagebooks.com/buxton-village-books-gift-certificate,http://www.buxtonvillagebooks.com/contact,contact,1,NC,27920,book_store
Crafty Yankee,"1838 Massachusetts Ave, Lexington, MA 02420",Gift shop,Lexington,http://www.craftyyankee.com/,,,,https://www.shopcraftyyankee.com/collections/gift-card/products/gift-cards,http://visitor.r20.constantcontact.com/d.jsp?llr=hcpepxn6&p=oi&m=1011178683463&sit=tjqfnzc4&f=9b837e0e-8134-4077-b1a7-f519aa822e34,,1,MA,02420,book_store
Indy Reads Books,"911 Massachusetts Ave, Indianapolis, IN 46202",Book store,Indianapolis,http://indyreadsbooks.org/,,,Purchase A Gift Card,https://squareup.com/gift/BS1XZ1CKCMFHT/order,http://www.indyreadsbooks.org/contact/,CONTACT,1,IN,46202,book_store
Sherman's Maine Coast Book Shop Damariscotta,"158 Main St, Damariscotta, ME 04543",Book store,Damariscotta,http://www.shermans.com/,,,Gift Cards,http://www.shermans.com/gift-card-choices,http://www.shermans.com/store-hours-and-contacts,Contact Us,1,ME,04543,book_store
Argosy Book Store,"116 E 59th St, New York, NY 10022",Book store,New York,http://www.argosybooks.com/,,Six-story bookstore stocking an enormous array of antiquarian and out-of-print volumes since 1925.,"
Explore >
",http://www.argosybooks.com/gift-certificates.php,https://www.argosybooks.com/contact.php,Contact Us,1,NY,10022,book_store
Kolas Christian Bookstore,"2635A Highway Ave, Highland, IN 46322",Book store,Highland,http://www.kolasbookstore.com/,,,Gift Certificates,http://www.kolasbookstore.com/GC_Splash.asp,http://www.kolasbookstore.com//ContactUsForm.asp,Customer Service,1,IN,46322,book_store
The Book Oasis,"311 Main St, Stoneham, MA 02180",Used book store,Stoneham,http://www.thebookoasis.com/,,,Buy an E-Gift card,https://squareup.com/gift/DV4GJXPZ8REJJ/order,http://www.thebookoasis.com/tel:7814380077,(781) 438-0077,1,MA,02180,book_store
Tres Gatos,"470 Centre St, Jamaica Plain, MA 02130",Book store,Jamaica Plain,http://tresgatosjp.com/,http://places.singleplatform.com/tres-gatos/menu?ref=google,"Cozy, colorful Spanish tapas restaurant & wine bar with a tiny shop in back selling books & music.",BUY A GIFT CARD,https://www.toasttab.com/tres-gatos/giftcards,http://tresgatosjp.com/contact,Contact us,1,MA,02130,book_store
Mockingbird Baby & Kids,"219 Main St, Charlestown, MA 02129",Childrens store,Charlestown,http://mockingbirdbabyandkids.com/,,,"




GIFT CARDS
Let them choose that special something

",https://mockingbirdstore.com/products/gift-card?_pos=1&_sid=9e2af96b4&_ss=r,http://mockingbirdbabyandkids.com/pages/contact,Our Store,1,MA,02129,book_store
Bromfield Pen Shop,"5 Bromfield St, Boston, MA 02108",Pen store,Boston,http://www.bromfieldpenshop.com/,,"Emporium specializing in everyday, rare & collectible pens, plus engraving & repair services.",Gift Certificates,https://bromfieldpenshop.com/product-category/categories/gifts/gift-certificates/,https://bromfieldpenshop.com/contact/,Contact,1,MA,02108,book_store
Kern's Christian Book and Supply Store,"2438 Canton Rd, Akron, OH 44312",Book store,Akron,http://www.kernschristianbookandsupply.com/,,,Gift Certificates,http://www.kernschristianbookandsupply.com/GC_Splash.asp,http://www.kernschristianbookandsupply.com//ContactUsForm.asp,Customer Service,1,OH,44312,book_store
Writer's Block Bookstore,"316 N Park Ave, Winter Park, FL 32789",Book store,Winter Park,http://writersblockbookstore.com/,,"Unpretentious, local bookseller offering titles for adults & kids, plus literary-themed novelties.",,https://www.writersblockbookstore.com/giftcard,http://writersblockbookstore.com/mailto:info@writersblockbookstore.com?subject=Contact%20Us,info@writersblockbookstore.com ,1,FL,32789,book_store
Tattered Cover LoDo,"1628 16th St Mall, Denver, CO 80206",Book store,Denver,http://www.tatteredcover.com/,,,Gift Cards,http://www.tatteredcover.com/tattered-cover-giftcard,http://www.tatteredcover.com/contact-us,Contact Us,1,CO,80206,book_store
Root and Press LLC,"623 Chandler St, Worcester, MA 01602",Book store,Worcester,https://rootandpress.com/,https://rootandpress.com/breakfast-and-lunch/,,Gift Cards and Gear,https://rootandpress.com/online-gift-cards/,https://rootandpress.com/contact/,Contact,1,MA,01602,book_store
Bunch of Grapes Bookstore,"23 Main St, Vineyard Haven, MA 02568",Book store,Vineyard Haven,http://www.bunchofgrapes.com/,,,,http://www.bunchofgrapes.com/gift-card,http://www.bunchofgrapes.com/contact,Contact Us,1,MA,02568,book_store
Artist & Craftsman Supply Cambridge,"580 Massachusetts Ave, Cambridge, MA 02139",Art supply store,Cambridge,http://www.artistcraftsman.com/,,"Creative supplies for artists & crafters, from painting & sculpting to bookbinding & origami.","

",https://www.artistcraftsman.com/a-c-gift-cards.html,https://www.artistcraftsman.com/contacts/,Contact Us,1,MA,02139,book_store
UR Spider Shop and University Bookstore,"270 Richmond Way, Richmond, VA 23173",Book store,Richmond,https://www.urspidershop.com/,,,Gift Cards,https://www.urspidershop.com/shop_product_list.asp?catalog_name=VVIgQk9PS1NUT1JFIEdJRlQgQ0FSRFM&catalog_id=1335,https://www.urspidershop.com/tel:804.289.8491,804.289.8491,1,VA,23173,book_store
Brain Lair Books,"714 E Jefferson Blvd, South Bend, IN 46617",Book store,South Bend,https://www.brainlairbooks.com/,,,,http://shop.brainlairbooks.com/brain-lair-bookstore-e-gift-card,https://www.brainlairbooks.com/contact,CONTACT,1,IN,46617,book_store
Atticus Bookstore Cafe,"1082 Chapel St, New Haven, CT 06510",Book store,New Haven,http://atticusbookstorecafe.com/,http://www.atticusbookstorecafe.com/menu/,"Bright, glass-fronted bookstore serving coffee, breakfast, sandwiches & a few dinner options.","
        Gift Cards
      ",https://www.toasttab.com/atticus-bookstore-cafe-1082-chapel-st/giftcards,,,1,CT,06510,book_store
Malaprop's PopUp Bookstore,"125 S Main St, Hendersonville, NC 28792",Book store,Hendersonville,http://www.malaprops.com/,,,Great Reads & More,http://www.malaprops.com/malaprops-101-best-books-2018,http://www.malaprops.com/authors,Contact Us/FAQs,1,NC,28792,book_store
Sister's Uptown Bookstore,"1942 Amsterdam Ave, New York, NY 10032",Book store,New York,http://www.sistersuptownbookstore.com/,,Indie bookshop & community hub spotlighting a range of tiles & events by & about African Americans.,E-Gift Cards,https://squareup.com/gift/GS7QK4JJ7FNXP/order?external_source=postoffice-egift-widget&external_token=Zrm27dSh6jtQQFsi,http://www.sistersuptownbookstore.com/#contact-us,Contact Us,1,NY,10032,book_store
