name,address,type,place,website_url,menu_url,description,gift_card_txt,gift_card_website,contact_website,contact_txt,searched,state,zipcode,store_type
Divine Hair Salon,"708 Ashley Blvd, New Bedford, MA 02745",Hair salon,New Bedford,http://divinehairsalon.org/,,,,,http://divinehairsalon.org/contact-us.php,Contact & Book Now,1,MA,02745,beauty_salon
Beauty Nails & Spa,"1 Chace Rd, East Freetown, MA 02717",Nail salon,East Freetown,http://www.beautynailsandspafreetown.com/,,,,,http://www.beautynailsandspafreetown.com/contact.php,Contact Us,1,MA,02717,beauty_salon
Green Grotto Beauty,"100 State Rd, Dartmouth, MA 02747",Beauty salon,Dartmouth,http://www.greengrottobeauty.com/,,,,,https://www.greengrottobeauty.com/contact,Book,1,MA,02747,beauty_salon
Cozy Nails & Spa,"1244 Kempton St, New Bedford, MA 02740",Beauty salon,New Bedford,http://cozynailspa.com/,,,,,https://www.cozynailspa.com/contact,Contact,1,MA,02740,beauty_salon
South Coast Hair Options,"2082 Acushnet Ave, New Bedford, MA 02745",Hair salon,New Bedford,http://southcoasthairoptions.com/,,,,,https://southcoasthairoptions.com/contact/,Contact,1,MA,02745,beauty_salon
Glow Co Skincare,"216 Myrtle St, New Bedford, MA 02746",Beauty salon,New Bedford,https://glow-co-skincare.ueniweb.com/,,,,,https://glow-co-skincare.ueniweb.com/#contact_us,Contact Us,1,MA,02746,beauty_salon
The Glossarie Dry Bar,"33 County Rd, Mattapoisett, MA 02739",Beauty salon,Mattapoisett,https://www.glossariedrybar.com/,,,,,https://www.glossariedrybar.com/contact,CONTACT,1,MA,02739,beauty_salon
Advanced Electrolysis & Medical Laser,"862 Ashley Blvd, New Bedford, MA 02745",Laser hair removal service,New Bedford,https://www.advancedelectrolysisandmedicallaser.com/,,,,,https://www.advancedelectrolysisandmedicallaser.com/form,CONTACT US,1,MA,02745,beauty_salon
Rituals Salon & Day Spa,"403 Main St, Fairhaven, MA 02719",Day spa,Fairhaven,https://www.ritualssalonanddayspa.com/,,,,,https://www.ritualssalonanddayspa.com/contact,"
            Contact
          ",1,MA,02719,beauty_salon
V's Hair and Beauty Supply,"1543 Acushnet Ave, New Bedford, MA 02746",Beauty supply store,New Bedford,http://richmarketingma.wix.com/,,,,,https://richmarketingma.wixsite.com/vshairandbeauty/contact,Contact,1,MA,02746,beauty_salon
Salon Gigi,"42 Hathaway Rd, Dartmouth, MA 02747",Hair salon,Dartmouth,http://www.hairgigi.com/,,,,,https://www.hairgigi.com,CONTACT,1,MA,02747,beauty_salon
Prestige Nails & Spa,"37 Rockdale Ave Unit 2, New Bedford, MA 02740",Nail salon,New Bedford,http://prestigenailsspane.wixsite.com/,,,,,https://prestigenailsspane.wixsite.com/salon/contact-us-1,CONTACT US,1,MA,02740,beauty_salon
Seven Salon Spa,"7 South St, Stockbridge, MA 01262",Beauty salon,Stockbridge,http://sevensalonspa.com/,,,,,//sevensalonspa.com/contact,Contact,1,MA,01262,beauty_salon
Cheryl Nina Salon & Day Spa,"35 University Dr, Amherst, MA 01002",Beauty salon,Amherst,http://www.cherylninasalon.com/,,,,,http://www.cherylninasalon.com/contact-us.html,Contact Us,1,MA,01002,beauty_salon
Salon 180 East,"180 Pleasant St #210, Easthampton, MA 01027",Beauty salon,Easthampton,http://www.salon180east.com/,,"Beauty salon offering hair styling & coloring, plus face waxing, mani-pedis, spray tans & more.",,,https://www.salon180east.com/contact,Book an appointment,1,MA,01027,beauty_salon
David Gavin Salon,"274 Main St, Great Barrington, MA 01230",Beauty salon,Great Barrington,http://www.davidgavinberkshires.com/,,,,,https://www.davidgavinberkshires.com/contact,Contact,1,MA,01230,beauty_salon
Makeup Artistry by Liz,"609 Northampton St, Holyoke, MA 01040",Beauty salon,Holyoke,http://www.bridalbyliz.com/,,,,,https://www.bridalbyliz.com/contact/,Contact,1,MA,01040,beauty_salon
Skin Envy,"60 Roberts Dr Suite 314, North Adams, MA 01247",Skin care clinic,North Adams,https://www.myskinenvy.com/,,,,,https://www.myskinenvy.com/contact-1,"
        
        Contact Us
      ",1,MA,01247,beauty_salon
Deluxe Nail & Spa,"505 Beale St, Quincy, MA 02169",Nail salon,Quincy,http://www.deluxespanail.com/,,,,,http://www.deluxespanail.com/contact-us,Contact  Us,1,MA,02169,beauty_salon
Oksana Salon & Spa,"702 Bliss Rd, Longmeadow, MA 01106",Beauty salon,Longmeadow,http://www.oksanasalonspa.com/,,,,,http://oksanasalonspa.com/contact/,Contact,1,MA,01106,beauty_salon
Touch of NYC Hair Boutique LLC,"Touch Of NYC Hair Boutique, 803 Belmont Ave, Springfield, MA 01108",Beauty salon,Springfield,http://www.touchofnychairboutique.com/,,,,,http://www.touchofnychairboutique.com/tel:4133620008,(413)362-0008,1,MA,01108,beauty_salon
ProLase Laser Clinic,"25 Duclos Dr, Feeding Hills, MA 01030",Laser hair removal service,Feeding Hills,http://www.prolase.net/,,,,,http://www.prolase.net/#,"Contact Us
                                                    Locations ",1,MA,01030,beauty_salon
Advanced Aesthetics Med Spa,"120 Westfield St, West Springfield, MA 01089",Medical spa,West Springfield,http://advancedaestheticsmedispa.com/,,,,,https://advancedaestheticsmedispa.com/contact-or-book-appointment/,Contact or Book Appointment,1,MA,01089,beauty_salon
Beauty Gate Salon & Day Spa,"1646 Riverdale St, West Springfield, MA 01089",Beauty salon,West Springfield,http://www.beautygatesalonspa.com/,,,,,https://www.beautygatesalonspa.com/contact,Contact,1,MA,01089,beauty_salon
Baked Beauty Bar,"94 Island Pond Rd, Springfield, MA 01108",Beauty salon,Springfield,https://www.bakedbeautybar.com/,,,,,https://www.brandrep.com/contact,BrandRep,1,MA,01108,beauty_salon
Modern Designs Salon,"29 Babbs Rd, West Suffield, CT 06093",Hair salon,West Suffield,http://www.moderndesignssalon.com/,,,,,http://www.moderndesignssalon.com/#contact-scroll,Contact Us,1,CT,06093,beauty_salon
VIP Nails Spa,"475 Breckwood Blvd, Springfield, MA 01119",Nail salon,Springfield,http://vipnailsspaspringfield.com/,,,,,http://vipnailsspaspringfield.com/contact,Contact,1,MA,01119,beauty_salon
Complete Aesthetics,"1111 Elm St #25a, West Springfield, MA 01089",Medical spa,West Springfield,http://completeaesthetics.com/,,,,,http://completeaesthetics.com/contact-us/,Contact Us,1,MA,01089,beauty_salon
JayLynn Salon & Spa,"23 E Main St, Canaan, CT 06018",Hair salon,Canaan,http://www.jaylynnsalon.com/,,,,,https://www.jaylynnsalon.com,CONTACT,1,CT,06018,beauty_salon
Talk of the Town Beauty Parlor,"49 Main St, Leominster, MA 01453",Beauty salon,Leominster,http://www.talkofthetownbeautyparlor.com/,,,,,http://www.talkofthetownbeautyparlor.com/contact.html,"





Contact Us


",1,MA,01453,beauty_salon
Blink Skincare And Lash Studio,"253 Low St, Newburyport, MA 01950",Beauty salon,Newburyport,http://www.blinklashstudios.com/,,,,,http://www.blinklashstudios.com/contact,Contact,1,MA,01950,beauty_salon
Glow Personalized Skin Care,"77 Macy St, Amesbury, MA 01913",Day spa,Amesbury,http://www.glowpersonalizedskincare.com/,,,,,http://www.glowpersonalizedskincare.com/Contact_Us.html,Contact Us,1,MA,01913,beauty_salon
Hair We Go Weddings,"73 Main St, Amesbury, MA 01913",Hairdresser,Amesbury,http://hairwegoweddings.com/,,,,,https://www.hairwegoweddings.com,CONTACT,1,MA,01913,beauty_salon
Hair Company K,"134 Main St, Amesbury, MA 01913",Hair salon,Amesbury,http://www.haircompanyk.com/,,"Hair salon for men's, women's & kids' cuts, plus coloring, styling, blowouts & bridal services.",,,http://www.haircompanyk.com/contact-us,"
            Contact Us
          ",1,MA,01913,beauty_salon
Shadowbox Salon,"44 Elm St, Amesbury, MA 01913",Hair salon,Amesbury,http://www.shadowboxsalon.com/,,,,,https://www.shadowboxsalon.com/contact,CONTACT,1,MA,01913,beauty_salon
Liz Kidder Studio,"48 Market St, Amesbury, MA 01913",Hair salon,Amesbury,http://www.lizkidderstudio.com/,,,,,http://www.lizkidderstudio.com/contact-us,Contact Us,1,MA,01913,beauty_salon
Laser Smooth,"110 Haverhill Rd Bldg C, Suite 330, Amesbury, MA 01913",Laser hair removal service,Amesbury,http://lasersmooth.net/,,,,,http://lasersmooth.net/tel:153,153,1,MA,01913,beauty_salon
Salon 4270,"165 Bridge Rd, Salisbury, MA 01952",Hair salon,Salisbury,http://www.salon4270.com/,,,,,http://www.salon4270.com/contact,Contact,1,MA,01952,beauty_salon
Salon Bellisimo and Barbershop,"113 Merrimac St, Newburyport, MA 01950",Beauty salon,Newburyport,http://www.salonbellisimo.net/,,,,,http://www.salonbellisimo.net/tel:9784630004,(978) 463-0004,1,MA,01950,beauty_salon
Art of Hair,"135 Main St, Lenox, MA 01240",Beauty salon,Lenox,http://www.daniellepiercebeauty.com/,,,,,https://www.daniellepiercebeauty.com/contact,CONTACT,1,MA,01240,beauty_salon
Subtle Perfection,"Carriage Mills, 21 Water St, Amesbury, MA 01913",Permanent makeup clinic,Amesbury,http://subtleperfection.ink/,,,,,http://subtleperfection.ink/tel:9783603616,(978) 360-3616,1,MA,01913,beauty_salon
Diane's Hair Removal and Skin Care,"10 Prince Pl, Newburyport, MA 01950",Beauty salon,Newburyport,http://dianeshairremovalandskin.com/,,,,,http://dianeshairremovalandskin.com/contact-us.html,"
							Contact Us
						",1,MA,01950,beauty_salon
Wisteria Salon,"50 Water St, Newburyport, MA 01950",Beauty salon,Newburyport,http://www.wisteria-salon.com/,,"Charming boutique offering haircuts & coloring for women, plus eyebrow waxing & shaping.",,,https://www.wisteria-salon.com/contact-us,Contact Us,1,MA,01950,beauty_salon
Capelli Chic Salon,"38 Washington St, Newburyport, MA 01950",Beauty salon,Newburyport,http://www.capellichicsalon.com/,,,,,http://www.capellichicsalon.com/contact/,Contact,1,MA,01950,beauty_salon
Meraki Spa,"25 Storey Ave #6, Newburyport, MA 01950",Spa,Newburyport,http://merakispainc.com/,,,,,https://www.merakispainc.com/contact,CONTACT,1,MA,01950,beauty_salon
SKYY Salon,"97 Water St, Newburyport, MA 01950",Hair salon,Newburyport,http://www.skyysalon.net/,,,,,http://www.skyysalon.net/Contact.php,Contact,1,MA,01950,beauty_salon
Hair Styles by Michele,"114 Elm St, Salisbury, MA 01952",Hair salon,Salisbury,http://hairstylesbymichele.com/,,,,,http://hairstylesbymichele.com/tel:9789922179,978-992-2179,1,MA,01952,beauty_salon
Waxele  waxing center & spa,"138 Russell St, Hadley, MA 01035",Beauty salon,Hadley,http://www.waxele.com/,,,,,http://www.purelesalon.com/contact.html,,1,MA,01035,beauty_salon
Salon Herdis,"231 Main St, Northampton, MA 01060",Hair salon,Northampton,http://www.salonherdis.com/,,,,,https://www.salonherdis.com/contact/,Book Online,1,MA,01060,beauty_salon
Vallon Medispa,"163 Conz St, Northampton, MA 01060",Beauty salon,Northampton,http://www.vallonmedispa.com/,,,,,http://www.vallonmedispa.com/home/contact-us/,Contact Us,1,MA,01060,beauty_salon
panacea Salon,"28 Pleasant St, Northampton, MA 01060",Beauty salon,Northampton,https://www.panacea-salon.com/,,,,,https://www.panacea-salon.com/contact,Contact,1,MA,01060,beauty_salon
JoiaBeauty,"6 Crafts Ave #3479, Northampton, MA 01060",Beauty salon,Northampton,http://www.joiabeauty.com/,,,,,http://joiabeauty.com/contact/,Contact Us,1,MA,01060,beauty_salon
Olivia's Hair Studio,"22 New Ludlow Rd, Granby, MA 01033",Beauty salon,Granby,http://oliviashairstudio.com/,,,,,http://oliviashairstudio.com/contact-us-2/,Contact Us,1,MA,01033,beauty_salon
Hair by Patrick,"56 Main St Suite 220, Northampton, MA 01060",Beauty salon,Northampton,http://hairbypatrick.com/,,,,,http://hairbypatrick.com/contact,contact,1,MA,01060,beauty_salon
Shear Xtreme,"4 Old S St, Northampton, MA 01060",Beauty salon,Northampton,http://www.shearxtreme.com/,,,,,http://www.shearxtreme.com/tel:4135631906,413.563.1906,1,MA,01060,beauty_salon
T 5 Nails Salon & Spa,"572 Newton St, South Hadley, MA 01075",Nail salon,South Hadley,http://t5nailssalonandspama.com/,,,,,http://t5nailssalonandspama.com/contact-us.html,Contact,1,MA,01075,beauty_salon
Continuous Creations Hair Salon,"30 N Maple St, Florence, MA 01062",Beauty salon,Florence,https://www.continuouscreationshairsalon.com/,,,,,https://www.continuouscreationshairsalon.com/contact-form/,Contact,1,MA,01062,beauty_salon
Andover Nail Spa,"166 N Main St, Andover, MA 01810",Nail salon,Andover,http://www.andovernailspa.com/,,,,,http://www.andovernailspa.com/contact.htm,"

",1,MA,01810,beauty_salon
Andover Hair Removal Center Inc,"13 Main St #3, Andover, MA 01810",Hair removal service,Andover,http://www.andoverhairremoval.com/,,,,,http://www.andoverhairremoval.com/contact-us.html,Contact Us,1,MA,01810,beauty_salon
The Robert Jason Salon Beauty Bar,"96 Main St, Andover, MA 01810",Nail salon,Andover,http://robertjasonsalon.com/,,,,,http://robertjasonsalon.com/#contact,Appointments & Contact,1,MA,01810,beauty_salon
Starlet Studio,"77 Main St #1, Andover, MA 01810",Waxing hair removal service,Andover,http://starlet.studio/,,,,,https://starlet.studio/contact/,Contact,1,MA,01810,beauty_salon
Mint Studio at Sola Salons,"Sola Salons, 27 Main St Studio 18, Andover, MA 01810",Nail salon,Andover,http://mintstudio15.glossgenius.com/,,,,,http://mintstudio15.glossgenius.com/contact,Contact,1,MA,01810,beauty_salon
Andover MA Professional Hair Stylist,"68 Park St, Andover, MA 01810",Hair salon,Andover,http://www.reginaweldonhairandmakeup.com/,,,,,http://www.reginaweldonhairandmakeup.com/contact-regina-weldon-hair-and-makeup-artistry-andover-ma.html?dm_device=desktop,Contact,1,MA,01810,beauty_salon
The Cosmic Beauty Bar,"1 Dundee Park Dr #4, Andover, MA 01810",Beauty salon,Andover,http://cosmicbeautybar.com/,,,,,https://www.cosmicbeautybar.com/contact/,Contact Us,1,MA,01810,beauty_salon
Sport Clips Haircuts of Andover,"209 N Main St, Andover, MA 01810",Hair salon,Andover,https://haircutmenandoverma.com/,,,,,https://www.sportclips.com/about-us/contact-us,Contact Us,1,MA,01810,beauty_salon
Salon Vergados,"350 Winthrop Ave Suite 9A, North Andover, MA 01845",Beauty salon,North Andover,http://salonvergados.com/,,,,,https://www.salonvergados.com,Contact,1,MA,01845,beauty_salon
White Lotus Nail & Spa,"1111 Riverside Dr, Methuen, MA 01844",Nail salon,Methuen,http://whitelotusmethuen.com/,,,,,http://whitelotusmethuen.com/contact.html,Contact,1,MA,01844,beauty_salon
De Anza Salon & Spa,"1820 Turnpike St #101, North Andover, MA 01845",Nail salon,North Andover,http://www.deanzasalon.com/,,,,,https://deanzasalon.com/contact/,Book Now,1,MA,01845,beauty_salon
Relaxation SPA,"236 Edgartown-Vineyard Haven Rd, Edgartown, MA 02539",Day spa,Edgartown,http://relaxationspamv.com/,,"Resource for various types of massage as well as manicures, facials, scrubs & other spa services.",,,http://relaxationspamv.com/contact.html,Contact,1,MA,02539,beauty_salon
Arlington SkinMED,"22 Mill St STE 101, Arlington, MA 02476",Skin care clinic,Arlington,http://arlingtonskinmed.com/,,,,,https://arlingtonskinmed.com/contact-us-medical-aesthetics/,CONTACT,1,MA,02476,beauty_salon
Salon Marcello,"20 Massachusetts Ave, Lexington, MA 02420",Hair salon,Lexington,http://www.salonmarcello.com/,,,,,https://salonmarcello.com/contact-us/,Contact Us,1,MA,02420,beauty_salon
Maria Ferry Salon,"1152 Broadway, Somerville, MA 02144",Beauty salon,Somerville,http://www.mariaferrysalon.com/,,,,,http://www.mariaferrysalon.com/contact.html,Contact,1,MA,02144,beauty_salon
Lex Spa,"363 Massachusetts Ave, Lexington, MA 02420",Beauty salon,Lexington,http://thelexspa.com/,,,,,https://www.thelexspa.com/contact-us-1,CONTACT US,1,MA,02420,beauty_salon
IVY Hair Loft,"446 Massachusetts Ave, Arlington, MA 02474",Hair salon,Arlington,http://www.ivyhairloft.com/,,,,,http://www.ivyhairloft.com/info-location,Contact,1,MA,02474,beauty_salon
Classy Nail & Hair Salon,"241 Boston Ave, Medford, MA 02155",Hair salon,Medford,http://classynailhairsalon.com/,,,,,http://classynailhairsalon.com/contact,Contact,1,MA,02155,beauty_salon
Salon Femia,"43 Holland St, Somerville, MA 02144",Hair salon,Somerville,http://www.salonfemia.com/,,,,,http://www.salonfemia.com/contact.html,"
				Contact
			",1,MA,02144,beauty_salon
Salon Glo,"154 Main St, Medford, MA 02155",Beauty salon,Medford,http://www.salonglomedford.com/,,,,,http://www.salonglomedford.com/tel:7818740339,(781) 874-0339,1,MA,02155,beauty_salon
Faron Salon,"1784 Massachusetts Ave, Cambridge, MA 02140",Beauty salon,Cambridge,http://www.faronsalon.com/,,,,,https://faronsalon.com/contact-us/,Contact Us,1,MA,02140,beauty_salon
Luzia's Beauty Salon,"142 Slade St, Belmont, MA 02478",Beauty salon,Belmont,http://www.luziasbeautysalon.com/,,,,,http://www.luziasbeautysalon.com/contact/2717066,CONTACT,1,MA,02478,beauty_salon
AILISH & ASTON SALON AND SPA,"411 Waverley Oaks Rd # 134, Waltham, MA 02452",Beauty salon,Waltham,https://www.ailishandaston.com/,,,,,https://www.ailishandaston.com/contact,Contact,1,MA,02452,beauty_salon
Belmont Beauty Salon,"195 Belmont St, Belmont, MA 02478",Beauty salon,Belmont,http://belmontbeautysalon.webs.com/,,,,,https://belmontbeautysalon.webs.com/contactus.htm,Contact Us,1,MA,02478,beauty_salon
TN Beauty Salon,"384 Trapelo Rd, Belmont, MA 02478",Beauty salon,Belmont,http://www.tnbeautysalon.com/,,,,,http://www.tnbeautysalon.com/Contact-Us/,Contact Us,1,MA,02478,beauty_salon
Hair Exchange,"199 Mystic Ave, Medford, MA 02155",Beauty salon,Medford,http://hair-exchange.com/,,,,,http://hair-exchange.com/contact/,Contact,1,MA,02155,beauty_salon
Star Salon & Style,"275 Mystic Ave, Medford, MA 02155",Beauty salon,Medford,http://www.starsalonandstyle.com/,,"Contemporary beauty salon in a strip mall offering haircuts, color & skincare treatments.",,,http://www.starsalonandstyle.com/contact.html,Contact,1,MA,02155,beauty_salon
Hair Co,"1815 Massachusetts Ave, Cambridge, MA 02140",Beauty salon,Cambridge,http://www.hair-co.com/,,,,,http://www.hair-co.com/contact.html,"
										Contact
									",1,MA,02140,beauty_salon
Back Bay Hair Designs,"595 Somerville Ave, Somerville, MA 02143",Beauty salon,Somerville,http://www.backbayhairdesigns.com/,,,,,http://www.backbayhairdesigns.com/contact.html,find us,1,MA,02143,beauty_salon
Somerville Threading,"278 Elm St #229, Somerville, MA 02144",Beauty salon,Somerville,http://www.theperfectthreadingspa.com/,,,,,http://www.theperfectthreadingspa.com/#,New Contact Us 1,1,MA,02144,beauty_salon
C & N Beauty Supply Salon & Services,"380 Main St, Medford, MA 02155",Beauty salon,Medford,http://cnbeautysupply.net/,,,,,http://cnbeautysupply.net/contact," Contact

",1,MA,02155,beauty_salon
Rituals Salon and SpaLeominster,"646 Central St, Leominster, MA 01453",Hair salon,Leominster,http://ritualsspa.com/,,,,,https://ritualsspa.com/hours-directions-contact/,Hours/Directions/Contact,1,MA,01453,beauty_salon
Delali Hair Braiding,"4 Summer St, Fitchburg, MA 01420",Hair salon,Fitchburg,https://www.delalihairbraiding.com/,,,,,https://www.delalihairbraiding.com/contact-us,Contact Us,1,MA,01420,beauty_salon
Wink Beauty  Hair Studio LLC,"195 Main St B, Groton, MA 01450",Beauty salon,Groton,http://www.winkgroton.com/,,,,,https://www.winkgroton.com,Contact,1,MA,01450,beauty_salon
K Porter & Co,"32 Main St, Ayer, MA 01432",Beauty salon,Ayer,http://www.kporterandcompany.com/,,,,,https://www.kporterandcompany.com/contact-1,Contact,1,MA,01432,beauty_salon
Sherri's Designs,"1085 Main St, Holden, MA 01520",Beauty salon,Holden,https://www.sherrisdesignsholden.com/,,,,,https://www.sherrisdesignsholden.com/contact," Contact
",1,MA,01520,beauty_salon
Lu Lu Beauty Co,"45 Sterling St #10, West Boylston, MA 01583",Beauty salon,West Boylston,http://www.iwantlulu.com/,,,,,http://www.iwantlulu.com/contact-us,"
            contact us

",1,MA,01583,beauty_salon
Isabelle Francis Salon,"135 Turnpike Rd, Westborough, MA 01581",Beauty salon,Westborough,http://www.ifsalon.com/,,,,,https://ifsalon.com/contact-us/,Contact Us,1,MA,01581,beauty_salon
Seasons Hair Salon & Day Spa,"350 E Main St, Milford, MA 01757",Beauty salon,Milford,http://www.theseasonssalon.com/,,,,,https://www.salonbuilder.com/website/160393/contact.asp,Contact,1,MA,01757,beauty_salon
Beauty Atelier,"220 Howard St #8311, Framingham, MA 01702",Beauty salon,Framingham,http://bit.ly/,http://bit.ly/beatyatelier,,,,https://www.whatsapp.com/contact/,Get in touch,1,MA,01702,beauty_salon
Sassafrass Hair Salon Inc,"2390 Mendon Rd, Cumberland, RI 02864",Hair salon,Cumberland,http://www.sassafrasshairsalon.com/,,,,,http://www.sassafrasshairsalon.com/contact,"
              Contact
            ",1,RI,02864,beauty_salon
Nails2000nspa,"419 Worcester Rd, Framingham, MA 01701",Nail salon,Framingham,http://nails2000nspa.com/,,,,,http://nails2000nspa.com/contact.php,Contacts,1,MA,01701,beauty_salon
Laser Centers of New England,"77 Turnpike Rd, Southborough, MA 01772",Laser hair removal service,Southborough,http://www.hairgone.net/,,,,,http://www.hairgone.net/id4.html,Contact Us,1,MA,01772,beauty_salon
Electrolysis Etc,"118 Washington St, Holliston, MA 01746",Electrolysis hair removal service,Holliston,http://electrolysisetc.com/,,,,,http://electrolysisetc.com/default.aspx?matrix=5,Contact Us,1,MA,01746,beauty_salon
Hopkinton Electrology,"7 Main St, Hopkinton, MA 01748",Hair removal service,Hopkinton,http://ihatebodyhair.com/,,,,,http://ihatebodyhair.com/contact,Contact Us,1,MA,01748,beauty_salon
Meini Spa,"136 Pond St, Ashland, MA 01721",Massage spa,Ashland,http://meinispa.wix.com/,,,,,https://meinispa.wixsite.com/01721/contact,Contact,1,MA,01721,beauty_salon
Origins of Hair Studio,"300 Eliot St, Ashland, MA 01721",Beauty salon,Ashland,http://www.thesweetwatersalon.com/,,,,,http://www.thesweetwatersalon.com/tel:5088815332,(508) 881-5332,1,MA,01721,beauty_salon
Electrology by Lynn Laser and Electrolysis,"35 Hemlock Dr, Attleboro, MA 02703",Electrolysis hair removal service,Attleboro,http://www.electrologybylynn.com/,,,,,http://www.electrologybylynn.com/contact.html,Contact,1,MA,02703,beauty_salon
Studio 7,"287 Washington St, Attleboro, MA 02703",Hair salon,Attleboro,http://studio7.glossgenius.com/,,,,,http://studio7.glossgenius.com/contact,Contact,1,MA,02703,beauty_salon
Lavish Wax & Beauty Bar,"287 Washington St Suite 9, Attleboro, MA 02703",Waxing hair removal service,Attleboro,http://lavishwax.glossgenius.com/,,,,,http://lavishwax.glossgenius.com/contact,Contact,1,MA,02703,beauty_salon
Salon Seven Studio Inc dba New Identity Hair Salon,"580 Kelley Blvd # 2, North Attleborough, MA 02760",Beauty salon,North Attleborough,http://www.newidentityhairsalon.com/,,,,,http://www.newidentityhairsalon.com/#contact,Contact,1,MA,02760,beauty_salon
Positive Images,"540 Kelley Blvd, North Attleborough, MA 02760",Beauty salon,North Attleborough,http://www.salon-positiveimages.com/,,,,,https://www.salon-positiveimages.com,CONTACT,1,MA,02760,beauty_salon
Blade'z,"500 E Washington St, North Attleborough, MA 02760",Hair salon,North Attleborough,http://bladezhairdesigns.com/,,,,,http://bladezhairdesigns.com/contact-us/2792364,Contact Us,1,MA,02760,beauty_salon
Salon Rouge,"44 Washington St, Plainville, MA 02762",Beauty salon,Plainville,https://www.salonrougepro.com/,,,,,https://www.salonrougepro.com/contact," Contact

",1,MA,02762,beauty_salon
PARADISE NAILS AND SPA,"319 Tremont St #5, Rehoboth, MA 02769",Nail salon,Rehoboth,https://paradisenailssparehoboth.com/,,,,,https://paradisenailssparehoboth.com/contact,Contact Us,1,MA,02769,beauty_salon
T & H Nail Spa,"570 Kelley Blvd, North Attleborough, MA 02760",Beauty salon,North Attleborough,http://tandhnailsspa.com/,,,,,http://tandhnailsspa.com/contact.php, Contact Us,1,MA,02760,beauty_salon
Salon Marcel,"5 Man-Mar Dr UNIT 5, Plainville, MA 02762",Hair salon,Plainville,http://www.marcelnelsonblain.com/,,,,,http://www.marcelnelsonblain.com/contact-us/,Contact Us,1,MA,02762,beauty_salon
Trish Trowbridge Hair Design,"287 Washington St Suite #16, Attleboro, MA 02703",Hair salon,Attleboro,http://trishtrowbridge.glossgenius.com/,,,,,http://trishtrowbridge.glossgenius.com/contact,Contact,1,MA,02703,beauty_salon
Exotic Nails Salon,"687 Millbury St, Worcester, MA 01607",Nail salon,Worcester,http://www.exoticnailsalon.com/,,,,,https://exoticnailsalon.co/?page_id=183,Contact Us,1,MA,01607,beauty_salon
South Beach Tanning Salon,"489 Washington St, Auburn, MA 01501",Tanning salon,Auburn,http://www.southbeachauburn.com/,,,,,http://www.southbeachauburn.com/pages/contact-form,Contact Us,1,MA,01501,beauty_salon
Bharti Eyebrow Threading & Tinting & Waxing & Facial & Heena,"18 Pond St, Sharon, MA 02067",Hair removal service,Sharon,http://bhartieyebrowthreading.com/,,,,,https://bhartieyebrowthreading.com/contact-us/,CONTACT US,1,MA,02067,beauty_salon
Laser MD MedSpa,"400 Franklin St, Braintree, MA 02184",Laser hair removal service,Braintree,http://www.lasermdmedspa.com/,,,,,http://www.lasermdmedspa.com/contact-laser-md-med-spa-boston/#boston,Boston Clinic,1,MA,02184,beauty_salon
Salon Pisano,"156 Church St, Pembroke, MA 02359",Beauty salon,Pembroke,http://salonpisano.com/,,,,,http://salonpisano.com/contact-us," Contact Us

",1,MA,02359,beauty_salon
