name,address,type,place,website_url,menu_url,description,gift_card_txt,gift_card_website,contact_website,contact_txt,searched,state,zipcode,store_type
The Village on Main,"213 Main St, Northampton, MA 01060",Beauty salon,Northampton,http://www.thevillageonmain.com/,,,BUY GIFT CERTIFICATES,https://dayspawomen.boomtime.com/lgift,http://www.thevillageonmain.com/information.html,GET IN TOUCH,1,MA,01060,beauty_salon
Bliss Spa & Salon,"419 Andover St #5001, North Andover, MA 01845",Hair salon,North Andover,http://www.blissspaandsalon.com/,,,Gift Card ,http://blissspa.boomtime.com/lgift,https://www.blissspaandsalon.com,Contact,1,MA,01845,beauty_salon
Rinnovo Salon LLC,"733 Turnpike St, North Andover, MA 01845",Hair salon,North Andover,http://rinnovosalon.com/,,,Click Here to Buy a Gift Certificate,https://go.booker.com/location/RinnovoSalon/buy/gift-certificate,https://rinnovosalon.com/contact/,Contact,1,MA,01845,beauty_salon
Bia's Beauty & Brow Bar,"89 N Main St Suite 201, Andover, MA 01810",Waxing hair removal service,Andover,https://square.site/,,,"
Buy now
",https://squareup.com/gift/5Y1AHCTKF4MF0/order,,,1,MA,01810,beauty_salon
Revive by Sarka,"11 Beach St, Vineyard Haven, MA 02568",Spa,Vineyard Haven,http://revivebysarka.com/,,,Gift Cards,http://revivebysarka.com/?page_id=1559,http://revivebysarka.com/?page_id=2799,Contact us,1,MA,02568,beauty_salon
Illusions,"24 Steeple St, Mashpee, MA 02649",Hair salon,Mashpee,http://www.illusionshairsalonmashpee.com/,,,Gift Certificates,http://www.illusionshairsalonmashpee.com/gift-certificates/,http://www.illusionshairsalonmashpee.com/contact/,CONTACT/APPOINTMENTS,1,MA,02649,beauty_salon
Razzmatazz,"70 Industry Rd # B, Marstons Mills, MA 02648",Beauty salon,Marstons Mills,http://razzmatazzhairstudio.com/,,,purchasing a gift card,https://giftup.app/place-order/d8a69472-c1a3-493e-89c2-4c362a139a48?platform=Squarespace,http://razzmatazzhairstudio.com/contact,Contact,1,MA,02648,beauty_salon
Nickelle Beauty Salon & Boutique,"160 Summer St k2, Kingston, MA 02364",Beauty salon,Kingston,http://www.nickellebeauty.com/,,,Buy a gift card,https://nickellebeauty.salontarget.com/egift/?guestonly=guestonly,http://www.nickellebeauty.com/contact,"
            Contact
          ",1,MA,02364,beauty_salon
Shear Madness the Hair Salon,"466 High St, Medford, MA 02155",Beauty salon,Medford,http://www.shearmadnessmedford.com/,,,E-Gift cards,https://shearmadness.salontarget.com/egift/?guestonly=guestonly,http://www.shearmadnessmedford.com/hair-salon-medford-ma-contact-us.html,Contact Us,1,MA,02155,beauty_salon
Marilyn James Health and Beauty,"34 College Ave, Somerville, MA 02144",Beauty salon,Somerville,http://www.marilynjameshb.com/,,,Buy Gift Certificates Here,https://squareup.com/gift/05DYEACR95NQ6/order,https://marilynjameshb.com/contact-us/,Contact,1,MA,02144,beauty_salon
Philip Ciampa Salon,"831 Main St, Winchester, MA 01890",Beauty salon,Winchester,http://www.philipciampa.com/,,,"


ORDER A GIFT CARD


",http://www.philipciampa.com/shop,https://visitor.r20.constantcontact.com/d.jsp?llr=g9uq6geab&p=oi&m=1104038875974&sit=46dokgtfb&f=eeeb6229-a009-470f-bc2a-59c56085dde6,,1,MA,01890,beauty_salon
Owen Jacobs Salon and Day Spa,"49 Main St, Ayer, MA 01432",Hair salon,Ayer,http://owenjacobs.com/,,,Gift Card,https://squareup.com/gift/B35H25CJYJB4N/order,https://owenjacobs.com/contact/,Contact,1,MA,01432,beauty_salon
Mia Bella Spa,"12 Main St, Leominster, MA 01453",Beauty salon,Leominster,http://www.miabellaspa.com/,,,Buy Instant Gift Certificate Now!,https://miabellaspa.boomtime.com/lgift,,,1,MA,01453,beauty_salon
Serene Scape Day Spa & Salon,"376 Maple St, Marlborough, MA 01752",Beauty salon,Marlborough,http://serene-scape.com/,,,Gift Certificates,https://www.serene-scape.com/gift-certificates/,https://www.serene-scape.com/contact/,Contact,1,MA,01752,beauty_salon
The Lift Salon North Amherst,"68 Cowls Rd, Amherst, MA 01002",Hair salon,Amherst,http://www.theliftsalon.com/,,,Easthampton Salon Gift Cards,https://go.booker.com/location/Thelift/buy/gift-certificate,https://theliftsalon.com/locations-contact/,Contact,1,MA,01002,beauty_salon
PARLR,"14 River Way Suite 201, Framingham, MA 01701",Beauty salon,Framingham,http://www.theparlr.com/,,,Gift Cards,https://clients.mindbodyonline.com/ASP/main_shop.asp?studioid=152446&tg=&vt=&lvl=&stype=42&view=&trn=0&page=&catid=&prodid=&date=3%2f24%2f2020&classid=0&prodGroupId=&sSU=&optForwardingLink=&qParam=&justloggedin=&nLgIn=&pMode=2&loc=1,https://www.theparlr.com/contact,Book Services,1,MA,01701,beauty_salon
Haven Beauty,"14 Church St, Hopkinton, MA 01748",Beauty salon,Hopkinton,http://www.havenbeautyma.com/,,,"

",https://www.instagram.com/p/B_KggVlHLeL/,,,1,MA,01748,beauty_salon
LandaMedSpa,"85 Lincoln St, Framingham, MA 01702",Medical spa,Framingham,http://landamedspa.com/,,,Gift Cards,https://squareup.com/gift/7PMWV4M73ZKH8/order,https://landamedspa.com/contact/,Contact,1,MA,01702,beauty_salon
Jesamondo Salon & Spa,"154 E Central St, Natick, MA 01760",Beauty salon,Natick,http://www.jesamondo.com/,,,Gift Cards,https://jesamondo.com/giftcards,https://jesamondo.com/contact_jesamono_salon_spa,Contact,1,MA,01760,beauty_salon
Jennifer M Viveiros  Makeup Artist,"21 Park St, Attleboro, MA 02703",Beauty salon,Attleboro,http://www.jennifermviveiros.com/,,,Gift Cards,https://squareup.com/gift/E5V6PKVXM0QTP/order,http://www.jennifermviveiros.com/contact,Contact ,1,MA,02703,beauty_salon
Marisa's Skin Care,"652 E Washington St #11, North Attleborough, MA 02760",Skin care clinic,North Attleborough,http://www.marisasskincare.com/,,,"
        Support Small Business
      ",http://s.thegiftcardcafe.com/XfKwYc,http://www.marisasskincare.com/contact,"
            Contact
          ",1,MA,02760,beauty_salon
Euphoria Day Spa,"305 Oxford St N, Auburn, MA 01501",Day spa,Auburn,http://euphoriadayspa.net/,,,GIFT CARDS,https://www.euphoriadayspa.net/shop,https://www.euphoriadayspa.net/contact,CONTACT,1,MA,01501,beauty_salon
Brow Envy Microblading & Permanent MakeUp,"91 Stafford Street, Ste# 3 Crown Castle Plaza ( Across From Shaw’s Plaza, Worcester, MA 01603",Beauty salon,Worcester,http://www.browenvybylindsey.com/,,,Gift Card,https://www.browenvybylindsey.com/gift-card,https://www.browenvybylindsey.com/contact,Contact,1,MA,01603,beauty_salon
Paul Conzo Day Spa and Hair Salon,"490 Shrewsbury St, Worcester, MA 01604",Day spa,Worcester,http://www.paulconzo.com/,,,Gift Cards,http://www.paulconzo.com/hair-salon-shrewsbury-street-ma-gift-cards.html,http://www.paulconzo.com/hair-salon-shrewsbury-street-ma-contact.html,Contact,1,MA,01604,beauty_salon
Anointed Hands Massage & Spa Essentials,"950 N Main St Suite 202, Randolph, MA 02368",Massage therapist,Randolph,https://www.massagebook.com/,,,"
                                                Gift Certificates
                                            ",https://www.massagebook.com/#gift-certificates,https://www.massagebook.com/#contact,"
                                            Contact
                                        ",1,MA,02368,beauty_salon
Indigo Salon & Day Spa,"7 Summer St, Chelmsford, MA 01824",Beauty salon,Chelmsford,http://www.indigosalon-dayspa.com/,,,  Gift Card,http://www.indigosalon-dayspa.com/index.php/giftcards.html/,http://www.indigosalon-dayspa.com/index.php/contacts/,  PRODUCTS,1,MA,01824,beauty_salon
Deep Blue Hair Studio,"397 Washington St, Brookline, MA 02445",Hair salon,Brookline,http://www.deepbluehairstudio.com/,,,"
GIFT CARDS
",http://www.deepbluehairstudio.com/giftcards,http://www.deepbluehairstudio.com/contact,CONTACT,1,MA,02445,beauty_salon
Birch Tree Esthetics,"525 Massachusetts Ave, Acton, MA 01720",Skin care clinic,Acton,http://www.birchtreeskincare.com/,,,Purchase a Gift Card or Promotion,https://birchtreeskincare.com/purchase-a-gift-card/,,,1,MA,01720,beauty_salon
Moderno Salon & Organic Loft,"406 Main St, Melrose, MA 02176",Beauty salon,Melrose,http://modernosalon.com/,,,SHOP NOW,https://modernosalon.salontarget.com/egift/?guestonly=guestonly,http://modernosalon.com/contact-us-2/,Contact Us,1,MA,02176,beauty_salon
Arte Salon and SPA,"16 Boston Post Rd, Wayland, MA 01778",Beauty salon,Wayland,http://www.artesalonandspa.com/,,,"
            Gift Cards New
",https://salonarte.salonultimate.com/checkout/giftCard?store_id=1,http://www.artesalonandspa.com/#contact,CONTACT,1,MA,01778,beauty_salon
Bella Sante Day Spa Med Spa,"190 Linden St, Wellesley, MA 02482",Beauty salon,Wellesley,http://www.bellasante.com/,,,GO NOW,http://www.bellasante.com/collections/specials/products/mothers-day-special-gift-card-purchase,http://www.bellasante.com/pages/contact-bella-sante,Contact,1,MA,02482,beauty_salon
La Beautique,"329 Watertown St, Newton, MA 02458",Beauty salon,Newton,http://www.labeautiquesalon.com/,,,Online Booking & Gift Cards,https://phorest.com/book/salons/labeautiquesalon,http://labeautiquesalon.com/contact/,Contact,1,MA,02458,beauty_salon
De Paris Nails,"1600 Falmouth Rd # 31, Centerville, MA 02632",Beauty salon,Centerville,https://deparisnails.com/,,,,https://deparisnails.com/Gift Certificates.htm,,,1,MA,02632,beauty_salon
Solstice Day Spa,"408 Main St, Hyannis, MA 02601",Day spa,Hyannis,http://www.solsticedayspa.com/,,,"
				Gift Cards
			",http://www.solsticedayspa.com/gift-cards.html,http://www.solsticedayspa.com/contact.html,"
				Contact
			",1,MA,02601,beauty_salon
Tape In Hair Extensions on Cape Cod,"700 Main St, Hyannis, MA 02601",Beauty salon,Hyannis,http://www.salon700.com/,,,Gift Certificates,http://salon700.salonultimate.com/clientWeb/login?z=1503406847,http://www.salon700.com/contact/,Contact,1,MA,02601,beauty_salon
Body Sense Day Spa,"179 Barnstable Rd, Hyannis, MA 02601",Spa,Hyannis,https://www.bodysensebeautyclinic.com/,,,Gift Cards,https://www.thegiftcardcafe.com/shop/all.php?shop=18093,https://www.bodysensebeautyclinic.com/contact,Contact,1,MA,02601,beauty_salon
Make Me Fabulous,"At Pavilion Grand Hotel, 30 Lake Ave, Saratoga Springs, NY 12866",Spa,Saratoga Springs,http://makemefabulous.com/,,,Gift Certificates,https://na0.meevo.com/EgiftApp/home?tenantId=101427,https://www.makemefabulous.com/contact-us/,Contact Us,1,NY,12866,beauty_salon
Nicholas Michaels Spa,"422 W Main St, Northborough, MA 01532",Massage spa,Northborough,http://nmspa.com/,,,Gift Cards,http://nmspa.com/gift-cards,http://nmspa.com/contact,Contact,1,MA,01532,beauty_salon
Indulgence Day Spa,"189 Bedford St, Lexington, MA 02420",Day spa,Lexington,http://www.indulgencedayspa.com/,,,Gift Certificates,http://indulgencedayspa.com/gift-certificates/,,,1,MA,02420,beauty_salon
Meraki Hair Studio,"13 Main St #6a, Franklin, MA 02038",Beauty salon,Franklin,https://beautyatmeraki.com/,,,GIFT CARDS,https://squareup.com/gift/ZFJD9BD8Y79YS/order,https://beautyatmeraki.com/tel:5085280702,(508) 528-0702,1,MA,02038,beauty_salon
Bellezza Day Spa Inc,"72 Grove St, Franklin, MA 02038",Day spa,Franklin,http://bellezzaspafranklin.com/,,,Gift Certificates,http://bellezzaspafranklin.com/Online_Gift_Certificates.html,http://bellezzaspafranklin.com/Contact_Us.html,Contact Us,1,MA,02038,beauty_salon
Corbu Spa & Salon,"5 Bennett St, Cambridge, MA 02138",Spa,Cambridge,https://corbuspa.com/,,,"
        Gift Cards
      ",https://corbu.salonultimate.com/checkout/giftCard?store_id=8,https://corbuspa.com/contact-us,"
            Contact Us
          ",1,MA,02138,beauty_salon
La Moon Thai Spa,"220 Concord Ave f1, Cambridge, MA 02138",Day spa,Cambridge,http://www.lamoonthaicambridge.com/,,"Contemporary office offering massage therapy, skincare treatments & waxing in a peaceful atmosphere.",Gift,https://squareup.com/store/la-moon-thai-spa-cambridge/item/gift-certificates,https://www.lamoonthaicambridge.com,Contact,1,MA,02138,beauty_salon
Barber's Den,"115 Trapelo Rd, Belmont, MA 02478",Barber shop,Belmont,http://thebarbersden.com/,,,"

",https://www.instagram.com/p/B-7cahwhC_4/,http://thebarbersden.com/contact,"
            Contact
          ",1,MA,02478,beauty_salon
Mandy's Beauty Skincare Center,"31 Salem St, Medford, MA 02155",Facial spa,Medford,https://www.mandysbeauty.com/,,,GIFT CARDS,https://www.mandysbeauty.com/GiftCards.php,https://www.mandysbeauty.com/#contact,CONTACT,1,MA,02155,beauty_salon
Sally's Skin Care,"138 Dodge St, Beverly, MA 01915",Beauty salon,Beverly,https://www.sallybeauty.com/,,,Gift Cards,https://www.sallybeauty.com/hair/gift-cards/,https://www.sallybeauty.com/customer-service/email-sally/,Contact Us,1,MA,01915,beauty_salon
New England Electrology Center,"100 Cummings Center Suite 114G, Beverly, MA 01915",Beauty salon,Beverly,http://www.neelectrology.com/,,,Email or Printable Gift Certificates,http://www.secure-booker.com/neelectrology/InstantGiftCertificate.aspx,https://www.neelectrology.com/contact,Contact,1,MA,01915,beauty_salon
Allure Hair And Beauty,"243 Andover St, Peabody, MA 01960",Beauty salon,Peabody,http://www.allurehairandbeautypeabody.com/,,,GIFT CARDS,https://squareup.com/gift/1WQRW8DZRWQMF/order,https://www.allurehairandbeautypeabody.com/contact-us,CONTACT US,1,MA,01960,beauty_salon
Axle Color Studio  Hair Salon & Makeup Studio,"203 Main St, North Reading, MA 01864",Beauty salon,North Reading,http://www.axlecolorstudio.com/,,,Gift Cards,https://axlecolorstudio.com/shop/,https://axlecolorstudio.com/contact-us/,Contact Us,1,MA,01864,beauty_salon
Mint Rose Day Spa,"331 Boston Rd, Billerica, MA 01821",Day spa,Billerica,http://mintrosedayspa.com/,,,"
              eGift Cards
            ",http://mintrosedayspa.com/egift-cards,,,1,MA,01821,beauty_salon
Elements Massage  Palo Alto,"2190 W Bayshore Rd #160, Palo Alto, CA 94303",Massage therapist,Palo Alto,http://www.elementsmassage.com/,,,"
Gift Cards
",https://elementsmassage.com/palo-alto/gift-cards,https://elementsmassage.com/palo-alto/contact-info,Contact Us,1,CA,94303,beauty_salon
Essential Therapies Day Spa,"1094 Main St, Bolton, MA 01740",Day spa,Bolton,http://www.etdayspa.com/,,,  Gift Certificates ,http://www.etdayspa.com/essential-therapies/gift-certificates,http://www.etdayspa.com/essential-therapies/contact-us,"
 
Contact 
",1,MA,01740,beauty_salon
Escape Salon Aveda,"Prudential Tower, 800 Boylston St, Boston, MA 02199",Beauty salon,Boston,http://escapesalonaveda.com/,,,Buy Gift Cards,https://squareup.com/gift/TGP18ASAXDPJP/order,https://www.escapesalonaveda.com/appointments,Contact,1,MA,02199,beauty_salon
Salon Marc Harris,"115 Newbury St #201, Boston, MA 02116",Beauty salon,Boston,http://www.salonmarcharris.com/,,,Gift Cards,https://online-booking.salonbiz.com/olb/web_booking.home?%20wbid=c253t201408081139ptu485mzThB583M45A5e8&theme=779,,,1,MA,02116,beauty_salon
Salon De Cheveux,"661 E Broadway, Boston, MA 02127",Beauty salon,Boston,http://www.salondecheveuxboston.com/,,,"
              E-GIFT CARDS
            ",https://salondecheveux.salontarget.com/egift/?guestonly=guestonly,http://www.salondecheveuxboston.com/contact,"
Contact
",1,MA,02127,beauty_salon
Roffi Salon & Day Spa Boston,"134 Newbury St, Boston, MA 02116",Beauty salon,Boston,https://www.roffisalon.com/,,,,https://roffisalon.com/roffi-salon-gift-cards/,https://roffisalon.com/contact/,CONTACT,1,MA,02116,beauty_salon
The Body Mechanist,"45 Main St STE C1, Wareham, MA 02571",Sports massage therapist,Wareham,http://www.thebodymechanist.com/,,,,https://squareup.com/gift/A2B4S2B55JBJQ/order,http://www.thebodymechanist.com/contact.html,Contact Me,1,MA,02571,beauty_salon
Sea Salt Luxury Spa Studio,"4 North Street, Mashpee, MA 02635",Hairdresser,Mashpee,http://seasaltsalonspa.com/,,,GIFT CERTIIFCATES,http://s.thegiftcardcafe.com/RuJ2oA,https://www.seasaltsalonspa.com/contact,CONTACT,1,MA,02635,beauty_salon
Sisters Hair and Skin Care,"67 County Rd, Mattapoisett, MA 02739",Beauty salon,Mattapoisett,http://www.sistershairsalon.com/,,,Gift cards,http://www.sistershairsalon.com/hair-salon-mattapoisett-ma-sisters-gift-cards.html,http://www.sistershairsalon.com/hair-salon-mattapoisett-ma-sisters-contact-us.html,Contact us,1,MA,02739,beauty_salon
Georgetown Massage LLC,"939 Salem St, Groveland, MA 01834",Massage therapist,Groveland,http://www.georgetownmassage.com/,,,Gift Cards,https://www.massagebook.com/Groveland~Massage~GeorgetownMassage?src=external#gift-certificates,http://www.georgetownmassage.com/contact/,Contact,1,MA,01834,beauty_salon
Salon Metta,"70 Main St Suite 103, North Andover, MA 01845",Hair salon,North Andover,http://www.salonmetta.com/,,,Gift Cards,https://www.salonmetta.com/gift-cards/,https://www.salonmetta.com/contact-us/,Contact ,1,MA,01845,beauty_salon
Danielly Borges Esthetics,"940 Forest St, North Andover, MA 01845",Waxing hair removal service,North Andover,https://squareup.com/,,,"
                        Buy now
                      ",https://squareup.com/gift/4DERBQB8C6MZZ/order,,,1,MA,01845,beauty_salon
Backstage Salon & Spa,"225 Newburyport Turnpike, Rowley, MA 01969",Beauty salon,Rowley,http://backstagerowley.com/,,,GIFT CARDS,http://backstagerowley.com/gift-cards/,http://backstagerowley.com/contact/,CONTACT,1,MA,01969,beauty_salon
Kiki Skin & Body Spa LLC,"38 Florence St, Andover, MA 01810",Skin care clinic,Andover,http://kikiskinspa.com/,,,Gift Certificates,https://kikiskinspa.com/gift-certificates/,https://kikiskinspa.com/contact/,Contact,1,MA,01810,beauty_salon
RenovoMD  Medical Aesthetics  Jean Casello MD,"96 W Main St, Northborough, MA 01532",Medical spa,Northborough,https://renovomd.com/,,,Gift Cards,https://renovomd.millenniumegift.com,https://renovomd.com/contact-us/,Contact Us,1,MA,01532,beauty_salon
Inde Hair Salon and Skin Care,"46 Independence Ave, Quincy, MA 02169",Beauty salon,Quincy,http://indesalon.com/,,,"
        E-Gift Cards
      ",https://indesalon.salontarget.com/egift/?guestonly=guestonly,http://indesalon.com/contact-us,"
            Inde
          ",1,MA,02169,beauty_salon
Leonardo's Salon & Spa,"1604 Hancock St, Quincy, MA 02169",Hair salon,Quincy,https://leonardossalon.net/,,,Gift Cards,https://leonardossalon.net/gift-cards/,https://leonardossalon.net/contact/,Contact,1,MA,02169,beauty_salon
Le Petite Day Spa Chatham,"35 Cross St, Chatham, MA 02633",Day spa,Chatham,http://www.thelepetitedayspa.com/,,,GIFT CERTIFICATES,https://www.thelepetitedayspa.com/gift-certificates,https://www.thelepetitedayspa.com/contact,CONTACT,1,MA,02633,beauty_salon
The Beach House Spa at Ocean Edge,"2740 Main St, Brewster, MA 02631",Spa,Brewster,http://thebeachhousespaoceanedge.com/,,,Gift Cards,http://thebeachhousespaoceanedge.com/give,http://www.oceanedge.com/contact-form/join-our-mailing-list.shtml,Join our mailing list,1,MA,02631,beauty_salon
Trend Setters,"380 Washington St, Taunton, MA 02780",Beauty salon,Taunton,http://www.trendsettershairsalon.com/,,,,http://www.trendsettershairsalon.com/hair-salon-taunton-ma-gift-cards.html,http://www.trendsettershairsalon.com/hair-salon-taunton-ma-contact-us.html,Contact Us,1,MA,02780,beauty_salon
Relaxation Works Spa,"1253 Broadway, Raynham, MA 02767",Massage spa,Raynham,http://relaxation-works.com/,,,Buy Gift Certificate,https://relaxation-works.com/buy-a-gift-certificate/,https://relaxation-works.com/contact/,Contact,1,MA,02767,beauty_salon
Eyebrow Threading & Henna Tattoo,"174 Dean Street second Floor, Taunton, MA 02780",Hair removal service,Taunton,http://www.threadingnheena.webs.com/,,Cozy day spa offering ornate henna tattoos & custom-threaded eyebrows (available for parties).,"


Order Gift Certificates





",http://www.threadingnheena.webs.com/cdn-cgi/l/email-protection#2b7f43594e4a4f42454c064506434e4e454a6b43445f464a424705484446,https://threadingnheena.webs.com/contact-us,Contact Us,1,MA,02780,beauty_salon
Aura Salon1155,"1155 Hancock St, Quincy, MA 02169",Beauty salon,Quincy,http://www.aurasalon1155.com/,,,Purchase Gift Certificate,https://aurasalon1155.salontarget.com/egift/?guestonly+guestonly,https://www.aurasalon1155.com,Contact,1,MA,02169,beauty_salon
Renew Skincare Centre & Spa,"1032 Turnpike St STE 302, Canton, MA 02021",Medical spa,Canton,http://renewskincarecentre.com/,,,Gift Cards,https://renewskincarecentre.com/gift-cards/,https://renewskincarecentre.com/contact-renew-skincare-centre-spa/,Contact,1,MA,02021,beauty_salon
LunchboxWax Dublin,"5270 Dublin Blvd, Dublin, CA 94568",Waxing hair removal service,Dublin,http://www.lunchboxwax.com/,,,Gift Certificates,http://www.secure-booker.com/lunchboxholdings/ShopOnline/GiftCertificate.aspx,http://www.lunchboxwax.com/dublin/contact-us/,Contact Us,1,CA,94568,beauty_salon
LunchboxWax Alameda,"2650 5th St f, Alameda, CA 94501",Waxing hair removal service,Alameda,https://www.lunchboxwax.com/,,,Gift Certificates,http://www.secure-booker.com/lunchboxholdings/ShopOnline/GiftCertificate.aspx,https://www.lunchboxwax.com/alameda/contact-us/,Contact Us,1,CA,94501,beauty_salon
Skin Care By Stavroula Award Winning Facial,"322 Harvard St, Brookline, MA 02446",Skin care clinic,Brookline,http://www.skincarebystavroula.com/,,,,https://www.salonbuilder.com/website/158089/giftcert.asp,https://www.salonbuilder.com/website/158089/contact.asp,Contact,1,MA,02446,beauty_salon
Lavinia Borcau Skin Care,"29 Harvard St, Brookline, MA 02445",Beauty salon,Brookline,http://www.laviniaborcau.com/,,"Skin-care clinic for various European treatment methods, including massage, body polish & waxing.","
        $ Gift Card
      ",http://www.laviniaborcau.com/shop/gift-card,http://www.laviniaborcau.com/contact,"
            Contact
          ",1,MA,02445,beauty_salon
