name,address,type,place,website_url,menu_url,description,gift_card_txt,gift_card_website,contact_website,contact_txt,searched,state,zipcode,store_type
Andover Discount Dance & Costume,"33 S Broadway, Lawrence, MA 01843",Clothing store,Lawrence,http://www.andoverdiscountdance.com/,,,,,http://www.andoverdiscountdance.com/contact/4955373,CONTACT,1,MA,01843,clothing_store
Edgar,"6 Kelly St, Edgartown, MA 02539",Clothing store,Edgartown,https://www.kelley-house.com/,,,,,https://www.kelley-house.com/contact-information.htm,Contact,1,MA,02539,clothing_store
Third World Trading Co,"52 Circuit Ave, Oak Bluffs, MA 02557",Clothing store,Oak Bluffs,http://thirdworldtrading.com/,,,,,https://www.thirdworldtrading.com/contact.htm,Contact,1,MA,02557,clothing_store
Soft as a Grape,"41 Dock St, Edgartown, MA 02539",Clothing store,Edgartown,https://softasagrape.com/,,,,,https://softasagrape.com/contact/,Contact,1,MA,02539,clothing_store
East Coast Custom Apparel,"197 Mill St, Leominster, MA 01453",Clothing store,Leominster,http://www.eastcoastca.com/,,,,,http://www.eastcoastca.com/contact.html,Contact,1,MA,01453,clothing_store
Rene's Formal Wear,"120 2nd St, Leominster, MA 01453",Tuxedo shop,Leominster,http://www.renesformalwear.com/,,,,,http://www.renesformalwear.com/mailto:denis@renesformalwear.com,Contact Denis,1,MA,01453,clothing_store
Clay's,"32 Main St, Amherst, MA 01002",Clothing store,Amherst,https://www.claysclothing.com/,,,,,https://www.claysclothing.com/hours-locations-and-contact-info/,"Hours, Locations and Contact Info",1,MA,01002,clothing_store
Elizabeth Ann's Bridal Boutique,"275 Oxford St N, Auburn, MA 01501",Bridal shop,Auburn,http://www.elizabethannsbridal.com/,,"By-appointment boutique featuring designer wedding, bridesmaid & prom gowns, plus accessories.",,,http://www.elizabethannsbridal.com/contact-us,Contact us 508-832-8188,1,MA,01501,clothing_store
TG Fashions,"850 Southbridge St, Auburn, MA 01501",Boutique,Auburn,http://www.tgfashions.com/,,,,,http://www.tgfashions.com/contact-us,,1,MA,01501,clothing_store
JB Pride Uniforms,"65 Southbridge St, Auburn, MA 01501",Uniform store,Auburn,http://www.jbprideuniforms.com/,,,,,https://www.jbprideuniforms.com/uniforms/content/contact-us,Contact,1,MA,01501,clothing_store
Serene Comfort,"70 James St Suite 213, Worcester, MA 01603",Women's clothing store,Worcester,http://www.serenecomfort.com/,,,,,http://www.serenecomfort.com/Serene-Comfort-Customer-Service-.aspx,Customer Service,1,MA,01603,clothing_store
dressbarn,"2421 Cranberry Hwy, Wareham, MA 02571",Women's clothing store,Wareham,http://www.warehamcrossing.com/,,,,,http://www.warehamcrossing.com/contact/,Contact,1,MA,02571,clothing_store
Chantilly Place,"73 Princeton St UNIT 7, North Chelmsford, MA 01863",Bridal shop,North Chelmsford,http://www.chantillyplace.net/,,Charming bridal shop offering designer & custom-made wedding gowns & bridesmaid dresses.,,,https://www.chantillyplace.net/home,CONTACT,1,MA,01863,clothing_store
Natick Outdoor Store,"38 North Ave, Natick, MA 01760",Clothing store,Natick,http://www.natickoutdoorstore.com/,,,,,http://www.natickoutdoorstore.com/Contact.asp#Directions,"
",1,MA,01760,clothing_store
Chelsea's Swimwear and Apparel Hyannis,"584 Main St, Hyannis, MA 02601",Swimwear store,Hyannis,http://www.chelseasswimwear.com/,,,,,http://www.chelseasswimwear.com/contact-foster,Contact,1,MA,02601,clothing_store
Bridal Corner,"720 Memorial Dr #5065, Chicopee, MA 01020",Bridal shop,Chicopee,http://bridal-corner.com/,,"Three-floor bridal boutique with a selection of dresses, gowns & accessories, plus tuxedos.",,,http://bridal-corner.com/about-us,Contact Us,1,MA,01020,clothing_store
K's Kloset,"239 Otis Stage Rd, Blandford, MA 01008",Clothing store,Blandford,http://www.kskloset.org/,,,,,http://www.kskloset.org/contact.html, Contact Us ,1,MA,01008,clothing_store
Steven Valenti Clothing for Men,"157 North St, Pittsfield, MA 01201",Clothing store,Pittsfield,http://www.stevenvalenticlothing.com/,,,,,http://www.stevenvalenticlothing.com/./contact.htm,,1,MA,01201,clothing_store
The Black Squirrel,"75 Blair Rd, Blandford, MA 01008",Clothing store,Blandford,http://theblacksquirrel.com/,,,,,http://theblacksquirrel.com/contact.html,"
				Contact
			",1,MA,01008,clothing_store
AccessoryCore Corporation,"625 Chapel St #1a, Lee, MA 01238",Uniform store,Lee,http://accessorycore.com/,,,,,http://accessorycore.com/contact.htm,Contact Us,1,MA,01238,clothing_store
Brazabra Corporation,"8 Run Way, Lee, MA 01238",Fashion designer,Lee,https://braza-bra.com/,,,,,https://www.braza-bra.com/where-to-find-us,Where to Find Us,1,MA,01238,clothing_store
Police Survival Equipment,"700 Boston Rd, Billerica, MA 01821",Clothing store,Billerica,http://www.blaueruniformsbostonma.com/,,,,,http://www.blaueruniformsbostonma.com/contact/,Contact,1,MA,01821,clothing_store
Grasshopper Shop,"36 Main St, Concord, MA 01742",Clothing store,Concord,http://www.grasshoppershopconcord.com/,,,,,http://www.grasshoppershopconcord.com/contact,Contact,1,MA,01742,clothing_store
Blakes School Uniform Co,"1205 Parker St, Springfield, MA 01129",Uniform store,Springfield,https://www.blakesschooluniform.com/,,,,,https://www.blakesschooluniform.com/t-contact.aspx,Contact Us,1,MA,01129,clothing_store
Maria Fili Dressmaker,"1433 Wilbraham Rd, Springfield, MA 01119",Custom tailor,Springfield,https://www.mariafilidressmaker.com/,,,,,https://www.mariafilidressmaker.com/contact,Contact,1,MA,01119,clothing_store
Competitive Edge SkiBike Inc,"19 North St, Easthampton, MA 01027",Clothing store,Easthampton,http://compedgeskibike.com/,,,,,https://www.compedgeskibike.com/storelocator/,Contact,1,MA,01027,clothing_store
TriValley Sports & Apparel,"106 Main St, Medway, MA 02053",Sporting goods store,Medway,http://tri-valleysports.com/,,,,,http://tri-valleysports.com/info/contact/,Contact,1,MA,02053,clothing_store
Walt's Clothing Inc,"837 Cumberland Hill Rd, Woonsocket, RI 02895",Clothing store,Woonsocket,http://www.waltsclothing.com/,,,,,http://www.waltsclothing.com/tel:4017657582,(401) 765-7582,1,RI,02895,clothing_store
Monella,"29 Brattle St, Cambridge, MA 02138",Women's clothing store,Cambridge,http://www.monellaboutique.com/,,,,,https://www.monellaboutique.com/contact,Contact,1,MA,02138,clothing_store
Designers Circus Corporation,"1 Braintree St, Allston, MA 01234",Women's clothing store,Allston,http://www.designerscircus.com/,,,,,http://www.designerscircus.com/contact.html,IN STORE SERVICES,1,MA,01234,clothing_store
Champions Sporting Goods,"53 Leonard St, Belmont, MA 02478",Sporting goods store,Belmont,http://www.championsofbelmont.com/,,,,,http://www.championsofbelmont.com/contact-us.php,Contact Us,1,MA,02478,clothing_store
alphabroder,"154 Campanelli Dr, Middleborough, MA 02346",Clothing store,Middleborough,http://www.alphabroder.com/,,,,,http://www.alphabroder.com/#,E-Mail & Fax Signup,1,MA,02346,clothing_store
Irene's Fashions,"253 Columbia St, Fall River, MA 02721",Children's clothing store,Fall River,http://www.irenes-fashions.com/,,,,,https://www.irenes-fashions.com/copy-of-contact,CUSTOMER CARE,1,MA,02721,clothing_store
Just Looking Consignment Shop,"575 S St W #5, Raynham, MA 02767",Clothing store,Raynham,http://www.justlookingconsignmentshop.com/,,,,,http://www.justlookingconsignmentshop.com/contact-us/,Contact Us,1,MA,02767,clothing_store
New York Lace Store Ltd,"89 Main St, Taunton, MA 02780",Bridal shop,Taunton,http://newyorklacecouture.com/,,"Established retailer offering designer wedding gowns, plus bridesmaid, cocktail & prom dresses.",,,http://newyorklacecouture.com/contact-us,"

                                        CONTACT
                                    


",1,MA,02780,clothing_store
Party Dress Express,"657 Quarry St, Fall River, MA 02723",Bridal shop,Fall River,http://www.partydressexpress.com/,,"Venerable store carrying a vast selection of designer bridal, prom & other special-occasion dresses.",,,http://www.partydressexpress.com/./t8/contact-us.html,Contact Us,1,MA,02723,clothing_store
Style Unlimited,"62 Court St #1, Plymouth, MA 02360",Clothing store,Plymouth,https://styleunltd.com/,,,,,https://styleunltd.com/contact,CONTACT & LOCATION INFORMATION,1,MA,02360,clothing_store
Bliss Lifestyle Boutique,"150 Main St, North Easton, MA 02356",Clothing store,North Easton,http://blisseaston.com/,,,,,http://blisseaston.com/contact,"
                contact
              ",1,MA,02356,clothing_store
Sunrise Boutique,"62 High St, Clinton, MA 01510",Women's clothing store,Clinton,http://www.sunriseboutique.com/,,,,,https://www.sunriseboutique.com/contact,CONTACT,1,MA,01510,clothing_store
A Piece of Heaven Ltd,"312 Main St, Hudson, MA 01749",Vintage clothing store,Hudson,https://www.apieceofheavenltd.com/,,,,,https://www.apieceofheavenltd.com/contact,Contact,1,MA,01749,clothing_store
Corner Sports & Leisure Inc,"60 High St, Clinton, MA 01510",Clothing store,Clinton,https://cornersportsonline.com/,,,,,https://cornersportsonline.com/contact,Contact Us,1,MA,01510,clothing_store
Miller BrothersNewton,"105 Main St, Keene, NH 03431",Men's clothing store,Keene,http://www.mbnmenswear.com/,,,,,https://millerbrosnewton.com/contact-us/,Contact Us,1,NH,03431,clothing_store
Miranda's On Main,"1 Main St, Keene, NH 03431",Women's clothing store,Keene,http://mirandasonmain.com/,,,,,http://mirandasonmain.com/contact.html,"
				Contact
			",1,NH,03431,clothing_store
Northeast Mountain Footwear,"107 Monadnock Hwy, North Swanzey, NH 03431",Clothing store,North Swanzey,http://www.nemtn.com/,,,,,http://www.nemtn.com/#28e4711d-b879-4496-9504-b1f3e348d93e,Contact Us,1,NH,03431,clothing_store
Sam's Outdoor Outfitters,"74 Main St, Brattleboro, VT 05301",Clothing store,Brattleboro,http://www.samsoutfitters.com/,,,,,https://samsoutfitters.com/contact-us/,Contact Us,1,VT,05301,clothing_store
Brilliance,"120 Main St, Brattleboro, VT 05301",Gift shop,Brattleboro,http://www.brilliancebest.com/,,,,,http://www.brilliancebest.com/Contact-Us.html,,1,VT,05301,clothing_store
Harmony Underground,"26 Harmony Place, Brattleboro, VT 05301",Clothing store,Brattleboro,http://www.harmonyunderground.com/,,,,,https://harmonyunderground.wordpress.com/contact/,Contact,1,VT,05301,clothing_store
EMPORIUM 32,"6 Central St, Salem, MA 01970",Clothing store,Salem,http://www.emporium32.com/,,,,,http://www.emporium32.com/contact.html,"
										Contact
									",1,MA,01970,clothing_store
Glitterati Prom Dress Outlet,"100 Independence Way w113, Danvers, MA 01923",Women's clothing store,Danvers,https://www.glitteratistyle.com/,,,,,https://www.glitteratistyle.com/t8/contact-us.html,,1,MA,01923,clothing_store
Amari Prom,"138 Cambridge St, Burlington, MA 01803",Formal wear store,Burlington,http://www.amariprom.com/,,,,,http://www.amariprom.com/pages/contact,Contact Us,1,MA,01803,clothing_store
Boston Glam Boutique,"594 Central St, Lowell, MA 01852",Clothing store,Lowell,http://www.bostonglam.com/,,,,,http://www.bostonglam.com/pages/contact,"
CONTACT US
",1,MA,01852,clothing_store
St Anne's Episc Church Thrift,"14 Treble Cove Rd, North Billerica, MA 01862",Thrift store,North Billerica,http://stannes-billerica.org/,,,,,http://stannes-billerica.org/contact-us/,Contact Us,1,MA,01862,clothing_store
Denim Skirt Store,"262 Middlesex St, Lowell, MA 01852",Women's clothing store,Lowell,http://www.denimskirtstore.com/,,,,,http://www.denimskirtstore.com/pages/contact-us,"
              Contact us
            ",1,MA,01852,clothing_store
Coldwater Creek,"6 Wayside Rd Suite 6M, Burlington, MA 01803",Women's clothing store,Burlington,http://www.coldwatercreek.com/,,,,,https://www.coldwatercreek.com/contact,Contact Us ,1,MA,01803,clothing_store
Fabric Place Basement,"321 Speen St, Natick, MA 01760",Fabric store,Natick,http://www.fabricplacebasement.com/,,"Roomy store with textiles for apparel & home decor, plus notions, patterns & trims.",,,https://www.fabricplacebasement.com/natick-fabric-store-contact/,"Natick, MA",1,MA,01760,clothing_store
Serendipity Boutique,"4941 Lake Shore Dr, Bolton Landing, NY 12814",Boutique,Bolton Landing,http://www.serendipityboutiqueny.com/,,,,,https://www.serendipityboutiqueny.com/contact,CONTACT,1,NY,12814,clothing_store
Daniela Corte,"211 Newbury St # 2, Boston, MA 02116",Clothing store,Boston,http://www.danielacorte.com/,,Contemporary boutique with lighted tables selling original designer women's fashion with an edge.,,,http://www.danielacorte.com/pages/contact,ATELIER,1,MA,02116,clothing_store
Joie,"141A Newbury St, Boston, MA 02116",Women's clothing store,Boston,http://www.joie.com/,,,,,https://www.joie.com/customer-care/,Contact Us,1,MA,02116,clothing_store
Clothing From Italy,"49 Bromfield St, Boston, MA 02108",Men's clothing store,Boston,http://www.clothingfromitaly.com/,,"Classic menswear outfitter for suits, tuxedos, shoes & accessories, plus custom tailoring.",,,http://www.clothingfromitaly.com/contact,"

									Contact 
								
",1,MA,02108,clothing_store
Paridaez,"127 Charles St #1f, Boston, MA 02114",Women's clothing store,Boston,https://paridaez.com/,,,,,https://paridaez.com/pages/contact-paridaez,Contact,1,MA,02114,clothing_store
John Varvatos,"100 Huntington Ave, Boston, MA 02116",Men's clothing store,Boston,https://www.johnvarvatos.com/,,"Designer clothing retailer, stocking its own line of men's fashions, including leather jackets.",,,https://www.johnvarvatos.com/CustomerService_ContactUs.html,Contact Us,1,MA,02116,clothing_store
For Now,"68 Seaport Blvd, Boston, MA 02210",Clothing store,Boston,http://itsfornow.com/,,,,,http://itsfornow.com/contact-us,"
                  For Shoppers
                ",1,MA,02210,clothing_store
Green Eyed Daisy,"199 Main St, Falmouth, MA 02540",Women's clothing store,Falmouth,http://greeneyeddaisy.com/,,,,,https://greeneyeddaisy.com/pages/contact-us,Contact Us,1,MA,02540,clothing_store
Cape Chic,"176 Main St, Falmouth, MA 02540",Clothing store,Falmouth,http://www.capechic.com/,,,,,http://www.capechic.com/pages/contact-us,Contact Us,1,MA,02540,clothing_store
Cloak & Dagger Creations,"61 Gilson Rd, Littleton, MA 01460",Custom tailor,Littleton,https://www.cloakmaker.com/,,,,,https://www.cloakmaker.com/contact.html,"Contact
us! ",1,MA,01460,clothing_store
Chhabra Bridal Wear,"2400 Massachusetts Ave, Cambridge, MA 02140",Clothing store,Cambridge,http://www.chhabrabridal.com/,,"Imported Indian clothing for men & women, including wedding wear, plus jewelry & accessories.",,,http://www.chhabrabridal.com/contact.html,Contact Us,1,MA,02140,clothing_store
Brides Across America Outlet,"342 N Main St #100, Andover, MA 01810",Bridal shop,Andover,http://retail.bridesacrossamerica.com/,,,,,http://retail.bridesacrossamerica.com/common/contact,Contact Us,1,MA,01810,clothing_store
AmeriPride an Aramark Company,"15-B Sylvan St, Middleton, MA 01949",Uniform store,Middleton,https://www.aramarkuniform.com/,,,,,https://www.aramarkuniform.com/industries/food-service,Food Service,1,MA,01949,clothing_store
Blushing Bride,"215 Newbury St # 207, Peabody, MA 01960",Bridal shop,Peabody,http://blushingbride.me/,,"Quaint bridal salon with in-house tailoring selling designer wedding gowns, dresses & accessories.",,,http://blushingbride.me/contact/,Contact,1,MA,01960,clothing_store
Johnny Was,"800 Boylston St space 141, Boston, MA 02199",Women's clothing store,Boston,https://www.johnnywas.com/,,,,,https://www.johnnywas.com/contact,Contact,1,MA,02199,clothing_store
St John Boutique,"292 Boylston St, Boston, MA 02116",Women's clothing store,Boston,http://www.stjohnknits.com/,,,,,https://www.stjohnknits.com/contact-us/?SID=4318d300965586e2fd536f4a2f8dafef,Need Assistance? Please call: 877.750.1171,1,MA,02116,clothing_store
AtCozy Boutique,"199 Boylston St, Chestnut Hill, MA 02467",Dress store,Chestnut Hill,https://atcozy.com/,,,,,https://atcozy.com/tel:6172443404,(617) 244-3404,1,MA,02467,clothing_store
511 Tactical,"200 Grossman Dr Ste 110, Braintree, MA 02184",Clothing store,Braintree,https://www.511tactical.com/,,,,,https://www.511tactical.com/customer-service/contact/,Contact Us,1,MA,02184,clothing_store
1000 Degrees Express,"250 Granite St, Braintree, MA 02184",Men's clothing store,Braintree,https://1000degreesexpress.com/,,,,,https://policies.google.com/privacy,Privacy Policy,1,MA,02184,clothing_store
Cape Cat,"987 MA-28, South Yarmouth, MA 02664",Clothing store,South Yarmouth,https://www.capecat.com/,,,,,https://www.capecat.com/catalog/contact_us.php,Contact Us,1,MA,02664,clothing_store
Reynolds Flowers,"410 Plymouth St, Middleborough, MA 02346",Clothing store,Middleborough,http://www.reynoldsflowers.net/,,,,,http://www.reynoldsflowers.net/page/contact-us,Contact Us,1,MA,02346,clothing_store
L&M Bargain,"Points West Plaza, 21 Torrey St, Brockton, MA 02301",Uniform store,Brockton,http://www.bostonschooluniforms.com/,,,,,http://www.bostonschooluniforms.com/pages/contact-us,Contact Us,1,MA,02301,clothing_store
Rose Therese Caps & Gown Co,"59 Pleasant St, Brockton, MA 02301",Uniform store,Brockton,http://www.rosetherese.com/,,,,,http://rosetherese.com/contact-us/,Contact Us,1,MA,02301,clothing_store
Chryssie's Bridal,"636 Washington St, Canton, MA 02021",Bridal shop,Canton,http://www.chryssies.com/,,"Bridal salon offering designer wedding gowns, bridesmaid dresses & alteration services since 1984.",,,https://chryssies.com/contact/,BOOK AN APPOINTMENT,1,MA,02021,clothing_store
ThistleRose Bridal,"393 N Main St, Mansfield, MA 02048",Bridal shop,Mansfield,https://thistlerosebridal.com/,,,,,https://thistlerosebridal.com/tel:9789025274,978-902-5274,1,MA,02048,clothing_store
JC Fast Tailors & Dry cleaner,"1540 Bedford St, Abington, MA 02351",Clothing alteration service,Abington,http://www.jctailors.com/,,,,,https://www.jctailors.com/contact-us,Contact Us,1,MA,02351,clothing_store
Draper Therapies,"28 Draper Ln, Canton, MA 02021",Clothing store,Canton,http://drapertherapies.com/,,,,,https://www.drapertherapies.com/contact/,Contact Us,1,MA,02021,clothing_store
Doughboy Uniforms,"295 Union St, Rockland, MA 02370",Uniform store,Rockland,http://doughboyuniforms.com/,,,,,http://doughboyuniforms.com/ContactUs,Contact Us,1,MA,02370,clothing_store
Viola Lovely,"1409 Washington St, Boston, MA 02118",Clothing store,Boston,http://violalovely.com/,,Fashion-forward clothing boutique with a low-key vibe despite featuring goods from edgy designers.,,,http://violalovely.com/pages/contact,"
							Contact
						",1,MA,02118,clothing_store
The Andover Shop,"22 Holyoke St, Cambridge, MA 02138",Clothing store,Cambridge,http://www.theandovershop.com/,,"Longtime traditional menswear shop offering classic, preppy styles & made-to-measure suiting.",,,https://theandovershop.com/contacts/,"Contact
",1,MA,02138,clothing_store
Pronovias Boston,"100 Huntington Ave, Unit G018A, Copley Pl, Boston, MA 02116",Bridal shop,Boston,http://www.pronovias.com/,,,,,https://www.pronovias.com/contact/,"

Contact
",1,MA,02116,clothing_store
Thrifty Threads,"210 Harvard St, Brookline, MA 02446",Thrift store,Brookline,https://www.unitedparishbrookline.org/,,,,,https://www.unitedparishbrookline.org/about-us/contact-us,Contact Us,1,MA,02446,clothing_store
Fine Fit Fashion and Tailoring,"101 Cambridge St #270, Burlington, MA 01803",Tailor,Burlington,http://www.thefinefit.com/,,,,,http://www.thefinefit.com/contactus.php,Contact,1,MA,01803,clothing_store
HEY CHICK,"75 Middlesex Turnpike Suite #1309, Burlington, MA 01803",Women's clothing store,Burlington,https://shopheychick.com/,,,,,https://shopheychick.com/pages/contact-us,Contact Us,1,MA,01803,clothing_store
Custom Caps Co,"Formerly of The Burlington Mall, Burlington, MA 01803",Hat shop,Burlington,http://www.customcapsco.com/,,,,,http://www.customcapsco.com/pages/contact,Contact,1,MA,01803,clothing_store
Celina's Tailoring Stoughton,"4 Porter St, Stoughton, MA 02072",Custom tailor,Stoughton,http://www.celinastailoringstoughton.com/,,,,,http://www.celinastailoringstoughton.com/contact-us.html,Contact Us,1,MA,02072,clothing_store
360 Dance Fitters,"22 N Pitt St, Carlisle, PA 17013",Clothing store,Carlisle,http://360dancefitters.com/,,,,,http://360dancefitters.com/contact/4405447,CONTACT,1,PA,17013,clothing_store
Olivia Rose Children's Boutique,"1945 Ocean St, Marshfield, MA 02050",Clothing store,Marshfield,http://oliviarosechildrensboutique.com/,,,,,http://oliviarosechildrensboutique.com/contact-us,Contact Us,1,MA,02050,clothing_store
Trippi's Uniforms Inc,"268 Boston Turnpike, Shrewsbury, MA 01545",Uniform store,Shrewsbury,http://trippisuniforms.com/,,"Store selling uniforms & shoes for first responders, postal employees, schools & more.",,,http://www.trippisuniforms.com/mm5/merchant.mvc?Screen=CNCT&Store_Code=TU,Contact,1,MA,01545,clothing_store
Hardwick Farmers CoOp Exchange,"444 Lower Rd, Gilbertville, MA 01031",Clothing store,Gilbertville,http://www.hardwickfarmers.net/,,,,,http://www.hardwickfarmers.net/contact.html,Contact,1,MA,01031,clothing_store
Ultimate Plastics,"45B Sturbridge Rd Route 20, Charlton, MA 01507",Plastic fabrication company,Charlton,http://www.ultimateplastics.com/,,,,,http://www.ultimateplastics.com/CONTACT,CONTACT,1,MA,01507,clothing_store
Savvy On Main,"50 Main St, Orleans, MA 02653",Women's clothing store,Orleans,http://savvyonmain.com/,,,,,http://savvyonmain.com/contact/,CONTACT,1,MA,02653,clothing_store
Chatham Works,"323 Orleans Rd, North Chatham, MA 02650",Clothing store,North Chatham,http://www.chathamworks.com/,,,,,https://chathamworks.com/contact,Contact Us,1,MA,02650,clothing_store
Pilgrim Congregational Church Thrift Shop,"533 Main St, Harwich Port, MA 02646",Clothing store,Harwich Port,http://pcchp.org/,,,,,https://www.pcchp.org/contact,CONTACT,1,MA,02646,clothing_store
Canterbury Leather & Sandal,"640 Main St, Chatham, MA 02633",Shoe store,Chatham,http://canterburycapecod.com/,,,,,http://canterburycapecod.com/contact/,Directions,1,MA,02633,clothing_store
Tale of the Cod,"450 Main St, Chatham, MA 02633",Gift shop,Chatham,http://www.taleofthecod.com/,,,,,http://www.taleofthecod.com/contact-us-1,Contact Us,1,MA,02633,clothing_store
