name,address,type,place,description,website_url,menu_url,gift_card_website,contact_website,gift_card_txt,contact_txt,searched,state,zipcode,store_type
Kaptain Jimmy's,"916 Suffield St, Agawam, MA 01001",American,Agawam,Micro-distillery & family-friendly spot for American classics in a pirate-themed dining room.,http://kaptainjimmys.com/,http://www.kaptainjimmys.com/wp-content/uploads/2016/01/Take_Out_Menu_2015.pdf,http://www.kaptainjimmys.com/gift-cards/,http://www.kaptainjimmys.com/contact/,Gift Cards,Find us,1,MA,01001,restaurant
Partners  the Cup,"240 Westfield St, West Springfield, MA 01089",Breakfast,West Springfield,,http://www.partnersrestaurant.com/,,http://www.partnersrestaurant.com/GiftBaskets/BasketDetails.aspx?BasketID=1,http://www.partnersrestaurant.com/Catering,Gift Certificates,Menus + Contact,1,MA,01089,restaurant
Liquori's Pizza,"659 Westfield St, West Springfield, MA 01089",Pizza,West Springfield,"Established counter serve with funky decor turning out massive pies & calzones, plus sub sandwiches.",https://springfield.deliveryexpress.com/,http://places.singleplatform.com/liquoris-pizza/menu?ref=google,https://s867.securemenu.com/buyGiftCard.xsl?site=springfield.deliveryexpress.com,,Gift Cards,,1,MA,01089,restaurant
Mamma Mia's Pizza,"60 Park St, West Springfield, MA 01089",Pizza,West Springfield,"Family-run pizzeria serving pies, hearty pasta dishes & subs in a modest space with booths & tables.",http://www.mammamiaspizzama.com/,http://www.mammamiaspizzama.com/Menus,http://www.mammamiaspizzama.com/Gift,http://www.mammamiaspizzama.com/Contact,Gift Certificate ,Contact Us ,1,MA,01089,restaurant
Cantina 229,"229 Hartsville-New Marlborough Rd, New Marlborough, MA 01230",American,New Marlborough,"A charming, rustic destination for daily changing menus of inventive New American cuisine.",http://cantina229.com/,,https://squareup.com/gift/2KVHN1BJ8KRB4/order,,Order Gift Card,,1,MA,01230,restaurant
Ozzie's Steak & Eggs,"26 Maple St, Hinsdale, MA 01235",American,Hinsdale,,http://www.ozziessteakandeggs.com/,http://ozziessteakandeggs.com/dinner.html,http://www.ozziessteakandeggs.com/gc.html,http://www.ozziessteakandeggs.com/contact.html,Gift Cards,Contact Us,1,MA,01235,restaurant
Chez Nous Bistro,"150 Main St, Lee, MA 01238",Bistro,Lee,"Charming bistro pairs French country classics with a big wine list in a cozy, romantic setting.",http://cheznousbistro.com/,https://cheznousbistro.com/menus/dinner-menu,http://cheznousbistro.com/gift-certificates/,https://cheznousbistro.com/location-directions,Learn more...,Contact Us,1,MA,01238,restaurant
Famous Pizza Newburyport,"2 Storey Ave, Newburyport, MA 01950",Pizza,Newburyport,"Locals rely on this long-standing casual counter-serve for pizzas, gyros & burgers, plus delivery.",http://www.famouspizzeria.com/,https://wp1.foodtecsolutions.com/famouspizzeria/fts-content/uploads/sites/63/2018/02/1-FINAL-Famous-Pizza-Design-Menu.pdf,http://www.famouspizzeria.com/#wp_foodtec_page_widget-5,http://www.famouspizzeria.com/#wp_foodtec_map_widget-3,Gift Cards,Find Us,1,MA,01950,restaurant
Mission Oak Grill,"26 Green St, Newburyport, MA 01950",American,Newburyport,High-end steakhouse whose offerings include seafood specialties & an extensive wine selection.,http://www.missionoakgrill.com/,http://www.missionoakgrill.com/dinner-menu/,http://www.missionoakgrill.com/product/gift-card/,https://missionoakgrill.com/contact/,Gift Cards,Contact,1,MA,01950,restaurant
Michael's Harborside,"1 Tournament Wharf, Newburyport, MA 01950",Seafood,Newburyport,"Easygoing riverfront spot for steak, seafood & cocktails also features 3 outdoor decks & live music.",https://www.michaelsharborside.com/,,https://www.michaelsharborside.com/gift-cards/,https://www.michaelsharborside.com/contact-us/,Gift Cards,Contact Us,1,MA,01950,restaurant
Lexie's,"88 State St, Newburyport, MA 01950",Hamburger,Newburyport,"Snug counter serve providing specialty burgers with creative toppings in a colorful, modern space.",http://peaceloveburgers.com/,,http://peaceloveburgers.com/shop/gift-card,http://peaceloveburgers.com/#contact-us-section,gift cards,"
                        Contact Us
                      ",1,MA,01950,restaurant
Brick & Ash,"10 Center St, Newburyport, MA 01950",American,Newburyport,Elevated American comfort food in a brick & fireplace-filled setting with seasonal patio.,https://www.brickandash.com/,https://www.brickandash.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb#menus,https://www.toasttab.com/brick-ash/giftcards,,BUY A GIFT CARD,,1,MA,01950,restaurant
Johnny's Roadside Diner,"458 Russell St, Hadley, MA 01035",Diner,Hadley,,http://www.johnnysroadside.com/,http://places.singleplatform.com/johnnys-roadside-diner-0/menu?ref=google,https://www.beanrg.com/shop/,http://www.johnnysroadside.com/contact-1,"
              Gift Cards
            ","
            Contact
          ",1,MA,01035,restaurant
Elm Square Oyster Co,"2 Elm Ct, Andover, MA 01810",New American,Andover,"Sleek oyster bar with a patio serving bivalves, seafood & American spirits & beers.",https://www.elmsquareoysterco.com/,https://www.elmsquareoysterco.com/menus,https://www.elmsquareoysterco.com/gift-cards,https://www.elmsquareoysterco.com/contact,,CONTACT,1,MA,01810,restaurant
Sauce Wings Ribs and Burgers,"19 Essex St, Andover, MA 01810",Hamburger,Andover,"A menu specializing in classic & creative burgers, ribs, & wings in a relaxed setting with a patio.",http://saucewings.com/,https://www.toasttab.com/sauce/v3,http://saucewings.com/gift-cards/,http://saucewings.com/location-and-contact-information/,Sauce Gift Cards,Location and Contact Information,1,MA,01810,restaurant
Menotomy Grill & Tavern,"25 Massachusetts Ave #8602, Arlington, MA 02474",Gastropub,Arlington,"Comfort food, draft beers & a full bar housed in a warm setting with a floor-to-ceiling hearth.",http://www.menotomygrill.com/,http://www.menotomygrill.com/food-menu/,https://swipeit.com/product/553/menotomy-grill--tavern,http://www.menotomygrill.com/contact/,Gift Cards,Contact,1,MA,02474,restaurant
Jimmy's Steer House,"1111 Massachusetts Ave, Arlington, MA 02476",Steak,Arlington,"Classic steakhouse serving up ample portions of meaty standards in a warm, busy setting.",http://www.jimmysarlington.com/,http://www.jimmysarlington.com/wp-content/uploads/2015/08/Jimmys-Dinner-4.25-V2.pdf,https://www.jimmysarlington.com/product/gift-card/,https://www.jimmysarlington.com/feedback/,Gift Cards,Contact Us,1,MA,02476,restaurant
Adventure Pub,"190 Massachusetts Ave, Arlington, MA 02474",Gastropub,Arlington,,http://theadventurepub.com/,http://theadventurepub.com/menu/,https://squareup.com/gift/Q807TYW91TY4M/order,https://theadventurepub.com/contact/,Gift Cards,Contact Us,1,MA,02474,restaurant
Common Ground Bar & Grill,"319 Broadway, Arlington, MA 02474",Gastropub,Arlington,"Casual American eatery offering comfort fare & craft beer, plus live music & trivia nights.",http://www.commongroundarlington.com/,http://commongroundarlington.com/menu/,https://www.toasttab.com/commonground/giftcards,http://commongroundarlington.com/make-a-reservation/question-or-comment/,GIFT CARDS,CONTACT US,1,MA,02474,restaurant
Bistro 5,"5 Playstead Rd, Medford, MA 02155",Italian,Medford,Intimate Italian bistro showcasing seasonal fare & international wines in an art-filled space.,http://www.bistro5.com/,,https://www.bistro5.com/gift-cards,,GIFT CARDS,,1,MA,02155,restaurant
Creative Connections,"56 Main St #1242, Ashburnham, MA 01430",Gift shop,Ashburnham,,http://www.ccgiftgallery.com/,,http://www.ccgiftgallery.com/giftcertificates.php,http://www.ccgiftgallery.com/contact-us/,Gift Certificates,Contact Us,1,MA,01430,restaurant
Bourbon's Kitchen & Cocktails,"47 Beacon St, Framingham, MA 01701",Restaurant,Framingham,"Casual, popular spot featuring craft cocktails & a clever pub menu that includes sharable plates.",http://www.bourbonsframingham.com/,,http://www.bourbonsframingham.com/store/,http://www.bourbonsframingham.com/contact/,Gift Cards,Contact,1,MA,01701,restaurant
Samba Steak & Sushi,"1138 Worcester Rd, Framingham, MA 01702",Asian,Framingham,"Hibachi-grilled steaks, chicken & seafood (plus sushi & Pan-Asian fare) served in a low-key setting.",https://www.sambaframingham.com/,https://www.sambaframingham.com/,https://www.sambaframingham.com/gift-card/,https://www.sambaframingham.com/contact-2/,Gift Card,Contact 2,1,MA,01702,restaurant
Red Stone Grill,"120 Chestnut St, North Attleborough, MA 02760",Grill,North Attleborough,"A lengthy pub menu & pizza are served in a casual setting of polished wood & windows, plus a bar.",http://red-stone-grill.com/,http://red-stone-grill.com/menus/RSG-FUNCTION-MENU.pdf,https://swipeit.com/product/509/red-stone-grill,http://red-stone-grill.com/contact/,,Contact,1,MA,02760,restaurant
Peppercorn's Grille & Tavern,"455 Park Ave, Worcester, MA 01610",Restaurant,Worcester,Family-friendly Italian eatery & bar featuring thin-crust pizzas & Wormtown beers brewed next door.,https://www.epeppercorns.com/,http://places.singleplatform.com/peppercorns-grill-and-bar-2/menu?ref=google,https://epeppercorns.instagift.com/,,Gift Cards,,1,MA,01610,restaurant
District 118 Kitchen & Bar,"118 Needham St, Newton, MA 02464",Grill,Newton,Modern rustic bar & kitchen preparing a menu of American classics with a twist from scratch.,http://districtkitchenandbar.com/,https://www.districtkitchenandbar.com/menus/,https://swipeit.com/product/1620/district-118,http://districtkitchenandbar.com/contact/,Gift Cards,Contact,1,MA,02464,restaurant
The Brook Kitchen & Tap,"200 S Franklin St, Holbrook, MA 02343",Grill,Holbrook,,http://www.brookkitchenandtap.com/,,https://swipeit.com/product/1023/the-brook-kitchen-and-tap,http://www.brookkitchenandtap.com/#section-five,Gift Cards,Contact Us,1,MA,02343,restaurant
Randolph Famous Pizza,"408 Center St, Randolph, MA 02368",Pizza,Randolph,,http://www.randolphfamouspizza.com/,http://www.randolphfamouspizza.com/Menus,http://www.randolphfamouspizza.com/Gift,http://www.randolphfamouspizza.com/Contact,Gift Certificate ,Contact Us ,1,MA,02368,restaurant
Gibbet Hill Grill,"61 Lowell Rd, Groton, MA 01450",Restaurant,Groton,Elegant spot in a converted barn grows the produce featured in its menu of refined New England eats.,http://www.gibbethillgrill.com/,http://www.gibbethillgrill.com/,http://www.gibbethillgrill.com/#giftcard,http://www.gibbethillgrill.com/#contact,Buy a Gift Card,Contact,1,MA,01450,restaurant
Bull Run Restaurant,"215 Great Rd, Shirley, MA 01464",American,Shirley,Cozy tavern & music venue in a 1740 building serves up hefty plates of farm-fresh American fare.,http://www.bullrunrestaurant.com/,http://www.bullrunrestaurant.com/menus,https://www.bullrunrestaurant.com/gift-cards,https://www.bullrunrestaurant.com/contact-us,GIFT CARDS,HERE,1,MA,01464,restaurant
Forge & Vine,"128R Main St, Groton, MA 01450",Restaurant,Groton,,http://www.forgeandvine.com/,,http://www.forgeandvine.com/#giftcard,,Gift Cards,,1,MA,01450,restaurant
Red Tail Golf Club,"15 Bulge Rd, Devens, MA 01434",Restaurant,Devens,,http://redtailgolf.net/,https://www.redtailgolf.net/dining/red-tail-tavern/lunch-and-dinner-menus,https://secure.east.prophetservices.com/RedTailWebstoreV3/,http://redtailgolf.net/contact/signup,Advance Sales/Gift Cards,Join Our Email Club,1,MA,01434,restaurant
Salt & Light Cafe Bistro,"159 Main St, Groton, MA 01450",Bistro,Groton,"Fair-trade coffee & teas, breakfast plates & gourmet sandwiches in cozy, contemporary surrounds.",http://saltandlight.cafe/,http://places.singleplatform.com/salt--light-cafe-bistro/menu?ref=google,https://www.toasttab.com/salt-light-cafe-bistro/giftcards,,"
        Buy A Gift Card
      ",,1,MA,01450,restaurant
Ken's Steak House,"95 Worcester Rd, Framingham, MA 01701",Steak,Framingham,"The birthplace of the famous Ken’s Dressing, this longtime restaurant features steaks & seafood.",http://www.kenssteakhouse.com/,https://www.kenssteakhouse.com/menus/fall-menu/,https://www.kenssteakhouse.com/gift-cards/,https://www.kenssteakhouse.com/contact/,GIFT CARDS,Join the Ken's team,1,MA,01701,restaurant
Alberto's Ristorante,"360 Main St, Hyannis, MA 02601",Italian,Hyannis,"Longtime, year-round Northern Italian go-to with numerous fireplaces & sidewalk seating.",http://www.albertos.net/,http://places.singleplatform.com/albertos-ristorante-3/menu?ref=google,https://www.comminternet.com/websites/albertos.net/store/gift_cards.php,http://www.albertos.net/customerservice/contact.php,Gift Cards,Contact,1,MA,02601,restaurant
Spanky's Clam Shack and Seaside Saloon,"138 Ocean St, Hyannis, MA 02601",Seafood,Hyannis,"Casual haunt with harbor views, known for New England seafood staples, especially clam chowder.",http://www.spankysclamshack.com/,http://places.singleplatform.com/spankys-clam-shack/menu?ref=google,https://www.comminternet.com/websites/capecodrestaurant.com/gift_certificates/purchase.php?customer=54,http://spankysclamshack.com/contact/,Gift Card,Contact,1,MA,02601,restaurant
Old King's Coffeehouse,"44 MA-28, West Yarmouth, MA 02673",Restaurant,West Yarmouth,,http://www.oldkingscoffeehouse.com/,,https://www.toasttab.com/old-kings-coffeehouse/v2/online-order#!/,http://www.oldkingscoffeehouse.com/contact.html,"
GIFT CARDS AVAILABLE HERE!
","
										CONTACT
									",1,MA,02673,restaurant
Colombo's Cafe & Pastries,"544 Main St, Hyannis, MA 02601",Italian,Hyannis,"Stylish space offering Italian fare, an on-site bakery & a gelato bar, plus outdoor dining.",https://www.colomboscafe.com/,https://www.colomboscafe.com/menus/dinner-menu/,https://www.comminternet.com/websites/capecodrestaurant.com/gift_certificates/purchase.php?customer=6,https://www.colomboscafe.com/contact/,Gift Cards,Book,1,MA,02601,restaurant
Barrington Brewery & Restaurant,"420 Stockbridge Rd, Great Barrington, MA 01230",Brewpub,Great Barrington,"Cheery, rustic hangout pairs its solar-brewed beer with carefully sourced American comfort grub.",http://www.barringtonbrewery.net/,http://www.barringtonbrewery.net/,http://www.barringtonbrewery.net/gift-certificates,http://www.barringtonbrewery.net/contact,Gift Certificates,Info,1,MA,01230,restaurant
Patrick's Pub,"26 Bank Row, Pittsfield, MA 01201",Restaurant,Pittsfield,"Irish-style bar offering hearty American pub eats & brews on tap in a cozy, wood-&-brick setting.",http://patrickspubpittsfield.com/,http://places.singleplatform.com/patricks-pub-17/menu?ref=google,http://patrickspubpittsfield.com/gift-cards/,http://patrickspubpittsfield.com/contact-us/,Gift Cards,Contact Us,1,MA,01201,restaurant
Rouge Restaurant,"3 Center St, West Stockbridge, MA 01266",Restaurant,West Stockbridge,"Popular bistro bringing together classic French dishes, a global tapas menu & a bustling bar scene.",http://www.rougerestaurant.com/,http://www.rougerestaurant.com/menu,https://www.rougerestaurant.com/giftcards,,GIFT CARDS,,1,MA,01266,restaurant
Minuteman Diner,"363 Great Rd, Bedford, MA 01730",Restaurant,Bedford,,http://www.minutemandiner.com/,http://www.minutemandiner.com/,https://www.toasttab.com/minuteman-diner/giftcards,http://www.minutemandiner.com/contactminutemandiner,"
        PURCHASE GIFT CARDS
      ","
            Contact
          ",1,MA,01730,restaurant
Kings Dining & Entertainment,"52 Second Ave, Burlington, MA 01803",American,Burlington,,https://www.kings-de.com/,http://places.singleplatform.com/kings-burlington/menu?ref=google,https://www.kings-de.com/promotions-all-venues/gift-cards,https://www.kings-de.com/contact-us/employment, Gift Cards,Careers,1,MA,01803,restaurant
Posto Bedford,"158 Great Rd, Bedford, MA 01730",Restaurant,Bedford,,http://www.postoboston.com/,https://www.postoboston.com/bedford-menus/,https://swipeit.com/product/608/alpine-restaurant-group,http://www.postoboston.com/find-us/,Gift Cards,Find Us,1,MA,01730,restaurant
Redstone American Grill,"20 3rd Ave, Burlington, MA 01803",Grill,Burlington,"Slick modern grill house with a diverse wine list, serving wood-fired steaks, seafood & sandwiches.",http://www.redstonegrill.com/,https://redstonegrill.alohaorderonline.com/,http://www.redstonegrill.com/gift-cards/select.html,http://www.redstonegrill.com/contact/,Gift Cards,Contact,1,MA,01803,restaurant
Town Pizza And Cafe,"15 Mechanic St, Bellingham, MA 02019",Pizza,Bellingham,,http://www.townpizzas.com/,https://www.townpizzas.com/Menus,http://www.townpizzas.com/Gift,http://www.townpizzas.com/Contact,Gift Certificate ,Contact Us ,1,MA,02019,restaurant
Depot Street Tavern,"45 Depot St, Milford, MA 01757",Grill,Milford,"Snug, homey venue for pub grub with a modern, global spin & a wide selection of craft beer.",http://www.depotsttavern.com/,,https://www.toasttab.com/depot-st-tavern-milford-ma/giftcards,https://depotsttavern.com/contact/,"
",CONTACT,1,MA,01757,restaurant
Maria's Pizza & Subs,"156 Hartford Ave, Hopedale, MA 01747",Pizza,Hopedale,,https://mariahopedale.com/,http://mypizza.com/restaurants/ma/hopedale/01747/maria-s-pizza-hopedale/menu,https://mariahopedale.com/Gift,https://mariahopedale.com/Contact,Gift Certificate ,Contact Us ,1,MA,01747,restaurant
Restaurant 45,"45 Milford St, Medway, MA 02053",American,Medway,"Casual go-to with a huge menu of American standards, plus a spacious, airy lounge & large patio.",http://www.45restaurant.com/,https://45restaurant.com/dinner-menu/,https://www.toasttab.com/restaurant-45/giftcards,https://45restaurant.com/contact/,,CONTACT US,1,MA,02053,restaurant
City Streets,"411 Waverley Oaks Rd, Waltham, MA 02452",American,Waltham,"Relaxed eatery serving up stuffed burgers, pot pie & other American favorites in a dark-wood space.",http://www.citystreetsrestaurant.com/,,http://www.citystreetsrestaurant.com/store,http://www.citystreetsrestaurant.com/contact-us,Gift Cards,Contact Us,1,MA,02452,restaurant
Green Peapod,"557 Mt Auburn St, Watertown, MA 02472",Restaurant,Watertown,"Basic storefront restaurant serving a big menu of Chinese & Thai dishes, including lunch specials.",http://www.greenpeapodma.com/,http://www.greenpeapodma.com/menu,https://www.greenpeapodma.com/order/main/gift-certificate,https://www.greenpeapodma.com/contact,"Gift Certificate													(2)
",Contact,1,MA,02472,restaurant
La Bodega,"21 Nichols Ave, Watertown, MA 02472",Restaurant,Watertown,Uruguayan & Spanish Basque cooking in a charming space with fine wines & craft cocktails.,https://www.facebook.com/,,https://www.facebook.com/LaBodegabySalts/photos/pb.636446926506427.-2207520000../1770581739759601/?type=3&eid=ARDST0aIsK8f4P4iaSiGI8qckEUawNRCYbqwt6kpwBoRdHta2ISdll6SLdYOsc3YWefyIRr0HyCfzEJR,https://www.facebook.com/LaBodegabySalts/photos/pb.636446926506427.-2207520000../1770581739759601/?type=3&eid=ARDST0aIsK8f4P4iaSiGI8qckEUawNRCYbqwt6kpwBoRdHta2ISdll6SLdYOsc3YWefyIRr0HyCfzEJR,,,1,MA,02472,restaurant
Porcini's,"68 School St, Watertown, MA 02472",Italian,Watertown,"Local fixture crafting Italian & Mediterranean plates, with a winter fireplace & warm-weather patio.",http://www.porcinis.com/,https://www.porcinis.com/menu,https://www.porcinis.com/gift-cards,https://www.porcinis.com/contact,Gift Cards,Contact,1,MA,02472,restaurant
Aladdin's Pizza,"4171 N Main St #3, Fall River, MA 02720",Pizza,Fall River,,http://aladdinpizzafallriver.com/,http://aladdinpizzafallriver.com/Menus,http://aladdinpizzafallriver.com/Gift,http://aladdinpizzafallriver.com/Contact,Gift Certificate ,Contact Us ,1,MA,02720,restaurant
Stoneforge Tavern & Publick House,"90 Paramount Dr, Raynham, MA 02767",American,Raynham,"Hearty American fare with New England flair served in the warm eatery, laid-back pub or the patio.",http://www.stoneforgerestaurants.com/,,https://katalystos.com/restaurant/stoneforge_tavern#gift-card,http://www.stoneforgerestaurants.com/contact-us,Gift Cards,Contact Us,1,MA,02767,restaurant
J's Restaurant At the Winery,"100 Wattaquadock Hill Rd, Bolton, MA 01740",American,Bolton,Locally sourced American fare pairs with fruit wines in a cozy farmhouse setting with orchard views.,http://www.nashobawinery.com/,https://nashobawinery.com/restaurant/menu/dinner/,https://nashobawinery.com/faq/gift-certificates/,https://nashobawinery.com/order/,Gift Cards,"No Contact Store for Pick UP – Wine, Spirits, Beer and More",1,MA,01740,restaurant
Clintons Bar & Grille,"27 High St, Clinton, MA 01510",Grill,Clinton,Familiar American eats with a twist are featured at this choice venue with a comfortable atmosphere.,http://www.clintonsbargrille.com/,http://places.singleplatform.com/clintons-bar-and-grille/menu?ref=google,https://clintonsbargrille.cardfoundry.com/giftcards.php,http://www.clintonsbargrille.com/contact.html,Gift Cards,Contact,1,MA,01510,restaurant
Evviva Trattoria,"142 Apex Dr, Marlborough, MA 01752",Italian,Marlborough,"Family-friendly restaurant offering Italian appetizers, entrees & pizza in a festive atmosphere.",https://evvivatrattoria.com/,https://www.evvivatrattoria.com/,https://110grill.cardfoundry.com/giftcards.php,https://evvivatrattoria.com/contact/, Purchase Gift Cards ,Contact,1,MA,01752,restaurant
CJ's Gourmet Pizzeria,"205 Washington St, Hudson, MA 01749",Pizza,Hudson,,https://cjspizzagrill.com/,https://slicelife.com/restaurants/ma/hudson/01749/cj-s-pizzeria-inc/menu,https://cjspizzagrill.com/gift-cards/,,Gift Cards,,1,MA,01749,restaurant
Magpie,"21 Bank Row, Greenfield, MA 01301",Pizza,Greenfield,Cozy kitchen with wood-fired pizzas & Italian standards with a twist such as cod cake puttanesca.,https://magpiepizza.com/,,https://www.toasttab.com/magpie/giftcards,,Gift Cards,,1,MA,01301,restaurant
Townline creamy,"39 Bernardston Rd, Bernardston, MA 01337",Ice Cream,Bernardston,,http://www.townlineicecream.com/,,http://www.townlineicecream.com/gallery/3/0/Gift-Certificates,http://www.townlineicecream.com/contact,Gift Certificates,Contact,1,MA,01337,restaurant
The Alvah Stone,"440 Greenfield Rd, Montague, MA 01351",American,Montague,,http://www.thealvahstone.com/,https://www.thealvahstone.com/,http://www.thealvahstone.com/gift-cards,http://www.thealvahstone.com/contact,"
            Gift Cards
          ","
            Hours & Contact
          ",1,MA,01351,restaurant
Bonefish Harry's,"218 Cabot St, Beverly, MA 01915",Seafood,Beverly,,https://www.bonefishharrys.com/,,https://www.bonefishharrys.com/gift-cards,https://www.bonefishharrys.com/contact,GIFT CARDS,CONTACT,1,MA,01915,restaurant
Hale Street,"717 Hale St, Beverly, MA 01915",Oyster Bar,Beverly,"Relaxed tavern offering classic pub fare plus sushi & an oyster bar, plus beer, wine & cocktails.",http://www.hale-street.com/,https://hale-street.com/take-out-only,https://serenitee.myguestaccount.com/login/web_card_sale/selectcards.srv,http://www.hale-street.com/contact,"Serenitee Gift Card
",Contact,1,MA,01915,restaurant
Wrapture,"284 Cabot St, Beverly, MA 01915",American,Beverly,"A petite takeout nook offering wraps, stir fries, burritos, tacos, soups & salads in global flavors.",http://www.wrapturebeverly.com/,http://www.wrapturebeverly.com/menu.html,http://www.wrapturebeverly.com/gift-cards-1,http://www.wrapturebeverly.com/contact-us,Gift Cards! ,"
            Contact Us
          ",1,MA,01915,restaurant
Nick's Roast Beef,"139 Dodge St, Beverly, MA 01915",Sandwich,Beverly,"Open since 1975, this counter-serve eatery specializes in hot roast beef sandwiches.",http://www.nicksfamousroastbeef.com/,http://www.nicksfamousroastbeef.com/menu/,http://nicksfamousroastbeef.com/gift-certificates-available/,http://nicksfamousroastbeef.com/contact-us/,"
November 1, 2012
Gift Certificates Available
								Gift Certificates are available in any interval and can only... more »",Contact Us,1,MA,01915,restaurant
Jon Ryan's Pub,"56 Chelmsford Rd, North Billerica, MA 01862",Restaurant,North Billerica,"Pub fare, craft beers on tap & cocktails at a family-run joint with bicycle decor & sports on TV.",http://www.jonryanspubs.com/,,https://jonryanspubs.com/gift-cards/,https://jonryanspubs.com/contact-us/,Gift Cards,Contact Us,1,MA,01862,restaurant
L'Andana,"86 Cambridge St, Burlington, MA 01803",Italian,Burlington,"Industrial-chic spot offering steaks & Tuscan-inspired Italian plates, with prix fixe menus & wine.",http://landanagrill.com/,http://landanagrill.com/menus,https://www.landanagrill.com/gift-cards,https://www.landanagrill.com/contact,Gift cards,Contact,1,MA,01803,restaurant
Bobby & Jack's Memphis Barbeque,"1777 Main St, Tewksbury, MA 01876",Restaurant,Tewksbury,,https://memphispit.com/,https://memphispit.com/#menu,https://memphispit.com/product/gift-cards/,https://memphispit.com/#contact,Gift Cards,Give Us a Holla’,1,MA,01876,restaurant
Fishbones,"34 Central Square, Chelmsford, MA 01824",Restaurant,Chelmsford,Rollicking seafood eatery & fish market featuring dishes such as lobster topped filet & a small bar.,http://fishbonesofchelmsford.com/,http://www.fishbonesofchelmsford.com/menu.pdf,https://fishbonesofchelmsford.com/wp/shop/,https://fishbonesofchelmsford.com/wp/contact-us/,Gift Cards,CONTACT US,1,MA,01824,restaurant
Galliford's Restaurant & Tavern,"5 Southwick St, Mendon, MA 01756",American,Mendon,,https://www.gallifords.com/,http://gallifords.com/lunch-dinner-menu/,https://www.toasttab.com/southwicks-zoo/giftcards,https://www.gallifords.com/contact-us,Gift Card,Contact Us ,1,MA,01756,restaurant
