name,address,type,place,description,website_url,menu_url,gift_card_website,contact_website,gift_card_txt,contact_txt,searched,state,zipcode,store_type
East Bay Booksellers,"5433 College Ave, Oakland, CA 94618",Book store,Oakland,"Airy, independent bookstore also offering cards & gifts, plus readings, karaoke & other events.",http://www.ebbooksellers.com/,,https://squareup.com/gift/34SWDWX26A4PX/order,https://www.ebbooksellers.com/contact?fbclid=IwAR2GAlMHIRDaJcIKKgCpfBHHCGGRIoXruIp7Di2noi4_kvDA3ZC3Edo-6xs,GIFT CERTIFICATE PURCHASES,https://www.ebbooksellers.com/contact,1,CA,94618,book_store
Going In Style,"609 Stanford Shopping Center, Palo Alto, CA 94304",Book store,Palo Alto,"One-stop travel shop with a wide variety of baggage, packing organizers, electronics & accessories.",http://www.goinginstyle-stanfordtravelstore.com/,,https://www.stanfordtravelstore.com/travel-store-gift-card,http://www.goinginstyle-stanfordtravelstore.com/contact-us-goinginstyle-stanford-shopping-center,"
                Gift Card
              ",Contact Us,1,CA,94304,book_store
S HowlettWest Books,"2109 Spring Oak Ct, Modesto, CA 95355",Rare book store,Modesto,,http://www.showlettwestbooks.com/,,http://www.showlettwestbooks.com/shopgiftcards,http://visitor.r20.constantcontact.com/d.jsp?llr=iq7kxokab&p=oi&m=1110743282184,,Join,1,CA,95355,book_store
Puff Monkey Pop Culture Shop,"427 S Myrtle Ave, Monrovia, CA 91016",Toy store,Monrovia,,https://www.puffmonkey.com/,,https://www.puffmonkey.com/giftcertificates.php,https://puffmonkey.com/contact-us/,Gift Certificates,Contact Us,1,CA,91016,book_store
Sanrio,"166 W Foothill Blvd, Monrovia, CA 91016",Gift shop,Monrovia,,https://www.sanrio.com/,,https://www.sanrio.com/products/sanrio-com-e-gift-card,https://www.sanrio.com/contact,"
",Customer Service,1,CA,91016,book_store
Golden Apple Comics,"7018 Melrose Ave, Los Angeles, CA 90038",Comic book store,Los Angeles,"Locally owned shop features a variety of graphic novels, games, toys & collectibles in a snug space.",http://www.goldenapplecomics.com/,,http://www.goldenapplecomics.com/collections/gift-certificates-and-cards,,"

",,1,CA,90038,book_store
Morning Glory,"2152 Montebello Town Center, Montebello, CA 90640",Gift shop,Montebello,,http://morninggloryus.com/,,http://morninggloryus.com/gift-card,http://morninggloryus.com/contacts/,"
Gift & Card
",Contact Us,1,CA,90640,book_store
Comics Conspiracy,"913 W El Camino Real, Sunnyvale, CA 94087",Comic book store,Sunnyvale,"Compact neighborhood store offering a large selection of comic books, action figures & more.",http://www.comicsconspiracy.biz/,,https://www.comicsconspiracy.biz/Category/AdvanceFilter/Gift_Cards,http://www.comicsconspiracy.biz/ContactUs,"
                Gift Certificate

            ",Contact,1,CA,94087,book_store
Issues,"4198 Piedmont Ave, Oakland, CA 94611",Magazine store,Oakland,"Hip shop offering national & international magazines, new & used books, used vinyl & greeting cards.",http://www.issuesshop.com/,,http://www.issuesshop.com/collections/frontpage/products/100-gift-card,http://www.issuesshop.com/#,"








","
        Contact
      ",1,CA,94611,book_store
Good Vibrations Oakland,"3219 Lakeshore Ave, Oakland, CA 94610",Book store,Oakland,,http://www.goodvibes.com/,,http://www.goodvibes.com/s/egift-card,http://www.goodvibes.com/customer-service/, EGIFT CARD,Contact Us,1,CA,94610,book_store
Abednego Book Shoppe,"2682 E Main St, Ventura, CA 93003",Used book store,Ventura,,http://www.abednegobookshoppe.com/,,http://www.abednegobookshoppe.com/GC_Splash.asp,http://www.abednegobookshoppe.com//ContactUsForm.asp,Gift Certificates,Customer Service,1,CA,93003,book_store
Omnivore Books,"3885 Cesar Chavez, San Francisco, CA 94131",Book store,San Francisco,"Cozy, pint-sized shop that specializes in new & used cookbooks & also hosts author/chef events.",https://omnivorebooks.myshopify.com/,,https://omnivorebooks.myshopify.com/collections/gift-certificates,,Gift Certificates,,1,CA,94131,book_store
Collector's Paradise,"319 S Arroyo Pkwy #4, Pasadena, CA 91105",Comic book store,Pasadena,"Bright outpost offering comic books & graphic novels, plus original art prints & in-store events.",http://comicsandcards.net/,,https://www.comicsandcards.net/product-category/gift-cards/,https://www.comicsandcards.net/lets-keep-in-touch/,GIFT CARDS,CONTACT US,1,CA,91105,book_store
The Enchanted Toy Store,"2007 E Orangethorpe Ave, Placentia, CA 92870",Toy store,Placentia,,http://www.enchantedtoystore.com/,,https://www.enchantedtoystore.com/shop/46/gift-card,https://www.enchantedtoystore.com/contact,Gift Card,Contact Us,1,CA,92870,book_store
The Crowning Jewels,"1525 Pine St STE 110, Redding, CA 96001",Book store,Redding,,http://www.thecrowningjewels.com/,,https://shop.thecrowningjewels.com/products/gift-card,//thecrowningjewels-6437901.hs-sites.com/pages/contact-us?hsLang=en,GIFT CARDS,CONTACT US,1,CA,96001,book_store
William Stout Publishers,"1328 S 51st St, Richmond, CA 94804",Book store,Richmond,,https://stoutbooks.com/,,https://stoutbooks.com/collections/gift-certificates,https://stoutbooks.com/pages/contact-us,Gifts,Contact,1,CA,94804,book_store
William Stout Architectural Books,"804 Montgomery St, San Francisco, CA 94133",Book store,San Francisco,"Bi-level bookstore offering 1000s of titles on the subjects of architecture, art & design.",http://www.stoutbooks.com/,,http://www.stoutbooks.com/collections/gift-certificates,http://www.stoutbooks.com/pages/contact-us,Gifts,Contact,1,CA,94133,book_store
The Audio Nerd,"3700 Midas Ave c, Rocklin, CA 95677",Record store,Rocklin,,https://www.theaudionerd.com/,,https://www.theaudionerd.com/products/gift-card,https://www.theaudionerd.com/pages/contact-us,"






            Quickshop
            {""id"":473376435,""title"":""The Audio Nerd Gift Card"",""handle"":""gift-card"",""description"":""\u003cp\u003eShopping for someone else but not sure what to give them? Give them the gift of choice with a The Audio Nerd Gift Card. Good for use in our retail store, or on our website only. \u003c\/p\u003e\n\u003cp\u003eGift cards are delivered by email and contain instructions to redeem them at checkout. Our gift cards have no additional processing fees.\u003c\/p\u003e\n\u003cp\u003eGift cards expire One (1) year from purchase.\u003c\/p\u003e"",""published_at"":""2016-05-26T08:14:00-07:00"",""created_at"":""2015-04-20T15:20:45-07:00"",""vendor"":""The Audio Nerd"",""type"":""Gift Card"",""tags"":[],""price"":1000,""price_min"":1000,""price_max"":100000,""available"":true,""price_varies"":true,""compare_at_price"":null,""compare_at_price_min"":0,""compare_at_price_max"":0,""compare_at_price_varies"":false,""variants"":[{""id"":1267496911,""title"":""$10"",""option1"":""$10"",""option2"":null,""option3"":null,""sku"":""NERD10"",""requires_shipping"":false,""taxable"":false,""featured_image"":null,""available"":true,""name"":""The Audio Nerd Gift Card - $10"",""public_title"":""$10"",""options"":[""$10""],""price"":1000,""weight"":0,""compare_at_price"":null,""inventory_quantity"":-3,""inventory_management"":null,""inventory_policy"":""continue"",""barcode"":""""},{""id"":5483771363360,""title"":""$20"",""option1"":""$20"",""option2"":null,""option3"":null,""sku"":""NERD20"",""requires_shipping"":false,""taxable"":false,""featured_image"":null,""available"":true,""name"":""The Audio Nerd Gift Card - $20"",""public_title"":""$20"",""options"":[""$20""],""price"":2000,""weight"":0,""compare_at_price"":null,""inventory_quantity"":-4,""inventory_management"":null,""inventory_policy"":""continue"",""barcode"":""""},{""id"":1267496915,""title"":""$25"",""option1"":""$25"",""option2"":null,""option3"":null,""sku"":""NERD25"",""requires_shipping"":false,""taxable"":false,""featured_image"":null,""available"":true,""name"":""The Audio Nerd Gift Card - $25"",""public_title"":""$25"",""options"":[""$25""],""price"":2500,""weight"":0,""compare_at_price"":null,""inventory_quantity"":-7,""inventory_management"":null,""inventory_policy"":""continue"",""barcode"":""""},{""id"":1267496919,""title"":""$50"",""option1"":""$50"",""option2"":null,""option3"":null,""sku"":""NERD50"",""requires_shipping"":false,""taxable"":false,""featured_image"":null,""available"":true,""name"":""The Audio Nerd Gift Card - $50"",""public_title"":""$50"",""options"":[""$50""],""price"":5000,""weight"":0,""compare_at_price"":null,""inventory_quantity"":-14,""inventory_management"":null,""inventory_policy"":""continue"",""barcode"":""""},{""id"":5487659679776,""title"":""$75"",""option1"":""$75"",""option2"":null,""option3"":null,""sku"":""NERD75"",""requires_shipping"":false,""taxable"":false,""featured_image"":null,""available"":true,""name"":""The Audio Nerd Gift Card - $75"",""public_title"":""$75"",""options"":[""$75""],""price"":7500,""weight"":0,""compare_at_price"":null,""inventory_quantity"":0,""inventory_management"":null,""inventory_policy"":""continue"",""barcode"":""""},{""id"":1267496923,""title"":""$100"",""option1"":""$100"",""option2"":null,""option3"":null,""sku"":""NERD100"",""requires_shipping"":false,""taxable"":false,""featured_image"":null,""available"":true,""name"":""The Audio Nerd Gift Card - $100"",""public_title"":""$100"",""options"":[""$100""],""price"":10000,""weight"":0,""compare_at_price"":null,""inventory_quantity"":-4,""inventory_management"":null,""inventory_policy"":""continue"",""barcode"":""""},{""id"":5483670601760,""title"":""$200"",""option1"":""$200"",""option2"":null,""option3"":null,""sku"":""NERD200"",""requires_shipping"":false,""taxable"":false,""featured_image"":null,""available"":true,""name"":""The Audio Nerd Gift Card - $200"",""public_title"":""$200"",""options"":[""$200""],""price"":20000,""weight"":0,""compare_at_price"":null,""inventory_quantity"":0,""inventory_management"":null,""inventory_policy"":""continue"",""barcode"":""""},{""id"":5487729672224,""title"":""$300"",""option1"":""$300"",""option2"":null,""option3"":null,""sku"":""NERD300"",""requires_shipping"":false,""taxable"":false,""featured_image"":null,""available"":true,""name"":""The Audio Nerd Gift Card - $300"",""public_title"":""$300"",""options"":[""$300""],""price"":30000,""weight"":0,""compare_at_price"":null,""inventory_quantity"":0,""inventory_management"":null,""inventory_policy"":""continue"",""barcode"":""""},{""id"":5488226435104,""title"":""$400"",""option1"":""$400"",""option2"":null,""option3"":null,""sku"":""NERD400"",""requires_shipping"":false,""taxable"":false,""featured_image"":null,""available"":true,""name"":""The Audio Nerd Gift Card - $400"",""public_title"":""$400"",""options"":[""$400""],""price"":40000,""weight"":0,""compare_at_price"":null,""inventory_quantity"":0,""inventory_management"":null,""inventory_policy"":""continue"",""barcode"":""""},{""id"":5488618536992,""title"":""$500"",""option1"":""$500"",""option2"":null,""option3"":null,""sku"":""NERD500"",""requires_shipping"":false,""taxable"":false,""featured_image"":null,""available"":true,""name"":""The Audio Nerd Gift Card - $500"",""public_title"":""$500"",""options"":[""$500""],""price"":50000,""weight"":0,""compare_at_price"":null,""inventory_quantity"":0,""inventory_management"":null,""inventory_policy"":""continue"",""barcode"":""""},{""id"":5482365255712,""title"":""$1000"",""option1"":""$1000"",""option2"":null,""option3"":null,""sku"":""NERD1000"",""requires_shipping"":false,""taxable"":false,""featured_image"":null,""available"":true,""name"":""The Audio Nerd Gift Card - $1000"",""public_title"":""$1000"",""options"":[""$1000""],""price"":100000,""weight"":0,""compare_at_price"":null,""inventory_quantity"":0,""inventory_management"":null,""inventory_policy"":""continue"",""barcode"":""""},{""id"":18229653438560,""title"":""$30"",""option1"":""$30"",""option2"":null,""option3"":null,""sku"":""NERD30"",""requires_shipping"":false,""taxable"":false,""featured_image"":null,""available"":true,""name"":""The Audio Nerd Gift Card - $30"",""public_title"":""$30"",""options"":[""$30""],""price"":3000,""weight"":0,""compare_at_price"":null,""inventory_quantity"":-7,""inventory_management"":null,""inventory_policy"":""continue"",""barcode"":""""},{""id"":18326634922080,""title"":""$40"",""option1"":""$40"",""option2"":null,""option3"":null,""sku"":""NERD40"",""requires_shipping"":false,""taxable"":false,""featured_image"":null,""available"":true,""name"":""The Audio Nerd Gift Card - $40"",""public_title"":""$40"",""options"":[""$40""],""price"":4000,""weight"":0,""compare_at_price"":null,""inventory_quantity"":-2,""inventory_management"":null,""inventory_policy"":""continue"",""barcode"":""""},{""id"":18790510919776,""title"":""15.00"",""option1"":""15.00"",""option2"":null,""option3"":null,""sku"":""NERD15"",""requires_shipping"":false,""taxable"":false,""featured_image"":null,""available"":true,""name"":""The Audio Nerd Gift Card - 15.00"",""public_title"":""15.00"",""options"":[""15.00""],""price"":1500,""weight"":0,""compare_at_price"":null,""inventory_quantity"":0,""inventory_management"":null,""inventory_policy"":""continue"",""barcode"":""""},{""id"":31588103618656,""title"":""150.00"",""option1"":""150.00"",""option2"":null,""option3"":null,""sku"":""NERD150"",""requires_shipping"":false,""taxable"":false,""featured_image"":null,""available"":true,""name"":""The Audio Nerd Gift Card - 150.00"",""public_title"":""150.00"",""options"":[""150.00""],""price"":15000,""weight"":0,""compare_at_price"":null,""inventory_quantity"":-1,""inventory_management"":null,""inventory_policy"":""continue"",""barcode"":""""}],""images"":[""\/\/cdn.shopify.com\/s\/files\/1\/0662\/8099\/products\/tan_giftcard_product.png?v=1542480709""],""featured_image"":""\/\/cdn.shopify.com\/s\/files\/1\/0662\/8099\/products\/tan_giftcard_product.png?v=1542480709"",""options"":[""Gift Card Amount""],""media"":[{""alt"":null,""id"":21354381408,""position"":1,""preview_image"":{""aspect_ratio"":1.677,""height"":566,""width"":949,""src"":""https:\/\/cdn.shopify.com\/s\/files\/1\/0662\/8099\/products\/tan_giftcard_product.png?v=1568691642""},""aspect_ratio"":1.677,""height"":566,""media_type"":""image"",""src"":""https:\/\/cdn.shopify.com\/s\/files\/1\/0662\/8099\/products\/tan_giftcard_product.png?v=1568691642"",""width"":949}],""content"":""\u003cp\u003eShopping for someone else but not sure what to give them? Give them the gift of choice with a The Audio Nerd Gift Card. Good for use in our retail store, or on our website only. \u003c\/p\u003e\n\u003cp\u003eGift cards are delivered by email and contain instructions to redeem them at checkout. Our gift cards have no additional processing fees.\u003c\/p\u003e\n\u003cp\u003eGift cards expire One (1) year from purchase.\u003c\/p\u003e""}


","
    
    Contact The Nerd
    
",1,CA,95677,book_store
College Store,"3835 Freeport Blvd, Sacramento, CA 95822",Book store,Sacramento,,http://bookstore.scc.losrios.edu/,,https://bookstore.scc.losrios.edu/merchdetail?MerchID=1516362,https://bookstore.scc.losrios.edu/Contact,eGift Cards,Contact,1,CA,95822,book_store
Book Den,"15 E Anapamu St, Santa Barbara, CA 93101",Book store,Santa Barbara,,http://www.bookden.com/,,https://www.bookden.com/book-den-search/?keyw=gift+certificate&spag=0,https://www.bookden.com/contact-location/,Gift Certificates,Contact & Location,1,CA,93101,book_store
Paradise Found,"17 E Anapamu St, Santa Barbara, CA 93101",Book store,Santa Barbara,,http://www.paradisefoundsb.com/,,https://paradisefoundsb.com/product/gift-certificates-online/,https://paradisefoundsb.com/contact/,Gift Certificates,Contact,1,CA,93101,book_store
Level Up Video Games,"113 Locust St, Santa Cruz, CA 95060",Video game store,Santa Cruz,,http://www.levelupvideogames.com/,,http://www.levelupvideogames.com/giftcertificates.php,,Gift Certificates,,1,CA,95060,book_store
The Wellness Living Store,"1412 14th St, Santa Monica, CA 90404",Book store,Santa Monica,"Asian medicine store carrying herbs & supplements, acupuncture supplies, books & natural cosmetics.",http://www.taostar.com/,,http://www.taostar.com/giftcertificates.php,,Gift Certificates,,1,CA,90404,book_store
Burro Flagship,"1409 Abbot Kinney Blvd, Venice, CA 90291",Book store,Venice,"Artsy store offering a selection of women's apparel, handbags, art books, stationery & gifts.",http://www.burrogoods.com/,,http://www.burrogoods.com/collections/gift-cards,http://www.burrogoods.com/pages/contact-us,"
                    GIFT CARDS
                    
                  ",CONTACT US,1,CA,90291,book_store
Burning Torch,"1227 Abbot Kinney Blvd, Venice, CA 90291",Book store,Venice,"Flagship store for a designer of sustainably minded clothing also stocking jewelry, decor & gifts.",http://www.burningtorchinc.com/,,http://www.burningtorchinc.com/products/gift-card,http://www.burningtorchinc.com/pages/contact,Gift Cards,Contact,1,CA,90291,book_store
Giant Robot Store,"2015 Sawtelle Blvd, Los Angeles, CA 90025",Book store,Los Angeles,"Retail store dedicated to Asian-inspired toys, clothing, bags, pop art, books & stationery.",http://www.giantrobot.com/,,http://www.giantrobot.com/collections/gift-certificates,http://www.giantrobot.com/pages/giant-robot-store-and-gr2-gallery,Gift Cards,Contact Us,1,CA,90025,book_store
Sunnyside Cottage Gifts & Toys,"599 Montecito Center, Santa Rosa, CA 95409",Book store,Santa Rosa,,http://sunnysidecottagegifts.com/,,https://shop.sunnysidecottagegifts.com/gift-certificate/,https://shop.sunnysidecottagegifts.com/contact-us/,Gift Certificate,Contact Us,1,CA,95409,book_store
Last Record Store,"1899 Mendocino Ave, Santa Rosa, CA 95401",Music store,Santa Rosa,,http://thelastrecordstore.com/,,http://thelastrecordstore.com/gift-certificates/,,Gift Certificates,,1,CA,95401,book_store
Rileystreet Art Supply,"103 Maxwell Ct, Santa Rosa, CA 95401",Art supply store,Santa Rosa,,http://www.rileystreet.com/,,https://www.rileystreet.com/products/rileystreet-gift-card,https://www.rileystreet.com/pages/contact,"

GIFT CARD
",Contact,1,CA,95401,book_store
Very Ventura Gift Shop & Gallery,"540 E Main St, Ventura, CA 93001",Gift shop,Ventura,,http://www.very-ventura.com/,,http://www.very-ventura.com/products/gift-card,http://www.very-ventura.com/pages/contact-us,"
Gift Card
","
Contact Us
",1,CA,93001,book_store
La Playa Books,"1026 Rosecrans St, San Diego, CA 92106",Book store,San Diego,,http://www.laplayabooks.com/,,https://www.laplayabooks.com/product/e-gift-cards/,https://maps.google.com/?q=1026 Rosecrans Street San Diego CA 92106,Gift Cards,"
 
			     	Find Us			     
",1,CA,92106,book_store
