name,address,type,place,description,website_url,menu_url,gift_card_website,contact_website,gift_card_txt,contact_txt,searched,state,zipcode,store_type
Lanny Salon,"2613 S Bascom Ave, Campbell, CA 95008",Beauty salon,Campbell,,https://lannysalon.thepronails.com/,,https://lannysalon.thepronails.com/gift-card,https://lannysalon.thepronails.com/contactus,E-Gift,Contact Us,1,CA,95008,beauty_salon
Natural Nails Boutique,"2145 S Winchester Blvd #120, Campbell, CA 95008",Nail salon,Campbell,,http://www.naturalnailsboutique.com/,,https://squareup.com/gift/6S7Y90GQSJ4Q9/order,,GIFT CARDS,,1,CA,95008,beauty_salon
Entourage Salon,"530 Carlsbad Village Dr, Carlsbad, CA 92008",Beauty salon,Carlsbad,,http://www.entouragesalon.com/,,http://www.entouragesalon.com/gift-items-gift-certificates-2/,http://www.entouragesalon.com/contact-us/,Gift Items & Gift Certificates,Contact Us,1,CA,92008,beauty_salon
Hot Headz Hair Design,"72037 Dinah Shore Dr B-2, Rancho Mirage, CA 92270",Beauty salon,Rancho Mirage,,http://www.hotheadzhair.com/,,http://stylenet.com/hotheadzhair/gift-certificates/,http://stylenet.com/hotheadzhair/contact-us/,Gift Certificates,Contact Us,1,CA,92270,beauty_salon
Quality Massage Therapy and Skin Care Mobile To Your Location or visit our studio,"2601 Golf Club Dr, Palm Springs, CA 92264",Massage therapist,Palm Springs,,http://www.qualitymassagetherapy.com/,,https://aopm56.boomtime.com/lgift,https://qualitymassagetherapy.com/contact/,Gift Certificate,Contact,1,CA,92264,beauty_salon
Evolution Salon,"1778 Mitchell Rd # 204, Ceres, CA 95307",Beauty salon,Ceres,,http://evolutionspasalon.com/,,http://stylenet.com/EvolutionSalon2/gift-certificates/,http://stylenet.com/EvolutionSalon2/contact-us/,GIFT CERTIFICATES,CONTACT,1,CA,95307,beauty_salon
Lotus Nail Spa,"11406 South St, Cerritos, CA 90703",Nail salon,Cerritos,,http://www.lotusnailspa.net/,,http://www.lotusnailspa.net/GiftCards.aspx,http://www.lotusnailspa.net/ContactUs.aspx,Lotus Gift Card,Contact us,1,CA,90703,beauty_salon
Lemon Tree Spa,"11325 183rd St, Cerritos, CA 90703",Beauty salon,Cerritos,,http://www.lemontreedayspa.com/,,http://www.lemontreedayspa.com/gift-card-sales,http://www.lemontreedayspa.com/contact,"
            GIFT CARD SALES
          ","
            Contact
          ",1,CA,90703,beauty_salon
Allure Salon,"2575 Ceanothus Ave #168, Chico, CA 95973",Beauty salon,Chico,,http://www.alluresalonchico.com/,,https://squareup.com/gift/QDHSSA1CCWVVT/order,https://www.alluresalonchico.com,Purchase Gift Certificate,Contact,1,CA,95973,beauty_salon
Beauty by SanMari,"20 Landing Cir UNIT 303, Chico, CA 95973",Beauty salon,Chico,,http://www.facebook.com/,,http://www.facebook.com/beautybysanmari/app/208195102528120/?ref=page_internal,http://www.facebook.com/#,Gift Certificates,Contact Beauty by San-Mari on Messenger,1,CA,95973,beauty_salon
Q Nails & Spa,"3410 Grand Ave STE D, Chino Hills, CA 91709",Beauty salon,Chino Hills,,http://www.qnailsspa.com/,,http://qnailsspa.com/gift-cards/,http://qnailsspa.com/contact/,Gift Cards,Contact Us,1,CA,91709,beauty_salon
GLOW ME & NAILS,"14507 Ramona Ave, Chino, CA 91710",Nail salon,Chino,,http://glowmenails.com/,,https://www.glowmenails.com/gift-card,https://www.glowmenails.com,Gift Card,,1,CA,91710,beauty_salon
Massage Heights,"13925 City Center Dr #2043, Chino Hills, CA 91709",Massage therapist,Chino Hills,,https://www.massageheights.com/,,https://massageheights.zenoti.com/webstoreNew/giftcards/68f089e5-67f0-4c3d-93f2-54b718585772,https://www.massageheights.com/chino-hills/retreat-contact/,Gift Card,Contact Us,1,CA,91709,beauty_salon
Alebrijes Nails and Spa,"#A-108, 1924 E Palomar St, Chula Vista, CA 91913",Nail salon,Chula Vista,,https://www.alebrijesnailsandspa.com/,,https://alebrijesnailsandspa.com/gift-cards-certificates/,https://alebrijesnailsandspa.com/contact-us/,eGift Cards,Contact Us,1,CA,91913,beauty_salon
Boudoir Nail Bar,"1020 Tierra Del Rey unit a, Chula Vista, CA 91910",Nail salon,Chula Vista,,https://www.boudoirnailbar.com/,,https://www.boudoirnailbar.com/nail-salon-gift-cards/,https://www.boudoirnailbar.com/nail-salon-hours/,Gift Certificates,Contact,1,CA,91910,beauty_salon
Macy's Hair & Nails,"7601 Sunrise Blvd #10, Citrus Heights, CA 95610",Nail salon,Citrus Heights,,http://macyshairnailsca.com/,,http://macyshairnailsca.com/giftcards,http://macyshairnailsca.com/contact,Gift Cards,Contact Us,1,CA,95610,beauty_salon
J C Penney Salon,"5100 E Montclair Plaza Ln, Montclair, CA 91763",Beauty salon,Montclair,,http://www.jcpenney.com/,,http://www.jcpenney.com/m/gift-card-m2?cm_re=ZK-_-grid-_-0422-HP-GIFTCARD%7C2%7C,,,,1,CA,91763,beauty_salon
Mia Belleza Salon,"175 E 2nd St, Pomona, CA 91766",Beauty salon,Pomona,,http://www.miabellezasalonandspa.com/,,http://www.miabellezasalonandspa.com/contact_us/gift_cards,http://www.miabellezasalonandspa.com/contact_us,Gift Cards,Contact Us,1,CA,91766,beauty_salon
Alternative Skincare and Wellness,"689 W Foothill Blvd suite c, Claremont, CA 91711",Facial spa,Claremont,,https://www.asandw.com/,,https://squareup.com/gift/VRT0879YBKV00/order,https://www.ASandW.com/#ContactUs,GIFT CARDS,Contact Us,1,CA,91711,beauty_salon
Sherry Mesa THE Salon,"73880 El Paseo, Palm Desert, CA 92260",Beauty salon,Palm Desert,,http://www.sherrymesathesalon.com/,,http://stylenet.com/SherryMesaTheSalon/gift-certificates,http://7684-sherrymesa-2.wpnet.stylenet.com/contact-us/,Gift Them, Email Us,1,CA,92260,beauty_salon
LASH & LUXE,"1819 Broadway St #2614, Concord, CA 94520",Beauty salon,Concord,,http://www.lashandluxe.com/,,https://www.vagaro.com/lashandluxe/gift-certificates,http://www.lashandluxe.com/tel:9253483850,PURCHASE GIFT CARD,(925) 348-3850,1,CA,94520,beauty_salon
Mon Esprit Aveda Hair Salon,"2780 Cabot Dr #105, Corona, CA 92883",Beauty salon,Corona,,http://www.monespritsalon.com/,,https://monespritsalon.com/give-a-gift/,https://monespritsalon.com/contact/,Gift Cards,Contact,1,CA,92883,beauty_salon
Vanity Belle,"2915 Red Hill Ave g102, Costa Mesa, CA 92626",Beauty salon,Costa Mesa,,http://www.thevanitybelle.com/,,https://squareup.com/gift/C8J9SP3ZCWVBS/order,,PURCHASE A GIFT CARD,,1,CA,92626,beauty_salon
The Lash Lounge Costa Mesa - 17th Street,"369 E 17th St Ste. 3, Costa Mesa, CA 92627",Beauty salon,Costa Mesa,,http://www.thelashlounge.com/,,https://clients.mindbodyonline.com/classic/ws?studioid=963208&stype=42,,"
									Purchase A Gift Card
								",,1,CA,92627,beauty_salon
tenoverten,"Platform, 8830 Washington Blvd Suite 102, Culver City, CA 90232",Nail salon,Culver City,,http://www.tenoverten.com/,,https://www.secure-booker.com/tenoverten/ShopOnline/GiftCertificate.aspx,http://www.tenoverten.com/pages/contact-new,salon gift cards,contact,1,CA,90232,beauty_salon
Image Enrichment Group,"10301 S De Anza Blvd #2, Cupertino, CA 95014",Electrolysis hair removal service,Cupertino,,http://www.ieg.net/,,http://www.ieg.net/gift-cards.php,http://www.ieg.net/contact.php,Gift Cards,Contact Us,1,CA,95014,beauty_salon
The Original Facial Bar,"19419 Stevens Creek Blvd Suite 150, Cupertino, CA 95014",Beauty salon,Cupertino,,https://theoriginalfacialbar.com/,,https://go.booker.com/location/TheOriginalFacialBar/buy/gift-certificate,https://theoriginalfacialbar.com/contact-us/,Buy Gift Card,Contact Us,1,CA,95014,beauty_salon
LnL Skin Spa,"20445 Prospect Rd, San Jose, CA 95129",Skin care clinic,San Jose,,http://www.lnlskinspa.skincaretherapy.net/,,http://www.lnlskinspa.skincaretherapy.net/gift-certificates,http://www.lnlskinspa.skincaretherapy.net/contact-information,Gift Certificates,Contact Information,1,CA,95129,beauty_salon
D'Vine Beauty by Karen,"9922 Walker St, Cypress, CA 90630",Beauty salon,Cypress,,http://dvinebeautybykaren.com/,,http://dvinebeautybykaren.com/new-custom.html,http://dvinebeautybykaren.com/contact-us.html,Gift Certificates,Contact Us,1,CA,90630,beauty_salon
LA NOIR LASHES,"10953 Meridian Dr ste h, Cypress, CA 90630",Beauty salon,Cypress,,https://lanoirlashes.favesalon.com/,,https://lanoirlashes.favesalon.com/#buy-gift-card,,Purchase,,1,CA,90630,beauty_salon
Poppy Petal Spa,"6887 Katella Ave Unit 44, Cypress, CA 90630",Facial spa,Cypress,,http://poppypetalspa.com/,,https://poppypetalspa.com/gift-card/,,Gift Certificate,,1,CA,90630,beauty_salon
Body Soul and Spirit Salon,"222 Leland Ave, San Francisco, CA 94134",Beauty salon,San Francisco,,http://www.bodysoulandspiritsalon.com/,,https://go.booker.com/location/bsssalon/buy/gift-certificate,http://www.bodysoulandspiritsalon.com/contact-us.html,Gift Certificates,"
				Contact Us
			
			",1,CA,94134,beauty_salon
Spaya skin clinic,"7455 El Camino Real ste a, Daly City, CA 94014",Medical spa,Daly City,,http://www.spayaskinclinic.com/,,http://www.secure-booker.com/spayaskinclinic/InstantGiftCertificate.aspx,https://www.spayaskinclinic.com/untitled,GIFT CERTIFICATE,CONTACT,1,CA,94014,beauty_salon
D'Modern Beauty Microblading Lash Skin Studio Dana Point,"32525 Street of the, Golden Lantern C, Dana Point, CA 92629",Beauty salon,Dana Point,,https://www.dmodernbeauty.com/,,https://squareup.com/gift/W1HM5H8M8VJ6S/order,,Buy Gift Cards Online,,1,CA,92629,beauty_salon
White Lotus Day Spa,"24582 Del Prado Ave, Dana Point, CA 92629",Day spa,Dana Point,,http://www.whitelotusdayspa.com/,,https://whitelotusdaysp.boomtime.com/lgift,https://www.whitelotusdayspa.com,GIFT CERTIFICATES,CONTACT,1,CA,92629,beauty_salon
Jolie Salon,"551 Hartz Ave, Danville, CA 94526",Beauty salon,Danville,,http://www.joliesalonandspa.com/,,https://www.secure-booker.com/JolieSalonandSpa/ShopOnline/GiftCertificate.aspx,,Gift Certificates,,1,CA,94526,beauty_salon
Ma Jolie Salon & Spa,"2416 San Ramon Valley Blvd #200, San Ramon, CA 94583",Beauty salon,San Ramon,,http://www.majoliesalon.com/,,https://burtonphillipsco.boomtime.com/lgift,https://www.majoliesalon.com/contact,GIFT CARDS,CONTACT,1,CA,94583,beauty_salon
Pomegranate Salon,"123 D St, Davis, CA 95616",Beauty salon,Davis,,http://www.pomsalon.com/,,https://squareup.com/gift/PZ74316F2EF54/order,https://www.pomsalon.com/contact-1,Gift Cards,Contact,1,CA,95616,beauty_salon
Moon's Nails and Spa,"213 F St, Davis, CA 95616",Nail salon,Davis,,http://moonsnails.com/,,https://davisdowntown.com/stimulus-program/,http://moonsnails.com/contact-us,Buy Now,We are temporarily closed due to COVID-19. We apologize for any inconvenience.,1,CA,95616,beauty_salon
eCosway Walnut,"1227 N Grand Ave, Walnut, CA 91789",Beauty salon,Walnut,,http://www.ecosway.com/,,http://shop.cosway.com.my/cosway/my/ProductGiftCardEnquiry_my.jsp,http://www.ecosway.com/en_US/aboutus/contact_us.html,Gift Card ,Contact Us,1,CA,91789,beauty_salon
Anu's Beautique,"6046 Dougherty Rd, Dublin, CA 94568",Beauty salon,Dublin,,http://www.anusbeautique.com/,,https://squareup.com/gift/8VRYS4B0B14W5/order,,Gift Cards,,1,CA,94568,beauty_salon
Dela Antoinette's,"5820 Stoneridge Mall Rd suite 110-23, Pleasanton, CA 94588",Beauty salon,Pleasanton,,http://www.pleasantonlashes.com/,,https://www.pleasantonlashes.com/gift-cards,http://www.pleasantonlashes.com/contact,Book An Appointment,Contact,1,CA,94588,beauty_salon
Dela Antoinette's Eyelash Artistry,"5820 Stoneridge Mall Rd suite 110-23, Pleasanton, CA 94588",Beauty salon,Pleasanton,,https://pleasantonlashes.com/,,https://www.pleasantonlashes.com/gift-cards,https://pleasantonlashes.com/contact,Book An Appointment,Contact,1,CA,94588,beauty_salon
Mona Skincare,"6978 Village Pkwy, Dublin, CA 94568",Facial spa,Dublin,,http://www.monaskincare.com/,,https://www.thegiftcardcafe.com/cart/index.php?storeID=9513,http://www.monaskincare.com/contact-us.html,"
Buy Gift Certificate
","
				Contact Us
			",1,CA,94568,beauty_salon
Rock A Betties Beauty Salon,"158 E Main St, El Cajon, CA 92020",Beauty salon,El Cajon,,http://www.salonvision.com/,,http://www.salonvision.com/gift.aspx,http://www.salonvision.com/contact.aspx,Gift Certificates,,1,CA,92020,beauty_salon
Eroma Day Spa,"596 N Westwind Dr, El Cajon, CA 92020",Beauty salon,El Cajon,,http://www.eromadayspa.com/,,https://secure40.securewebsession.com/eromadayspa1.site.aplus.net/giftcertificate.asp,http://www.eromadayspa.com/contact.asp,Gift Certificates,Info   ,1,CA,92020,beauty_salon
The Spa Central Coast,"617 12th St, Paso Robles, CA 93446",Spa,Paso Robles,,http://thespacentralcoast.com/,,https://www.thespacentralcoast.com/gift-cards/,,Gift Cards,,1,CA,93446,beauty_salon
River Oaks Hot Springs Spa,"800 Clubhouse Dr, Paso Robles, CA 93446",Spa,Paso Robles,,http://www.riveroakshotsprings.com/,,https://clients.mindbodyonline.com/ASP/main_shop.asp?studioid=78037&tg=&vt=&lvl=&stype=42&view=&trn=0&page=&catid=&prodid=&date=7%2f16%2f2019&classid=0&prodGroupId=&sSU=&optForwardingLink=&qParam=&justloggedin=&nLgIn=&pMode=2&loc=1,http://riveroakshotsprings.com/contact/,Gift Certificates,Contact,1,CA,93446,beauty_salon
A Beautiful Face Skin Care Paso Robles Facials Facials Paso Robles,"75B N Main St, Templeton, CA 93465",Beauty salon,Templeton,,http://beautifulface.biz/,,https://abeautifulface.boomtime.com/lgift,https://www.beautifulface.biz/contact/,Gift Certificates,Contact,1,CA,93465,beauty_salon
Station Salon,"345 S Coast Hwy 101 Q, Encinitas, CA 92024",Beauty salon,Encinitas,,https://www.stationsalon.com/,,https://squareup.com/gift/73VFBMVWEPR60/order,https://stationsalon.com/contact/,GIFT CARDS,Contact,1,CA,92024,beauty_salon
Lemongrass Aveda Salon & Spa,"910 2nd St, Encinitas, CA 92024",Day spa,Encinitas,,https://lemongrasscenter.com/,,https://lemongrasscenter.com/gift-cards/,https://lemongrasscenter.com/contact-lemongrass/,Gifts Cards,Contact,1,CA,92024,beauty_salon
Salon Sultry,"217 E Grand Ave, Escondido, CA 92025",Beauty salon,Escondido,,http://www.salonsultry.com/,,https://www.salonvision.com/salonsultry/GiftCertificatePop.aspx,http://www.salonsultry.com/contact,"
        Gift Cards
      ","
            Contact
          ",1,CA,92025,beauty_salon
E and D Hair Salon,"335 W Felicita Ave, Escondido, CA 92025",Beauty salon,Escondido,,http://www.eanddhairsalon.com/,,https://www.eanddhairsalon.com/blank-page,,Gift Cards,,1,CA,92025,beauty_salon
The Looking Glass Salon & Blow Dry Bar,"4455 Central Way B, Fairfield, CA 94534",Hair salon,Fairfield,"Hip local salon in funky confines offering a wide range of cut, color & styling services.",http://thelookingglasshairstudio.com/,,https://squareup.com/gift/A8CR5GJGAB6AF/order,http://thelookingglasshairstudio.com/contact.html,"
Purchase E-Gift card
","
				Contact
			",1,CA,94534,beauty_salon
Solano Wellness Spa,"1530 Webster St STE D, Fairfield, CA 94533",Skin care clinic,Fairfield,,https://solanowellness.com/,,https://squareup.com/gift/3504WK8J255Q9/order,https://www.solanowellness.com,Gift Cards,View our specials! Contact us today and book over the phone or online.,1,CA,94533,beauty_salon
Hoshall's Salon & Spa,"6608 Folsom-Auburn Rd #4, Folsom, CA 95630",Beauty salon,Folsom,,http://www.hoshallsfolsom.com/,,https://hoshalls.boomtime.com/lgift,http://www.hoshallsfolsom.com/contact,Gift Cards,"
        
        Contact
      ",1,CA,95630,beauty_salon
Reflections Salon,"24996 Blue Ravine Rd, Folsom, CA 95630",Beauty salon,Folsom,,http://www.reflectionssalonfolsom.com/,,http://www.reflectionssalonfolsom.com/,http://www.reflectionssalonfolsom.com/tel:9169857510,Purchase the Ultimate gift.  A Gift Card for Mother's Day!,916.985.7510,1,CA,95630,beauty_salon
Lifted Salon,"1725 Iron Point Rd, Folsom, CA 95630",Beauty salon,Folsom,,https://www.liftedsalon.com/,,https://images.squarespace-cdn.com/content/v1/59e0fe5ff43b55bbc636e003/1588275427757-F56OR62GU27W7MLR21L0/ke17ZwdGBToddI8pDm48kEpVg-ILAPna1wRh-xAJ9fRZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZUJFbgE-7XRK3dMEBRBhUpwEv36x-EUL2-BSQ5feDhwGCbXuJBFqZ-erYzVouT8yOb9TwqchglLQOCYTRn7ZGxI/image-asset.jpeg,https://www.liftedsalon.com/contact,"

","
            Contact
          ",1,CA,95630,beauty_salon
Tre Salon Spa,"718 Sutter St, Folsom, CA 95630",Day spa,Folsom,,http://www.tresalonspa.com/,,https://clients.mindbodyonline.com/ASP/main_shop.asp?studioid=39574&tg=&vt=&lvl=&stype=42&view=&trn=0&page=&catid=&prodid=&date=1%2f18%2f2019&classid=0&prodGroupId=&sSU=&optForwardingLink=&qParam=&justloggedin=&nLgIn=&pMode=2&directLink=true&loc=1,http://www.tresalonspa.com/contact/,Gift Cards,Contact,1,CA,95630,beauty_salon
Michelle Elliott  Maribou spa salon,"25085 Blue Ravine Rd, Folsom, CA 95630",Beauty salon,Folsom,,http://www.maribouspasalon.com/,,https://maribou.salonultimate.com/checkout/giftCard?storeSelected=1,https://www.maribouspasalon.com,GIFT CARDS,Contact,1,CA,95630,beauty_salon
L Salon & Color Group,"223 S San Mateo Dr, San Mateo, CA 94401",Beauty salon,San Mateo,,https://www.lsalon.com/,,https://clients.mindbodyonline.com/classic/ws?studioid=949489&stype=42,https://lsalon.com/contact/,Buy Gift Cards,Contact,1,CA,94401,beauty_salon
Beautique Beauty Bar,"1019 Alameda de las Pulgas, Belmont, CA 94002",Beauty salon,Belmont,,http://www.beautiquebeautybar.com/,,http://www.beautiquebeautybar.com/products/gift-card,http://www.beautiquebeautybar.com/pages/contact,Gift Card,Contact,1,CA,94002,beauty_salon
