name,address,type,place,description,website_url,menu_url,gift_card_website,contact_website,gift_card_txt,contact_txt,searched,state,zipcode,store_type
Comicwise,"1405 Sutter Ln, Bakersfield, CA 93309",Comic book store,Bakersfield,,http://comic-wise.com/,,,http://comic-wise.com/contact/,,Contact,1,CA,93309,book_store
Sylvia Lopez Attorney at Law,"315 Truxtun Ave, Bakersfield, CA 93301",Law book store,Bakersfield,,http://lopezlaw.net/,,,http://lopezlaw.net/contact-info/,,Contact Info,1,CA,93301,book_store
World Records,"2815 F St, Bakersfield, CA 93301",Music store,Bakersfield,,http://shopworldrecords.com/,,,http://shopworldrecords.com/contact/,,Contact,1,CA,93301,book_store
The Blackstone Owl,"13523 Francisquito Ave, Baldwin Park, CA 91706",Game store,Baldwin Park,,http://theblackstoneowl.com/,,,http://theblackstoneowl.com/contact_us,,Contact,1,CA,91706,book_store
Next Chapter Books,"21616 Sherman Way, Canoga Park, CA 91303",Used book store,Canoga Park,"Well-lit, library-like used bookstore offering all genres & some rare & collectible titles.",http://www.nextchapterbooks.com/,,,http://www.nextchapterbooks.com/contact-us/,,Contact Us,1,CA,91303,book_store
The Turquoise Pueblo Native American Jewelry & Artifacts & Jewelry Repair,"38480 Oak Glen Rd, Oak Glen, CA 92399",Book store,Oak Glen,,http://www.turquoisepueblo.com/,,,http://www.turquoisepueblo.com/contact-us.html,,Contact us,1,CA,92399,book_store
Beaumont Music Centre,"725 Beaumont Ave, Beaumont, CA 92223",Music store,Beaumont,,http://beaumontmusiccentre.com/,,,http://beaumontmusiccentre.com/tel:9518456060,,(951)845-6060,1,CA,92223,book_store
Planet Books,"3917 E Anaheim St, Long Beach, CA 90804",Used book store,Long Beach,"Down-to-earth compact store features an eclectic range of used books, vintage toys & collectibles.",https://planetbooksarchives.com/,,,https://policies.google.com/privacy,,Privacy Policy,1,CA,90804,book_store
Gethesemani Libreria Catolica,"2160 S Atlantic Blvd, Commerce, CA 90040",Christian book store,Commerce,"Spanish-language bookstore specializing in Catholic religious texts, plus CDs & DVDs.",http://gethesemani.com/,,,http://gethesemani.com/#,,"

								Contactanos				
",1,CA,90040,book_store
South Gate High School,"3351 Firestone Blvd, South Gate, CA 90280",Book store,South Gate,,http://www.southgatehs.org/,,,http://www.southgatehs.org/counselor,,"
Contact Counselor
    ",1,CA,90280,book_store
Dark Delicacies,"822 N Hollywood Way, Burbank, CA 91505",Book store,Burbank,"Horror shop with books, collectibles, DVDs, graphic novels & gifts featuring familiar characters.",http://www.darkdel.com/,,,http://www.darkdel.com/contact.html,,"
				Contact
			",1,CA,91505,book_store
Beyond Baroque,"681 Venice Blvd, Venice, CA 90291",Book store,Venice,,https://www.beyondbaroque.org/,,,https://www.beyondbaroque.org/about.html,,Contact,1,CA,90291,book_store
Heritage Book Shop LLC,"9024 Burton Way, Beverly Hills, CA 90211",Book store,Beverly Hills,"Merchant offers first-edition & early printed books, including illustrated items & manuscripts.",http://www.heritagebookshop.com/,,,http://www.heritagebookshop.com/contactus.php,,Contact Us,1,CA,90211,book_store
Phoenix Books,"9465 Wilshire Blvd, Beverly Hills, CA 90212",Book store,Beverly Hills,,http://www.phoenixbooksandaudio.com/,,,http://www.phoenixbooksandaudio.com/contact/,,Contact us,1,CA,90212,book_store
Brass Heart Music,"256 S Robertson Blvd, Beverly Hills, CA 90211",Book store,Beverly Hills,,http://www.brassheartmusic.com/,,,http://www.brassheartmusic.com/#,,,1,CA,90211,book_store
Mystery Pier,"8826 Sunset Blvd, West Hollywood, CA 90069",Book store,West Hollywood,Family-run indie bookstore in a quaint cottage stocking first editions with movie star clientele.,http://www.mysterypierbooks.com/,,,http://www.mysterypierbooks.com/contact/,,Contact,1,CA,90069,book_store
Literary Affairs,"269 S Beverly Dr #267, Beverly Hills, CA 90212",Book store,Beverly Hills,,http://literaryaffairs.net/,,,https://literaryaffairs.net/about-us#contact,,Contact Us,1,CA,90212,book_store
Assouline at PDC,"Pacific Design Center, 8687 Melrose Ave G-154, West Hollywood, CA 90069",Book store,West Hollywood,,http://www.assouline.com/,,,http://www.assouline.com/pages/contact-us,,Customer Service,1,CA,90069,book_store
Molly Moccasins,"8383 Wilshire Blvd, Beverly Hills, CA 90211",Book store,Beverly Hills,,http://www.mollymoccasins.com/,,,http://www.mollymoccasins.com/contact.html,,CONTACT,1,CA,90211,book_store
Friends of the West Hollywood Library,"625 N San Vicente Blvd, West Hollywood, CA 90069",Book store,West Hollywood,,http://www.wehofol.org/,,,http://www.wehofol.org/?page_id=1233,,Contact Us,1,CA,90069,book_store
MS Magazine,"433 S Beverly Dr, Beverly Hills, CA 90212",Magazine store,Beverly Hills,,http://www.msmagazine.com/,,,https://msmagazine.com/contact-us/,,Contact,1,CA,90212,book_store
The Mitzvah Store,"7227 Beverly Blvd, Los Angeles, CA 90036",Book store,Los Angeles,"A variety of supplies for Jewish ceremonies, including books, music & jewelry plus a scribe on site.",http://themitzvahstore.org/,,,http://themitzvahstore.org/mailto:info@themitzvahstore.org?subject=Mitzvah Store Website,,"
",1,CA,90036,book_store
Legal Books Depot Inc,"7510 Sunset Blvd #170, Los Angeles, CA 90046",Book store,Los Angeles,,http://www.legalbooksdepot.com/,,,https://www.legalbooksdepot.com/contact-us/,,Contact Us,1,CA,90046,book_store
Railroad Book Depot,"650 Railroad Ave, Pittsburg, CA 94565",Book store,Pittsburg,,http://www.railroadbookdepot.com/,,,https://www.railroadbookdepot.com/map,,CONTACT,1,CA,94565,book_store
Tableflip Gaming,"7730 Brentwood Blvd suite a, Brentwood, CA 94513",Game store,Brentwood,,https://tableflipgaming.net/,,,https://tableflipgaming.net/#contact,,Contact,1,CA,94513,book_store
Amana Christian Bookstore *open by appointment only*,"Bliss Ct, Pleasant Hill, CA 94523",Religious book store,Pleasant Hill,Simple shop carrying bibles in a variety of languages & versions as well as other Christian titles.,http://www.hightruth.com/,,,http://www.hightruth.com/contact-us-1,,Contact Us,1,CA,94523,book_store
Books on B,"1014 B St, Hayward, CA 94541",Book store,Hayward,,http://booksonb.com/,,,http://booksonb.com/contact/,,Contact Us,1,CA,94541,book_store
Textbook & Beyond  K12 Specialists,"14944 Shoemaker Ave unit d, Santa Fe Springs, CA 90670",Used book store,Santa Fe Springs,,https://www.textbooknbeyond.com/,,,https://www.textbooknbeyond.com/index.php?main_page=contact_us,,Contact Us,1,CA,90670,book_store
Game Quest,"8322 Artesia Blvd # B, Buena Park, CA 90621",Video game store,Buena Park,,https://www.gamequestdirect.com/,,,https://www.gamequestdirect.com/pages/contact-us,,"
              Contact
            ",1,CA,90621,book_store
House of Secrets,"1930 W Olive Ave, Burbank, CA 91506",Comic book store,Burbank,"Chill comic store stocking an array of titles, graphic novels & collectibles.",http://www.artoffiction.com/,,,http://www.artoffiction.com/contact.html,,,1,CA,91506,book_store
Emerald Knights Comics & Games,"4116 Burbank Blvd, Burbank, CA 91505",Comic book store,Burbank,"Airy store offering a wide selection of graphic novels, games, comic books & related paraphernalia.",http://ekcomicsandgames.com/,,,http://ekcomicsandgames.com/contact-us.html,,"
				Contact Us
			",1,CA,91505,book_store
Historicana,"1200 Edgehill Dr, Burlingame, CA 94010",Book store,Burlingame,,http://www.szyk.com/,,,http://www.szyk.com/../contact/index.htm?mnHd=8&mnSubHd=35,,Contact Irvin,1,CA,94010,book_store
Sunset News,"Terminal 2, Boarding Area D, San Francisco, CA 94128",Book store,San Francisco,,https://www.flysfo.com/,,,https://www.flysfo.com/contact-sfo,,Contact Us,1,CA,94128,book_store
Heroes,"24 E Campbell Ave, Campbell, CA 95008",Comic book store,Campbell,"Informal outpost offering classic & contemporary comic books, trading cards, vintage toys & artwork.",http://www.heroescomicbooks.com/,,,http://www.heroescomicbooks.com/contact.cfm,,Contact Us,1,CA,95008,book_store
Lhooq Books,"2317, 755 1/2 Carlsbad Village Dr, Carlsbad, CA 92008",Book store,Carlsbad,,http://www.lhooqxrealism.com/,,,http://www.lhooqxrealism.com/index/0-25,,"

 ",1,CA,92008,book_store
Book Tales,"603 S Coast Hwy 101, Encinitas, CA 92024",Used book store,Encinitas,,http://encinitasbooktales.com/,,,http://books.adsitebuilder.com/contactfinal/,,Contact,1,CA,92024,book_store
Friends of the Encinitas Library Bookstore,"540 Cornish Dr, Encinitas, CA 92024",Book store,Encinitas,,http://encinitaslibfriends.org/,,,http://encinitaslibfriends.org/contact,,CONTACT,1,CA,92024,book_store
Soulscape Gift & Book Store,"765 S Coast Hwy 101 #106, Encinitas, CA 92024",Book store,Encinitas,,http://www.soulscapeonline.com/,,,https://soulscapeonline.com/contact/,,Contact,1,CA,92024,book_store
Pair A Dice Games,"2020 Hacienda Dr ste a, Vista, CA 92081",Book store,Vista,,https://www.pairadicegames.com/,,,https://pairadicegames.com/contact/,,Contact,1,CA,92081,book_store
Rancho Santa Fe Book Cellar,"17040 Avenida De Acacias, Rancho Santa Fe, CA 92067",Used book store,Rancho Santa Fe,,http://rsflibraryguild.org/,,,https://www.rsflibraryguild.org/contact/,,Contact,1,CA,92067,book_store
Knowhere Games & Comics,"744 Grand Ave Ste 102, San Marcos, CA 92078",Comic book store,San Marcos,,http://www.knowheregamesandcomics.com/,,,http://www.knowheregamesandcomics.com/contact-us,,"  

Contact Us
",1,CA,92078,book_store
Robert A Cosgrove ESQ,"621 2nd St, Encinitas, CA 92024",Law book store,Encinitas,,http://www.cosgroveesq.com/,,,http://www.cosgroveesq.com/contact-us,,Contact Us,1,CA,92024,book_store
Solana beach friends of the Library,"157 Stevens Ave unit B, Solana Beach, CA 92075",Used book store,Solana Beach,,http://www.friendsofsolanabeachlibrary.org/,,,http://www.friendsofsolanabeachlibrary.org/contact,,Contact,1,CA,92075,book_store
CRC Resale Store,"1065 Carlsbad Village Dr, Carlsbad, CA 92008",Thrift store,Carlsbad,,http://crcncc.org/,,,https://crcncc.org/contact/,,CONTACT,1,CA,92008,book_store
Sandcastle Tales of Del Mar Bookstore,"1414 Camino Del Mar, Del Mar, CA 92014",Childrens book store,Del Mar,,http://www.sandcastletales.com/,,,https://sandcastletales.com/contact/,,Contact Us,1,CA,92014,book_store
Downtown Books Art Gallery and Custom Framing,"414 W 6th St, San Pedro, CA 90731",Book store,San Pedro,,http://dtbooksart.com/,,,http://dtbooksart.com/index.html#contact-us,,Contact Us,1,CA,90731,book_store
Brown Bag Books,"112 E 22nd St warehouse 10, San Pedro, CA 90731",Book store,San Pedro,,http://www.brownbagbooks.biz/,,,http://www.brownbagbooks.biz/contact-1,,About,1,CA,90731,book_store
Philippine Expressions Bookshop,"479 W 6th St UNIT 105, San Pedro, CA 90731",Book store,San Pedro,,https://philippineexpressionsbookshop.wordpress.com/,,,https://philippineexpressionsbookshop.wordpress.com/contact/,,Contact,1,CA,90731,book_store
Bookaroos LLC,"1590 Rosecrans Ave, Manhattan Beach, CA 90266",Book store,Manhattan Beach,,http://book-a-roos.com/,,,http://book-a-roos.com/contact_us,,,1,CA,90266,book_store
Accurate Safety Supplies,"800 E Ocean Blvd, Long Beach, CA 90802",Magazine store,Long Beach,,http://www.accuratesafety.com/,,,http://www.accuratesafety.com/contact/,,Contact,1,CA,90802,book_store
Book Soup Bookstore,"380 World Way, Los Angeles, CA 90045",Book store,Los Angeles,,https://www.westfieldairports.com/,,,https://www.westfieldairports.com/mailto:ContactLAX@urw.com?subject=LAX%20Shop%20and%20Dine%20Website,,Contact,1,CA,90045,book_store
Assistance League Palm Springs Desert Area,"68-355 Ramon Rd, Cathedral City, CA 92234",Thrift store,Cathedral City,"Thrift store selling donated apparel, home goods, furniture & books to benefit local charities.",https://www.assistanceleague.org/,,,https://www.assistanceleague.org/palm-springs-desert-area/contact-us/,,Contact Us,1,CA,92234,book_store
Yesterday's Books,"3457 McHenry Ave, Modesto, CA 95350",Used book store,Modesto,,http://www.yesterdaysbooksmodesto.com/,,,http://www.yesterdaysbooksmodesto.com/title-page-contact-us,,Title Page- Contact Us,1,CA,95350,book_store
Community Hospice Hope Chest Thrift Store,"1791 Mitchell Rd, Ceres, CA 95307",Thrift store,Ceres,,http://hopechestthrift.org/,,,//hopechestthrift.org/contact-us/,,Contact Us,1,CA,95307,book_store
McHenry Mansion Visitors Center,"924 15th St, Modesto, CA 95354",Gift shop,Modesto,"Circa-1883 Victorian mansion, once home to prominent local resident, now a house museum with tours.",http://mchenrymansion.org/,,,http://mchenrymansion.org/contact.html,,Contact,1,CA,95354,book_store
Ink Spell Books,"500 Purissima St, Half Moon Bay, CA 94019",Book store,Half Moon Bay,New & used bookstore with a kids' play area & an ordering window into the adjacent coffee shop.,http://www.inkspellbooks.com/,,,http://www.inkspellbooks.com/contact,,Contact Us,1,CA,94019,book_store
Goodwill Store,"10745 South St, Cerritos, CA 90703",Thrift store,Cerritos,,http://www.thinkgood.org/,,,http://visitor.r20.constantcontact.com/d.jsp?llr=hd5eo7qab&p=oi&m=1117645863015&sit=faifht9ib&f=1f20b34b-0996-49c9-9152-d8fb1ba5a32f,,Join Email List,1,CA,90703,book_store
Bat Comics & Games,"218 Broadway St, Chico, CA 95928",Comic book store,Chico,,http://batcomicsandgames.com/,,,http://batcomicsandgames.com/contact-hours/,,Contact/Hours,1,CA,95928,book_store
Ishi Books by Richard Burrill,"1036 Southampton Dr, Chico, CA 95926",Book store,Chico,,http://www.ishifacts.com/,,,http://www.ishifacts.com/contact.php,,Contact,1,CA,95926,book_store
Engine Ed Train Books and Games for Kids,"702 Mangrove Ave, Chico, CA 95926",Comic book store,Chico,,http://www.engineed.com/,,,http://www.engineed.com/contact.php,,CONTACT US,1,CA,95926,book_store
Paton Press,"2889 Cohasset Rd # 4, Chico, CA 95973",Book store,Chico,,http://www.patonprofessional.com/,,,https://www.olark.com/site/9848-863-10-7654/contact,,Questions? Feedback?,1,CA,95973,book_store
Kashani Essie,"14222 Village Park Pl, Chino Hills, CA 91709",Book store,Chino Hills,,http://www.essiekashani.com/,,,http://essiekashani.com/contact_us.php,,Contact us ,1,CA,91709,book_store
Otay Books,"937 Otay Lakes Rd, Chula Vista, CA 91913",Book store,Chula Vista,New & used college & educational textbooks are stocked at this off-campus retailer.,http://www.otaybooks.com/,,,http://www.otaybooks.com/contact.html,,CONTACT,1,CA,91913,book_store
Latin American Book Source Inc,"681 Anita St # 102, Chula Vista, CA 91911",Book store,Chula Vista,,http://www.latambooks.com/,,,http://www.latambooks.com/index.php?route=information/contact,,Contact Us,1,CA,91911,book_store
Libreria Catolica Hombre Nuevo,"1016 Broadway Ste. 2, Chula Vista, CA 91911",Book store,Chula Vista,,http://www.hombrenuevo.us/,,,http://www.hombrenuevo.us/contactanos-2/,,Contactanos,1,CA,91911,book_store
EAST meets WEST,"724 B Ave, National City, CA 91950",Book store,National City,,https://eastmeetswestco.com/,,,https://eastmeetswestco.com/contact/,,Contact,1,CA,91950,book_store
Bayview Christian Cultural,"6134 Benson Ave, San Diego, CA 92114",Book store,San Diego,,http://bayviewbc.org/,,,https://www.bayviewbc.org/contact/,,Contact,1,CA,92114,book_store
Hungry Tiger Press,"5995 Dandridge Ln # 121, San Diego, CA 92115",Book store,San Diego,,http://www.hungrytigerpress.com/,,,http://www.hungrytigerpress.com/mailto:orders@hungrytigerpress.com,,Contact Webmaster,1,CA,92115,book_store
Friends Of The San Diego Public Library,"4193 Park Blvd, San Diego, CA 92103",Used book store,San Diego,,https://www.sandiego.gov/,,,https://www.sandiego.gov/contact,,Contact the City,1,CA,92103,book_store
TC's Rockets,"5155 Waring Rd, San Diego, CA 92120",Comic book store,San Diego,,http://tcsrockets.com/,,,https://tcsrockets.com/contact-us/,,Contact Us,1,CA,92120,book_store
BooMu,"5150 Sunrise Blvd e, Fair Oaks, CA 95628",Book store,Fair Oaks,,http://www.boomukids.com/,,,https://boomukids.com/contact-us/,,Contact Us,1,CA,95628,book_store
The Claremont Forum,"586 W 1st St, Claremont, CA 91711",Used book store,Claremont,,http://www.claremontforum.org/,,,http://www.claremontforum.org/contact/,,Contact Us,1,CA,91711,book_store
A Book Barn,"640 Clovis Ave, Clovis, CA 93612",Used book store,Clovis,,http://clovisbookbarn.com/,,,https://www.clovisbookbarn.com/contact-us/,,Contact Us,1,CA,93612,book_store
Ozeverafter,"3765 Robinwood Ave, Clovis, CA 93619",Comic book store,Clovis,,http://www.ozeverafter.com/,,,https://ocsnext.ebay.com/ocs/home,,"
		Help & Contact",1,CA,93619,book_store
Sagebrush Press Book Store,"55684 Twentynine Palms Highway, Yucca Valley, CA 92284",Used book store,Yucca Valley,,http://sagebrushpressbookstore.com/,,,http://sagebrushpressbookstore.com/contactform.html,,Sagebrushbookstore@gmail.com,1,CA,92284,book_store
Martha's Village Store,"45596 Fargo St, Indio, CA 92201",Thrift store,Indio,,http://www.marthasvillage.org/,,,https://marthasvillage.org/contact/,,Contact,1,CA,92201,book_store
AK Smiley Bookstore,"125 W Vine St, Redlands, CA 92373",Book store,Redlands,,https://aksmileybookstore.com/,,,https://aksmileybookstore.com/defaultsite/contact-us/,,Contact Us,1,CA,92373,book_store
Dibble Institute,"104 E Olive Ave, Redlands, CA 92373",Book store,Redlands,,https://www.dibbleinstitute.org/,,,https://www.dibbleinstitute.org/contact/,,Contact,1,CA,92373,book_store
The Ripped Bodice,"3806 Main St, Culver City, CA 90232",Book store,Culver City,,http://therippedbodicela.com/,,,http://therippedbodicela.com/contact,,,1,CA,90232,book_store
Visions & Dreams,"2482 Newport Blvd #1, Costa Mesa, CA 92627",Book store,Costa Mesa,,http://www.visionsanddreamsonline.com/,,,https://www.visionsanddreamsonline.com/contact/,,Contact,1,CA,92627,book_store
Gateway Newstand,"3333 Bristol St #588, Costa Mesa, CA 92626",Magazine store,Costa Mesa,,https://gatewaynewstands.com/,,,https://gatewaynewstands.com/contact-us/,,Contact Us,1,CA,92626,book_store
Camelot Books,"18120 Brookhurst St #28, Fountain Valley, CA 92708",Used book store,Fountain Valley,,http://www.camelot-books.com/,,,http://www.camelot-books.com/contact2.html,,Contact Us,1,CA,92708,book_store
Creme Tangerine,"LAB Anti Mall, 2930 Bristol St C-103, Costa Mesa, CA 92626",Record store,Costa Mesa,,http://cremetangerinerecords.com/,,,http://cremetangerinerecords.com/contact-us,,Contact,1,CA,92626,book_store
The Comic Bug,"4267 Overland Ave, Culver City, CA 90230",Comic book store,Culver City,Inviting comic-book store packing a large variety of titles into a small space.,http://thecomicbug.com/,,,http://www.thecomicbug.com/contact-us/,,Contact Us,1,CA,90230,book_store
Archangel Michael Orthodox Bookstore,"4145 Sepulveda Blvd, Culver City, CA 90230",Religious book store,Culver City,,http://www.joyofallwhosorrow.org/,,,http://joyofallwhosorrow.org/2017/contact-us/,,,1,CA,90230,book_store
Prostar Publications Inc,"3416 Wesley St # B, Culver City, CA 90232",Book store,Culver City,,http://www.prostarpublications.com/,,,https://prostarpublications.com/contact-us/,,Contact Us,1,CA,90232,book_store
Spiritual Books Culver City  The Gateway,"10401 Venice Blvd Suite 202, Los Angeles, CA 90034",Book store,Los Angeles,,http://www.thegatewayportal.com/,,,https://thegatewayportal.com/contact-us/,,CONTACT US,1,CA,90034,book_store
William Glasser Inc,"11444 W Washington Blvd, Los Angeles, CA 90066",Book store,Los Angeles,,http://wglasser.com/,,,https://wglasser.com/contact/,,Contact,1,CA,90066,book_store
SMC Bookstore,"1900 Pico Blvd, Santa Monica, CA 90405",Book store,Santa Monica,,http://bookstore.smc.edu/,,,"http://maps.apple.com/?daddr=4700+S.+19th+Street,+Lincoln,+NE+68512",,"
								1900 Pico Boulevard
								Santa Monica, CA 90405
							",1,CA,90405,book_store
Raiser & Kenniff,"11845 W Olympic Blvd, Los Angeles, CA 90064",Law book store,Los Angeles,,https://www.losangelespersonalinjuryattorneys.com/,,,https://www.fararlawgroup.com/contact/,,CONTACT,1,CA,90064,book_store
Timeless Treasures Ticktocker Thrift Shop,"9441 Culver Blvd, Culver City, CA 90232",Thrift store,Culver City,"Charity thrift shop with an eclectic collection of clothing, books, DVDs, housewares & collectibles.",https://www.nclla.org/,,,https://www.nclla.org/contact-us/,,Contact,1,CA,90232,book_store
Wow Cool(r) Alternative Comics,"21607B Stevens Creek Blvd, Cupertino, CA 95014",Comic book store,Cupertino,,https://wowcool.com/,,,https://wowcool.com/faq/contact-2/,,,1,CA,95014,book_store
Socialist Workers Party,"5482 Mission St, San Francisco, CA 94112",Book store,San Francisco,,http://www.themilitant.com/,,,https://themilitant.com/contact-us/,,Contact,1,CA,94112,book_store
Comix Experience Outpost,"2381 Ocean Ave, San Francisco, CA 94127",Comic book store,San Francisco,Small comics shop offering a deep selection of both current & back issues plus a kids' section.,http://www.comixexperience.com/,,,http://www.comixexperience.com/mailto:brian@comixexperience.com,,Contact,1,CA,94127,book_store
Resources for Reading,"130 E Grand Ave #4803, South San Francisco, CA 94080",Book store,South San Francisco,,http://www.abcstuff.com/,,,http://www.abcstuff.com/contact-us/quote,,REQUEST A QUOTE,1,CA,94080,book_store
Minimalism Art,"143 S Maple Ave, South San Francisco, CA 94080",Book store,South San Francisco,,http://minimalismart.com/,,,https://www.minimalismart.com/support,,Contact,1,CA,94080,book_store
Russian Hill Bookstore,"2162 Polk St, San Francisco, CA 94109",Book store,San Francisco,"Neighborhood shop offers a broad range of used books, plus games, cards & gifts in a quaint space.",http://www.russianhillbookstore.com/,,,http://russianhillbookstore.com/home/blog-2/,,Contact,1,CA,94109,book_store
Prints Old and Rare,"580 Crespi Dr # L, Pacifica, CA 94044",Book store,Pacifica,,https://www.printsoldandrare.com/,,,https://www.printsoldandrare.com/contact/,,"
 
",1,CA,94044,book_store
Comix Experience,"305 Divisadero St, San Francisco, CA 94117",Comic book store,San Francisco,"Large & unusual collection of comic books, with periodic artist signings & window displays of art.",http://comixexperience.com/,,,http://comixexperience.com/mailto:brian@comixexperience.com,,Contact,1,CA,94117,book_store
Mission Store at Mission San Juan Capistrano,"26801 Ortega Hwy #2601, San Juan Capistrano, CA 92675",Gift shop,San Juan Capistrano,,https://www.missionsjc.com/,,,https://www.missionsjc.com/about/contact-us/,,Contact Us,1,CA,92675,book_store
Find Me Book,"33841 Niguel Rd, Dana Point, CA 92629",Book store,Dana Point,,http://www.friendsdanapoint.org/,,,http://www.friendsdanapoint.org/contact,,Contact,1,CA,92629,book_store
The Wee Loft,"32585 Golden Lantern # K, Dana Point, CA 92629",Toy store,Dana Point,,http://www.theweeloft.com/,,,https://www.theweeloft.com/contact,,Contact Us,1,CA,92629,book_store
Kenny's Music Store,"24731 La Plaza, Dana Point, CA 92629",Music store,Dana Point,,http://www.kennysmusicstore.com/,,,http://kennysmusicstore.com/contact-us/,,Contact Us,1,CA,92629,book_store
Chambers Gallery Gift Shop,"24200 Dana Point Harbor Dr, Dana Point, CA 92629",Gift shop,Dana Point,,https://www.ocean-institute.org/,,,https://www.ocean-institute.org/pod/request-more-information,,"
Contact Us
",1,CA,92629,book_store
Danville Christian Science Church And Reading Room,"650 Danville Blvd, Danville, CA 94526",Book store,Danville,,http://www.csdanville.org/,,,http://www.csdanville.org/mailto:contact@csdanville.org?Subject=Church%20contact,,contact@csdanville.org,1,CA,94526,book_store
Bizarro World,"223 E St, Davis, CA 95616",Comic book store,Davis,,http://www.bizarroworld.net/,,,http://www.bizarroworld.net/Home/About#Contact,,Contact & Hours,1,CA,95616,book_store
Capital Books,"1011 K St, Sacramento, CA 95814",Book store,Sacramento,,https://capitalbooksonk.com/,,,https://capitalbooksonk.com/find-us,,Find Us,1,CA,95814,book_store
Sacramento Comic Con,"1400 J St, Sacramento, CA 95814",Book store,Sacramento,,http://www.sac-con.com/,,,https://www.sac-con.com/?page_id=53,,Contact,1,CA,95814,book_store
Allstate Insurance,"8329 Fair Oaks Blvd Ste G, Carmichael, CA 95608",Comic book store,Carmichael,,https://agents.allstate.com/,,,https://agents.allstate.com/tel:+19169445090,,(916) 944-5090available 24/724/7,1,CA,95608,book_store
Alspaugh & Alspaugh Law,"275 E Douglas Ave # 104, El Cajon, CA 92020",Law book store,El Cajon,,http://www.alspaughlaw.net/,,,http://www.alspaughlaw.net/mailto:Help@Alspaughlaw.net,,contact us by email,1,CA,92020,book_store
MindWinder Studios,"567 Dorothy St, El Cajon, CA 92019",Comic book store,El Cajon,,https://www.mindwinderstudios.com/,,,https://www.mindwinderstudios.com/contact,,Contact,1,CA,92019,book_store
Creation & Earth History Museum & Bookstore,"10946 N Woodside Ave, Santee, CA 92071",Christian book store,Santee,,http://creationsd.org/,,,http://creationsd.org/about/contact/,,Contact Us,1,CA,92071,book_store
Unarius Academy of Science,"145 S Magnolia Ave, El Cajon, CA 92020",Book store,El Cajon,,http://www.unarius.org/,,,https://unarius.org/store/contact_us.php,,Contact Us,1,CA,92020,book_store
San Diego Comics,"6937 El Cajon Blvd #1754, San Diego, CA 92115",Comic book store,San Diego,A classic comic-book store featuring an extensive collection of new releases & back issues.,http://sandiegocomix.com/,,,http://sandiegocomix.com/contact.html,,"
    		Contact
    	",1,CA,92115,book_store
Metahumans Comics,"444 N Imperial Ave, El Centro, CA 92243",Comic book store,El Centro,,http://www.metahumanscomics.com/,,,http://metahumanscomics.com/contact/,,CONTACT,1,CA,92243,book_store
Bijou,"815 12th St, Paso Robles, CA 93446",Book store,Paso Robles,,https://www.bijouonthepark.com/,,,https://www.bijouonthepark.com/contact-us.htm,, CONTACT US,1,CA,93446,book_store
